sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
83	1	2	0	1	-1	0.1531	0.0500	0	1	3.170
83	1	4	0	1	-1	0.1531	0.0500	0	1	1.082
83	1	6	0	2	-1	0.1531	0.0500	0	1	1.085
83	1	8	0	1	-1	0.1531	0.0500	1	1	0.872
83	1	10	0	1	-1	0.1531	0.0500	0	1	0.657
83	1	12	0	1	-1	0.1531	0.0500	1	1	0.572
83	1	14	0	1	-1	0.1531	0.0500	0	1	0.714
83	1	16	0	2	-1	0.1531	0.0500	1	1	0.903
83	1	18	0	2	-1	0.1531	0.0500	0	1	0.772
83	1	20	0	2	-1	0.1531	0.0500	0	1	0.779
83	1	22	0	1	-1	0.1531	0.0500	1	1	0.620
83	1	24	0	2	-1	0.1531	0.0500	0	1	0.676
83	1	26	0	2	-1	0.1531	0.0500	0	1	0.536
83	1	28	0	1	-1	0.1531	0.0500	0	1	0.579
83	1	30	0	2	-1	0.1531	0.0500	0	1	0.683
83	1	32	0	1	-1	0.1531	0.0500	1	1	0.478
83	1	34	0	1	-1	0.1531	0.0500	1	1	0.467
83	1	36	0	2	-1	0.1531	0.0500	1	1	0.634
83	1	38	0	2	-1	0.1531	0.0500	0	1	0.741
83	1	40	0	2	-1	0.1531	0.0500	1	1	0.901
83	1	42	0	2	-1	0.1531	0.0500	1	1	0.491
83	1	44	0	2	-1	0.1531	0.0500	1	1	0.934
83	1	46	0	1	-1	0.1531	0.0500	0	1	0.614
83	1	48	0	2	-1	0.1531	0.0500	1	1	2.581
83	1	50	0	1	-1	0.1531	0.0500	1	0	1.300
83	1	52	0	1	-1	0.1531	0.0500	1	1	0.810
83	1	54	0	1	-1	0.1531	0.0500	0	1	0.699
83	1	56	0	1	-1	0.1531	0.0500	0	1	0.728
83	1	58	0	2	-1	0.1531	0.0500	1	1	1.034
83	1	60	0	2	-1	0.1531	0.0500	0	1	1.116
83	1	62	0	2	-1	0.1531	0.0500	1	1	0.761
83	1	64	0	1	-1	0.1531	0.0500	1	1	0.577
83	1	66	1	1	-1	0.1531	0.0500	0	1	0.547
83	1	68	1	2	-1	0.1531	0.0500	1	1	0.571
83	1	70	1	1	-1	0.1531	0.0500	1	1	0.598
83	1	72	1	2	-1	0.1531	0.0500	1	1	0.498
83	1	74	1	2	-1	0.1531	0.0500	1	1	0.452
83	1	76	1	1	-1	0.1531	0.0500	0	1	0.366
83	1	78	1	1	-1	0.1531	0.0500	1	1	0.437
83	1	80	1	2	-1	0.1531	0.0500	0	1	0.431
83	1	82	1	1	-1	0.1531	0.0500	0	1	0.428
83	1	84	1	2	-1	0.1531	0.0500	1	1	0.677
83	1	86	1	1	-1	0.1531	0.0500	1	1	0.564
83	1	88	1	1	-1	0.1531	0.0500	0	1	0.492
83	1	90	1	2	-1	0.1531	0.0500	1	1	0.581
83	1	92	1	1	-1	0.1531	0.0500	1	1	0.568
83	1	94	1	1	-1	0.1531	0.0500	0	1	0.477
83	1	96	1	2	-1	0.1531	0.0500	0	1	0.655
83	1	98	1	1	-1	0.1531	0.0500	1	1	0.666
83	1	100	1	2	-1	0.1531	0.0500	0	1	1.141
83	1	102	1	1	-1	0.1531	0.0500	1	0	0.543
83	1	104	1	2	-1	0.1531	0.0500	0	1	0.548
83	1	106	1	2	-1	0.1531	0.0500	0	1	0.646
83	1	108	1	1	-1	0.1531	0.0500	1	1	0.489
83	1	110	1	1	-1	0.1531	0.0500	0	1	0.443
83	1	112	1	2	-1	0.1531	0.0500	0	1	0.522
83	1	114	1	1	-1	0.1531	0.0500	0	1	0.508
83	1	116	1	2	-1	0.1531	0.0500	1	1	0.528
83	1	118	1	2	-1	0.1531	0.0500	1	1	0.446
83	1	120	1	2	-1	0.1531	0.0500	0	1	0.487
83	1	122	1	1	-1	0.1531	0.0500	1	1	0.727
83	1	124	1	1	-1	0.1531	0.0500	0	1	0.410
83	1	126	1	2	-1	0.1531	0.0500	1	1	0.574
83	1	128	1	2	-1	0.1531	0.0500	0	1	0.418
