sub	sess	t	loc	cue	co1	co2	or	resp	rt
83	1	1	1	1	0.1531	0.0500	1	1	2.000
83	1	2	2	2	0.1531	0.0500	1	1	1.882
83	1	3	1	2	0.1531	0.0500	1	1	1.155
83	1	4	2	2	0.1531	0.0500	1	1	0.977
83	1	5	2	3	0.1531	0.0500	0	1	1.002
83	1	6	1	1	0.1531	0.0500	1	1	0.934
83	1	7	1	2	0.1531	0.0500	0	1	1.208
83	1	8	1	1	0.1531	0.0500	1	1	1.718
83	1	9	1	3	0.1531	0.0500	1	1	1.011
83	1	10	1	3	0.1531	0.0500	0	1	0.980
83	1	11	2	3	0.1531	0.0500	0	1	2.183
83	1	12	1	1	0.1531	0.0500	0	1	1.166
83	1	13	1	3	0.1531	0.0500	0	1	1.211
83	1	14	2	2	0.1531	0.0500	0	0	1.248
83	1	15	1	3	0.1531	0.0500	0	1	0.950
83	1	16	2	1	0.1531	0.0500	1	1	1.022
83	1	17	1	1	0.1531	0.0500	1	1	1.521
83	1	18	2	3	0.1531	0.0500	0	0	1.281
83	1	19	2	2	0.1531	0.0500	1	1	1.079
83	1	20	1	3	0.1531	0.0500	0	1	1.210
83	1	21	2	3	0.1531	0.0500	1	1	1.082
83	1	22	1	1	0.1531	0.0500	0	1	1.429
83	1	23	2	2	0.1531	0.0500	0	1	1.120
83	1	24	2	3	0.1531	0.0500	1	1	1.056
83	1	25	2	2	0.1531	0.0500	0	1	0.948
83	1	26	1	1	0.1531	0.0500	0	1	0.787
83	1	27	1	1	0.1531	0.0500	1	1	0.817
83	1	28	2	2	0.1531	0.0500	0	1	1.992
83	1	29	1	1	0.1531	0.0500	1	1	0.805
83	1	30	2	2	0.1531	0.0500	1	0	1.472
83	1	31	1	3	0.1531	0.0500	1	1	1.734
83	1	32	1	1	0.1531	0.0500	0	1	0.809
83	1	33	2	1	0.1531	0.0500	0	1	1.253
83	1	34	1	2	0.1531	0.0500	0	1	1.016
83	1	35	2	3	0.1531	0.0500	0	1	1.676
83	1	36	2	2	0.1531	0.0500	1	1	0.838
83	1	37	1	1	0.1531	0.0500	0	1	1.100
83	1	38	2	3	0.1531	0.0500	1	1	0.899
83	1	39	1	3	0.1531	0.0500	1	1	1.558
83	1	40	2	1	0.1531	0.0500	0	1	1.150
83	1	41	2	2	0.1531	0.0500	1	1	0.882
83	1	42	1	1	0.1531	0.0500	1	1	1.033
83	1	43	1	1	0.1531	0.0500	0	1	0.766
83	1	44	2	3	0.1531	0.0500	1	1	1.207
83	1	45	1	2	0.1531	0.0500	1	1	0.918
83	1	46	1	1	0.1531	0.0500	1	1	0.854
83	1	47	1	3	0.1531	0.0500	1	1	1.641
83	1	48	2	2	0.1531	0.0500	0	1	1.010
83	1	49	2	1	0.1531	0.0500	1	1	1.261
83	1	50	1	1	0.1531	0.0500	0	1	1.780
83	1	51	2	2	0.1531	0.0500	0	1	1.325
83	1	52	2	2	0.1531	0.0500	0	1	0.630
83	1	53	2	2	0.1531	0.0500	1	1	2.192
83	1	54	2	2	0.1531	0.0500	0	0	0.931
83	1	55	2	2	0.1531	0.0500	1	1	0.820
83	1	56	1	1	0.1531	0.0500	0	1	1.407
