sub	sess	t	loc	co1	co2	or	resp	rt
108	1	1	2	1.0000	1.0000	1	1	2.555
108	1	2	2	1.0000	1.0000	0	1	1.181
108	1	3	2	1.0000	1.0000	1	1	0.711
108	1	4	2	1.0000	1.0000	0	1	0.669
108	1	5	1	1.0000	1.0000	1	1	0.645
108	1	6	2	1.0000	1.0000	0	1	1.311
108	1	7	1	1.0000	1.0000	0	1	0.835
108	1	8	2	1.0000	1.0000	0	1	0.635
108	1	9	1	1.0000	1.0000	1	1	0.876
108	1	10	1	1.0000	1.0000	0	0	0.692
108	1	11	2	1.0000	1.0000	1	1	0.952
108	1	12	1	1.0000	1.0000	1	1	1.213
108	1	13	1	1.0000	1.0000	1	1	0.821
108	1	14	1	1.0000	1.0000	0	1	0.717
108	1	15	1	1.0000	1.0000	1	1	0.760
108	1	16	2	1.0000	1.0000	0	1	0.586
108	1	17	1	1.0000	1.0000	0	1	0.594
108	1	18	1	1.0000	1.0000	1	1	0.749
108	1	19	2	1.0000	1.0000	1	1	0.631
108	1	20	1	1.0000	1.0000	0	1	0.637
108	1	21	1	1.0000	1.0000	1	1	1.309
108	1	22	1	1.0000	1.0000	0	1	0.748
108	1	23	2	1.0000	1.0000	1	1	0.663
108	1	24	2	1.0000	1.0000	0	1	0.749
108	1	25	2	1.0000	1.0000	1	1	0.658
108	1	26	2	1.0000	1.0000	0	1	0.567
108	1	27	1	1.0000	1.0000	1	1	0.587
108	1	28	1	1.0000	1.0000	0	1	0.638
108	1	29	1	0.2500	0.2500	1	1	0.640
108	1	30	1	0.2629	0.2629	1	1	0.719
108	1	31	1	0.2758	0.2758	0	1	0.786
108	1	32	1	0.2887	0.2887	0	1	0.747
108	1	33	1	0.3016	0.3016	1	1	0.542
108	1	34	2	0.3145	0.3145	1	1	0.904
108	1	35	1	0.3274	0.3274	1	1	0.775
108	1	36	2	0.3403	0.3403	0	1	0.707
108	1	37	1	0.3532	0.3532	1	1	0.618
108	1	38	1	0.3661	0.3661	0	1	0.900
108	1	39	2	0.3790	0.3790	1	1	1.264
108	1	40	2	0.3919	0.3919	1	1	0.617
108	1	41	2	0.4048	0.4048	0	1	0.578
108	1	42	2	0.4177	0.4177	1	1	0.614
108	1	43	1	0.4306	0.4306	0	1	0.727
108	1	44	2	0.4435	0.4435	1	1	0.715
108	1	45	2	0.4565	0.4565	1	1	0.848
108	1	46	2	0.4694	0.4694	1	1	0.745
108	1	47	2	0.4823	0.4823	0	1	0.821
108	1	48	1	0.4952	0.4952	1	1	0.902
108	1	49	1	0.5081	0.5081	1	1	0.729
108	1	50	2	0.5210	0.5210	0	1	0.559
108	1	51	1	0.5339	0.5339	0	1	0.657
108	1	52	2	0.5468	0.5468	0	1	0.624
108	1	53	2	0.5597	0.5597	0	1	0.530
108	1	54	2	0.5726	0.5726	1	1	0.664
108	1	55	2	0.5855	0.5855	1	1	0.559
108	1	56	2	0.5984	0.5984	1	1	0.555
108	1	57	1	0.6113	0.6113	1	1	1.144
108	1	58	2	0.6242	0.6242	1	1	0.546
108	1	59	2	0.6371	0.6371	1	1	0.532
108	1	60	2	0.6500	0.6500	0	1	0.706
108	1	61	1	0.2500	0.2500	1	1	0.735
108	1	62	1	0.2629	0.2629	1	1	1.716
108	1	63	2	0.2758	0.2758	1	0	0.722
108	1	64	1	0.2887	0.2887	0	1	0.655
108	1	65	1	0.3016	0.3016	0	1	0.685
108	1	66	2	0.3145	0.3145	0	1	0.585
108	1	67	1	0.3274	0.3274	1	1	0.570
108	1	68	2	0.3403	0.3403	1	1	0.853
108	1	69	2	0.3532	0.3532	0	1	0.630
108	1	70	1	0.3661	0.3661	0	1	0.814
108	1	71	2	0.3790	0.3790	0	1	0.653
108	1	72	1	0.3919	0.3919	1	1	0.837
108	1	73	1	0.4048	0.4048	1	1	0.713
108	1	74	1	0.4177	0.4177	0	1	0.806
108	1	75	2	0.4306	0.4306	0	1	0.753
108	1	76	1	0.4435	0.4435	0	1	0.636
108	1	77	2	0.4565	0.4565	0	1	0.846
108	1	78	1	0.4694	0.4694	0	1	1.071
108	1	79	2	0.4823	0.4823	0	1	0.892
108	1	80	1	0.4952	0.4952	0	1	0.738
108	1	81	1	0.5081	0.5081	0	1	0.767
108	1	82	1	0.5210	0.5210	0	1	0.642
108	1	83	2	0.5339	0.5339	1	1	0.762
108	1	84	2	0.5468	0.5468	0	1	0.582
108	1	85	2	0.5597	0.5597	1	1	0.704
108	1	86	2	0.5726	0.5726	0	1	0.510
108	1	87	1	0.5855	0.5855	1	1	0.538
108	1	88	1	0.5984	0.5984	1	1	0.788
108	1	89	1	0.6113	0.6113	1	1	0.767
108	1	90	1	0.6242	0.6242	0	1	0.579
108	1	91	2	0.6371	0.6371	0	1	0.644
108	1	92	1	0.6500	0.6500	0	0	1.170
108	1	93	1	0.1448	0.6371	1	1	1.050
108	1	94	2	0.1448	0.2516	1	1	0.833
108	1	95	2	0.1448	0.2443	1	0	1.379
108	1	96	2	0.1448	0.2651	0	1	0.719
108	1	97	2	0.1448	0.2588	0	1	1.437
108	1	98	1	0.1348	0.2588	0	1	0.949
108	1	99	1	0.1246	0.2588	1	0	1.235
108	1	100	1	0.1538	0.2588	1	1	0.668
108	1	101	2	0.1538	0.2526	1	1	0.922
108	1	102	2	0.1538	0.2465	0	0	1.064
108	1	103	1	0.1457	0.2465	1	1	1.080
108	1	104	1	0.1376	0.2465	1	1	0.902
108	1	105	1	0.1295	0.2465	0	1	0.941
108	1	106	2	0.1295	0.2650	1	1	0.882
108	1	107	1	0.1216	0.2650	0	1	1.366
108	1	108	1	0.1137	0.2650	1	1	0.776
108	1	109	2	0.1137	0.2594	0	1	0.681
108	1	110	1	0.1059	0.2594	0	1	0.789
108	1	111	2	0.1059	0.2540	1	1	0.941
108	1	112	2	0.1059	0.2486	1	1	0.699
108	1	113	1	0.0981	0.2486	1	1	0.769
108	1	114	1	0.0904	0.2486	1	0	1.099
108	1	115	2	0.0904	0.2434	0	1	0.650
108	1	116	2	0.0904	0.2382	1	1	0.682
108	1	117	2	0.0904	0.2331	1	1	0.753
108	1	118	2	0.0904	0.2281	0	1	0.799
108	1	119	2	0.0904	0.2232	1	1	0.600
108	1	120	1	0.1128	0.2232	1	1	1.539
108	1	121	1	0.1061	0.2232	0	1	1.053
108	1	122	2	0.1061	0.2184	0	1	0.798
108	1	123	2	0.1061	0.2138	0	1	0.553
108	1	124	2	0.1061	0.2091	1	1	0.540
108	1	125	1	0.0994	0.2091	0	1	1.072
108	1	126	2	0.0994	0.2046	1	1	0.800
108	1	127	1	0.0929	0.2046	0	1	0.681
108	1	128	2	0.0929	0.2001	0	1	0.687
108	1	129	1	0.0866	0.2001	1	0	1.117
108	1	130	1	0.1057	0.2001	1	1	0.856
108	1	131	1	0.0998	0.2001	0	1	1.824
108	1	132	2	0.0998	0.1959	0	1	2.929
108	1	133	1	0.0942	0.1959	1	1	0.732
108	1	134	2	0.0942	0.1916	0	0	1.344
108	1	135	1	0.0886	0.1916	1	1	3.516
108	1	136	1	0.0832	0.1916	0	1	0.911
108	1	137	1	0.0778	0.1916	0	1	0.674
108	1	138	1	0.0727	0.1916	0	1	0.840
108	1	139	2	0.0727	0.2040	1	1	0.799
108	1	140	1	0.0677	0.2040	0	1	1.000
108	1	141	1	0.0628	0.2040	1	0	2.103
108	1	142	1	0.0768	0.2040	0	1	1.132
108	1	143	1	0.0721	0.2040	1	1	0.960
108	1	144	2	0.0721	0.1998	0	1	0.828
108	1	145	2	0.0721	0.1959	1	0	1.329
108	1	146	1	0.0676	0.1959	0	1	0.775
108	1	147	2	0.0676	0.2079	0	1	0.674
108	1	148	2	0.0676	0.2041	0	1	1.272
108	1	149	2	0.0676	0.2003	1	1	0.662
108	1	150	2	0.0676	0.1967	0	1	0.868
108	1	151	1	0.0632	0.1967	0	1	0.953
108	1	152	2	0.0632	0.1932	1	1	0.685
108	1	153	1	0.0588	0.1932	1	1	1.099
108	1	154	2	0.0588	0.1896	0	1	2.289
