sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
39	1	2	0	1	-1	0.2069	0.2369	1	1	1.996
39	1	4	0	1	-1	0.2069	0.2369	0	1	0.882
39	1	6	0	2	-1	0.2069	0.2369	1	1	0.870
39	1	8	0	2	-1	0.2069	0.2369	0	1	0.781
39	1	10	0	1	-1	0.2069	0.2369	0	1	0.817
39	1	12	0	1	-1	0.2069	0.2369	0	1	0.611
39	1	14	0	2	-1	0.2069	0.2369	0	1	0.884
39	1	16	0	1	-1	0.2069	0.2369	1	1	0.689
39	1	18	0	2	-1	0.2069	0.2369	0	1	0.725
39	1	20	0	1	-1	0.2069	0.2369	1	1	0.697
39	1	22	0	2	-1	0.2069	0.2369	1	1	1.973
39	1	24	0	1	-1	0.2069	0.2369	0	1	0.772
39	1	26	0	2	-1	0.2069	0.2369	1	1	0.599
39	1	28	0	2	-1	0.2069	0.2369	0	1	0.599
39	1	30	0	2	-1	0.2069	0.2369	1	1	0.589
39	1	32	0	1	-1	0.2069	0.2369	0	1	0.693
39	1	34	0	1	-1	0.2069	0.2369	0	1	0.690
39	1	36	0	1	-1	0.2069	0.2369	1	1	0.691
39	1	38	0	2	-1	0.2069	0.2369	1	1	0.679
39	1	40	0	1	-1	0.2069	0.2369	1	1	0.775
39	1	42	0	2	-1	0.2069	0.2369	1	1	0.560
39	1	44	0	1	-1	0.2069	0.2369	0	1	0.562
39	1	46	0	2	-1	0.2069	0.2369	1	1	0.617
39	1	48	0	1	-1	0.2069	0.2369	1	1	0.615
39	1	50	0	1	-1	0.2069	0.2369	0	1	0.568
39	1	52	0	2	-1	0.2069	0.2369	1	1	0.591
39	1	54	0	1	-1	0.2069	0.2369	1	1	0.494
39	1	56	0	1	-1	0.2069	0.2369	1	1	0.605
39	1	58	0	2	-1	0.2069	0.2369	0	1	0.576
39	1	60	0	2	-1	0.2069	0.2369	0	1	0.542
39	1	62	0	2	-1	0.2069	0.2369	0	1	0.486
39	1	64	0	2	-1	0.2069	0.2369	0	1	0.467
39	1	66	9	1	-1	0.2069	0.2369	0	1	0.473
39	1	68	9	2	-1	0.2069	0.2369	1	1	0.633
39	1	70	9	1	-1	0.2069	0.2369	0	1	0.524
39	1	72	9	2	-1	0.2069	0.2369	0	1	0.600
39	1	74	9	2	-1	0.2069	0.2369	1	1	0.484
39	1	76	9	1	-1	0.2069	0.2369	1	1	0.463
39	1	78	9	1	-1	0.2069	0.2369	1	1	0.477
39	1	80	9	1	-1	0.2069	0.2369	1	1	0.391
39	1	82	9	2	-1	0.2069	0.2369	1	1	0.430
39	1	84	9	1	-1	0.2069	0.2369	1	1	0.428
39	1	86	9	2	-1	0.2069	0.2369	0	1	0.421
39	1	88	9	2	-1	0.2069	0.2369	0	1	0.446
39	1	90	9	2	-1	0.2069	0.2369	0	1	0.459
39	1	92	9	2	-1	0.2069	0.2369	1	1	0.385
39	1	94	9	1	-1	0.2069	0.2369	1	1	0.440
39	1	96	9	1	-1	0.2069	0.2369	1	1	0.405
39	1	98	9	1	-1	0.2069	0.2369	1	1	0.465
39	1	100	9	2	-1	0.2069	0.2369	0	1	0.458
39	1	102	9	1	-1	0.2069	0.2369	0	1	0.643
39	1	104	9	1	-1	0.2069	0.2369	0	1	0.407
39	1	106	9	2	-1	0.2069	0.2369	0	1	0.442
39	1	108	9	2	-1	0.2069	0.2369	0	1	0.468
39	1	110	9	1	-1	0.2069	0.2369	0	1	0.390
39	1	112	9	1	-1	0.2069	0.2369	0	1	0.417
39	1	114	9	2	-1	0.2069	0.2369	1	1	0.458
39	1	116	9	2	-1	0.2069	0.2369	1	1	0.458
39	1	118	9	1	-1	0.2069	0.2369	0	1	0.431
39	1	120	9	2	-1	0.2069	0.2369	0	1	0.438
39	1	122	9	2	-1	0.2069	0.2369	1	1	0.403
39	1	124	9	1	-1	0.2069	0.2369	1	1	0.404
39	1	126	9	1	-1	0.2069	0.2369	0	1	0.470
39	1	128	9	2	-1	0.2069	0.2369	1	0	0.610
