sub	sess	t	loc	cue	co1	co2	or	resp	rt
50	1	1	2	2	0.1169	0.0878	1	1	0.865
50	1	2	2	2	0.1169	0.0878	0	1	2.421
50	1	3	1	3	0.1169	0.0878	1	0	1.198
50	1	4	1	1	0.1169	0.0878	0	1	0.996
50	1	5	2	2	0.1169	0.0878	1	1	0.652
50	1	6	2	2	0.1169	0.0878	0	1	1.030
50	1	7	2	3	0.1169	0.0878	0	1	0.679
50	1	8	1	3	0.1169	0.0878	0	1	0.847
50	1	9	1	1	0.1169	0.0878	0	0	1.254
50	1	10	2	2	0.1169	0.0878	0	1	0.707
50	1	11	1	3	0.1169	0.0878	0	1	0.782
50	1	12	1	1	0.1169	0.0878	1	1	1.370
50	1	13	1	1	0.1169	0.0878	0	1	0.709
50	1	14	2	3	0.1169	0.0878	1	1	0.683
50	1	15	1	3	0.1169	0.0878	1	1	1.085
50	1	16	1	1	0.1169	0.0878	1	1	0.500
50	1	17	1	1	0.1169	0.0878	0	1	0.689
50	1	18	1	1	0.1169	0.0878	1	0	0.610
50	1	19	1	3	0.1169	0.0878	1	1	0.965
50	1	20	1	1	0.1169	0.0878	0	1	0.562
50	1	21	2	2	0.1169	0.0878	0	1	0.555
50	1	22	2	2	0.1169	0.0878	1	1	0.553
50	1	23	2	2	0.1169	0.0878	1	1	0.580
50	1	24	2	3	0.1169	0.0878	0	1	0.590
50	1	25	2	2	0.1169	0.0878	1	1	0.521
50	1	26	1	2	0.1169	0.0878	1	1	0.738
50	1	27	2	1	0.1169	0.0878	1	0	1.349
50	1	28	2	1	0.1169	0.0878	0	1	0.675
50	1	29	1	1	0.1169	0.0878	0	1	0.462
50	1	30	1	2	0.1169	0.0878	0	1	0.864
50	1	31	1	1	0.1169	0.0878	1	1	0.534
50	1	32	1	3	0.1169	0.0878	0	1	0.565
50	1	33	2	3	0.1169	0.0878	1	1	0.557
50	1	34	2	2	0.1169	0.0878	0	1	0.433
50	1	35	2	2	0.1169	0.0878	0	1	0.451
50	1	36	2	2	0.1169	0.0878	1	1	0.508
50	1	37	1	1	0.1169	0.0878	1	1	0.481
50	1	38	2	3	0.1169	0.0878	1	1	0.931
50	1	39	2	3	0.1169	0.0878	1	1	0.925
50	1	40	2	2	0.1169	0.0878	0	1	0.499
50	1	41	1	1	0.1169	0.0878	1	1	0.509
50	1	42	1	2	0.1169	0.0878	0	0	0.745
50	1	43	2	3	0.1169	0.0878	0	0	0.866
50	1	44	2	2	0.1169	0.0878	1	1	0.541
50	1	45	2	1	0.1169	0.0878	1	0	0.575
50	1	46	1	3	0.1169	0.0878	0	1	0.742
50	1	47	1	1	0.1169	0.0878	0	1	0.704
50	1	48	2	2	0.1169	0.0878	1	1	0.521
50	1	49	1	2	0.1169	0.0878	1	1	0.579
50	1	50	1	1	0.1169	0.0878	1	1	0.529
50	1	51	2	2	0.1169	0.0878	0	1	0.511
50	1	52	2	3	0.1169	0.0878	0	1	0.527
50	1	53	1	3	0.1169	0.0878	1	1	0.773
50	1	54	2	1	0.1169	0.0878	0	0	0.748
50	1	55	1	1	0.1169	0.0878	1	1	0.515
50	1	56	1	1	0.1169	0.0878	0	1	0.658
50	1	57	1	1	0.1169	0.0878	0	1	0.476
50	1	58	2	2	0.1169	0.0878	1	1	0.534
50	1	59	2	2	0.1169	0.0878	0	1	0.491
50	1	60	1	1	0.1169	0.0878	0	1	0.498
50	1	61	1	1	0.1169	0.0878	1	1	0.519
50	1	62	1	1	0.1169	0.0878	0	1	0.415
50	1	63	2	1	0.1169	0.0878	1	0	0.615
50	1	64	1	1	0.1169	0.0878	0	1	0.492
50	1	65	2	2	0.1169	0.0878	0	1	0.892
50	1	66	2	2	0.1169	0.0878	0	1	0.634
50	1	67	1	1	0.1169	0.0878	1	1	0.542
50	1	68	1	2	0.1169	0.0878	1	1	1.178
50	1	69	1	1	0.1169	0.0878	1	1	0.491
50	1	70	1	3	0.1169	0.0878	1	0	0.786
50	1	71	2	2	0.1169	0.0878	1	1	0.490
50	1	72	1	1	0.1169	0.0878	0	1	0.467
50	1	73	2	2	0.1169	0.0878	1	1	0.457
50	1	74	2	2	0.1169	0.0878	0	1	0.468
50	1	75	1	1	0.1169	0.0878	1	1	0.458
50	1	76	1	1	0.1169	0.0878	0	1	0.513
50	1	77	2	1	0.1169	0.0878	1	0	0.746
50	1	78	1	1	0.1169	0.0878	1	1	0.635
50	1	79	2	2	0.1169	0.0878	0	1	0.442
50	1	80	2	3	0.1169	0.0878	1	1	0.610
50	1	81	2	3	0.1169	0.0878	1	1	0.534
50	1	82	1	2	0.1169	0.0878	0	1	1.177
50	1	83	1	3	0.1169	0.0878	1	1	0.538
50	1	84	1	3	0.1169	0.0878	0	1	0.683
50	1	85	2	3	0.1169	0.0878	1	1	1.122
50	1	86	1	1	0.1169	0.0878	1	1	0.555
50	1	87	1	1	0.1169	0.0878	1	0	0.603
50	1	88	2	2	0.1169	0.0878	0	1	0.468
50	1	89	2	3	0.1169	0.0878	0	1	1.100
50	1	90	1	2	0.1169	0.0878	1	1	0.742
50	1	91	2	2	0.1169	0.0878	0	1	0.493
50	1	92	1	1	0.1169	0.0878	0	1	0.447
50	1	93	2	2	0.1169	0.0878	1	1	0.450
50	1	94	2	3	0.1169	0.0878	0	1	0.525
50	1	95	2	2	0.1169	0.0878	0	1	0.421
50	1	96	1	1	0.1169	0.0878	0	1	0.405
50	1	97	2	1	0.1169	0.0878	0	1	0.541
50	1	98	1	3	0.1169	0.0878	0	1	0.565
50	1	99	1	3	0.1169	0.0878	1	0	1.566
50	1	100	2	3	0.1169	0.0878	1	1	0.810
50	1	101	1	3	0.1169	0.0878	0	1	0.522
50	1	102	1	3	0.1169	0.0878	1	1	0.718
50	1	103	2	2	0.1169	0.0878	1	1	0.670
50	1	104	1	1	0.1169	0.0878	1	1	0.570
50	1	105	1	3	0.1169	0.0878	0	1	0.524
50	1	106	2	2	0.1169	0.0878	1	1	0.573
50	1	107	2	2	0.1169	0.0878	1	1	0.520
50	1	108	1	2	0.1169	0.0878	0	0	0.646
50	1	109	2	2	0.1169	0.0878	1	1	0.562
50	1	110	2	3	0.1169	0.0878	0	1	0.509
50	1	111	2	1	0.1169	0.0878	0	0	1.729
50	1	112	2	3	0.1169	0.0878	0	1	0.629
