sub	sess	t	loc	co1	co2	or	resp	rt
29	1	1	2	1.0000	1.0000	0	1	4.452
29	1	2	1	1.0000	1.0000	1	1	1.827
29	1	3	2	1.0000	1.0000	0	1	2.275
29	1	4	1	1.0000	1.0000	0	0	1.264
29	1	5	1	1.0000	1.0000	0	1	1.142
29	1	6	1	1.0000	1.0000	0	1	1.498
29	1	7	1	1.0000	1.0000	1	1	1.752
29	1	8	2	1.0000	1.0000	1	0	1.381
29	1	9	2	1.0000	1.0000	0	1	2.703
29	1	10	2	1.0000	1.0000	0	1	2.125
29	1	11	2	1.0000	1.0000	1	1	1.370
29	1	12	1	1.0000	1.0000	1	1	2.381
29	1	13	1	1.0000	1.0000	1	1	1.190
29	1	14	2	1.0000	1.0000	1	0	1.000
29	1	15	1	1.0000	1.0000	0	1	2.248
29	1	16	2	1.0000	1.0000	1	1	2.946
29	1	17	1	1.0000	1.0000	1	1	1.543
29	1	18	1	1.0000	1.0000	0	1	1.955
29	1	19	1	1.0000	1.0000	1	0	1.597
29	1	20	1	1.0000	1.0000	0	1	2.373
29	1	21	2	1.0000	1.0000	1	1	1.385
29	1	22	2	1.0000	1.0000	0	1	1.994
29	1	23	2	1.0000	1.0000	1	1	1.571
29	1	24	2	1.0000	1.0000	0	1	2.445
29	1	25	2	1.0000	1.0000	0	0	6.226
29	1	26	1	1.0000	1.0000	1	1	4.625
29	1	27	2	1.0000	1.0000	1	1	3.480
29	1	28	2	1.0000	1.0000	1	1	2.492
29	1	29	1	1.0000	1.0000	0	1	1.415
29	1	30	1	1.0000	1.0000	0	1	1.264
29	1	31	1	1.0000	1.0000	1	1	1.136
29	1	32	2	1.0000	1.0000	0	1	1.146
29	1	33	1	0.2500	0.2500	0	1	3.904
29	1	34	1	0.2629	0.2629	0	1	1.452
29	1	35	1	0.2758	0.2758	0	1	0.634
29	1	36	2	0.2887	0.2887	1	1	4.594
29	1	37	2	0.3016	0.3016	1	1	0.794
29	1	38	1	0.3145	0.3145	1	1	3.652
29	1	39	2	0.3274	0.3274	0	1	0.621
29	1	40	2	0.3403	0.3403	1	0	11.166
29	1	41	1	0.3532	0.3532	1	1	2.946
29	1	42	2	0.3661	0.3661	0	1	1.499
29	1	43	1	0.3790	0.3790	1	1	3.833
29	1	44	2	0.3919	0.3919	0	1	1.305
29	1	45	2	0.4048	0.4048	0	1	1.605
29	1	46	1	0.4177	0.4177	0	1	1.820
29	1	47	1	0.4306	0.4306	0	1	2.075
29	1	48	2	0.4435	0.4435	1	1	1.250
29	1	49	2	0.4565	0.4565	0	1	3.429
29	1	50	1	0.4694	0.4694	1	1	5.300
29	1	51	1	0.4823	0.4823	1	1	2.315
29	1	52	2	0.4952	0.4952	1	1	2.281
29	1	53	2	0.5081	0.5081	1	1	3.360
29	1	54	2	0.5210	0.5210	1	1	3.201
29	1	55	2	0.5339	0.5339	0	1	1.082
29	1	56	1	0.5468	0.5468	1	1	1.057
29	1	57	2	0.5597	0.5597	1	1	2.039
29	1	58	2	0.5726	0.5726	0	1	0.833
29	1	59	1	0.5855	0.5855	0	1	1.114
29	1	60	2	0.5984	0.5984	0	1	5.335
29	1	61	2	0.6113	0.6113	1	1	7.586
29	1	62	1	0.6242	0.6242	1	1	3.107
29	1	63	2	0.6371	0.6371	0	1	2.560
29	1	64	2	0.6500	0.6500	1	1	5.083
29	1	65	1	0.2500	0.2500	0	1	2.339
29	1	66	1	0.2629	0.2629	1	0	1.967
29	1	67	1	0.2758	0.2758	1	0	0.914
29	1	68	2	0.2887	0.2887	1	1	3.424
29	1	69	1	0.3016	0.3016	0	1	0.858
29	1	70	1	0.3145	0.3145	0	1	0.538
29	1	71	1	0.3274	0.3274	1	1	0.671
29	1	72	1	0.3403	0.3403	0	0	0.605
29	1	73	1	0.3532	0.3532	1	0	1.240
29	1	74	2	0.3661	0.3661	0	1	1.722
29	1	75	1	0.3790	0.3790	0	1	1.373
29	1	76	1	0.3919	0.3919	0	1	3.145
29	1	77	2	0.4048	0.4048	1	1	1.221
29	1	78	2	0.4177	0.4177	1	1	0.767
29	1	79	1	0.4306	0.4306	0	1	0.595
29	1	80	2	0.4435	0.4435	0	1	1.508
29	1	81	2	0.4565	0.4565	1	1	0.874
29	1	82	1	0.4694	0.4694	1	1	0.857
29	1	83	1	0.4823	0.4823	0	1	1.870
29	1	84	2	0.4952	0.4952	0	1	1.702
29	1	85	2	0.5081	0.5081	1	1	7.029
29	1	86	1	0.5210	0.5210	1	1	3.613
29	1	87	1	0.5339	0.5339	1	1	1.947
29	1	88	1	0.5468	0.5468	1	1	1.152
29	1	89	1	0.5597	0.5597	1	1	0.749
29	1	90	2	0.5726	0.5726	0	1	0.777
29	1	91	2	0.5855	0.5855	0	1	0.873
29	1	92	1	0.5984	0.5984	0	1	0.953
29	1	93	2	0.6113	0.6113	1	1	0.795
29	1	94	1	0.6242	0.6242	0	1	1.174
29	1	95	2	0.6371	0.6371	0	1	1.464
29	1	96	2	0.6500	0.6500	0	1	1.014
29	1	97	1	0.3159	0.6500	1	1	2.621
29	1	98	2	0.3159	0.2689	1	1	2.957
29	1	99	2	0.3159	0.2618	0	1	1.048
29	1	100	1	0.3104	0.2618	0	1	2.687
29	1	101	1	0.3052	0.2618	1	1	1.636
29	1	102	2	0.3052	0.2548	0	1	1.964
29	1	103	1	0.2999	0.2548	0	1	0.797
29	1	104	1	0.2949	0.2548	1	1	0.879
29	1	105	1	0.2899	0.2548	1	1	1.951
29	1	106	1	0.2852	0.2548	0	1	0.963
29	1	107	2	0.2852	0.2476	0	0	4.772
29	1	108	2	0.2852	0.2691	0	1	1.166
29	1	109	2	0.2852	0.2630	0	1	1.875
29	1	110	1	0.2805	0.2630	0	1	1.992
29	1	111	1	0.2760	0.2630	0	1	5.058
29	1	112	2	0.2760	0.2570	1	1	1.858
29	1	113	2	0.2760	0.2511	0	1	1.657
29	1	114	2	0.2760	0.2453	0	1	1.769
29	1	115	2	0.2760	0.2395	0	1	2.521
29	1	116	2	0.2760	0.2338	1	1	0.861
29	1	117	1	0.2715	0.2338	1	1	1.771
29	1	118	1	0.2672	0.2338	1	1	0.640
29	1	119	2	0.2672	0.2282	0	1	1.145
29	1	120	2	0.2672	0.2226	1	0	1.623
29	1	121	2	0.2672	0.2387	0	0	20.571
29	1	122	1	0.2630	0.2387	0	1	2.525
29	1	123	1	0.2588	0.2387	1	1	1.594
29	1	124	2	0.2588	0.2541	1	1	9.955
29	1	125	2	0.2588	0.2492	0	1	0.912
29	1	126	2	0.2588	0.2445	0	1	1.101
29	1	127	1	0.2549	0.2445	0	1	0.828
29	1	128	1	0.2509	0.2445	1	1	0.669
29	1	129	2	0.2509	0.2399	1	1	2.627
29	1	130	1	0.2471	0.2399	0	1	0.754
29	1	131	2	0.2471	0.2354	1	1	2.470
29	1	132	2	0.2471	0.2309	1	1	1.013
29	1	133	2	0.2471	0.2266	0	0	2.639
29	1	134	1	0.2433	0.2266	0	1	1.311
29	1	135	1	0.2396	0.2266	1	0	3.140
29	1	136	2	0.2396	0.2396	0	1	1.128
29	1	137	1	0.2504	0.2396	1	0	0.997
29	1	138	1	0.2611	0.2396	1	1	1.421
29	1	139	1	0.2576	0.2396	0	1	3.518
29	1	140	2	0.2576	0.2356	1	1	0.981
29	1	141	1	0.2542	0.2356	0	1	1.836
29	1	142	2	0.2542	0.2315	1	1	0.844
29	1	143	1	0.2507	0.2315	1	1	2.316
