sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
36	1	2	0	2	-1	0.0500	0.1142	0	1	1.537
36	1	4	0	1	-1	0.0500	0.1142	1	1	0.508
36	1	6	0	1	-1	0.0500	0.1142	1	1	0.457
36	1	8	0	2	-1	0.0500	0.1142	1	1	0.398
36	1	10	0	2	-1	0.0500	0.1142	1	1	0.417
36	1	12	0	1	-1	0.0500	0.1142	0	0	0.338
36	1	14	0	1	-1	0.0500	0.1142	1	1	0.381
36	1	16	0	1	-1	0.0500	0.1142	0	1	0.317
36	1	18	0	1	-1	0.0500	0.1142	0	0	0.370
36	1	20	0	2	-1	0.0500	0.1142	1	0	0.416
36	1	22	0	1	-1	0.0500	0.1142	0	1	0.381
36	1	24	0	1	-1	0.0500	0.1142	1	1	0.405
36	1	26	0	2	-1	0.0500	0.1142	1	1	0.523
36	1	28	0	2	-1	0.0500	0.1142	0	1	0.378
36	1	30	0	2	-1	0.0500	0.1142	0	1	0.427
36	1	32	0	2	-1	0.0500	0.1142	0	1	0.410
36	1	34	0	2	-1	0.0500	0.1142	1	1	0.393
36	1	36	0	2	-1	0.0500	0.1142	1	0	0.424
36	1	38	0	2	-1	0.0500	0.1142	0	1	0.391
36	1	40	0	2	-1	0.0500	0.1142	1	1	0.331
36	1	42	0	2	-1	0.0500	0.1142	1	1	0.395
36	1	44	0	1	-1	0.0500	0.1142	0	1	0.415
36	1	46	0	1	-1	0.0500	0.1142	1	1	0.413
36	1	48	0	1	-1	0.0500	0.1142	0	0	0.371
36	1	50	0	2	-1	0.0500	0.1142	0	1	0.387
36	1	52	0	1	-1	0.0500	0.1142	1	1	0.381
36	1	54	0	2	-1	0.0500	0.1142	0	1	0.378
36	1	56	0	2	-1	0.0500	0.1142	0	1	0.391
36	1	58	0	1	-1	0.0500	0.1142	1	1	0.435
36	1	60	0	1	-1	0.0500	0.1142	1	1	0.335
36	1	62	0	1	-1	0.0500	0.1142	0	1	0.363
36	1	64	0	1	-1	0.0500	0.1142	0	0	0.477
36	1	66	1	1	-1	0.0500	0.1142	1	0	0.722
36	1	68	1	2	-1	0.0500	0.1142	0	1	0.417
36	1	70	1	2	-1	0.0500	0.1142	0	1	0.367
36	1	72	1	2	-1	0.0500	0.1142	1	1	0.442
36	1	74	1	2	-1	0.0500	0.1142	0	1	0.344
36	1	76	1	1	-1	0.0500	0.1142	0	1	0.319
36	1	78	1	1	-1	0.0500	0.1142	0	1	0.357
36	1	80	1	1	-1	0.0500	0.1142	1	1	0.315
36	1	82	1	1	-1	0.0500	0.1142	1	0	0.310
36	1	84	1	2	-1	0.0500	0.1142	1	1	0.315
36	1	86	1	2	-1	0.0500	0.1142	0	1	0.407
36	1	88	1	2	-1	0.0500	0.1142	0	0	0.319
36	1	90	1	1	-1	0.0500	0.1142	0	1	0.335
36	1	92	1	1	-1	0.0500	0.1142	1	1	0.354
36	1	94	1	2	-1	0.0500	0.1142	0	1	0.323
36	1	96	1	1	-1	0.0500	0.1142	1	1	0.384
36	1	98	1	2	-1	0.0500	0.1142	1	1	0.337
36	1	100	1	2	-1	0.0500	0.1142	1	1	0.338
36	1	102	1	1	-1	0.0500	0.1142	1	1	0.403
36	1	104	1	1	-1	0.0500	0.1142	0	1	0.323
36	1	106	1	1	-1	0.0500	0.1142	0	0	0.344
36	1	108	1	1	-1	0.0500	0.1142	0	1	0.349
36	1	110	1	2	-1	0.0500	0.1142	0	1	0.366
36	1	112	1	2	-1	0.0500	0.1142	1	1	0.314
36	1	114	1	1	-1	0.0500	0.1142	1	1	0.359
36	1	116	1	1	-1	0.0500	0.1142	0	1	0.348
36	1	118	1	1	-1	0.0500	0.1142	0	1	0.390
36	1	120	1	2	-1	0.0500	0.1142	1	1	0.314
36	1	122	1	2	-1	0.0500	0.1142	1	1	0.351
36	1	124	1	2	-1	0.0500	0.1142	1	1	0.332
36	1	126	1	1	-1	0.0500	0.1142	1	1	0.403
36	1	128	1	2	-1	0.0500	0.1142	0	1	0.350
