sub	sess	t	loc	cue	co1	co2	or	resp	rt
64	1	1	2	3	0.8265	0.6660	1	0	2.618
64	1	2	2	2	0.8265	0.6660	0	1	4.127
64	1	3	2	2	0.8265	0.6660	1	0	5.181
64	1	4	1	1	0.8265	0.6660	1	1	6.232
64	1	5	2	2	0.8265	0.6660	0	0	2.312
64	1	6	1	1	0.8265	0.6660	0	1	1.701
64	1	7	1	3	0.8265	0.6660	0	1	4.313
64	1	8	1	3	0.8265	0.6660	1	0	7.169
64	1	9	2	2	0.8265	0.6660	0	0	4.595
64	1	10	1	2	0.8265	0.6660	0	1	1.716
64	1	11	2	2	0.8265	0.6660	0	1	2.341
64	1	12	1	1	0.8265	0.6660	0	1	1.216
64	1	13	1	1	0.8265	0.6660	1	0	4.475
64	1	14	1	1	0.8265	0.6660	0	1	1.355
64	1	15	2	1	0.8265	0.6660	1	1	1.770
64	1	16	1	2	0.8265	0.6660	0	1	1.076
64	1	17	2	1	0.8265	0.6660	0	1	3.060
64	1	18	1	1	0.8265	0.6660	0	1	1.087
64	1	19	1	1	0.8265	0.6660	1	1	1.927
64	1	20	1	1	0.8265	0.6660	0	1	1.686
64	1	21	1	3	0.8265	0.6660	0	1	1.191
64	1	22	2	3	0.8265	0.6660	1	0	3.130
64	1	23	1	3	0.8265	0.6660	1	1	2.864
64	1	24	1	1	0.8265	0.6660	1	0	1.963
64	1	25	1	3	0.8265	0.6660	1	1	1.505
64	1	26	2	2	0.8265	0.6660	0	1	2.880
64	1	27	1	1	0.8265	0.6660	0	1	2.392
64	1	28	1	3	0.8265	0.6660	1	0	1.365
64	1	29	2	2	0.8265	0.6660	0	1	3.035
64	1	30	2	2	0.8265	0.6660	1	1	2.874
64	1	31	2	1	0.8265	0.6660	0	1	2.022
64	1	32	2	3	0.8265	0.6660	0	1	1.848
64	1	33	2	2	0.8265	0.6660	1	1	2.044
64	1	34	2	2	0.8265	0.6660	0	1	1.401
64	1	35	1	3	0.8265	0.6660	0	1	1.527
64	1	36	2	2	0.8265	0.6660	1	1	2.158
