sub	sess	t	loc	co1	co2	or	resp	rt
99	1	1	2	1.0000	1.0000	1	0	8.728
99	1	2	2	1.0000	1.0000	1	1	2.264
99	1	3	1	1.0000	1.0000	1	1	6.114
99	1	4	1	1.0000	1.0000	0	1	3.762
99	1	5	2	1.0000	1.0000	0	0	2.069
99	1	6	1	1.0000	1.0000	1	1	7.309
99	1	7	2	1.0000	1.0000	1	0	1.962
99	1	8	1	1.0000	1.0000	1	0	4.293
99	1	9	1	1.0000	1.0000	1	1	5.675
99	1	10	1	1.0000	1.0000	0	1	4.112
99	1	11	2	1.0000	1.0000	0	0	10.074
99	1	12	1	1.0000	1.0000	0	1	6.280
99	1	13	2	1.0000	1.0000	0	1	2.744
99	1	14	2	1.0000	1.0000	1	1	2.248
99	1	15	1	1.0000	1.0000	0	0	1.656
99	1	16	2	1.0000	1.0000	1	1	2.422
99	1	17	2	1.0000	1.0000	1	0	2.438
99	1	18	1	1.0000	1.0000	0	0	3.877
99	1	19	1	1.0000	1.0000	1	0	4.204
99	1	20	2	1.0000	1.0000	0	0	2.284
99	1	21	2	1.0000	1.0000	0	1	3.266
99	1	22	2	1.0000	1.0000	0	1	2.012
99	1	23	1	1.0000	1.0000	1	0	2.042
99	1	24	1	1.0000	1.0000	0	0	6.727
99	1	25	2	1.0000	1.0000	1	0	4.221
99	1	26	1	1.0000	1.0000	1	0	8.115
99	1	27	1	1.0000	1.0000	1	0	1.790
99	1	28	1	1.0000	1.0000	0	0	0.805
99	1	29	1	1.0000	1.0000	0	0	1.655
99	1	30	2	1.0000	1.0000	1	0	1.490
99	1	31	1	1.0000	1.0000	0	0	3.523
99	1	32	2	1.0000	1.0000	0	1	0.968
99	1	33	2	1.0000	1.0000	0	0	3.268
99	1	34	2	1.0000	1.0000	1	1	1.569
99	1	35	1	1.0000	1.0000	0	1	1.138
99	1	36	2	1.0000	1.0000	1	1	1.509
99	1	37	1	1.0000	1.0000	1	1	3.602
99	1	38	1	1.0000	1.0000	0	0	1.470
99	1	39	1	1.0000	1.0000	1	0	2.133
99	1	40	2	1.0000	1.0000	1	1	2.779
99	1	41	1	1.0000	1.0000	1	1	4.209
99	1	42	2	1.0000	1.0000	1	0	2.414
99	1	43	2	1.0000	1.0000	0	0	4.727
99	1	44	1	1.0000	1.0000	0	1	2.418
99	1	45	2	1.0000	1.0000	0	1	2.529
99	1	46	1	1.0000	1.0000	1	1	5.256
99	1	47	2	1.0000	1.0000	0	1	5.440
99	1	48	2	1.0000	1.0000	0	1	1.630
99	1	49	2	1.0000	1.0000	0	0	2.294
99	1	50	1	1.0000	1.0000	1	0	1.764
99	1	51	1	1.0000	1.0000	0	0	2.076
99	1	52	1	1.0000	1.0000	1	0	5.142
99	1	53	2	1.0000	1.0000	0	0	3.664
99	1	54	2	1.0000	1.0000	0	1	1.260
99	1	55	2	1.0000	1.0000	0	1	4.864
99	1	56	1	1.0000	1.0000	0	1	3.031
99	1	57	2	1.0000	1.0000	0	1	2.100
99	1	58	1	1.0000	1.0000	1	1	4.021
99	1	59	1	1.0000	1.0000	0	0	1.802
99	1	60	2	1.0000	1.0000	1	0	1.257
