sub	sess	t	loc	cue	co1	co2	or	resp	rt
5	1	1	2	2	0.0500	0.0500	1	1	1.149
5	1	2	1	2	0.0500	0.0500	0	1	0.665
5	1	3	1	2	0.0500	0.0500	1	1	0.697
5	1	4	2	3	0.0500	0.0500	0	1	1.534
5	1	5	2	2	0.0500	0.0500	0	1	0.683
5	1	6	1	1	0.0500	0.0500	0	1	0.674
5	1	7	2	2	0.0500	0.0500	1	1	0.762
5	1	8	2	2	0.0500	0.0500	1	1	0.694
5	1	9	2	2	0.0500	0.0500	0	0	0.665
5	1	10	2	2	0.0500	0.0500	1	0	1.165
5	1	11	1	3	0.0500	0.0500	1	1	0.863
5	1	12	2	3	0.0500	0.0500	0	1	0.853
5	1	13	1	3	0.0500	0.0500	0	1	0.762
5	1	14	2	2	0.0500	0.0500	0	1	0.697
5	1	15	2	2	0.0500	0.0500	0	1	0.732
5	1	16	1	1	0.0500	0.0500	1	1	0.828
5	1	17	2	3	0.0500	0.0500	1	1	0.680
5	1	18	2	2	0.0500	0.0500	0	1	0.503
5	1	19	2	3	0.0500	0.0500	0	1	0.503
5	1	20	1	1	0.0500	0.0500	1	1	0.735
5	1	21	1	1	0.0500	0.0500	0	1	1.234
5	1	22	2	1	0.0500	0.0500	0	1	1.093
5	1	23	2	1	0.0500	0.0500	0	1	0.811
5	1	24	2	1	0.0500	0.0500	1	1	0.660
5	1	25	1	1	0.0500	0.0500	0	1	0.613
5	1	26	1	3	0.0500	0.0500	1	1	0.597
5	1	27	2	2	0.0500	0.0500	0	1	0.526
5	1	28	2	3	0.0500	0.0500	1	1	0.698
5	1	29	1	1	0.0500	0.0500	1	1	0.610
5	1	30	1	2	0.0500	0.0500	0	1	0.571
5	1	31	2	2	0.0500	0.0500	1	1	0.626
5	1	32	1	1	0.0500	0.0500	0	1	0.613
5	1	33	1	3	0.0500	0.0500	0	1	0.597
5	1	34	1	1	0.0500	0.0500	0	1	0.499
5	1	35	2	1	0.0500	0.0500	1	1	0.617
5	1	36	1	3	0.0500	0.0500	0	1	0.603
5	1	37	2	2	0.0500	0.0500	1	1	0.698
5	1	38	1	3	0.0500	0.0500	0	1	0.531
5	1	39	2	2	0.0500	0.0500	0	1	0.561
5	1	40	2	2	0.0500	0.0500	1	1	0.482
5	1	41	1	3	0.0500	0.0500	1	1	0.779
5	1	42	2	3	0.0500	0.0500	1	1	0.505
5	1	43	1	1	0.0500	0.0500	0	1	0.453
5	1	44	1	1	0.0500	0.0500	1	1	0.674
5	1	45	1	1	0.0500	0.0500	0	1	0.509
5	1	46	1	1	0.0500	0.0500	0	1	0.456
5	1	47	2	3	0.0500	0.0500	1	1	0.520
5	1	48	2	2	0.0500	0.0500	0	0	0.712
5	1	49	1	2	0.0500	0.0500	1	1	0.600
5	1	50	2	3	0.0500	0.0500	0	1	0.565
5	1	51	1	1	0.0500	0.0500	1	1	1.228
5	1	52	1	1	0.0500	0.0500	1	1	0.687
5	1	53	1	3	0.0500	0.0500	1	0	0.793
5	1	54	1	1	0.0500	0.0500	1	1	0.834
5	1	55	1	1	0.0500	0.0500	1	1	0.581
5	1	56	2	2	0.0500	0.0500	1	1	0.525
5	1	57	1	1	0.0500	0.0500	0	1	0.551
5	1	58	2	2	0.0500	0.0500	0	0	1.049
5	1	59	1	1	0.0500	0.0500	0	1	0.579
5	1	60	2	3	0.0500	0.0500	1	1	0.620
5	1	61	1	1	0.0500	0.0500	1	1	0.838
5	1	62	1	1	0.0500	0.0500	1	1	0.623
5	1	63	2	2	0.0500	0.0500	0	1	0.807
5	1	64	1	1	0.0500	0.0500	0	1	0.546
5	1	65	2	2	0.0500	0.0500	0	1	0.536
5	1	66	2	1	0.0500	0.0500	0	1	0.546
5	1	67	1	2	0.0500	0.0500	1	0	0.461
5	1	68	1	2	0.0500	0.0500	0	1	0.600
5	1	69	2	1	0.0500	0.0500	1	1	0.581
5	1	70	1	3	0.0500	0.0500	1	1	0.732
5	1	71	1	3	0.0500	0.0500	0	1	0.676
5	1	72	1	1	0.0500	0.0500	1	1	0.680
5	1	73	2	2	0.0500	0.0500	0	1	0.627
5	1	74	2	3	0.0500	0.0500	0	1	0.526
5	1	75	1	1	0.0500	0.0500	0	1	0.599
5	1	76	2	2	0.0500	0.0500	0	1	0.486
5	1	77	2	2	0.0500	0.0500	1	1	0.614
5	1	78	1	3	0.0500	0.0500	0	1	0.644
5	1	79	2	2	0.0500	0.0500	0	1	0.477
5	1	80	1	3	0.0500	0.0500	1	1	0.572
5	1	81	1	1	0.0500	0.0500	0	1	0.479
5	1	82	1	3	0.0500	0.0500	1	1	0.664
5	1	83	1	3	0.0500	0.0500	1	0	0.652
5	1	84	2	1	0.0500	0.0500	1	0	1.355
5	1	85	2	1	0.0500	0.0500	0	0	0.717
5	1	86	1	1	0.0500	0.0500	1	1	0.908
5	1	87	1	2	0.0500	0.0500	0	1	0.845
5	1	88	2	2	0.0500	0.0500	1	1	0.627
5	1	89	1	3	0.0500	0.0500	0	1	0.568
5	1	90	1	2	0.0500	0.0500	1	1	0.641
5	1	91	2	2	0.0500	0.0500	1	1	0.913
5	1	92	1	1	0.0500	0.0500	1	1	0.719
5	1	93	1	1	0.0500	0.0500	0	1	0.459
5	1	94	2	3	0.0500	0.0500	1	1	0.624
5	1	95	2	2	0.0500	0.0500	1	1	0.641
5	1	96	2	2	0.0500	0.0500	0	1	0.602
5	1	97	2	3	0.0500	0.0500	1	1	0.612
5	1	98	1	1	0.0500	0.0500	1	0	0.609
5	1	99	2	3	0.0500	0.0500	0	1	0.614
5	1	100	1	1	0.0500	0.0500	0	1	1.306
5	1	101	2	2	0.0500	0.0500	1	1	0.551
5	1	102	1	3	0.0500	0.0500	0	1	0.467
5	1	103	2	2	0.0500	0.0500	1	1	0.592
5	1	104	2	2	0.0500	0.0500	1	0	0.888
5	1	105	2	2	0.0500	0.0500	0	1	0.644
5	1	106	1	1	0.0500	0.0500	0	1	0.741
5	1	107	1	1	0.0500	0.0500	1	1	0.612
5	1	108	2	3	0.0500	0.0500	1	1	0.558
5	1	109	2	2	0.0500	0.0500	1	1	0.540
5	1	110	2	3	0.0500	0.0500	0	1	0.496
5	1	111	2	3	0.0500	0.0500	0	1	0.684
5	1	112	1	1	0.0500	0.0500	1	1	0.597
