sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
82	1	2	1	2	-1	0.0861	0.0500	1	1	0.992
82	1	4	1	2	-1	0.0861	0.0500	0	1	0.808
82	1	6	1	1	-1	0.0861	0.0500	0	0	0.407
82	1	8	1	1	-1	0.0861	0.0500	1	1	0.502
82	1	10	1	1	-1	0.0861	0.0500	0	1	0.508
82	1	12	1	1	-1	0.0861	0.0500	1	1	0.448
82	1	14	1	2	-1	0.0861	0.0500	0	1	0.464
82	1	16	1	2	-1	0.0861	0.0500	1	1	0.396
82	1	18	1	1	-1	0.0861	0.0500	0	1	0.452
82	1	20	1	1	-1	0.0861	0.0500	0	1	0.468
82	1	22	1	2	-1	0.0861	0.0500	0	1	0.471
82	1	24	1	2	-1	0.0861	0.0500	0	1	0.367
82	1	26	1	1	-1	0.0861	0.0500	1	1	0.470
82	1	28	1	2	-1	0.0861	0.0500	1	1	0.417
82	1	30	1	1	-1	0.0861	0.0500	0	1	0.347
82	1	32	1	2	-1	0.0861	0.0500	1	1	0.384
82	1	34	1	1	-1	0.0861	0.0500	1	1	0.449
82	1	36	1	1	-1	0.0861	0.0500	1	1	0.432
82	1	38	1	2	-1	0.0861	0.0500	1	1	0.454
82	1	40	1	2	-1	0.0861	0.0500	1	1	0.554
82	1	42	1	1	-1	0.0861	0.0500	0	1	0.333
82	1	44	1	2	-1	0.0861	0.0500	0	1	0.508
82	1	46	1	2	-1	0.0861	0.0500	0	1	0.422
82	1	48	1	2	-1	0.0861	0.0500	1	1	0.438
82	1	50	1	2	-1	0.0861	0.0500	1	0	0.332
82	1	52	1	1	-1	0.0861	0.0500	1	1	0.518
82	1	54	1	1	-1	0.0861	0.0500	0	1	0.367
82	1	56	1	1	-1	0.0861	0.0500	1	1	0.406
82	1	58	1	1	-1	0.0861	0.0500	0	1	0.376
82	1	60	1	1	-1	0.0861	0.0500	1	1	0.665
82	1	62	1	2	-1	0.0861	0.0500	0	1	0.362
82	1	64	1	2	-1	0.0861	0.0500	0	1	0.380
82	1	66	0	2	-1	0.0861	0.0500	0	1	0.492
82	1	68	0	1	-1	0.0861	0.0500	0	1	0.388
82	1	70	0	1	-1	0.0861	0.0500	0	1	0.318
82	1	72	0	1	-1	0.0861	0.0500	1	1	0.357
82	1	74	0	1	-1	0.0861	0.0500	0	1	0.342
82	1	76	0	1	-1	0.0861	0.0500	0	1	0.379
82	1	78	0	2	-1	0.0861	0.0500	0	1	0.441
82	1	80	0	2	-1	0.0861	0.0500	1	0	0.587
82	1	82	0	1	-1	0.0861	0.0500	1	1	0.445
82	1	84	0	2	-1	0.0861	0.0500	0	1	0.376
82	1	86	0	2	-1	0.0861	0.0500	1	1	0.401
82	1	88	0	2	-1	0.0861	0.0500	0	1	0.381
82	1	90	0	1	-1	0.0861	0.0500	0	1	0.375
82	1	92	0	2	-1	0.0861	0.0500	1	1	0.472
82	1	94	0	2	-1	0.0861	0.0500	1	1	0.472
82	1	96	0	1	-1	0.0861	0.0500	0	1	0.483
82	1	98	0	1	-1	0.0861	0.0500	0	1	0.289
82	1	100	0	2	-1	0.0861	0.0500	1	1	0.496
82	1	102	0	1	-1	0.0861	0.0500	1	1	0.493
82	1	104	0	1	-1	0.0861	0.0500	1	1	0.419
82	1	106	0	2	-1	0.0861	0.0500	0	1	0.352
82	1	108	0	1	-1	0.0861	0.0500	1	1	0.470
82	1	110	0	2	-1	0.0861	0.0500	0	1	0.385
82	1	112	0	2	-1	0.0861	0.0500	1	1	0.426
82	1	114	0	1	-1	0.0861	0.0500	1	1	0.362
82	1	116	0	2	-1	0.0861	0.0500	0	1	0.346
82	1	118	0	1	-1	0.0861	0.0500	0	1	0.370
82	1	120	0	1	-1	0.0861	0.0500	1	1	0.409
82	1	122	0	2	-1	0.0861	0.0500	1	1	0.503
82	1	124	0	1	-1	0.0861	0.0500	1	1	0.393
82	1	126	0	2	-1	0.0861	0.0500	0	1	0.351
82	1	128	0	2	-1	0.0861	0.0500	1	1	0.410
