sub	sess	t	loc	co1	co2	or	resp	rt
18	1	1	2	1.0000	1.0000	0	1	2.201
18	1	2	2	1.0000	1.0000	1	0	1.859
18	1	3	2	1.0000	1.0000	0	1	2.234
18	1	4	2	1.0000	1.0000	1	1	2.066
18	1	5	2	1.0000	1.0000	0	1	1.584
18	1	6	1	1.0000	1.0000	1	1	1.506
18	1	7	2	1.0000	1.0000	1	1	3.045
18	1	8	2	1.0000	1.0000	1	0	1.494
18	1	9	1	1.0000	1.0000	1	1	1.394
18	1	10	1	1.0000	1.0000	0	0	4.692
18	1	11	1	1.0000	1.0000	0	0	4.753
18	1	12	2	1.0000	1.0000	1	0	34.156
18	1	13	2	1.0000	1.0000	1	0	4.991
18	1	14	1	1.0000	1.0000	0	0	2.417
18	1	15	1	1.0000	1.0000	1	1	4.219
18	1	16	2	1.0000	1.0000	0	0	3.107
18	1	17	1	1.0000	1.0000	0	1	5.505
18	1	18	1	1.0000	1.0000	0	1	4.406
18	1	19	2	1.0000	1.0000	0	1	2.512
18	1	20	1	1.0000	1.0000	1	1	2.405
18	1	21	1	1.0000	1.0000	1	1	2.205
18	1	22	1	1.0000	1.0000	1	1	2.198
18	1	23	1	1.0000	1.0000	0	0	2.631
18	1	24	2	1.0000	1.0000	0	1	1.512
18	1	25	1	1.0000	1.0000	0	0	1.718
18	1	26	2	1.0000	1.0000	1	0	0.984
18	1	27	1	1.0000	1.0000	1	1	3.402
18	1	28	2	1.0000	1.0000	1	1	1.811
18	1	29	2	1.0000	1.0000	1	1	2.227
18	1	30	1	1.0000	1.0000	0	0	1.740
18	1	31	1	1.0000	1.0000	1	1	2.930
18	1	32	2	1.0000	1.0000	0	1	1.062
18	1	33	2	1.0000	1.0000	0	1	0.988
18	1	34	1	1.0000	1.0000	0	0	2.000
18	1	35	1	1.0000	1.0000	0	0	1.143
18	1	36	2	1.0000	1.0000	1	1	2.676
18	1	37	1	1.0000	1.0000	0	0	1.472
18	1	38	2	1.0000	1.0000	0	1	1.216
18	1	39	2	1.0000	1.0000	1	0	4.240
18	1	40	1	1.0000	1.0000	1	1	69.185
18	1	41	1	1.0000	1.0000	1	1	2.624
18	1	42	2	1.0000	1.0000	1	1	2.192
18	1	43	2	1.0000	1.0000	0	1	1.738
18	1	44	1	1.0000	1.0000	1	1	1.628
18	1	45	2	1.0000	1.0000	0	1	1.044
18	1	46	1	1.0000	1.0000	0	0	6.525
18	1	47	1	1.0000	1.0000	1	1	2.433
18	1	48	2	1.0000	1.0000	0	1	0.992
18	1	49	1	1.0000	1.0000	1	1	1.201
18	1	50	2	1.0000	1.0000	0	1	0.883
18	1	51	1	1.0000	1.0000	1	1	0.802
18	1	52	2	1.0000	1.0000	1	1	1.404
18	1	53	2	1.0000	1.0000	1	1	1.077
18	1	54	2	1.0000	1.0000	0	1	0.836
18	1	55	1	1.0000	1.0000	0	1	1.179
18	1	56	2	1.0000	1.0000	1	1	2.476
18	1	57	1	1.0000	1.0000	1	1	1.858
18	1	58	2	1.0000	1.0000	0	1	1.225
18	1	59	2	1.0000	1.0000	0	1	1.073
18	1	60	1	1.0000	1.0000	0	1	1.208
18	1	61	1	1.0000	1.0000	1	1	0.913
18	1	62	1	1.0000	1.0000	0	1	2.054
18	1	63	2	1.0000	1.0000	1	0	1.533
18	1	64	2	0.2500	0.2500	0	1	0.921
18	1	65	1	0.2629	0.2629	1	1	1.085
18	1	66	2	0.2758	0.2758	0	1	1.027
18	1	67	1	0.2887	0.2887	0	0	2.234
18	1	68	1	0.3016	0.3016	0	1	1.003
18	1	69	1	0.3145	0.3145	1	0	6.931
18	1	70	2	0.3274	0.3274	1	1	1.501
18	1	71	2	0.3403	0.3403	1	1	1.120
18	1	72	2	0.3532	0.3532	0	1	1.141
18	1	73	2	0.3661	0.3661	1	1	1.105
18	1	74	2	0.3790	0.3790	1	0	1.317
18	1	75	1	0.3919	0.3919	1	1	1.035
18	1	76	1	0.4048	0.4048	1	1	0.925
18	1	77	1	0.4177	0.4177	0	1	0.800
18	1	78	2	0.4306	0.4306	1	1	0.913
18	1	79	2	0.4435	0.4435	0	1	0.936
18	1	80	1	0.4565	0.4565	1	1	0.786
18	1	81	2	0.4694	0.4694	0	1	0.725
18	1	82	1	0.4823	0.4823	1	1	0.714
18	1	83	2	0.4952	0.4952	0	1	1.215
18	1	84	1	0.5081	0.5081	1	1	0.919
18	1	85	1	0.5210	0.5210	0	1	1.036
18	1	86	1	0.5339	0.5339	0	1	0.796
18	1	87	2	0.5468	0.5468	1	1	0.774
18	1	88	1	0.5597	0.5597	0	1	0.754
18	1	89	2	0.5726	0.5726	1	1	1.118
18	1	90	2	0.5855	0.5855	1	1	0.874
18	1	91	2	0.5984	0.5984	1	0	5.105
18	1	92	2	0.6113	0.6113	0	1	0.743
18	1	93	1	0.6242	0.6242	1	1	14.753
18	1	94	2	0.6371	0.6371	1	1	1.283
18	1	95	1	0.6500	0.6500	0	1	0.902
18	1	96	1	0.2500	0.2500	1	1	1.357
18	1	97	1	0.2629	0.2629	0	1	0.884
18	1	98	2	0.2758	0.2758	1	1	0.876
18	1	99	1	0.2887	0.2887	1	1	0.969
18	1	100	1	0.3016	0.3016	1	1	0.890
18	1	101	1	0.3145	0.3145	1	1	0.767
18	1	102	2	0.3274	0.3274	1	1	0.993
18	1	103	2	0.3403	0.3403	0	1	0.644
18	1	104	1	0.3532	0.3532	1	1	0.725
18	1	105	2	0.3661	0.3661	0	1	0.714
18	1	106	2	0.3790	0.3790	0	1	0.862
18	1	107	2	0.3919	0.3919	1	1	1.860
18	1	108	1	0.4048	0.4048	1	1	0.722
18	1	109	1	0.4177	0.4177	1	1	0.767
18	1	110	1	0.4306	0.4306	0	1	1.209
18	1	111	1	0.4435	0.4435	0	1	0.712
18	1	112	1	0.4565	0.4565	0	1	0.708
18	1	113	2	0.4694	0.4694	0	1	0.754
18	1	114	2	0.4823	0.4823	0	1	0.776
18	1	115	2	0.4952	0.4952	1	1	3.753
18	1	116	2	0.5081	0.5081	0	1	0.723
18	1	117	1	0.5210	0.5210	0	1	1.073
18	1	118	1	0.5339	0.5339	0	1	0.784
18	1	119	2	0.5468	0.5468	0	1	0.793
18	1	120	1	0.5597	0.5597	0	1	0.744
18	1	121	1	0.5726	0.5726	1	1	1.892
18	1	122	2	0.5855	0.5855	0	1	0.592
18	1	123	2	0.5984	0.5984	1	1	0.888
18	1	124	1	0.6113	0.6113	0	1	0.710
18	1	125	2	0.6242	0.6242	1	1	0.810
18	1	126	1	0.6371	0.6371	0	1	0.979
18	1	127	2	0.6500	0.6500	0	1	0.821
18	1	128	2	0.6371	0.2809	1	1	0.845
18	1	129	1	0.2695	0.2809	0	1	1.021
18	1	130	1	0.2634	0.2809	0	1	0.885
18	1	131	2	0.2634	0.2697	0	1	0.809
18	1	132	2	0.2634	0.2592	1	1	1.010
18	1	133	1	0.2574	0.2592	0	1	0.931
18	1	134	2	0.2574	0.2493	1	1	0.734
18	1	135	1	0.2514	0.2493	1	1	0.698
18	1	136	2	0.2514	0.2397	1	1	0.894
18	1	137	2	0.2514	0.2303	1	1	0.868
18	1	138	2	0.2514	0.2209	1	1	0.579
18	1	139	1	0.2456	0.2209	0	1	0.951
18	1	140	2	0.2456	0.2114	0	1	0.609
18	1	141	1	0.2399	0.2114	1	1	0.809
18	1	142	1	0.2343	0.2114	0	1	0.849
18	1	143	1	0.2287	0.2114	0	1	0.769
18	1	144	1	0.2233	0.2114	1	1	0.803
18	1	145	2	0.2233	0.2015	1	1	0.829
18	1	146	2	0.2233	0.1911	0	1	0.781
18	1	147	1	0.2180	0.1911	0	0	1.030
18	1	148	2	0.2180	0.1800	1	1	1.183
18	1	149	1	0.2340	0.1800	1	1	0.873
18	1	150	1	0.2290	0.1800	1	1	0.905
18	1	151	2	0.2290	0.1678	0	1	0.655
18	1	152	2	0.2290	0.1545	0	1	0.783
18	1	153	1	0.2242	0.1545	0	1	0.867
18	1	154	2	0.2242	0.1398	0	1	0.899
18	1	155	1	0.2194	0.1398	1	1	0.946
18	1	156	2	0.2194	0.1238	0	1	0.702
18	1	157	1	0.2148	0.1238	0	1	0.838
18	1	158	1	0.2102	0.1238	1	1	0.702
18	1	159	2	0.2102	0.1072	1	1	0.765
18	1	160	1	0.2058	0.1072	0	1	0.823
18	1	161	2	0.2058	0.0911	1	1	1.583
18	1	162	2	0.2058	0.0761	0	1	1.337
18	1	163	1	0.2014	0.0761	1	1	0.845
18	1	164	2	0.2014	0.0625	1	1	0.995
18	1	165	2	0.2014	0.0500	0	1	4.940
18	1	166	2	0.2014	0.0386	0	1	0.752
18	1	167	1	0.1971	0.0386	1	1	1.315
18	1	168	1	0.1929	0.0386	0	0	17.799
18	1	169	1	0.2050	0.0386	1	1	0.900
18	1	170	1	0.2010	0.0386	0	1	0.775
18	1	171	1	0.1971	0.0386	1	1	0.699
18	1	172	2	0.1971	0.0282	0	0	2.850
18	1	173	1	0.1933	0.0282	0	1	0.698
18	1	174	2	0.1933	0.0588	1	1	1.209
18	1	175	1	0.1895	0.0588	0	1	0.706
18	1	176	2	0.1895	0.0485	0	1	0.711
18	1	177	1	0.1859	0.0485	1	1	0.714
18	1	178	1	0.1823	0.0485	1	1	0.681
18	1	179	2	0.1823	0.0391	1	1	0.884
18	1	180	1	0.1787	0.0391	1	1	0.930
18	1	181	2	0.1787	0.0304	1	0	2.485
18	1	182	1	0.1753	0.0304	0	0	0.732
18	1	183	2	0.1753	0.0556	0	1	0.800
18	1	184	2	0.1753	0.0470	0	1	0.810
18	1	185	2	0.1753	0.0390	0	1	0.764
18	1	186	1	0.1859	0.0390	1	1	0.982
18	1	187	1	0.1825	0.0390	1	1	0.680
18	1	188	2	0.1825	0.0316	1	0	1.416
18	1	189	2	0.1825	0.0528	1	1	1.168
18	1	190	1	0.1792	0.0528	0	1	0.882
18	1	191	2	0.1792	0.0455	0	1	1.111
