sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
18	1	1	1	1	-1	0.1733	0.0500	1	1	1.215
18	1	2	1	2	-1	0.1733	0.0500	1	1	1.648
18	1	3	1	2	-1	0.1733	0.0500	1	1	0.830
18	1	4	1	2	-1	0.1733	0.0500	1	1	2.205
18	1	5	1	1	-1	0.1733	0.0500	0	1	0.704
18	1	6	1	2	-1	0.1733	0.0500	0	1	0.731
18	1	7	1	1	-1	0.1733	0.0500	0	1	0.735
18	1	8	1	1	-1	0.1733	0.0500	1	1	0.876
18	1	9	1	2	-1	0.1733	0.0500	0	1	0.579
18	1	10	1	2	-1	0.1733	0.0500	0	1	0.534
18	1	11	1	2	-1	0.1733	0.0500	0	1	0.595
18	1	12	1	1	-1	0.1733	0.0500	0	1	0.598
18	1	13	1	1	-1	0.1733	0.0500	0	1	0.625
18	1	14	1	1	-1	0.1733	0.0500	1	1	1.105
18	1	15	1	1	-1	0.1733	0.0500	1	1	0.965
18	1	16	1	1	-1	0.1733	0.0500	1	1	0.922
18	1	17	1	2	-1	0.1733	0.0500	0	1	1.141
18	1	18	1	1	-1	0.1733	0.0500	1	1	0.863
18	1	19	1	2	-1	0.1733	0.0500	0	1	0.742
18	1	20	1	2	-1	0.1733	0.0500	1	1	0.859
18	1	21	1	2	-1	0.1733	0.0500	1	0	0.777
18	1	22	1	2	-1	0.1733	0.0500	0	1	0.641
18	1	23	1	2	-1	0.1733	0.0500	1	1	0.935
18	1	24	1	2	-1	0.1733	0.0500	0	1	0.620
18	1	25	1	1	-1	0.1733	0.0500	0	1	0.686
18	1	26	1	1	-1	0.1733	0.0500	0	1	0.620
18	1	27	1	1	-1	0.1733	0.0500	0	1	0.460
18	1	28	1	1	-1	0.1733	0.0500	1	1	0.643
18	1	29	1	1	-1	0.1733	0.0500	1	0	0.738
18	1	30	1	2	-1	0.1733	0.0500	1	1	0.830
18	1	31	1	1	-1	0.1733	0.0500	0	1	0.662
18	1	32	1	2	-1	0.1733	0.0500	1	1	0.678
18	1	33	0	2	-1	0.1733	0.0500	1	1	0.630
18	1	34	0	1	-1	0.1733	0.0500	1	1	0.927
18	1	35	0	1	-1	0.1733	0.0500	1	1	0.740
18	1	36	0	2	-1	0.1733	0.0500	0	1	0.609
18	1	37	0	1	-1	0.1733	0.0500	1	1	0.746
18	1	38	0	1	-1	0.1733	0.0500	0	1	0.527
18	1	39	0	1	-1	0.1733	0.0500	0	1	0.542
18	1	40	0	2	-1	0.1733	0.0500	1	1	0.711
18	1	41	0	2	-1	0.1733	0.0500	0	1	0.604
18	1	42	0	2	-1	0.1733	0.0500	0	1	0.724
18	1	43	0	2	-1	0.1733	0.0500	1	1	1.001
18	1	44	0	2	-1	0.1733	0.0500	1	1	0.675
18	1	45	0	2	-1	0.1733	0.0500	1	1	0.618
18	1	46	0	1	-1	0.1733	0.0500	1	1	0.570
18	1	47	0	1	-1	0.1733	0.0500	0	1	0.531
18	1	48	0	2	-1	0.1733	0.0500	1	1	0.488
18	1	49	0	2	-1	0.1733	0.0500	1	1	0.664
18	1	50	0	2	-1	0.1733	0.0500	1	1	0.543
18	1	51	0	1	-1	0.1733	0.0500	1	1	0.504
18	1	52	0	1	-1	0.1733	0.0500	0	1	0.581
18	1	53	0	1	-1	0.1733	0.0500	1	1	0.511
18	1	54	0	2	-1	0.1733	0.0500	0	1	0.491
18	1	55	0	1	-1	0.1733	0.0500	0	1	0.456
18	1	56	0	2	-1	0.1733	0.0500	0	1	0.630
18	1	57	0	1	-1	0.1733	0.0500	0	1	0.471
18	1	58	0	1	-1	0.1733	0.0500	1	1	0.518
18	1	59	0	2	-1	0.1733	0.0500	0	1	0.469
18	1	60	0	1	-1	0.1733	0.0500	0	1	0.499
18	1	61	0	2	-1	0.1733	0.0500	0	1	0.633
18	1	62	0	1	-1	0.1733	0.0500	1	1	0.688
18	1	63	0	1	-1	0.1733	0.0500	0	1	0.724
18	1	64	0	2	-1	0.1733	0.0500	0	0	2.039
