sub	sess	t	loc	cue	co1	co2	or	resp	rt
18	1	1	2	2	0.1733	0.0500	1	0	5.516
18	1	2	2	2	0.1733	0.0500	0	1	1.287
18	1	3	1	2	0.1733	0.0500	1	1	1.555
18	1	4	2	2	0.1733	0.0500	0	1	0.944
18	1	5	2	1	0.1733	0.0500	0	1	1.116
18	1	6	1	1	0.1733	0.0500	0	1	1.096
18	1	7	1	3	0.1733	0.0500	0	1	2.052
18	1	8	1	1	0.1733	0.0500	0	1	0.869
18	1	9	1	3	0.1733	0.0500	0	1	1.069
18	1	10	1	2	0.1733	0.0500	0	1	0.819
18	1	11	1	1	0.1733	0.0500	0	1	0.803
18	1	12	1	3	0.1733	0.0500	1	1	0.907
18	1	13	1	1	0.1733	0.0500	1	1	0.904
18	1	14	1	2	0.1733	0.0500	0	1	0.774
18	1	15	2	2	0.1733	0.0500	1	1	0.974
18	1	16	2	3	0.1733	0.0500	0	1	1.071
18	1	17	2	3	0.1733	0.0500	0	0	1.448
18	1	18	2	1	0.1733	0.0500	1	1	1.014
18	1	19	1	1	0.1733	0.0500	0	1	0.813
18	1	20	2	1	0.1733	0.0500	0	0	1.150
18	1	21	2	2	0.1733	0.0500	0	0	1.133
18	1	22	1	1	0.1733	0.0500	1	1	0.880
18	1	23	1	3	0.1733	0.0500	1	1	0.840
18	1	24	1	1	0.1733	0.0500	0	1	0.873
18	1	25	1	1	0.1733	0.0500	0	1	0.622
18	1	26	2	3	0.1733	0.0500	1	1	1.646
18	1	27	1	3	0.1733	0.0500	0	1	1.231
18	1	28	1	3	0.1733	0.0500	0	1	0.711
18	1	29	2	2	0.1733	0.0500	0	1	1.038
18	1	30	2	2	0.1733	0.0500	0	1	0.783
18	1	31	2	3	0.1733	0.0500	0	1	0.849
18	1	32	1	1	0.1733	0.0500	0	1	0.952
18	1	33	1	2	0.1733	0.0500	1	1	0.859
18	1	34	2	2	0.1733	0.0500	1	0	1.689
18	1	35	1	1	0.1733	0.0500	1	1	0.734
18	1	36	1	3	0.1733	0.0500	1	0	0.986
18	1	37	2	2	0.1733	0.0500	1	0	2.364
18	1	38	2	2	0.1733	0.0500	0	1	0.758
18	1	39	2	2	0.1733	0.0500	0	1	0.944
18	1	40	2	2	0.1733	0.0500	1	1	0.754
18	1	41	2	3	0.1733	0.0500	0	1	0.727
18	1	42	2	2	0.1733	0.0500	0	1	1.508
18	1	43	2	2	0.1733	0.0500	1	0	0.738
18	1	44	2	3	0.1733	0.0500	1	1	0.886
18	1	45	1	1	0.1733	0.0500	1	1	0.978
18	1	46	2	2	0.1733	0.0500	1	0	0.827
18	1	47	1	1	0.1733	0.0500	1	0	1.562
18	1	48	2	3	0.1733	0.0500	1	1	0.942
18	1	49	2	1	0.1733	0.0500	1	1	1.105
18	1	50	1	3	0.1733	0.0500	1	1	0.860
18	1	51	2	2	0.1733	0.0500	1	0	1.178
