sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
145	1	1	0	2	3	0.2626	0.0500	1	1	1.361	5	82	0
145	1	2	9	2	2	0.2626	0.0500	0	1	1.042	0	82	82
145	1	3	9	2	2	0.2626	0.0500	0	1	0.873	0	82	82
145	1	4	0	2	2	0.2626	0.0500	0	0	0.961	0	0	0
145	1	5	0	2	3	0.2626	0.0500	0	1	0.684	7	0	0
145	1	6	0	2	2	0.2626	0.0500	1	1	0.658	7	82	0
145	1	7	1	2	2	0.2626	0.0500	0	1	0.783	57	82	82
145	1	8	1	1	3	0.2626	0.0500	0	1	0.841	51	82	82
145	1	9	1	1	3	0.2626	0.0500	1	1	0.783	57	82	0
145	1	10	0	2	3	0.2626	0.0500	1	1	0.656	7	82	0
145	1	11	0	1	3	0.2626	0.0500	1	1	0.848	5	0	82
145	1	12	1	2	3	0.2626	0.0500	0	1	0.728	62	82	82
145	1	13	1	1	3	0.2626	0.0500	0	1	0.582	77	82	82
145	1	14	1	2	3	0.2626	0.0500	1	1	0.825	52	0	82
145	1	15	0	2	2	0.2626	0.0500	0	1	0.505	8	0	0
145	1	16	9	1	3	0.2626	0.0500	1	1	0.983	0	0	82
145	1	17	1	1	1	0.2626	0.0500	1	1	0.704	65	82	0
145	1	18	0	1	3	0.2626	0.0500	0	1	0.767	6	0	0
145	1	19	0	1	1	0.2626	0.0500	0	0	0.868	0	0	0
145	1	20	1	2	3	0.2626	0.0500	0	1	1.162	50	82	82
145	1	21	1	2	2	0.2626	0.0500	1	1	0.760	59	0	82
145	1	22	1	2	3	0.2626	0.0500	0	1	0.962	50	82	82
145	1	23	0	1	3	0.2626	0.0500	0	1	0.740	6	0	0
145	1	24	9	2	3	0.2626	0.0500	1	1	0.698	0	82	0
145	1	25	1	2	1	0.2626	0.0500	0	1	0.870	50	82	82
145	1	26	1	1	1	0.2626	0.0500	1	1	0.789	56	82	0
145	1	27	0	2	3	0.2626	0.0500	1	1	0.655	7	82	0
145	1	28	1	2	3	0.2626	0.0500	0	1	0.769	58	82	82
145	1	29	1	2	1	0.2626	0.0500	1	1	0.755	59	0	82
145	1	30	1	2	3	0.2626	0.0500	0	0	0.750	0	82	82
145	1	31	0	1	1	0.2626	0.0500	1	1	0.873	5	0	82
145	1	32	1	1	3	0.2626	0.0500	1	1	0.744	61	82	0
145	1	33	1	1	1	0.2626	0.0500	0	1	1.011	50	82	82
145	1	34	9	1	2	0.2626	0.0500	1	1	0.779	0	82	0
145	1	35	9	2	3	0.2626	0.0500	1	1	0.867	0	0	82
145	1	36	9	1	1	0.2626	0.0500	0	1	0.617	0	0	0
145	1	37	1	1	1	0.2626	0.0500	0	1	0.649	70	82	82
