sub	sess	t	loc	cue	co1	co2	or	resp	rt
145	1	1	2	3	0.2626	0.0500	0	1	2.776
145	1	2	2	2	0.2626	0.0500	1	0	1.343
145	1	3	1	1	0.2626	0.0500	1	1	1.322
145	1	4	2	2	0.2626	0.0500	0	0	1.246
145	1	5	2	3	0.2626	0.0500	0	0	0.935
145	1	6	1	3	0.2626	0.0500	0	0	1.379
145	1	7	2	3	0.2626	0.0500	1	0	0.715
145	1	8	1	3	0.2626	0.0500	0	1	0.657
145	1	9	2	3	0.2626	0.0500	1	1	0.797
145	1	10	1	1	0.2626	0.0500	1	1	0.944
145	1	11	1	1	0.2626	0.0500	1	1	0.978
145	1	12	2	2	0.2626	0.0500	1	0	1.164
145	1	13	1	1	0.2626	0.0500	1	1	0.822
145	1	14	2	2	0.2626	0.0500	1	1	1.007
145	1	15	1	1	0.2626	0.0500	1	1	0.913
145	1	16	1	1	0.2626	0.0500	1	1	0.684
145	1	17	2	2	0.2626	0.0500	0	1	1.018
145	1	18	2	2	0.2626	0.0500	0	1	0.994
145	1	19	1	3	0.2626	0.0500	1	0	1.067
145	1	20	1	1	0.2626	0.0500	0	1	1.243
145	1	21	2	2	0.2626	0.0500	1	1	0.727
145	1	22	2	2	0.2626	0.0500	0	1	0.779
145	1	23	1	3	0.2626	0.0500	0	1	1.019
145	1	24	2	1	0.2626	0.0500	0	1	1.085
145	1	25	2	3	0.2626	0.0500	0	1	0.753
145	1	26	1	2	0.2626	0.0500	1	1	0.932
145	1	27	1	1	0.2626	0.0500	0	1	0.727
145	1	28	1	3	0.2626	0.0500	1	1	0.666
145	1	29	1	1	0.2626	0.0500	1	1	0.929
145	1	30	1	1	0.2626	0.0500	0	1	0.669
145	1	31	1	1	0.2626	0.0500	1	1	0.738
145	1	32	2	2	0.2626	0.0500	1	1	0.845
145	1	33	1	2	0.2626	0.0500	0	1	0.867
145	1	34	1	1	0.2626	0.0500	0	1	0.700
145	1	35	1	3	0.2626	0.0500	0	1	0.657
145	1	36	1	1	0.2626	0.0500	0	1	0.576
145	1	37	2	1	0.2626	0.0500	0	1	1.082
145	1	38	2	2	0.2626	0.0500	1	1	0.878
145	1	39	2	1	0.2626	0.0500	1	1	0.956
145	1	40	2	3	0.2626	0.0500	1	1	1.017
145	1	41	1	1	0.2626	0.0500	0	1	0.814
145	1	42	2	2	0.2626	0.0500	1	1	0.583
145	1	43	2	3	0.2626	0.0500	1	1	0.689
145	1	44	1	3	0.2626	0.0500	1	1	1.253
145	1	45	2	2	0.2626	0.0500	0	1	0.670
145	1	46	2	2	0.2626	0.0500	0	1	1.517
145	1	47	2	2	0.2626	0.0500	0	1	2.186
145	1	48	1	2	0.2626	0.0500	0	0	0.972
145	1	49	1	3	0.2626	0.0500	1	1	1.078
