sub	sess	t	loc	cue	co1	co2	or	resp	rt
134	1	1	1	1	0.2236	0.1162	1	0	1.575
134	1	2	1	3	0.2236	0.1162	1	1	1.178
134	1	3	1	1	0.2236	0.1162	0	1	0.949
134	1	4	2	3	0.2236	0.1162	0	0	0.770
134	1	5	2	3	0.2236	0.1162	1	1	0.829
134	1	6	2	1	0.2236	0.1162	0	0	2.157
134	1	7	2	2	0.2236	0.1162	1	1	0.702
134	1	8	1	1	0.2236	0.1162	1	1	2.553
134	1	9	1	3	0.2236	0.1162	0	1	2.715
134	1	10	2	2	0.2236	0.1162	1	1	0.824
134	1	11	2	2	0.2236	0.1162	0	0	2.057
134	1	12	2	3	0.2236	0.1162	1	1	1.305
134	1	13	2	3	0.2236	0.1162	0	0	1.616
134	1	14	2	2	0.2236	0.1162	0	1	2.473
134	1	15	2	1	0.2236	0.1162	1	0	0.782
134	1	16	1	2	0.2236	0.1162	0	1	1.814
134	1	17	2	2	0.2236	0.1162	0	0	3.024
134	1	18	1	3	0.2236	0.1162	1	1	3.474
134	1	19	2	2	0.2236	0.1162	0	1	2.550
134	1	20	1	1	0.2236	0.1162	1	1	1.417
134	1	21	1	1	0.2236	0.1162	1	1	1.016
134	1	22	2	2	0.2236	0.1162	1	1	1.083
134	1	23	1	1	0.2236	0.1162	0	1	0.793
134	1	24	1	3	0.2236	0.1162	0	1	0.708
134	1	25	1	1	0.2236	0.1162	1	1	0.767
134	1	26	1	3	0.2236	0.1162	0	1	0.552
134	1	27	2	3	0.2236	0.1162	0	1	2.210
134	1	28	1	1	0.2236	0.1162	0	1	0.593
134	1	29	1	2	0.2236	0.1162	1	1	0.580
134	1	30	1	3	0.2236	0.1162	1	1	0.494
134	1	31	2	2	0.2236	0.1162	0	1	1.211
134	1	32	2	2	0.2236	0.1162	1	1	0.741
134	1	33	2	2	0.2236	0.1162	1	1	0.738
134	1	34	1	1	0.2236	0.1162	0	1	0.679
134	1	35	2	2	0.2236	0.1162	0	1	0.667
134	1	36	1	1	0.2236	0.1162	0	1	0.593
134	1	37	2	2	0.2236	0.1162	0	1	0.795
134	1	38	1	2	0.2236	0.1162	0	1	0.629
134	1	39	2	3	0.2236	0.1162	1	1	0.725
134	1	40	2	1	0.2236	0.1162	0	1	0.496
134	1	41	2	3	0.2236	0.1162	0	1	1.165
134	1	42	1	1	0.2236	0.1162	0	1	0.823
134	1	43	1	3	0.2236	0.1162	0	1	0.705
134	1	44	1	1	0.2236	0.1162	1	1	0.838
134	1	45	2	2	0.2236	0.1162	1	1	0.758
134	1	46	2	3	0.2236	0.1162	1	1	0.626
134	1	47	1	3	0.2236	0.1162	1	1	0.612
134	1	48	1	1	0.2236	0.1162	0	1	0.604
134	1	49	1	1	0.2236	0.1162	0	1	0.510
134	1	50	2	2	0.2236	0.1162	0	1	0.962
134	1	51	2	2	0.2236	0.1162	1	1	0.719
134	1	52	1	1	0.2236	0.1162	1	1	0.665
134	1	53	2	2	0.2236	0.1162	1	1	0.599
134	1	54	1	1	0.2236	0.1162	1	1	0.640
134	1	55	1	2	0.2236	0.1162	1	1	0.522
134	1	56	2	1	0.2236	0.1162	1	1	0.629
134	1	57	1	1	0.2236	0.1162	0	1	0.733
134	1	58	2	2	0.2236	0.1162	0	1	0.609
134	1	59	1	1	0.2236	0.1162	1	1	0.547
134	1	60	1	1	0.2236	0.1162	1	1	0.615
