sub	sess	t	loc	co1	co2	or	resp	rt
134	1	1	2	1.0000	1.0000	1	1	9.398
134	1	2	1	1.0000	1.0000	1	1	3.590
134	1	3	1	1.0000	1.0000	1	1	5.705
134	1	4	1	1.0000	1.0000	1	1	2.901
134	1	5	1	1.0000	1.0000	0	1	1.316
134	1	6	1	1.0000	1.0000	1	1	1.038
134	1	7	2	1.0000	1.0000	1	0	1.951
134	1	8	1	1.0000	1.0000	0	1	2.803
134	1	9	2	1.0000	1.0000	0	1	1.515
134	1	10	2	1.0000	1.0000	0	1	1.535
134	1	11	1	1.0000	1.0000	0	1	2.388
134	1	12	2	1.0000	1.0000	1	1	1.125
134	1	13	1	1.0000	1.0000	0	1	1.000
134	1	14	2	1.0000	1.0000	0	1	0.954
134	1	15	2	1.0000	1.0000	1	1	0.807
134	1	16	2	1.0000	1.0000	0	1	0.809
134	1	17	1	1.0000	1.0000	1	1	0.769
134	1	18	1	1.0000	1.0000	0	1	0.684
134	1	19	2	1.0000	1.0000	1	1	0.740
134	1	20	2	1.0000	1.0000	0	1	0.472
134	1	21	2	1.0000	1.0000	0	1	1.372
134	1	22	1	1.0000	1.0000	0	1	1.304
134	1	23	1	1.0000	1.0000	1	1	0.749
134	1	24	1	1.0000	1.0000	0	1	0.737
134	1	25	2	1.0000	1.0000	1	1	1.166
134	1	26	2	1.0000	1.0000	0	1	0.538
134	1	27	1	1.0000	1.0000	1	1	1.774
134	1	28	2	1.0000	1.0000	1	1	0.943
134	1	29	1	0.2500	0.2500	0	1	2.795
134	1	30	1	0.2629	0.2629	1	1	0.805
134	1	31	1	0.2758	0.2758	1	1	0.565
134	1	32	2	0.2887	0.2887	1	0	1.038
134	1	33	2	0.3016	0.3016	1	1	0.636
134	1	34	1	0.3145	0.3145	1	1	0.932
134	1	35	2	0.3274	0.3274	1	1	0.698
134	1	36	1	0.3403	0.3403	1	1	0.633
134	1	37	2	0.3532	0.3532	1	1	0.626
134	1	38	2	0.3661	0.3661	1	1	0.563
134	1	39	2	0.3790	0.3790	1	1	0.582
134	1	40	1	0.3919	0.3919	0	1	0.730
134	1	41	1	0.4048	0.4048	1	1	0.486
134	1	42	2	0.4177	0.4177	1	1	0.579
134	1	43	1	0.4306	0.4306	0	0	0.479
134	1	44	2	0.4435	0.4435	0	1	0.655
134	1	45	2	0.4565	0.4565	0	1	0.541
134	1	46	1	0.4694	0.4694	1	1	0.490
134	1	47	2	0.4823	0.4823	0	1	1.031
134	1	48	2	0.4952	0.4952	0	1	0.558
134	1	49	2	0.5081	0.5081	0	1	0.630
134	1	50	1	0.5210	0.5210	0	0	0.592
134	1	51	1	0.5339	0.5339	0	1	0.648
134	1	52	1	0.5468	0.5468	1	1	0.447
134	1	53	2	0.5597	0.5597	0	1	0.709
134	1	54	2	0.5726	0.5726	0	1	0.536
134	1	55	1	0.5855	0.5855	1	1	0.474
134	1	56	2	0.5984	0.5984	0	1	0.528
134	1	57	2	0.6113	0.6113	0	1	0.666
134	1	58	1	0.6242	0.6242	1	1	0.730
134	1	59	2	0.6371	0.6371	1	1	0.911
134	1	60	1	0.6500	0.6500	0	1	0.563
134	1	61	2	0.2500	0.2500	1	1	0.812
134	1	62	1	0.2629	0.2629	0	1	0.636
134	1	63	2	0.2758	0.2758	0	1	0.646
134	1	64	1	0.2887	0.2887	1	1	0.508
134	1	65	2	0.3016	0.3016	0	1	0.687
134	1	66	2	0.3145	0.3145	1	1	0.637
134	1	67	1	0.3274	0.3274	1	1	0.492
134	1	68	2	0.3403	0.3403	0	1	0.627
134	1	69	2	0.3532	0.3532	0	1	0.417
134	1	70	2	0.3661	0.3661	1	1	0.579
134	1	71	2	0.3790	0.3790	0	1	0.428
134	1	72	1	0.3919	0.3919	1	1	0.436
