"","sub","acc_odd_.2_htgt/hdst","acc_odd_.2_htgt/ldst","acc_odd_.2_ltgt/ldst","acc_odd_.2_ltgt/hdst","acc_odd_.5_htgt/hdst","acc_odd_.5_htgt/ldst","acc_odd_.5_ltgt/ldst","acc_odd_.5_ltgt/hdst","acc_odd_.8_htgt/hdst","acc_odd_.8_htgt/ldst","acc_odd_.8_ltgt/ldst","acc_odd_.8_ltgt/hdst","acc_even_.2_htgt/hdst","acc_even_.2_htgt/ldst","acc_even_.2_ltgt/ldst","acc_even_.2_ltgt/hdst","acc_even_.5_htgt/hdst","acc_even_.5_htgt/ldst","acc_even_.5_ltgt/ldst","acc_even_.5_ltgt/hdst","acc_even_.8_htgt/hdst","acc_even_.8_htgt/ldst","acc_even_.8_ltgt/ldst","acc_even_.8_ltgt/hdst","mu_odd_.2_htgt/hdst","mu_odd_.2_htgt/ldst","mu_odd_.2_ltgt/ldst","mu_odd_.2_ltgt/hdst","mu_odd_.5_htgt/hdst","mu_odd_.5_htgt/ldst","mu_odd_.5_ltgt/ldst","mu_odd_.5_ltgt/hdst","mu_odd_.8_htgt/hdst","mu_odd_.8_htgt/ldst","mu_odd_.8_ltgt/ldst","mu_odd_.8_ltgt/hdst","mu_even_.2_htgt/hdst","mu_even_.2_htgt/ldst","mu_even_.2_ltgt/ldst","mu_even_.2_ltgt/hdst","mu_even_.5_htgt/hdst","mu_even_.5_htgt/ldst","mu_even_.5_ltgt/ldst","mu_even_.5_ltgt/hdst","mu_even_.8_htgt/hdst","mu_even_.8_htgt/ldst","mu_even_.8_ltgt/ldst","mu_even_.8_ltgt/hdst"
"35",35,0.909090909090909,0.6,1,0.666666666666667,0.925,0.971428571428571,0.952380952380952,0.5,0.861111111111111,0.918918918918919,0.825,0.727272727272727,0.888888888888889,0.8,0.8,0.4,0.925,0.933333333333333,0.973684210526316,0.425,0.909090909090909,0.837209302325581,0.9,0.583333333333333,0.580666666666667,0.5075,0.695555555555556,0.650888888888889,0.507514285714286,0.435533333333333,0.560358974358974,0.611105263157895,0.462258064516129,0.488878787878788,0.512354838709677,0.6176875,0.577375,0.456,0.521625,0.653,0.530891891891892,0.438166666666667,0.589222222222222,0.639941176470588,0.561486486486486,0.441638888888889,0.503222222222222,0.6428
"36",36,0.6,1,0.818181818181818,0.909090909090909,0.864864864864865,0.886363636363636,0.73469387755102,0.880952380952381,0.707317073170732,0.975,0.794871794871795,0.666666666666667,0.7,0.857142857142857,1,0.666666666666667,0.767441860465116,0.944444444444444,0.741935483870968,0.842105263157895,0.794871794871795,0.95,0.780487804878049,0.84,0.3736,0.392833333333333,0.408125,0.411,0.375322580645161,0.373052631578947,0.397235294117647,0.415972972972973,0.357,0.38374358974359,0.378354838709677,0.433052631578947,0.384285714285714,0.380727272727273,0.373888888888889,0.419333333333333,0.376433333333333,0.383,0.39304347826087,0.407806451612903,0.393533333333333,0.360756756756757,0.385833333333333,0.394414634146341
"37",37,0.571428571428571,0.909090909090909,1,0.857142857142857,0.818181818181818,0.846153846153846,0.722222222222222,0.681818181818182,0.772727272727273,0.711111111111111,0.794871794871795,0.8,0.769230769230769,0.666666666666667,0.6,0.692307692307692,0.829787234042553,0.682926829268293,0.795454545454545,0.722222222222222,0.861111111111111,0.828571428571429,0.878048780487805,0.6,0.360666666666667,0.5096,0.49,0.429166666666667,0.439148148148148,0.46978125,0.447,0.473,0.425411764705882,0.444827586206897,0.411,0.433371428571429,0.442,0.459666666666667,0.432666666666667,0.509222222222222,0.434282051282051,0.435392857142857,0.477676470588235,0.449269230769231,0.420866666666667,0.441310344827586,0.406121212121212,0.445473684210526
"38",38,0.5,1,1,0.9,0.829268292682927,1,0.923076923076923,0.69047619047619,0.844444444444444,0.959183673469388,1,0.775,0.8,0.928571428571429,0.846153846153846,0.9,0.871794871794872,0.951219512195122,0.902439024390244,0.894736842105263,0.914285714285714,0.935483870967742,0.958333333333333,0.65,0.4996,0.464333333333333,0.610142857142857,0.60525,0.513264705882353,0.505486486486487,0.529628571428571,0.625275862068966,0.480972222222222,0.452733333333333,0.457633333333333,0.5946,0.537625,0.55675,0.649090909090909,0.572222222222222,0.501090909090909,0.465135135135135,0.503416666666667,0.63478125,0.4688125,0.473821428571429,0.461195652173913,0.583
"39",39,0.666666666666667,0.875,0.8,0.9,0.844444444444444,0.955555555555556,0.790697674418605,1,0.787878787878788,1,0.804878048780488,0.953488372093023,0.625,0.916666666666667,0.9,1,0.828571428571429,0.971428571428571,0.756756756756757,0.979166666666667,0.851063829787234,0.976190476190476,0.871794871794872,0.972972972972973,0.499,0.576166666666667,0.653625,0.512,0.576135135135135,0.486634146341463,0.5155,0.480166666666667,0.493115384615385,0.497081081081081,0.519903225806452,0.476384615384615,0.5266,0.506909090909091,0.54525,0.5147,0.551444444444444,0.51746875,0.539518518518519,0.49845652173913,0.522918918918919,0.466,0.537794117647059,0.5048
"40",40,1,0.888888888888889,0.8,0.777777777777778,0.823529411764706,0.933333333333333,0.902439024390244,0.918367346938776,0.918918918918919,0.978260869565217,0.916666666666667,0.941176470588235,1,1,0.8,1,0.826086956521739,0.942857142857143,0.846153846153846,0.967741935483871,0.837209302325581,0.970588235294118,0.840909090909091,0.934782608695652,0.6709,0.634428571428571,0.641875,0.669571428571429,0.568148148148148,0.496780487804878,0.59225,0.683840909090909,0.567,0.481818181818182,0.579033333333333,0.682166666666667,0.7331,0.552363636363636,0.766875,0.5928,0.598189189189189,0.46225,0.59878125,0.678931034482759,0.545575757575758,0.478909090909091,0.56,0.680325
"41",41,0.769230769230769,0.923076923076923,0.909090909090909,1,0.914285714285714,0.868421052631579,1,0.85,0.974358974358974,0.945945945945946,0.878048780487805,0.974358974358974,0.857142857142857,1,0.888888888888889,0.777777777777778,0.888888888888889,0.952380952380952,0.918918918918919,0.925,0.975609756097561,1,0.974358974358974,0.951219512195122,0.5055,0.45775,0.466666666666667,0.498181818181818,0.466433333333333,0.435939393939394,0.48402380952381,0.476636363636364,0.477702702702703,0.441457142857143,0.465970588235294,0.480833333333333,0.473166666666667,0.471142857142857,0.470125,0.4535,0.453769230769231,0.458578947368421,0.466909090909091,0.478194444444444,0.464794871794872,0.459139534883721,0.457189189189189,0.472684210526316
"42",42,0.9,1,0.916666666666667,0.909090909090909,0.957446808510638,0.894736842105263,0.973684210526316,0.948717948717949,0.974358974358974,0.853658536585366,0.975609756097561,0.939393939393939,1,1,1,1,0.848484848484849,0.904761904761905,0.952380952380952,0.878048780487805,0.951219512195122,0.948717948717949,0.948717948717949,0.893617021276596,0.528555555555556,0.5493,0.534363636363636,0.589777777777778,0.562976744186046,0.606363636363636,0.565054054054054,0.609918918918919,0.544342105263158,0.599882352941176,0.5254,0.60041935483871,0.5222,0.604,0.567125,0.641444444444444,0.588037037037037,0.607864864864865,0.537578947368421,0.599972222222222,0.544567567567568,0.571297297297297,0.552361111111111,0.587375
"43",43,0.75,0.5,0.818181818181818,0.545454545454545,0.976190476190476,0.871794871794872,0.931818181818182,0.585365853658537,0.825,0.743589743589744,0.914285714285714,0.447368421052632,0.916666666666667,0.75,1,0.444444444444444,0.921052631578947,0.634146341463415,0.944444444444444,0.564102564102564,0.875,0.731707317073171,0.933333333333333,0.547619047619048,0.331166666666667,0.4292,0.342444444444444,0.436333333333333,0.388282051282051,0.434454545454545,0.353871794871795,0.533833333333333,0.34869696969697,0.409285714285714,0.366838709677419,0.475875,0.366363636363636,0.428333333333333,0.349625,0.52025,0.380971428571429,0.43876,0.368147058823529,0.511090909090909,0.346,0.421433333333333,0.338619047619048,0.528608695652174
"44",44,0.785714285714286,0.8,0.909090909090909,0.777777777777778,0.840909090909091,0.882352941176471,0.871794871794872,0.82051282051282,0.882352941176471,0.883720930232558,0.891891891891892,0.760869565217391,0.833333333333333,0.8,0.888888888888889,0.636363636363636,0.944444444444444,0.847826086956522,0.853658536585366,0.682926829268293,1,0.945945945945946,0.883720930232558,0.764705882352941,0.404727272727273,0.478375,0.4226,0.482666666666667,0.421194444444444,0.4192,0.393939393939394,0.4974375,0.4257,0.422552631578947,0.406393939393939,0.4896,0.4525,0.44025,0.448375,0.479428571428571,0.427764705882353,0.444894736842105,0.384969696969697,0.497185185185185,0.402627906976744,0.424705882352941,0.399351351351351,0.47376
"45",45,0.615384615384615,0.846153846153846,0.25,0.875,0.642857142857143,0.918918918918919,0.390243902439024,0.742857142857143,0.644444444444444,0.82051282051282,0.324324324324324,0.868421052631579,0.571428571428571,0.857142857142857,0.375,0.833333333333333,0.552631578947368,0.953488372093023,0.435897435897436,0.777777777777778,0.657142857142857,0.902439024390244,0.441860465116279,0.880952380952381,0.627875,0.367363636363636,0.836666666666667,0.531142857142857,0.6644,0.47175,0.608266666666667,0.572958333333333,0.640535714285714,0.509107142857143,0.637636363636364,0.651333333333333,0.74625,0.491166666666667,0.499,0.651875,0.6693,0.415583333333333,0.6444,0.717272727272727,0.719652173913043,0.464171428571429,0.667315789473684,0.6155
"46",46,0.909090909090909,1,1,1,0.857142857142857,0.933333333333333,0.842105263157895,0.956521739130435,0.891891891891892,0.897959183673469,0.911764705882353,0.829268292682927,1,1,1,0.727272727272727,0.973684210526316,0.96,0.880952380952381,0.882352941176471,0.930232558139535,0.967741935483871,0.978260869565217,0.923076923076923,0.5644,0.562916666666667,0.521444444444444,0.6025,0.587314285714286,0.612214285714286,0.592875,0.625261904761905,0.56834375,0.561697674418605,0.573068965517241,0.5695,0.60625,0.579571428571429,0.6181,0.558625,0.573081081081081,0.624695652173913,0.584971428571429,0.601344827586207,0.573351351351351,0.590966666666667,0.570318181818182,0.570285714285714
"47",47,0.9,0.833333333333333,1,0.666666666666667,0.885714285714286,0.918918918918919,0.904761904761905,0.833333333333333,0.868421052631579,0.725,0.854166666666667,0.8,0.8,1,0.714285714285714,0.545454545454545,0.866666666666667,0.883720930232558,0.868421052631579,0.886363636363636,0.904761904761905,0.8,0.9375,0.8,0.500777777777778,0.492,0.542769230769231,0.575333333333333,0.405892857142857,0.47796875,0.479,0.684333333333333,0.448090909090909,0.488857142857143,0.465925,0.617870967741936,0.482375,0.4975,0.4002,0.682666666666667,0.432897435897436,0.491473684210526,0.44646875,0.606230769230769,0.465361111111111,0.494266666666667,0.469266666666667,0.60109375
"48",48,0.5,0.777777777777778,0.785714285714286,0.714285714285714,0.692307692307692,0.825,0.659574468085106,0.485714285714286,0.634146341463415,0.722222222222222,0.583333333333333,0.604651162790698,0.571428571428571,0.727272727272727,0.333333333333333,0.666666666666667,0.682926829268293,0.6,0.575757575757576,0.622222222222222,0.692307692307692,0.681818181818182,0.613636363636364,0.675675675675676,0.358333333333333,0.301571428571429,0.379454545454545,0.3239,0.330076923076923,0.361645161290323,0.356645161290323,0.3871875,0.34024,0.33348,0.352904761904762,0.260478260869565,0.373375,0.278285714285714,0.424,0.4565,0.360444444444444,0.356173913043478,0.361,0.37325,0.30084,0.338133333333333,0.350740740740741,0.33175
"49",49,0.777777777777778,0.75,0.833333333333333,0.7,0.945945945945946,0.948717948717949,0.95,0.828571428571429,0.916666666666667,0.936170212765957,0.883720930232558,0.840909090909091,0.909090909090909,1,0.875,1,0.906976744186046,0.975609756097561,0.9,0.733333333333333,0.931818181818182,0.96969696969697,0.918918918918919,0.833333333333333,0.444857142857143,0.4382,0.4316,0.506714285714286,0.458181818181818,0.478864864864865,0.424578947368421,0.526655172413793,0.43109375,0.453047619047619,0.404108108108108,0.474567567567568,0.4674,0.476583333333333,0.414142857142857,0.5918,0.430897435897436,0.460078947368421,0.4272,0.51740625,0.468853658536585,0.45621875,0.425757575757576,0.499344827586207
"50",50,1,1,1,0.846153846153846,0.977272727272727,0.921052631578947,0.952380952380952,0.883720930232558,0.95,0.921052631578947,0.944444444444444,0.948717948717949,1,0.833333333333333,1,0.857142857142857,0.944444444444444,0.928571428571429,0.973684210526316,0.864864864864865,0.95,0.952380952380952,0.954545454545455,0.878048780487805,0.606083333333333,0.665625,0.602142857142857,0.629,0.587047619047619,0.580515151515152,0.580783783783784,0.586583333333333,0.55927027027027,0.650176470588235,0.56959375,0.604081081081081,0.60525,0.6395,0.579,0.6128,0.56078125,0.609675675675676,0.560472222222222,0.571354838709677,0.567194444444444,0.621789473684211,0.572976190476191,0.607852941176471
"51",51,0.75,0.909090909090909,1,0.75,0.911111111111111,0.931818181818182,0.944444444444444,0.825,0.918918918918919,0.975,0.974358974358974,0.947368421052632,0.833333333333333,0.888888888888889,0.9,0.875,0.914285714285714,0.944444444444444,1,0.875,0.953488372093023,0.925,0.926829268292683,0.833333333333333,0.445,0.4564,0.4052,0.440222222222222,0.417292682926829,0.458769230769231,0.445794117647059,0.4648125,0.416354838709677,0.460368421052632,0.410111111111111,0.489294117647059,0.4241,0.408,0.435777777777778,0.472666666666667,0.402258064516129,0.456969696969697,0.404372093023256,0.465911764705882,0.413487804878049,0.475416666666667,0.418736842105263,0.476628571428571
"52",52,0.818181818181818,0.8,0.375,0.846153846153846,0.942857142857143,0.916666666666667,0.933333333333333,0.707317073170732,1,0.891304347826087,0.971428571428571,0.657894736842105,1,0.6,0.916666666666667,0.714285714285714,0.866666666666667,0.931818181818182,0.885714285714286,0.641025641025641,0.868421052631579,0.823529411764706,0.911111111111111,0.80952380952381,0.696444444444444,0.646625,0.666,0.641909090909091,0.5419375,0.520258064516129,0.529975,0.701571428571429,0.455439024390244,0.509926829268293,0.441181818181818,0.556041666666667,0.632555555555556,0.5982,0.595909090909091,0.6328,0.578578947368421,0.5484,0.554066666666667,0.62344,0.4683125,0.502962962962963,0.470048780487805,0.51303125
"53",53,0.909090909090909,1,1,0.888888888888889,0.925,0.972972972972973,0.975609756097561,0.878787878787879,0.857142857142857,0.928571428571429,0.891304347826087,0.975609756097561,0.888888888888889,1,0.916666666666667,0.909090909090909,0.875,1,0.897435897435897,0.936170212765957,0.921052631578947,1,0.941176470588235,0.974358974358974,0.534444444444444,0.5145,0.548,0.651,0.532647058823529,0.500527777777778,0.516525,0.530357142857143,0.5425,0.506538461538461,0.493825,0.519763157894737,0.498,0.4981,0.5318,0.5323,0.527657142857143,0.516142857142857,0.542542857142857,0.554833333333333,0.53830303030303,0.515842105263158,0.517533333333333,0.524459459459459
"54",54,0.909090909090909,0.75,0.9,0.666666666666667,0.973684210526316,0.894736842105263,0.952380952380952,0.805555555555556,1,0.975609756097561,0.975609756097561,0.902439024390244,0.888888888888889,0.75,0.9,0.625,1,0.80952380952381,0.973684210526316,0.795454545454545,0.976190476190476,0.948717948717949,0.974358974358974,0.897435897435897,0.5483,0.655,0.532444444444444,0.781875,0.489628571428571,0.488625,0.503,0.566642857142857,0.4318,0.49685,0.462810810810811,0.530810810810811,0.54025,0.5755,0.518875,0.6674,0.514928571428571,0.52671875,0.502571428571429,0.638352941176471,0.457675,0.484212121212121,0.466162162162162,0.532558823529412
"55",55,1,0.8,0.833333333333333,1,0.853658536585366,0.928571428571429,0.864864864864865,0.882352941176471,0.951219512195122,0.894736842105263,0.86046511627907,0.955555555555556,1,0.8,0.875,1,0.923076923076923,0.973684210526316,0.976744186046512,0.934782608695652,0.948717948717949,0.928571428571429,0.918918918918919,0.971428571428571,0.693333333333333,1.006875,0.762,1.0099,0.903545454545455,0.992416666666667,0.930322580645161,0.898310344827586,0.891236842105263,0.894878787878788,0.817810810810811,0.974225,0.780076923076923,0.875333333333333,0.841428571428571,0.787111111111111,0.814371428571429,0.93372972972973,0.81880487804878,0.782634146341463,0.823058823529412,0.821771428571429,0.808181818181818,0.8475
"56",56,0.818181818181818,1,1,0.8,1,0.921052631578947,1,0.975609756097561,1,0.951219512195122,1,0.935483870967742,1,0.923076923076923,1,1,0.935483870967742,0.904761904761905,0.954545454545455,0.846153846153846,0.975609756097561,0.948717948717949,1,0.897959183673469,0.428333333333333,0.485428571428571,0.471923076923077,0.624,0.467142857142857,0.448823529411765,0.449028571428571,0.573589743589744,0.472351351351351,0.440684210526316,0.453139534883721,0.562821428571429,0.4765,0.467363636363636,0.421,0.6115,0.474076923076923,0.465277777777778,0.444342105263158,0.57940625,0.472820512820513,0.449428571428571,0.454941176470588,0.527302325581395
"57",57,0.857142857142857,0.7,0.916666666666667,0.583333333333333,0.886363636363636,0.717391304347826,1,0.675,0.780487804878049,0.702702702702703,0.805555555555556,0.685714285714286,0.769230769230769,0.5,1,0.875,0.833333333333333,0.852941176470588,0.775,0.75,0.82051282051282,0.697674418604651,0.795454545454545,0.688888888888889,0.845166666666667,0.8175,0.679272727272727,0.671333333333333,0.665027777777778,0.7994375,0.632025641025641,0.673185185185185,0.657290322580645,0.64856,0.626892857142857,0.714791666666667,0.762222222222222,0.8056,0.689142857142857,0.700142857142857,0.665766666666667,0.708344827586207,0.627322580645161,0.699321428571429,0.678344827586207,0.721206896551724,0.603848484848485,0.660965517241379
"58",58,0.7,0.888888888888889,0.777777777777778,0.928571428571429,0.945945945945946,0.902439024390244,0.904761904761905,0.976190476190476,0.933333333333333,0.971428571428571,0.86046511627907,0.939393939393939,0.7,1,0.727272727272727,1,0.906976744186046,0.871794871794872,0.947368421052632,0.921052631578947,0.971428571428571,0.911111111111111,0.945945945945946,0.957446808510638,0.465857142857143,0.559857142857143,0.488428571428571,0.495076923076923,0.497242424242424,0.524243243243243,0.498611111111111,0.519512820512821,0.488857142857143,0.488454545454545,0.487027777777778,0.504483870967742,0.486285714285714,0.517636363636364,0.445,0.4964,0.496394736842105,0.5205,0.490114285714286,0.493942857142857,0.474151515151515,0.487025641025641,0.495914285714286,0.490744186046512
"59",59,0.769230769230769,0.727272727272727,0.846153846153846,0.666666666666667,0.861111111111111,0.7,0.906976744186046,0.644444444444444,0.974358974358974,0.769230769230769,0.902439024390244,0.709677419354839,0.857142857142857,0.777777777777778,0.857142857142857,0.818181818181818,0.909090909090909,0.7,0.918918918918919,0.657142857142857,0.902439024390244,0.731707317073171,0.948717948717949,0.653061224489796,0.4848,0.538857142857143,0.4436,0.628166666666667,0.501655172413793,0.556703703703704,0.513923076923077,0.612035714285714,0.511526315789474,0.528892857142857,0.493135135135135,0.574818181818182,0.509,0.575428571428571,0.5775,0.579555555555556,0.515189189189189,0.549740740740741,0.5258125,0.642090909090909,0.472028571428571,0.5068,0.511111111111111,0.564451612903226
"60",60,0.9,0.888888888888889,0.833333333333333,0.666666666666667,0.8,0.567567567567568,0.909090909090909,0.837209302325581,0.818181818181818,0.75,0.934782608695652,0.666666666666667,0.7,0.636363636363636,0.625,0.625,0.866666666666667,0.651162790697674,0.916666666666667,0.702702702702703,0.777777777777778,0.791666666666667,0.794117647058823,0.704545454545455,0.534666666666667,0.562625,0.468444444444444,0.442625,0.514703703703704,0.52,0.535769230769231,0.557972222222222,0.491685714285714,0.571130434782609,0.472333333333333,0.55325,0.432428571428571,0.501714285714286,0.4184,0.4698,0.485,0.54637037037037,0.519636363636364,0.55644,0.4805,0.547837837837838,0.479,0.48958064516129
"61",61,0.666666666666667,1,0.636363636363636,0.666666666666667,0.794117647058823,0.818181818181818,0.612903225806452,0.880952380952381,0.790697674418605,0.790697674418605,0.675675675675676,0.723404255319149,0.785714285714286,0.7,0.777777777777778,1,0.739130434782609,0.833333333333333,0.653061224489796,0.842105263157895,0.648648648648649,0.72972972972973,0.906976744186046,0.787878787878788,1.288,0.903333333333333,0.924428571428571,0.9525,1.15256,1.03280555555556,1.02,0.926888888888889,1.04554545454545,0.97734375,0.92144,0.928393939393939,1.01681818181818,0.945285714285714,0.980714285714286,0.934,1.13045454545455,1.00020689655172,0.962548387096774,0.938766666666667,0.950090909090909,0.960444444444444,0.958351351351351,0.978307692307692
"62",62,0.888888888888889,1,1,1,1,0.977777777777778,0.9375,0.875,0.973684210526316,0.925,0.957446808510638,0.975609756097561,0.909090909090909,1,0.857142857142857,0.9,0.978260869565217,0.971428571428571,0.875,0.925,0.976190476190476,0.975,0.96969696969697,0.871794871794872,0.760285714285714,0.917,0.700153846153846,0.634555555555556,0.638382352941177,0.668045454545454,0.613428571428571,0.66915625,0.571685714285714,0.644085714285714,0.550909090909091,0.615925,0.7737,0.577875,0.8016,0.846,0.65393023255814,0.656967741935484,0.583658536585366,0.685189189189189,0.582,0.648428571428571,0.544125,0.60953125
"63",63,0.909090909090909,1,1,1,0.904761904761905,0.825,0.869565217391304,0.951219512195122,0.941176470588235,1,1,0.931818181818182,0.888888888888889,1,1,1,0.947368421052632,0.975,0.970588235294118,0.923076923076923,0.956521739130435,0.955555555555556,0.930232558139535,0.916666666666667,0.875333333333333,0.72675,0.924666666666667,0.767555555555556,0.758972222222222,0.78169696969697,0.746421052631579,0.850868421052632,0.691032258064516,0.750085714285714,0.721555555555556,0.760358974358974,0.7545,0.883727272727273,0.813625,0.955818181818182,0.748857142857143,0.861605263157895,0.831096774193548,0.847885714285714,0.697214285714286,0.772439024390244,0.7876,0.82158064516129
"64",64,0.888888888888889,1,0.666666666666667,0.75,0.909090909090909,0.882352941176471,0.651162790697674,0.741935483870968,0.914893617021277,0.846153846153846,0.770833333333333,0.795454545454545,0.909090909090909,1,0.875,0.666666666666667,0.893617021276596,0.91304347826087,0.702702702702703,0.571428571428571,0.939393939393939,0.902439024390244,0.75,0.666666666666667,1.395125,1.43291666666667,1.64371428571429,1.48083333333333,1.46751724137931,1.40971428571429,1.55803846153846,2.14736363636364,1.3537380952381,1.55525806451613,1.52555555555556,1.71681818181818,1.31177777777778,1.35128571428571,1.559,1.467,1.42885,1.41833333333333,1.78375,1.9107037037037,1.4898,1.43305555555556,1.59017391304348,1.38539130434783
"65",65,0.818181818181818,1,1,1,0.945945945945946,0.947368421052632,0.955555555555556,0.934782608695652,0.953488372093023,0.96875,1,0.953488372093023,0.888888888888889,0.777777777777778,0.875,0.933333333333333,0.930232558139535,0.928571428571429,0.914285714285714,0.911764705882353,1,0.875,0.930232558139535,0.945945945945946,0.665222222222222,0.601181818181818,0.5635,0.6698,0.635588235294118,0.678852941176471,0.608511627906977,0.665166666666667,0.606525,0.665266666666667,0.551457142857143,0.605358974358974,0.53075,0.6174,0.520833333333333,0.656,0.644717948717949,0.637702702702703,0.590677419354839,0.611148148148148,0.621416666666667,0.581820512820513,0.56315,0.616542857142857
"66",66,0.846153846153846,0.8,0.666666666666667,1,0.909090909090909,0.772727272727273,0.878048780487805,0.744186046511628,0.941176470588235,0.815789473684211,0.902439024390244,0.794871794871795,0.857142857142857,0.9,0.909090909090909,0.9375,0.833333333333333,0.861111111111111,0.897435897435897,0.837837837837838,0.934782608695652,0.880952380952381,0.948717948717949,0.707317073170732,0.4656,0.509125,0.484,0.55725,0.450105263157895,0.5248125,0.458777777777778,0.529275862068965,0.446,0.483451612903226,0.449305555555556,0.5513,0.4375,0.552625,0.4303,0.570642857142857,0.445793103448276,0.498838709677419,0.422424242424242,0.553645161290323,0.445682926829268,0.490685714285714,0.472222222222222,0.54748275862069
"67",67,0.75,0.8,0.777777777777778,0.727272727272727,0.761904761904762,0.738095238095238,0.80952380952381,0.6,0.692307692307692,0.810810810810811,0.75,0.7,0.875,0.8,0.727272727272727,0.555555555555556,0.631578947368421,0.736842105263158,0.710526315789474,0.675,0.829268292682927,0.720930232558139,0.772727272727273,0.7,0.959444444444444,0.85625,0.801857142857143,0.752285714285714,0.7137,0.744379310344828,0.760558823529412,0.836739130434783,0.698481481481481,0.651724137931034,0.69992,0.81568,0.897,0.650571428571429,0.769333333333333,0.9514,0.682347826086957,0.692222222222222,0.665833333333333,0.925814814814815,0.736903225806452,0.628857142857143,0.71528125,0.863571428571429
"68",68,0.875,0.636363636363636,0.9,0.75,0.9375,0.886363636363636,0.862068965517241,0.904761904761905,0.973684210526316,0.853658536585366,0.973684210526316,0.871794871794872,1,0.888888888888889,1,0.875,0.96875,0.722222222222222,0.92156862745098,0.842105263157895,0.976190476190476,0.82051282051282,0.952380952380952,0.926829268292683,0.6975,0.887857142857143,0.691111111111111,0.831,0.64746511627907,0.766631578947368,0.671291666666667,0.786324324324324,0.657027777777778,0.755382352941177,0.70875,0.783060606060606,0.688333333333333,0.664571428571429,0.7105,0.895,0.647233333333333,0.860884615384615,0.699955555555556,0.707310344827586,0.650025,0.724,0.663925,0.782405405405405
"69",69,1,0.923076923076923,0.9,1,0.948717948717949,0.945945945945946,0.866666666666667,0.9,0.918918918918919,0.952380952380952,0.931818181818182,0.837837837837838,0.846153846153846,0.857142857142857,1,0.818181818181818,0.853658536585366,0.883720930232558,0.885714285714286,0.825,0.930232558139535,0.973684210526316,0.888888888888889,0.953488372093023,0.765142857142857,0.9395,0.846,0.966888888888889,0.697972222222222,0.689371428571429,0.728394736842105,0.675114285714286,0.603969696969697,0.581307692307692,0.613875,0.7042,0.828444444444444,0.905333333333333,0.9003,1.03744444444444,0.689181818181818,0.686828571428571,0.618333333333333,0.721612903225806,0.618897435897436,0.576205882352941,0.62184375,0.618707317073171
"70",70,1,1,0.928571428571429,0.9,1,0.928571428571429,0.976190476190476,0.9375,0.945945945945946,0.975609756097561,1,0.951219512195122,1,1,0.833333333333333,0.9,0.972222222222222,0.947368421052632,0.921052631578947,0.958333333333333,0.930232558139535,1,0.928571428571429,0.897435897435897,0.555222222222222,0.552222222222222,0.595307692307692,0.524666666666667,0.516560975609756,0.553921052631579,0.52,0.562551724137931,0.527314285714286,0.558378378378378,0.5575,0.623605263157895,0.5534,0.501272727272727,0.623,0.5865,0.550411764705882,0.587472222222222,0.594029411764706,0.551711111111111,0.545131578947368,0.533153846153846,0.567315789473684,0.571657142857143
"71",71,0.8,0.571428571428571,0.857142857142857,0.75,0.916666666666667,0.8125,0.904761904761905,0.869565217391304,0.85,0.8,0.9375,0.948717948717949,1,0.846153846153846,1,0.916666666666667,0.863636363636364,0.8125,0.894736842105263,0.882352941176471,0.95,0.857142857142857,0.979166666666667,0.829268292682927,1.227125,0.916333333333333,0.638,0.9945,0.926066666666667,0.915710526315789,0.869675675675676,0.847052631578947,0.842470588235294,0.842257142857143,0.818620689655172,0.842942857142857,0.789,0.895909090909091,0.750333333333333,0.9928,0.910368421052632,0.86368,0.854647058823529,0.937535714285714,0.871257142857143,0.893821428571429,0.789772727272727,0.811354838709677
"72",73,0.75,0.75,0.9,0.777777777777778,0.878787878787879,0.85,0.918918918918919,0.872340425531915,0.893617021276596,0.852941176470588,0.933333333333333,0.941176470588235,0.875,0.875,1,0.727272727272727,0.829787234042553,0.875,0.930232558139535,0.909090909090909,0.939393939393939,0.91304347826087,0.971428571428571,0.934782608695652,0.557555555555556,0.460111111111111,0.474444444444444,0.467333333333333,0.475928571428571,0.488939393939394,0.466970588235294,0.509435897435897,0.465475,0.475689655172414,0.469357142857143,0.494066666666667,0.472142857142857,0.463666666666667,0.450625,0.48325,0.482342105263158,0.473971428571429,0.450487179487179,0.527,0.477366666666667,0.505380952380952,0.4571875,0.494666666666667
"73",74,0.363636363636364,0.642857142857143,1,0.272727272727273,0.805555555555556,0.934782608695652,0.829268292682927,0.425,0.942857142857143,0.925,0.864864864864865,0.883720930232558,0.444444444444444,0.333333333333333,0.714285714285714,0.333333333333333,0.909090909090909,0.941176470588235,0.82051282051282,0.6,0.977777777777778,0.925,0.883720930232558,0.918918918918919,0.489,0.509,0.461,0.505333333333333,0.609379310344828,0.446511627906977,0.497151515151515,0.490375,0.395757575757576,0.410324324324324,0.402451612903226,0.410657894736842,0.4295,0.47,0.4488,0.469666666666667,0.508769230769231,0.469161290322581,0.518483870967742,0.464541666666667,0.388704545454545,0.384702702702703,0.410868421052632,0.427441176470588
