sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
7	1	2	0	2	-1	0.0500	0.0500	1	1	1.919
7	1	4	0	2	-1	0.0500	0.0500	1	0	3.432
7	1	6	0	1	-1	0.0500	0.0500	0	1	0.823
7	1	8	0	2	-1	0.0500	0.0500	0	1	1.341
7	1	10	0	2	-1	0.0500	0.0500	1	1	0.788
7	1	12	0	2	-1	0.0500	0.0500	0	1	0.702
7	1	14	0	2	-1	0.0500	0.0500	0	1	0.980
7	1	16	0	2	-1	0.0500	0.0500	1	1	0.780
7	1	18	0	2	-1	0.0500	0.0500	1	0	0.659
7	1	20	0	1	-1	0.0500	0.0500	0	1	0.913
7	1	22	0	1	-1	0.0500	0.0500	1	1	0.809
7	1	24	0	2	-1	0.0500	0.0500	0	1	0.938
7	1	26	0	2	-1	0.0500	0.0500	1	1	0.913
7	1	28	0	1	-1	0.0500	0.0500	0	1	0.627
7	1	30	0	1	-1	0.0500	0.0500	1	1	0.654
7	1	32	0	1	-1	0.0500	0.0500	0	1	0.662
7	1	34	0	1	-1	0.0500	0.0500	0	1	0.731
7	1	36	0	1	-1	0.0500	0.0500	1	1	0.564
7	1	38	0	2	-1	0.0500	0.0500	0	1	0.521
7	1	40	0	1	-1	0.0500	0.0500	1	1	0.779
7	1	42	0	2	-1	0.0500	0.0500	0	1	0.712
7	1	44	0	2	-1	0.0500	0.0500	0	1	0.657
7	1	46	0	1	-1	0.0500	0.0500	1	1	0.804
7	1	48	0	1	-1	0.0500	0.0500	0	1	0.596
7	1	50	0	1	-1	0.0500	0.0500	1	1	0.476
7	1	52	0	1	-1	0.0500	0.0500	0	1	0.679
7	1	54	0	2	-1	0.0500	0.0500	1	1	1.068
7	1	56	0	1	-1	0.0500	0.0500	1	1	0.540
7	1	58	0	1	-1	0.0500	0.0500	0	1	0.432
7	1	60	0	1	-1	0.0500	0.0500	1	1	0.578
7	1	62	0	2	-1	0.0500	0.0500	1	0	0.562
7	1	64	0	2	-1	0.0500	0.0500	0	1	0.556
7	1	66	1	1	-1	0.0500	0.0500	0	0	0.662
7	1	68	1	1	-1	0.0500	0.0500	0	1	0.606
7	1	70	1	2	-1	0.0500	0.0500	1	0	0.660
7	1	72	1	2	-1	0.0500	0.0500	0	1	1.127
7	1	74	1	1	-1	0.0500	0.0500	1	1	0.762
7	1	76	1	1	-1	0.0500	0.0500	1	1	0.496
7	1	78	1	2	-1	0.0500	0.0500	1	1	1.062
7	1	80	1	2	-1	0.0500	0.0500	0	1	0.821
7	1	82	1	1	-1	0.0500	0.0500	1	0	0.463
7	1	84	1	1	-1	0.0500	0.0500	0	0	0.852
7	1	86	1	2	-1	0.0500	0.0500	1	1	0.514
7	1	88	1	1	-1	0.0500	0.0500	1	1	0.795
7	1	90	1	2	-1	0.0500	0.0500	0	1	0.622
7	1	92	1	2	-1	0.0500	0.0500	0	1	0.874
7	1	94	1	2	-1	0.0500	0.0500	1	1	0.567
7	1	96	1	2	-1	0.0500	0.0500	0	1	0.901
7	1	98	1	1	-1	0.0500	0.0500	1	0	1.570
7	1	100	1	2	-1	0.0500	0.0500	1	1	0.633
7	1	102	1	2	-1	0.0500	0.0500	1	1	0.527
7	1	104	1	1	-1	0.0500	0.0500	1	1	0.809
7	1	106	1	1	-1	0.0500	0.0500	1	1	0.559
7	1	108	1	1	-1	0.0500	0.0500	0	1	0.982
7	1	110	1	1	-1	0.0500	0.0500	1	1	0.535
7	1	112	1	1	-1	0.0500	0.0500	0	1	0.470
7	1	114	1	2	-1	0.0500	0.0500	1	1	0.556
7	1	116	1	1	-1	0.0500	0.0500	0	1	0.481
7	1	118	1	1	-1	0.0500	0.0500	0	1	0.650
7	1	120	1	2	-1	0.0500	0.0500	0	0	0.564
7	1	122	1	2	-1	0.0500	0.0500	0	1	0.467
7	1	124	1	2	-1	0.0500	0.0500	1	1	0.479
7	1	126	1	2	-1	0.0500	0.0500	0	1	0.469
7	1	128	1	1	-1	0.0500	0.0500	0	1	0.609
