sub	sess	t	loc	cue	co1	co2	or	resp	rt
111	1	1	1	1	0.0500	0.0500	1	1	4.531
111	1	2	2	1	0.0500	0.0500	0	1	2.823
111	1	3	1	1	0.0500	0.0500	0	1	1.880
111	1	4	1	3	0.0500	0.0500	1	1	2.049
111	1	5	1	3	0.0500	0.0500	1	0	3.035
111	1	6	1	1	0.0500	0.0500	0	1	2.312
111	1	7	1	3	0.0500	0.0500	1	1	3.404
111	1	8	2	2	0.0500	0.0500	1	1	1.228
111	1	9	2	2	0.0500	0.0500	1	1	1.393
111	1	10	1	2	0.0500	0.0500	0	0	1.536
111	1	11	1	1	0.0500	0.0500	0	1	1.468
111	1	12	1	3	0.0500	0.0500	0	0	1.590
111	1	13	2	2	0.0500	0.0500	1	1	2.743
111	1	14	1	1	0.0500	0.0500	1	1	5.683
111	1	15	1	1	0.0500	0.0500	0	0	3.325
111	1	16	2	2	0.0500	0.0500	1	1	1.283
111	1	17	1	1	0.0500	0.0500	0	1	24.758
111	1	18	2	3	0.0500	0.0500	0	1	1.645
111	1	19	2	2	0.0500	0.0500	1	1	0.866
111	1	20	2	2	0.0500	0.0500	0	1	1.196
111	1	21	2	2	0.0500	0.0500	0	1	0.967
111	1	22	2	1	0.0500	0.0500	1	1	2.049
111	1	23	1	1	0.0500	0.0500	1	0	3.991
111	1	24	1	2	0.0500	0.0500	0	1	5.149
111	1	25	2	1	0.0500	0.0500	1	1	1.228
111	1	26	2	3	0.0500	0.0500	1	1	1.563
111	1	27	2	2	0.0500	0.0500	0	1	1.238
111	1	28	2	2	0.0500	0.0500	1	1	0.761
111	1	29	1	1	0.0500	0.0500	1	1	1.592
111	1	30	1	1	0.0500	0.0500	1	1	1.809
111	1	31	2	2	0.0500	0.0500	1	1	1.137
111	1	32	1	1	0.0500	0.0500	1	1	1.225
111	1	33	1	1	0.0500	0.0500	1	0	1.082
111	1	34	2	2	0.0500	0.0500	1	1	0.828
111	1	35	1	1	0.0500	0.0500	0	1	3.397
111	1	36	1	1	0.0500	0.0500	0	1	2.794
111	1	37	2	2	0.0500	0.0500	0	1	0.957
111	1	38	2	1	0.0500	0.0500	0	1	1.787
111	1	39	1	1	0.0500	0.0500	0	1	1.485
111	1	40	2	3	0.0500	0.0500	1	1	1.065
111	1	41	1	3	0.0500	0.0500	0	1	1.367
111	1	42	2	2	0.0500	0.0500	0	1	1.150
111	1	43	2	3	0.0500	0.0500	1	1	1.336
111	1	44	1	2	0.0500	0.0500	1	0	1.042
111	1	45	2	3	0.0500	0.0500	0	0	0.970
111	1	46	2	3	0.0500	0.0500	0	0	2.878
111	1	47	1	2	0.0500	0.0500	1	0	2.230
111	1	48	1	3	0.0500	0.0500	0	1	1.907
111	1	49	2	2	0.0500	0.0500	0	1	1.018
111	1	50	2	2	0.0500	0.0500	0	1	1.377
111	1	51	1	3	0.0500	0.0500	1	0	1.726
111	1	52	2	3	0.0500	0.0500	0	1	1.112
111	1	53	2	3	0.0500	0.0500	1	1	1.113
111	1	54	1	3	0.0500	0.0500	0	1	1.415
111	1	55	2	2	0.0500	0.0500	0	1	2.462
111	1	56	1	1	0.0500	0.0500	1	0	1.648
111	1	57	2	2	0.0500	0.0500	1	0	2.015
111	1	58	1	1	0.0500	0.0500	0	1	1.683
111	1	59	1	2	0.0500	0.0500	0	1	1.224
111	1	60	1	3	0.0500	0.0500	1	1	0.957
111	1	61	2	3	0.0500	0.0500	0	1	1.080
111	1	62	1	2	0.0500	0.0500	1	1	0.837
111	1	63	2	2	0.0500	0.0500	1	1	0.841
111	1	64	2	3	0.0500	0.0500	1	1	0.797
111	1	65	2	3	0.0500	0.0500	1	0	1.028
111	1	66	1	1	0.0500	0.0500	1	1	1.431
111	1	67	2	1	0.0500	0.0500	0	0	1.170
111	1	68	2	3	0.0500	0.0500	0	1	0.859
111	1	69	1	1	0.0500	0.0500	1	1	0.941
111	1	70	1	1	0.0500	0.0500	1	1	1.144
111	1	71	2	2	0.0500	0.0500	1	0	1.608
111	1	72	2	2	0.0500	0.0500	0	1	3.122
111	1	73	2	2	0.0500	0.0500	1	0	2.404
111	1	74	1	1	0.0500	0.0500	0	1	0.968
111	1	75	1	1	0.0500	0.0500	0	1	1.916
