sub	sess	t	loc	co1	co2	or	resp	rt
111	1	1	2	1.0000	1.0000	0	0	2.265
111	1	2	1	1.0000	1.0000	0	1	21.097
111	1	3	2	1.0000	1.0000	1	1	2.567
111	1	4	1	1.0000	1.0000	1	1	2.248
111	1	5	2	1.0000	1.0000	1	1	1.049
111	1	6	2	1.0000	1.0000	1	1	1.265
111	1	7	2	1.0000	1.0000	0	1	1.463
111	1	8	2	1.0000	1.0000	1	1	0.857
111	1	9	2	1.0000	1.0000	1	1	1.053
111	1	10	1	1.0000	1.0000	1	1	2.765
111	1	11	1	1.0000	1.0000	1	1	1.118
111	1	12	1	1.0000	1.0000	0	1	1.024
111	1	13	2	1.0000	1.0000	0	1	1.241
111	1	14	2	1.0000	1.0000	0	1	1.253
111	1	15	1	1.0000	1.0000	0	1	0.761
111	1	16	1	1.0000	1.0000	0	1	0.719
111	1	17	2	1.0000	1.0000	0	1	1.576
111	1	18	2	1.0000	1.0000	0	1	0.779
111	1	19	1	1.0000	1.0000	0	1	1.171
111	1	20	2	1.0000	1.0000	1	1	0.829
111	1	21	1	1.0000	1.0000	0	1	3.629
111	1	22	2	1.0000	1.0000	0	1	3.534
111	1	23	1	1.0000	1.0000	0	1	1.288
111	1	24	2	1.0000	1.0000	1	1	1.306
111	1	25	2	1.0000	1.0000	1	1	1.974
111	1	26	1	1.0000	1.0000	1	1	2.416
111	1	27	1	1.0000	1.0000	1	1	1.666
111	1	28	2	1.0000	1.0000	0	1	1.283
111	1	29	2	0.2500	0.2500	0	1	6.750
111	1	30	2	0.2629	0.2629	1	1	1.407
111	1	31	1	0.2758	0.2758	1	1	1.269
111	1	32	2	0.2887	0.2887	1	1	1.564
111	1	33	2	0.3016	0.3016	0	1	3.986
111	1	34	1	0.3145	0.3145	1	1	6.807
111	1	35	1	0.3274	0.3274	0	1	1.114
111	1	36	2	0.3403	0.3403	0	1	2.684
111	1	37	2	0.3532	0.3532	1	1	2.277
111	1	38	2	0.3661	0.3661	1	1	1.005
111	1	39	1	0.3790	0.3790	0	1	0.993
111	1	40	1	0.3919	0.3919	0	1	2.246
111	1	41	1	0.4048	0.4048	1	1	2.955
111	1	42	2	0.4177	0.4177	1	1	5.844
111	1	43	2	0.4306	0.4306	1	1	3.059
111	1	44	1	0.4435	0.4435	0	1	1.331
