sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
111	1	1	9	1	3	0.0500	0.0500	0	1	1.380	0	82	82
111	1	2	1	1	1	0.0500	0.0500	1	0	1.218	0	82	0
111	1	3	1	1	1	0.0500	0.0500	0	1	0.606	74	82	82
111	1	4	0	2	3	0.0500	0.0500	0	1	0.725	6	0	0
111	1	5	9	2	2	0.0500	0.0500	0	1	0.695	0	82	82
111	1	6	1	2	3	0.0500	0.0500	1	0	0.788	0	0	82
111	1	7	9	1	1	0.0500	0.0500	1	0	1.074	0	82	0
111	1	8	9	2	2	0.0500	0.0500	1	1	0.877	0	82	0
111	1	9	9	1	3	0.0500	0.0500	0	0	0.903	0	82	82
111	1	10	1	2	2	0.0500	0.0500	0	1	0.604	75	82	82
111	1	11	0	1	1	0.0500	0.0500	1	1	0.987	5	0	82
111	1	12	1	1	1	0.0500	0.0500	0	1	0.791	56	82	82
111	1	13	0	1	3	0.0500	0.0500	0	1	0.807	5	0	0
111	1	14	0	1	2	0.0500	0.0500	0	1	1.049	5	0	0
111	1	15	1	1	1	0.0500	0.0500	0	1	0.655	69	82	82
111	1	16	1	2	2	0.0500	0.0500	1	1	1.034	50	0	82
111	1	17	0	2	1	0.0500	0.0500	0	0	0.705	0	0	0
111	1	18	0	1	3	0.0500	0.0500	1	1	0.799	6	0	82
111	1	19	0	2	2	0.0500	0.0500	1	1	0.721	6	82	0
111	1	20	0	1	3	0.0500	0.0500	0	1	1.007	5	0	0
111	1	21	1	1	1	0.0500	0.0500	0	1	0.807	54	82	82
111	1	22	1	2	3	0.0500	0.0500	0	0	0.697	0	82	82
111	1	23	0	1	1	0.0500	0.0500	0	1	0.701	6	0	0
111	1	24	1	2	2	0.0500	0.0500	0	1	0.688	66	82	82
111	1	25	0	2	2	0.0500	0.0500	0	0	0.560	0	0	0
111	1	26	0	2	2	0.0500	0.0500	1	1	0.556	8	82	0
111	1	27	1	1	1	0.0500	0.0500	1	1	0.806	54	82	0
111	1	28	1	2	3	0.0500	0.0500	0	1	0.676	67	82	82
111	1	29	1	2	2	0.0500	0.0500	1	1	0.703	65	0	82
111	1	30	0	2	1	0.0500	0.0500	0	0	1.948	0	0	0
111	1	31	0	1	1	0.0500	0.0500	1	0	2.156	0	0	82
111	1	32	9	2	3	0.0500	0.0500	0	1	1.956	0	82	82
111	1	33	9	1	1	0.0500	0.0500	0	1	0.837	0	82	82
111	1	34	1	2	3	0.0500	0.0500	0	1	0.819	53	82	82
111	1	35	1	1	3	0.0500	0.0500	0	1	0.716	63	82	82
111	1	36	9	1	3	0.0500	0.0500	1	0	0.866	0	0	82
111	1	37	9	1	3	0.0500	0.0500	0	1	1.258	0	0	0
111	1	38	0	2	2	0.0500	0.0500	0	1	0.654	7	0	0
111	1	39	1	2	3	0.0500	0.0500	1	0	0.964	0	0	82
111	1	40	9	1	1	0.0500	0.0500	0	1	0.797	0	82	82
111	1	41	0	2	3	0.0500	0.0500	1	1	0.941	5	82	0
111	1	42	1	2	2	0.0500	0.0500	0	1	1.143	50	82	82
111	1	43	1	1	1	0.0500	0.0500	1	1	0.913	50	82	0
111	1	44	1	2	2	0.0500	0.0500	0	1	0.599	75	82	82
111	1	45	0	1	3	0.0500	0.0500	0	1	0.730	6	0	0
111	1	46	1	1	3	0.0500	0.0500	0	1	1.068	50	82	82
111	1	47	1	1	3	0.0500	0.0500	1	0	1.065	0	82	0
111	1	48	9	2	1	0.0500	0.0500	1	1	0.627	0	0	82
111	1	49	0	2	3	0.0500	0.0500	0	1	0.755	6	0	0
111	1	50	0	2	2	0.0500	0.0500	1	1	0.839	5	82	0
111	1	51	9	1	1	0.0500	0.0500	1	0	1.149	0	0	82
111	1	52	1	2	3	0.0500	0.0500	1	0	0.873	0	0	82
111	1	53	1	2	2	0.0500	0.0500	1	1	0.740	61	0	82
111	1	54	1	2	2	0.0500	0.0500	1	1	0.550	80	0	82
111	1	55	1	1	1	0.0500	0.0500	1	0	0.534	0	82	0
111	1	56	0	2	1	0.0500	0.0500	1	1	0.739	6	82	0
111	1	57	9	1	2	0.0500	0.0500	0	1	0.791	0	82	82
111	1	58	1	2	3	0.0500	0.0500	0	0	0.687	0	82	82
111	1	59	1	1	1	0.0500	0.0500	1	0	0.790	0	82	0
111	1	60	0	2	2	0.0500	0.0500	1	1	0.564	8	82	0
111	1	61	0	2	2	0.0500	0.0500	1	1	0.612	7	82	0
111	1	62	1	2	2	0.0500	0.0500	1	1	0.529	82	0	82
111	1	63	0	2	2	0.0500	0.0500	1	1	0.486	9	82	0
111	1	64	0	1	1	0.0500	0.0500	0	1	0.488	9	0	0
