sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
49	1	1	1	2	-1	0.0500	0.0500	0	1	0.638
49	1	2	1	2	-1	0.0500	0.0500	0	1	0.443
49	1	3	1	1	-1	0.0500	0.0500	1	1	0.434
49	1	4	1	2	-1	0.0500	0.0500	1	1	0.409
49	1	5	1	2	-1	0.0500	0.0500	1	1	0.416
49	1	6	1	2	-1	0.0500	0.0500	1	1	0.504
49	1	7	1	2	-1	0.0500	0.0500	1	1	0.556
49	1	8	1	2	-1	0.0500	0.0500	0	1	0.424
49	1	9	1	2	-1	0.0500	0.0500	0	1	0.401
49	1	10	1	1	-1	0.0500	0.0500	0	1	0.426
49	1	11	1	2	-1	0.0500	0.0500	1	1	0.410
49	1	12	1	2	-1	0.0500	0.0500	0	1	0.386
49	1	13	1	1	-1	0.0500	0.0500	0	1	0.475
49	1	14	1	1	-1	0.0500	0.0500	1	1	0.457
49	1	15	1	2	-1	0.0500	0.0500	1	0	0.514
49	1	16	1	1	-1	0.0500	0.0500	0	1	0.464
49	1	17	1	1	-1	0.0500	0.0500	1	1	0.488
49	1	18	1	1	-1	0.0500	0.0500	0	1	0.415
49	1	19	1	1	-1	0.0500	0.0500	1	1	0.581
49	1	20	1	1	-1	0.0500	0.0500	1	1	0.477
49	1	21	1	1	-1	0.0500	0.0500	0	1	0.460
49	1	22	1	2	-1	0.0500	0.0500	1	1	0.884
49	1	23	1	1	-1	0.0500	0.0500	0	1	0.436
49	1	24	1	1	-1	0.0500	0.0500	0	1	0.586
49	1	25	1	2	-1	0.0500	0.0500	0	1	0.427
49	1	26	1	1	-1	0.0500	0.0500	1	1	0.459
49	1	27	1	2	-1	0.0500	0.0500	0	1	0.403
49	1	28	1	1	-1	0.0500	0.0500	0	1	0.436
49	1	29	1	2	-1	0.0500	0.0500	1	1	0.493
49	1	30	1	2	-1	0.0500	0.0500	0	1	0.394
49	1	31	1	1	-1	0.0500	0.0500	1	1	0.468
49	1	32	1	1	-1	0.0500	0.0500	1	1	0.504
49	1	33	0	2	-1	0.0500	0.0500	0	1	0.409
49	1	34	0	2	-1	0.0500	0.0500	0	1	0.384
49	1	35	0	2	-1	0.0500	0.0500	0	1	0.403
49	1	36	0	1	-1	0.0500	0.0500	0	1	0.412
49	1	37	0	1	-1	0.0500	0.0500	1	1	0.453
49	1	38	0	2	-1	0.0500	0.0500	1	1	0.500
49	1	39	0	2	-1	0.0500	0.0500	0	1	0.370
49	1	40	0	1	-1	0.0500	0.0500	1	1	0.446
49	1	41	0	1	-1	0.0500	0.0500	0	1	0.405
49	1	42	0	2	-1	0.0500	0.0500	1	1	0.421
49	1	43	0	1	-1	0.0500	0.0500	0	1	0.406
49	1	44	0	1	-1	0.0500	0.0500	0	1	0.526
49	1	45	0	2	-1	0.0500	0.0500	1	1	0.434
49	1	46	0	1	-1	0.0500	0.0500	1	1	0.593
49	1	47	0	1	-1	0.0500	0.0500	1	0	0.587
49	1	48	0	2	-1	0.0500	0.0500	1	1	0.397
49	1	49	0	1	-1	0.0500	0.0500	1	1	0.470
49	1	50	0	1	-1	0.0500	0.0500	0	1	0.435
49	1	51	0	2	-1	0.0500	0.0500	0	1	0.370
49	1	52	0	2	-1	0.0500	0.0500	1	1	0.444
49	1	53	0	2	-1	0.0500	0.0500	0	1	0.411
49	1	54	0	1	-1	0.0500	0.0500	0	1	0.410
49	1	55	0	2	-1	0.0500	0.0500	1	0	0.420
49	1	56	0	2	-1	0.0500	0.0500	1	1	0.452
49	1	57	0	1	-1	0.0500	0.0500	0	1	0.379
49	1	58	0	2	-1	0.0500	0.0500	0	1	0.430
49	1	59	0	2	-1	0.0500	0.0500	0	1	0.456
49	1	60	0	1	-1	0.0500	0.0500	1	1	0.416
49	1	61	0	1	-1	0.0500	0.0500	1	1	0.442
49	1	62	0	1	-1	0.0500	0.0500	1	1	0.344
49	1	63	0	1	-1	0.0500	0.0500	0	1	0.411
49	1	64	0	2	-1	0.0500	0.0500	1	1	0.380
