sub	sess	t	loc	co1	co2	or	resp	rt
113	1	1	1	1.0000	1.0000	1	0	6.287
113	1	2	1	1.0000	1.0000	1	1	1.667
113	1	3	1	1.0000	1.0000	0	1	2.482
113	1	4	2	1.0000	1.0000	1	1	1.111
113	1	5	1	1.0000	1.0000	0	1	1.328
113	1	6	2	1.0000	1.0000	1	1	0.928
113	1	7	2	1.0000	1.0000	1	1	0.821
113	1	8	2	1.0000	1.0000	1	1	0.837
113	1	9	1	1.0000	1.0000	1	1	1.221
113	1	10	2	1.0000	1.0000	0	1	0.819
113	1	11	2	1.0000	1.0000	0	1	0.792
113	1	12	1	1.0000	1.0000	1	1	0.757
113	1	13	1	1.0000	1.0000	0	1	0.845
113	1	14	1	1.0000	1.0000	0	1	0.885
113	1	15	2	1.0000	1.0000	0	1	0.809
113	1	16	1	1.0000	1.0000	0	0	0.857
113	1	17	2	1.0000	1.0000	1	1	0.911
113	1	18	2	1.0000	1.0000	1	1	1.700
113	1	19	1	1.0000	1.0000	1	1	0.989
113	1	20	2	1.0000	1.0000	0	1	1.203
113	1	21	1	1.0000	1.0000	1	1	1.031
113	1	22	2	1.0000	1.0000	1	1	1.090
113	1	23	1	1.0000	1.0000	0	1	0.891
113	1	24	1	1.0000	1.0000	1	1	0.907
113	1	25	2	1.0000	1.0000	0	1	0.880
113	1	26	2	1.0000	1.0000	0	1	0.908
113	1	27	1	1.0000	1.0000	0	1	1.037
113	1	28	2	1.0000	1.0000	1	1	0.826
113	1	29	2	0.2500	0.2500	1	1	0.911
113	1	30	1	0.2629	0.2629	0	1	0.818
113	1	31	2	0.2758	0.2758	1	1	0.839
113	1	32	1	0.2887	0.2887	0	1	0.635
113	1	33	2	0.3016	0.3016	0	1	1.012
113	1	34	2	0.3145	0.3145	1	1	0.714
113	1	35	2	0.3274	0.3274	1	1	1.077
113	1	36	2	0.3403	0.3403	1	1	0.838
113	1	37	1	0.3532	0.3532	1	1	0.700
113	1	38	2	0.3661	0.3661	0	1	1.662
113	1	39	2	0.3790	0.3790	0	1	1.237
113	1	40	1	0.3919	0.3919	1	1	0.707
113	1	41	2	0.4048	0.4048	1	1	0.783
113	1	42	1	0.4177	0.4177	1	1	0.730
113	1	43	2	0.4306	0.4306	0	1	0.692
113	1	44	1	0.4435	0.4435	1	1	0.723
113	1	45	1	0.4565	0.4565	1	1	0.776
113	1	46	2	0.4694	0.4694	1	1	0.597
113	1	47	1	0.4823	0.4823	0	1	0.879
113	1	48	1	0.4952	0.4952	1	1	0.630
113	1	49	2	0.5081	0.5081	1	1	0.873
113	1	50	1	0.5210	0.5210	1	1	0.614
113	1	51	2	0.5339	0.5339	0	1	0.601
113	1	52	2	0.5468	0.5468	0	1	0.647
113	1	53	2	0.5597	0.5597	0	1	0.680
113	1	54	2	0.5726	0.5726	1	1	0.665
113	1	55	1	0.5855	0.5855	1	1	0.637
113	1	56	2	0.5984	0.5984	0	1	0.595
113	1	57	1	0.6113	0.6113	0	1	0.561
113	1	58	2	0.6242	0.6242	1	1	0.682
113	1	59	2	0.6371	0.6371	0	1	0.585
113	1	60	2	0.6500	0.6500	0	1	0.621
113	1	61	1	0.2500	0.2500	0	1	0.813
113	1	62	1	0.2629	0.2629	0	1	0.648
113	1	63	1	0.2758	0.2758	1	1	0.664
113	1	64	1	0.2887	0.2887	0	1	0.677
113	1	65	2	0.3016	0.3016	1	1	0.716
113	1	66	1	0.3145	0.3145	1	1	1.088
113	1	67	2	0.3274	0.3274	0	1	0.587
113	1	68	1	0.3403	0.3403	0	1	0.544
113	1	69	1	0.3532	0.3532	0	1	0.638
113	1	70	2	0.3661	0.3661	1	1	0.653
113	1	71	1	0.3790	0.3790	1	1	0.881
113	1	72	1	0.3919	0.3919	1	1	1.257
113	1	73	1	0.4048	0.4048	0	1	0.710
113	1	74	1	0.4177	0.4177	0	1	0.529
113	1	75	2	0.4306	0.4306	0	1	0.902
113	1	76	2	0.4435	0.4435	0	1	0.540
113	1	77	1	0.4565	0.4565	1	1	0.609
113	1	78	2	0.4694	0.4694	1	0	0.668
113	1	79	1	0.4823	0.4823	1	1	0.940
113	1	80	1	0.4952	0.4952	1	1	0.767
113	1	81	1	0.5081	0.5081	0	1	0.746
113	1	82	2	0.5210	0.5210	1	1	0.720
113	1	83	2	0.5339	0.5339	1	1	0.843
113	1	84	1	0.5468	0.5468	1	1	0.884
113	1	85	2	0.5597	0.5597	0	1	0.544
113	1	86	1	0.5726	0.5726	0	1	0.854
113	1	87	2	0.5855	0.5855	0	1	0.692
113	1	88	1	0.5984	0.5984	0	1	0.513
113	1	89	1	0.6113	0.6113	0	1	0.649
113	1	90	1	0.6242	0.6242	0	1	0.558
113	1	91	2	0.6371	0.6371	0	1	0.654
113	1	92	2	0.6500	0.6500	1	1	0.691
113	1	93	2	0.6242	0.2659	1	1	0.680
113	1	94	1	0.1599	0.2659	1	1	0.741
113	1	95	2	0.1599	0.2498	1	1	0.646
113	1	96	1	0.1494	0.2498	1	1	1.124
113	1	97	1	0.1386	0.2498	0	1	0.913
113	1	98	1	0.1277	0.2498	1	1	0.777
113	1	99	2	0.1277	0.2309	1	1	0.777
113	1	100	2	0.1277	0.2095	0	1	0.551
113	1	101	2	0.1277	0.1873	1	1	0.761
113	1	102	2	0.1277	0.1667	0	1	0.597
113	1	103	2	0.1277	0.1483	0	1	0.686
113	1	104	2	0.1277	0.1319	0	1	0.640
113	1	105	1	0.1166	0.1319	0	1	0.729
113	1	106	1	0.1053	0.1319	1	1	0.964
113	1	107	1	0.0941	0.1319	1	1	0.982
113	1	108	2	0.0941	0.1170	1	1	0.885
113	1	109	2	0.0941	0.1033	0	1	1.166
113	1	110	1	0.0827	0.1033	1	1	0.687
113	1	111	2	0.0827	0.0905	0	1	0.803
113	1	112	2	0.0827	0.0783	1	1	0.901
113	1	113	1	0.0714	0.0783	0	1	0.707
113	1	114	1	0.0603	0.0783	0	1	0.718
113	1	115	2	0.0603	0.0668	0	1	1.027
113	1	116	2	0.0603	0.0557	1	1	0.858
113	1	117	1	0.0494	0.0557	0	1	1.003
113	1	118	2	0.0494	0.0452	0	1	0.756
113	1	119	2	0.0494	0.0350	1	1	2.196
113	1	120	1	0.0388	0.0350	1	0	1.443
113	1	121	1	0.0696	0.0350	1	1	1.050
113	1	122	2	0.0696	0.0254	1	0	0.941
113	1	123	1	0.0602	0.0254	1	1	0.565
113	1	124	2	0.0602	0.0540	0	1	0.689
113	1	125	2	0.0602	0.0451	1	1	0.796
113	1	126	2	0.0602	0.0366	0	0	0.777
113	1	127	2	0.0602	0.0617	0	1	0.893
113	1	128	2	0.0602	0.0539	1	1	0.814
113	1	129	1	0.0511	0.0539	0	1	0.783
113	1	130	1	0.0423	0.0539	0	0	1.525
113	1	131	1	0.0675	0.0539	0	1	0.714
113	1	132	1	0.0594	0.0539	0	0	0.706
113	1	133	2	0.0594	0.0463	1	0	0.885
113	1	134	1	0.0831	0.0463	1	1	0.855
113	1	135	1	0.0757	0.0463	0	0	3.438
113	1	136	2	0.0757	0.0688	0	1	1.236
113	1	137	1	0.0979	0.0688	0	1	0.735
113	1	138	2	0.0979	0.0617	0	1	0.765
113	1	139	1	0.0911	0.0617	1	1	0.662
113	1	140	1	0.0845	0.0617	0	1	0.645
113	1	141	1	0.0781	0.0617	1	1	0.882
113	1	142	2	0.0781	0.0549	0	1	0.914
113	1	143	2	0.0781	0.0484	1	1	0.852
113	1	144	1	0.0719	0.0484	0	1	0.729
113	1	145	1	0.0660	0.0484	1	0	0.687
113	1	146	2	0.0660	0.0422	0	1	0.578
113	1	147	1	0.0839	0.0422	0	0	0.857
113	1	148	1	0.1007	0.0422	1	1	0.648
113	1	149	1	0.0951	0.0422	1	1	0.978
113	1	150	2	0.0951	0.0363	1	1	1.115
113	1	151	2	0.0951	0.0305	0	0	1.225
113	1	152	2	0.0951	0.0472	1	0	0.818
113	1	153	1	0.0895	0.0472	0	1	0.661
113	1	154	2	0.0895	0.0643	1	1	0.634
113	1	155	1	0.0844	0.0643	0	1	0.851
113	1	156	1	0.0792	0.0643	1	1	0.616
