sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
148	1	1	0	2	-1	0.2162	0.1472	1	1	2.028
148	1	2	0	2	-1	0.2162	0.1472	0	1	0.942
148	1	3	0	2	-1	0.2162	0.1472	0	1	3.138
148	1	4	0	2	-1	0.2162	0.1472	0	1	0.758
148	1	5	0	1	-1	0.2162	0.1472	0	1	0.966
148	1	6	0	1	-1	0.2162	0.1472	1	1	1.009
148	1	7	0	2	-1	0.2162	0.1472	1	1	1.011
148	1	8	0	2	-1	0.2162	0.1472	0	1	0.514
148	1	9	0	1	-1	0.2162	0.1472	1	1	0.366
148	1	10	0	2	-1	0.2162	0.1472	1	1	0.952
148	1	11	0	2	-1	0.2162	0.1472	1	1	0.645
148	1	12	0	1	-1	0.2162	0.1472	1	1	0.444
148	1	13	0	2	-1	0.2162	0.1472	1	1	0.571
148	1	14	0	2	-1	0.2162	0.1472	0	1	0.389
148	1	15	0	1	-1	0.2162	0.1472	1	1	0.477
148	1	16	0	1	-1	0.2162	0.1472	0	1	0.666
148	1	17	0	2	-1	0.2162	0.1472	0	1	0.331
148	1	18	0	1	-1	0.2162	0.1472	0	1	0.736
148	1	19	0	1	-1	0.2162	0.1472	0	1	0.548
148	1	20	0	1	-1	0.2162	0.1472	1	1	0.366
148	1	21	0	1	-1	0.2162	0.1472	1	1	0.495
148	1	22	0	1	-1	0.2162	0.1472	1	1	0.318
148	1	23	0	2	-1	0.2162	0.1472	1	1	0.675
148	1	24	0	1	-1	0.2162	0.1472	0	1	0.522
148	1	25	0	1	-1	0.2162	0.1472	0	1	0.560
148	1	26	0	2	-1	0.2162	0.1472	0	1	0.585
148	1	27	0	2	-1	0.2162	0.1472	1	1	0.636
148	1	28	0	2	-1	0.2162	0.1472	1	1	0.516
148	1	29	0	1	-1	0.2162	0.1472	0	1	0.513
148	1	30	0	1	-1	0.2162	0.1472	0	1	0.502
148	1	31	0	1	-1	0.2162	0.1472	1	1	0.314
148	1	32	0	2	-1	0.2162	0.1472	0	1	0.598
148	1	33	9	1	-1	0.2162	0.1472	1	1	0.467
148	1	34	9	1	-1	0.2162	0.1472	1	1	0.363
148	1	35	9	2	-1	0.2162	0.1472	0	1	0.295
148	1	36	9	2	-1	0.2162	0.1472	1	1	0.579
148	1	37	9	1	-1	0.2162	0.1472	0	1	0.516
148	1	38	9	2	-1	0.2162	0.1472	1	0	0.392
148	1	39	9	1	-1	0.2162	0.1472	0	1	0.771
148	1	40	9	1	-1	0.2162	0.1472	1	1	0.636
148	1	41	9	2	-1	0.2162	0.1472	0	1	0.419
148	1	42	9	1	-1	0.2162	0.1472	1	1	0.371
148	1	43	9	2	-1	0.2162	0.1472	1	1	0.437
148	1	44	9	1	-1	0.2162	0.1472	1	1	0.348
148	1	45	9	1	-1	0.2162	0.1472	0	1	0.480
148	1	46	9	2	-1	0.2162	0.1472	1	1	0.440
148	1	47	9	2	-1	0.2162	0.1472	0	1	0.384
148	1	48	9	1	-1	0.2162	0.1472	0	1	0.499
148	1	49	9	1	-1	0.2162	0.1472	1	1	0.665
148	1	50	9	2	-1	0.2162	0.1472	0	1	0.359
148	1	51	9	1	-1	0.2162	0.1472	1	1	0.504
148	1	52	9	2	-1	0.2162	0.1472	0	1	0.344
148	1	53	9	2	-1	0.2162	0.1472	1	1	0.410
148	1	54	9	1	-1	0.2162	0.1472	0	1	0.524
148	1	55	9	2	-1	0.2162	0.1472	0	1	0.347
148	1	56	9	2	-1	0.2162	0.1472	0	1	0.333
148	1	57	9	2	-1	0.2162	0.1472	0	1	0.330
148	1	58	9	1	-1	0.2162	0.1472	0	1	0.597
148	1	59	9	1	-1	0.2162	0.1472	0	1	0.519
148	1	60	9	2	-1	0.2162	0.1472	1	1	0.565
148	1	61	9	2	-1	0.2162	0.1472	1	1	0.549
148	1	62	9	1	-1	0.2162	0.1472	0	1	0.530
148	1	63	9	2	-1	0.2162	0.1472	1	1	0.462
148	1	64	9	1	-1	0.2162	0.1472	1	1	0.388
