sub	sess	t	loc	co1	co2	or	resp	rt
149	1	1	1	1.0000	1.0000	1	1	5.179
149	1	2	1	1.0000	1.0000	0	0	3.504
149	1	3	1	1.0000	1.0000	1	1	5.406
149	1	4	2	1.0000	1.0000	1	0	7.192
149	1	5	1	1.0000	1.0000	1	1	9.712
149	1	6	2	1.0000	1.0000	0	1	3.640
149	1	7	1	1.0000	1.0000	0	1	0.937
149	1	8	1	1.0000	1.0000	0	1	0.767
149	1	9	2	1.0000	1.0000	1	1	2.270
149	1	10	2	1.0000	1.0000	1	1	0.841
149	1	11	1	1.0000	1.0000	0	1	4.544
149	1	12	2	1.0000	1.0000	0	1	1.180
149	1	13	1	1.0000	1.0000	0	1	0.999
149	1	14	1	1.0000	1.0000	1	1	0.973
149	1	15	2	1.0000	1.0000	1	1	0.907
149	1	16	1	1.0000	1.0000	0	0	1.885
149	1	17	2	1.0000	1.0000	1	1	3.181
149	1	18	2	1.0000	1.0000	0	1	2.816
149	1	19	2	1.0000	1.0000	0	1	0.848
149	1	20	2	1.0000	1.0000	0	1	0.626
149	1	21	2	1.0000	1.0000	0	0	7.335
149	1	22	1	1.0000	1.0000	0	1	2.845
149	1	23	2	1.0000	1.0000	0	0	0.681
149	1	24	1	1.0000	1.0000	1	0	0.622
149	1	25	2	1.0000	1.0000	1	0	2.261
149	1	26	1	1.0000	1.0000	0	1	1.555
149	1	27	1	1.0000	1.0000	1	0	0.756
149	1	28	2	1.0000	1.0000	1	0	6.238
149	1	29	1	0.2500	0.2500	1	1	1.466
149	1	30	1	0.2629	0.2629	1	1	0.665
149	1	31	1	0.2758	0.2758	0	1	0.959
149	1	32	1	0.2887	0.2887	1	1	0.579
149	1	33	2	0.3016	0.3016	0	1	0.815
149	1	34	2	0.3145	0.3145	1	1	0.540
149	1	35	2	0.3274	0.3274	0	1	0.917
149	1	36	2	0.3403	0.3403	1	1	0.589
149	1	37	1	0.3532	0.3532	0	1	1.563
149	1	38	2	0.3661	0.3661	1	1	0.865
149	1	39	1	0.3790	0.3790	1	0	1.192
149	1	40	2	0.3919	0.3919	1	1	0.696
149	1	41	1	0.4048	0.4048	0	1	0.662
149	1	42	2	0.4177	0.4177	1	1	0.475
149	1	43	1	0.4306	0.4306	0	1	0.643
149	1	44	2	0.4435	0.4435	0	1	0.833
149	1	45	1	0.4565	0.4565	1	1	0.673
149	1	46	1	0.4694	0.4694	1	1	0.962
149	1	47	1	0.4823	0.4823	1	1	0.790
149	1	48	2	0.4952	0.4952	1	1	0.903
149	1	49	2	0.5081	0.5081	0	1	0.931
149	1	50	2	0.5210	0.5210	1	1	0.650
149	1	51	1	0.5339	0.5339	0	1	1.111
149	1	52	1	0.5468	0.5468	1	1	0.728
149	1	53	2	0.5597	0.5597	0	1	0.548
149	1	54	2	0.5726	0.5726	1	1	0.476
149	1	55	2	0.5855	0.5855	1	1	0.631
149	1	56	2	0.5984	0.5984	0	1	0.612
149	1	57	2	0.6113	0.6113	1	1	0.625
149	1	58	1	0.6242	0.6242	0	1	0.686
149	1	59	1	0.6371	0.6371	1	1	0.718
149	1	60	1	0.6500	0.6500	0	1	0.667
149	1	61	2	0.2500	0.2500	0	0	0.810
149	1	62	1	0.2629	0.2629	1	1	0.698
149	1	63	1	0.2758	0.2758	0	1	0.614
149	1	64	1	0.2887	0.2887	1	1	2.289
149	1	65	1	0.3016	0.3016	0	1	0.777
149	1	66	2	0.3145	0.3145	1	0	2.122
149	1	67	1	0.3274	0.3274	0	1	1.041
149	1	68	1	0.3403	0.3403	1	1	0.671
149	1	69	2	0.3532	0.3532	0	1	0.896
149	1	70	1	0.3661	0.3661	1	1	0.736
149	1	71	2	0.3790	0.3790	0	1	0.646
149	1	72	2	0.3919	0.3919	0	1	0.500
149	1	73	2	0.4048	0.4048	1	1	0.846
149	1	74	1	0.4177	0.4177	0	1	0.466
149	1	75	2	0.4306	0.4306	0	1	0.747
149	1	76	1	0.4435	0.4435	1	1	0.599
149	1	77	1	0.4565	0.4565	0	1	0.439
149	1	78	1	0.4694	0.4694	0	0	0.593
