sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
149	1	1	9	2	2	0.0500	0.1307	1	1	0.750	0	0	82
149	1	2	9	1	2	0.0500	0.1307	0	0	1.314	0	82	82
149	1	3	9	2	3	0.0500	0.1307	0	0	0.903	0	0	0
149	1	4	0	1	3	0.0500	0.1307	0	1	1.556	5	0	0
149	1	5	1	2	3	0.0500	0.1307	1	1	0.834	52	0	82
149	1	6	0	1	3	0.0500	0.1307	0	1	0.785	6	0	0
149	1	7	1	1	3	0.0500	0.1307	0	0	0.898	0	82	82
149	1	8	1	2	2	0.0500	0.1307	1	1	0.789	56	0	82
149	1	9	0	1	3	0.0500	0.1307	1	0	0.556	0	0	82
149	1	10	1	2	3	0.0500	0.1307	1	1	0.865	50	0	82
149	1	11	1	2	1	0.0500	0.1307	0	1	0.749	60	82	82
149	1	12	0	1	3	0.0500	0.1307	0	1	0.660	7	0	0
149	1	13	1	2	3	0.0500	0.1307	0	1	0.560	79	82	82
149	1	14	0	1	2	0.0500	0.1307	1	1	0.639	7	0	82
149	1	15	0	2	2	0.0500	0.1307	1	1	0.508	8	82	0
149	1	16	0	1	2	0.0500	0.1307	1	1	0.753	6	0	82
149	1	17	0	1	3	0.0500	0.1307	0	0	1.269	0	0	0
149	1	18	1	2	2	0.0500	0.1307	1	1	0.641	71	0	82
149	1	19	9	1	1	0.0500	0.1307	0	1	0.628	0	82	82
149	1	20	1	2	2	0.0500	0.1307	0	1	0.602	75	82	82
149	1	21	9	2	2	0.0500	0.1307	0	1	0.570	0	82	82
149	1	22	1	2	3	0.0500	0.1307	1	1	1.021	50	0	82
149	1	23	1	1	1	0.0500	0.1307	0	1	0.783	57	82	82
149	1	24	1	1	1	0.0500	0.1307	1	1	0.560	79	82	0
149	1	25	1	2	2	0.0500	0.1307	1	1	0.544	81	0	82
149	1	26	0	1	3	0.0500	0.1307	1	0	0.430	0	0	82
149	1	27	0	2	3	0.0500	0.1307	0	1	0.591	8	0	0
149	1	28	0	2	2	0.0500	0.1307	0	1	0.648	7	0	0
149	1	29	9	1	1	0.0500	0.1307	1	1	0.730	0	82	0
