sub	sess	t	loc	cue	co1	co2	or	resp	rt
4	1	1	1	3	0.4410	0.4448	0	0	1.733
4	1	2	2	2	0.4410	0.4448	1	1	0.944
4	1	3	2	1	0.4410	0.4448	0	1	1.244
4	1	4	1	1	0.4410	0.4448	0	0	0.723
4	1	5	2	3	0.4410	0.4448	0	1	1.488
4	1	6	2	3	0.4410	0.4448	1	1	1.661
4	1	7	1	3	0.4410	0.4448	1	1	0.799
4	1	8	2	1	0.4410	0.4448	1	1	0.979
4	1	9	2	2	0.4410	0.4448	1	1	0.645
4	1	10	1	3	0.4410	0.4448	0	1	1.235
4	1	11	1	1	0.4410	0.4448	1	1	0.708
4	1	12	2	2	0.4410	0.4448	0	1	0.743
4	1	13	2	3	0.4410	0.4448	1	1	0.657
4	1	14	1	2	0.4410	0.4448	1	1	0.873
4	1	15	1	1	0.4410	0.4448	1	1	0.613
4	1	16	1	3	0.4410	0.4448	0	1	0.715
4	1	17	1	1	0.4410	0.4448	1	1	0.990
4	1	18	1	1	0.4410	0.4448	1	1	0.644
4	1	19	2	2	0.4410	0.4448	0	1	0.637
4	1	20	1	1	0.4410	0.4448	1	1	0.771
4	1	21	2	3	0.4410	0.4448	0	1	0.851
4	1	22	2	2	0.4410	0.4448	1	1	0.578
4	1	23	2	2	0.4410	0.4448	0	1	0.570
4	1	24	2	2	0.4410	0.4448	1	1	0.587
4	1	25	2	2	0.4410	0.4448	1	1	0.654
4	1	26	1	1	0.4410	0.4448	0	1	0.459
4	1	27	1	3	0.4410	0.4448	1	1	0.790
4	1	28	2	3	0.4410	0.4448	1	1	1.056
4	1	29	2	2	0.4410	0.4448	0	1	0.673
4	1	30	1	2	0.4410	0.4448	1	1	1.103
4	1	31	2	2	0.4410	0.4448	0	1	0.626
4	1	32	1	1	0.4410	0.4448	0	1	0.685
4	1	33	1	3	0.4410	0.4448	1	1	0.656
4	1	34	2	3	0.4410	0.4448	0	1	0.907
4	1	35	1	2	0.4410	0.4448	0	1	0.575
4	1	36	2	2	0.4410	0.4448	1	1	0.810
4	1	37	2	2	0.4410	0.4448	1	1	0.542
4	1	38	2	1	0.4410	0.4448	1	1	0.631
4	1	39	1	1	0.4410	0.4448	1	1	0.637
4	1	40	2	2	0.4410	0.4448	0	1	0.576
4	1	41	1	1	0.4410	0.4448	0	1	0.648
4	1	42	1	3	0.4410	0.4448	0	1	0.482
4	1	43	2	3	0.4410	0.4448	0	1	0.557
4	1	44	1	2	0.4410	0.4448	0	1	0.520
4	1	45	2	2	0.4410	0.4448	1	1	0.877
4	1	46	1	1	0.4410	0.4448	0	0	0.726
4	1	47	2	1	0.4410	0.4448	0	1	0.893
4	1	48	2	3	0.4410	0.4448	1	1	0.585
4	1	49	1	1	0.4410	0.4448	0	1	0.595
4	1	50	1	1	0.4410	0.4448	0	1	0.592
4	1	51	1	3	0.4410	0.4448	1	1	0.752
4	1	52	1	1	0.4410	0.4448	1	1	0.684
4	1	53	2	2	0.4410	0.4448	0	1	0.674
4	1	54	1	1	0.4410	0.4448	0	1	0.616
4	1	55	1	1	0.4410	0.4448	1	1	0.730
4	1	56	2	2	0.4410	0.4448	0	1	0.480
4	1	57	1	1	0.4410	0.4448	0	1	0.628
4	1	58	1	2	0.4410	0.4448	1	1	1.300
4	1	59	1	1	0.4410	0.4448	1	1	0.500
4	1	60	2	3	0.4410	0.4448	1	0	0.624
4	1	61	1	1	0.4410	0.4448	1	1	0.651
4	1	62	1	3	0.4410	0.4448	1	1	0.804
4	1	63	2	3	0.4410	0.4448	1	0	0.887
4	1	64	2	1	0.4410	0.4448	0	1	0.699
4	1	65	1	1	0.4410	0.4448	0	1	1.036
4	1	66	2	2	0.4410	0.4448	0	1	0.965
4	1	67	1	1	0.4410	0.4448	0	1	0.571
4	1	68	2	1	0.4410	0.4448	1	1	0.534
4	1	69	2	3	0.4410	0.4448	0	1	0.875
4	1	70	1	1	0.4410	0.4448	1	1	1.009
4	1	71	1	1	0.4410	0.4448	1	1	0.480
4	1	72	2	2	0.4410	0.4448	1	1	0.725
4	1	73	2	2	0.4410	0.4448	1	1	0.554
4	1	74	2	2	0.4410	0.4448	0	1	0.629
4	1	75	1	1	0.4410	0.4448	0	1	0.683
4	1	76	2	2	0.4410	0.4448	1	1	1.026
4	1	77	2	2	0.4410	0.4448	1	1	0.526
4	1	78	1	2	0.4410	0.4448	0	1	0.769
4	1	79	2	2	0.4410	0.4448	1	1	0.712
4	1	80	2	3	0.4410	0.4448	0	1	1.055
4	1	81	1	1	0.4410	0.4448	1	1	0.752
4	1	82	1	1	0.4410	0.4448	1	1	0.468
4	1	83	2	2	0.4410	0.4448	0	1	0.536
4	1	84	2	1	0.4410	0.4448	0	1	0.511
4	1	85	2	3	0.4410	0.4448	0	1	0.516
4	1	86	2	2	0.4410	0.4448	0	1	0.429
4	1	87	1	2	0.4410	0.4448	1	1	0.551
4	1	88	1	3	0.4410	0.4448	0	1	0.731
4	1	89	2	2	0.4410	0.4448	1	1	0.580
