sub	sess	t	loc	co1	co2	or	resp	rt
137	1	1	1	1.0000	1.0000	1	1	1.816
137	1	2	1	1.0000	1.0000	1	1	0.582
137	1	3	1	1.0000	1.0000	1	1	0.877
137	1	4	2	1.0000	1.0000	0	1	0.624
137	1	5	2	1.0000	1.0000	0	1	0.589
137	1	6	1	1.0000	1.0000	1	1	0.390
137	1	7	2	1.0000	1.0000	1	1	1.029
137	1	8	2	1.0000	1.0000	1	1	0.670
137	1	9	1	1.0000	1.0000	0	1	0.447
137	1	10	1	1.0000	1.0000	0	1	1.160
137	1	11	2	1.0000	1.0000	0	1	0.544
137	1	12	1	1.0000	1.0000	0	1	0.680
137	1	13	2	1.0000	1.0000	1	1	0.672
137	1	14	2	1.0000	1.0000	1	1	0.449
137	1	15	2	1.0000	1.0000	1	1	0.693
137	1	16	1	1.0000	1.0000	1	1	0.498
137	1	17	2	1.0000	1.0000	1	1	0.442
137	1	18	1	1.0000	1.0000	0	1	0.425
137	1	19	1	1.0000	1.0000	0	1	0.465
137	1	20	2	1.0000	1.0000	0	1	0.396
137	1	21	1	1.0000	1.0000	1	1	1.015
137	1	22	1	1.0000	1.0000	0	1	0.639
137	1	23	1	1.0000	1.0000	1	1	0.674
137	1	24	2	1.0000	1.0000	1	1	0.616
137	1	25	2	1.0000	1.0000	1	1	0.523
137	1	26	2	1.0000	1.0000	0	1	0.376
137	1	27	1	1.0000	1.0000	0	1	0.851
137	1	28	2	1.0000	1.0000	0	1	0.725
137	1	29	1	0.2500	0.2500	0	1	0.540
137	1	30	2	0.2629	0.2629	0	1	0.430
137	1	31	2	0.2758	0.2758	0	1	0.390
137	1	32	2	0.2887	0.2887	0	1	0.483
137	1	33	1	0.3016	0.3016	0	1	0.576
137	1	34	1	0.3145	0.3145	0	1	0.573
137	1	35	1	0.3274	0.3274	1	1	0.454
137	1	36	1	0.3403	0.3403	0	1	0.707
137	1	37	1	0.3532	0.3532	0	1	0.597
137	1	38	2	0.3661	0.3661	0	1	0.482
137	1	39	2	0.3790	0.3790	1	1	0.672
137	1	40	2	0.3919	0.3919	0	1	0.643
137	1	41	1	0.4048	0.4048	0	1	0.658
137	1	42	1	0.4177	0.4177	1	1	0.474
137	1	43	1	0.4306	0.4306	0	1	0.600
137	1	44	2	0.4435	0.4435	1	1	0.642
137	1	45	1	0.4565	0.4565	0	1	0.551
137	1	46	2	0.4694	0.4694	0	1	0.493
137	1	47	1	0.4823	0.4823	1	1	0.333
137	1	48	2	0.4952	0.4952	0	1	0.364
137	1	49	1	0.5081	0.5081	1	1	1.400
137	1	50	2	0.5210	0.5210	0	1	0.598
137	1	51	1	0.5339	0.5339	1	1	0.617
137	1	52	1	0.5468	0.5468	1	1	0.464
137	1	53	1	0.5597	0.5597	1	1	0.452
137	1	54	1	0.5726	0.5726	1	1	0.503
137	1	55	1	0.5855	0.5855	0	1	0.491
137	1	56	2	0.5984	0.5984	1	1	0.604
137	1	57	2	0.6113	0.6113	1	1	0.649
137	1	58	1	0.6242	0.6242	1	1	0.934
137	1	59	1	0.6371	0.6371	1	1	0.558
137	1	60	1	0.6500	0.6500	0	1	0.503
137	1	61	1	0.2500	0.2500	1	1	0.565
137	1	62	2	0.2629	0.2629	1	1	0.555
137	1	63	2	0.2758	0.2758	1	1	0.505
137	1	64	2	0.2887	0.2887	1	1	0.731
137	1	65	2	0.3016	0.3016	1	1	0.529
137	1	66	2	0.3145	0.3145	0	1	0.669
137	1	67	1	0.3274	0.3274	0	1	0.552
137	1	68	1	0.3403	0.3403	0	1	0.552
137	1	69	2	0.3532	0.3532	1	1	0.396
137	1	70	2	0.3661	0.3661	1	1	0.514
137	1	71	1	0.3790	0.3790	1	1	0.485
137	1	72	1	0.3919	0.3919	0	1	0.530
137	1	73	2	0.4048	0.4048	0	1	0.514
137	1	74	1	0.4177	0.4177	1	1	0.338
137	1	75	2	0.4306	0.4306	0	1	0.386
137	1	76	2	0.4435	0.4435	1	1	0.584
137	1	77	2	0.4565	0.4565	0	1	0.365
137	1	78	2	0.4694	0.4694	1	1	0.472
137	1	79	2	0.4823	0.4823	0	1	0.375
137	1	80	2	0.4952	0.4952	0	1	0.438
137	1	81	1	0.5081	0.5081	0	1	0.510
137	1	82	2	0.5210	0.5210	1	1	0.501
137	1	83	2	0.5339	0.5339	0	1	0.392
137	1	84	2	0.5468	0.5468	0	1	0.407
137	1	85	1	0.5597	0.5597	0	1	0.482
137	1	86	2	0.5726	0.5726	1	1	0.418
137	1	87	2	0.5855	0.5855	1	1	0.465
137	1	88	2	0.5984	0.5984	1	1	0.434
137	1	89	1	0.6113	0.6113	1	1	0.582
137	1	90	1	0.6242	0.6242	1	1	0.410
137	1	91	1	0.6371	0.6371	1	1	0.375
137	1	92	1	0.6500	0.6500	0	1	0.459
137	1	93	2	0.6500	0.1600	1	0	0.774
137	1	94	2	0.6500	0.1903	1	1	0.555
137	1	95	2	0.6500	0.1823	1	1	0.539
137	1	96	2	0.6500	0.1744	1	1	1.159
137	1	97	1	0.1758	0.1744	0	1	0.526
137	1	98	1	0.1647	0.1744	1	0	0.490
137	1	99	1	0.1965	0.1744	1	1	0.650
137	1	100	1	0.1879	0.1744	1	1	0.573
137	1	101	2	0.1879	0.1664	1	1	0.566
137	1	102	1	0.1793	0.1664	0	1	0.713
137	1	103	2	0.1793	0.1585	1	1	0.683
137	1	104	1	0.1708	0.1585	0	1	0.680
137	1	105	1	0.1624	0.1585	0	1	0.460
137	1	106	1	0.1541	0.1585	1	1	0.470
137	1	107	2	0.1541	0.1506	1	1	0.454
137	1	108	1	0.1458	0.1506	1	1	0.515
137	1	109	2	0.1458	0.1428	0	1	0.426
137	1	110	2	0.1458	0.1351	1	1	0.515
137	1	111	2	0.1458	0.1275	0	1	0.657
137	1	112	1	0.1377	0.1275	0	1	0.695
137	1	113	2	0.1377	0.1199	1	1	0.675
137	1	114	2	0.1377	0.1125	0	1	1.473
137	1	115	2	0.1377	0.1052	0	1	0.836
137	1	116	1	0.1296	0.1052	1	1	0.679
137	1	117	1	0.1217	0.1052	0	1	0.628
137	1	118	2	0.1217	0.0980	0	1	0.688
137	1	119	1	0.1139	0.0980	0	1	0.677
137	1	120	1	0.1063	0.0980	0	1	0.534
137	1	121	1	0.0988	0.0980	0	1	0.554
137	1	122	1	0.0915	0.0980	1	1	0.432
137	1	123	2	0.0915	0.0909	0	1	0.594
137	1	124	1	0.0843	0.0909	0	1	0.609
137	1	125	2	0.0843	0.0840	1	1	0.592
137	1	126	2	0.0843	0.0771	0	1	0.532
137	1	127	1	0.0773	0.0771	1	1	0.492
137	1	128	2	0.0773	0.0704	0	1	0.638
137	1	129	1	0.0704	0.0704	1	1	0.531
137	1	130	1	0.0637	0.0704	1	1	0.497
137	1	131	1	0.0571	0.0704	1	1	0.579
137	1	132	2	0.0571	0.0639	0	1	0.755
137	1	133	2	0.0571	0.0574	0	0	1.008
137	1	134	1	0.0507	0.0574	0	1	0.832
137	1	135	1	0.0444	0.0574	1	1	0.587
137	1	136	1	0.0383	0.0574	1	1	0.591
137	1	137	2	0.0383	0.0767	1	1	0.651
137	1	138	2	0.0383	0.0708	0	1	0.673
137	1	139	2	0.0383	0.0651	1	1	0.606
137	1	140	2	0.0383	0.0594	1	1	0.653
137	1	141	1	0.0323	0.0594	0	1	0.562
137	1	142	2	0.0323	0.0540	0	1	0.700
137	1	143	1	0.0264	0.0540	1	0	0.873
137	1	144	2	0.0264	0.0486	1	1	0.965
137	1	145	2	0.0264	0.0434	0	1	0.809
137	1	146	2	0.0264	0.0383	1	0	0.790
137	1	147	1	0.0441	0.0383	1	1	0.821
137	1	148	2	0.0441	0.0535	0	1	0.422
137	1	149	1	0.0386	0.0535	0	1	0.755
137	1	150	1	0.0333	0.0535	0	1	0.637
137	1	151	1	0.0281	0.0535	0	1	0.627
137	1	152	2	0.0281	0.0487	0	0	0.617
137	1	153	2	0.0281	0.0630	0	1	0.715
137	1	154	1	0.0230	0.0630	1	1	0.671
137	1	155	2	0.0230	0.0584	1	0	0.643
137	1	156	1	0.0180	0.0584	0	0	0.668
