sub	sess	t	loc	cue	co1	co2	or	resp	rt
86	1	1	2	2	0.1694	0.3534	0	0	4.032
86	1	2	2	2	0.1694	0.3534	0	1	1.589
86	1	3	1	2	0.1694	0.3534	0	1	1.369
86	1	4	2	3	0.1694	0.3534	0	0	1.570
86	1	5	1	1	0.1694	0.3534	0	1	1.014
86	1	6	2	2	0.1694	0.3534	1	0	1.545
86	1	7	1	3	0.1694	0.3534	1	1	2.838
86	1	8	2	3	0.1694	0.3534	1	1	0.983
86	1	9	1	1	0.1694	0.3534	0	1	0.923
86	1	10	2	2	0.1694	0.3534	1	1	0.930
86	1	11	1	1	0.1694	0.3534	1	1	1.169
86	1	12	1	3	0.1694	0.3534	1	1	0.807
86	1	13	1	3	0.1694	0.3534	1	1	0.647
86	1	14	1	1	0.1694	0.3534	0	1	0.717
86	1	15	1	2	0.1694	0.3534	1	0	1.015
86	1	16	2	2	0.1694	0.3534	0	1	2.546
86	1	17	1	1	0.1694	0.3534	1	1	2.172
86	1	18	2	1	0.1694	0.3534	1	0	1.192
86	1	19	2	2	0.1694	0.3534	1	0	1.086
86	1	20	1	2	0.1694	0.3534	0	1	1.276
86	1	21	2	1	0.1694	0.3534	1	1	1.280
86	1	22	2	3	0.1694	0.3534	0	1	0.819
86	1	23	2	2	0.1694	0.3534	1	1	0.770
86	1	24	2	2	0.1694	0.3534	0	1	1.142
86	1	25	2	3	0.1694	0.3534	1	1	0.781
86	1	26	1	2	0.1694	0.3534	1	1	1.530
86	1	27	2	2	0.1694	0.3534	0	1	2.796
86	1	28	1	3	0.1694	0.3534	1	1	1.268
86	1	29	2	1	0.1694	0.3534	0	1	0.855
86	1	30	2	2	0.1694	0.3534	1	1	1.188
86	1	31	1	1	0.1694	0.3534	1	0	2.008
86	1	32	1	3	0.1694	0.3534	0	1	1.048
86	1	33	1	1	0.1694	0.3534	1	1	1.664
86	1	34	1	1	0.1694	0.3534	0	1	0.724
86	1	35	2	3	0.1694	0.3534	0	1	2.138
86	1	36	1	3	0.1694	0.3534	0	0	0.796
86	1	37	1	1	0.1694	0.3534	1	1	1.565
86	1	38	2	2	0.1694	0.3534	1	1	1.260
86	1	39	2	3	0.1694	0.3534	1	1	1.570
86	1	40	2	2	0.1694	0.3534	1	1	0.712
86	1	41	2	3	0.1694	0.3534	1	0	2.503
86	1	42	2	1	0.1694	0.3534	0	1	1.641
86	1	43	2	2	0.1694	0.3534	0	1	1.373
86	1	44	2	2	0.1694	0.3534	1	1	0.810
86	1	45	1	1	0.1694	0.3534	1	1	1.075
86	1	46	1	1	0.1694	0.3534	0	1	1.480
86	1	47	1	3	0.1694	0.3534	0	1	0.774
86	1	48	1	1	0.1694	0.3534	1	0	1.232
86	1	49	1	1	0.1694	0.3534	0	1	1.481
86	1	50	2	2	0.1694	0.3534	0	1	0.968
86	1	51	1	3	0.1694	0.3534	0	1	0.890
86	1	52	1	1	0.1694	0.3534	0	1	1.051
86	1	53	1	1	0.1694	0.3534	1	0	1.206
