sub	sess	t	loc	co1	co2	or	resp	rt
86	1	1	1	1.0000	1.0000	1	1	3.656
86	1	2	1	1.0000	1.0000	1	1	1.587
86	1	3	2	1.0000	1.0000	0	1	1.769
86	1	4	2	1.0000	1.0000	1	1	2.765
86	1	5	1	1.0000	1.0000	0	1	2.246
86	1	6	1	1.0000	1.0000	0	1	0.927
86	1	7	1	1.0000	1.0000	0	1	1.110
86	1	8	1	1.0000	1.0000	1	1	1.457
86	1	9	2	1.0000	1.0000	0	1	1.132
86	1	10	2	1.0000	1.0000	1	0	1.087
86	1	11	2	1.0000	1.0000	0	1	1.202
86	1	12	2	1.0000	1.0000	0	1	1.343
86	1	13	2	1.0000	1.0000	1	1	1.173
86	1	14	2	1.0000	1.0000	1	1	0.854
86	1	15	1	1.0000	1.0000	0	1	1.129
86	1	16	1	1.0000	1.0000	1	0	1.550
86	1	17	1	1.0000	1.0000	1	1	1.703
86	1	18	2	1.0000	1.0000	1	1	0.772
86	1	19	2	1.0000	1.0000	0	1	1.076
86	1	20	1	1.0000	1.0000	0	1	1.172
86	1	21	1	1.0000	1.0000	0	1	1.951
86	1	22	1	1.0000	1.0000	1	1	1.553
86	1	23	1	1.0000	1.0000	1	1	0.980
86	1	24	2	1.0000	1.0000	1	1	1.607
86	1	25	1	1.0000	1.0000	0	1	1.002
86	1	26	2	1.0000	1.0000	1	1	1.088
86	1	27	2	1.0000	1.0000	0	1	1.170
86	1	28	2	1.0000	1.0000	0	1	1.074
86	1	29	2	0.2500	0.2500	1	1	0.843
86	1	30	2	0.2629	0.2629	0	1	0.901
86	1	31	2	0.2758	0.2758	1	1	0.740
86	1	32	1	0.2887	0.2887	1	1	0.758
86	1	33	2	0.3016	0.3016	1	1	0.743
86	1	34	2	0.3145	0.3145	0	1	0.652
86	1	35	2	0.3274	0.3274	1	1	0.583
86	1	36	1	0.3403	0.3403	0	0	1.728
86	1	37	1	0.3532	0.3532	1	1	2.712
86	1	38	2	0.3661	0.3661	1	1	1.019
86	1	39	2	0.3790	0.3790	1	0	1.275
86	1	40	1	0.3919	0.3919	0	1	2.137
86	1	41	2	0.4048	0.4048	0	0	0.865
86	1	42	1	0.4177	0.4177	1	1	1.826
86	1	43	1	0.4306	0.4306	0	0	0.764
86	1	44	2	0.4435	0.4435	0	1	2.204
86	1	45	2	0.4565	0.4565	0	1	2.054
86	1	46	1	0.4694	0.4694	0	1	1.342
86	1	47	2	0.4823	0.4823	1	1	2.683
86	1	48	2	0.4952	0.4952	1	1	0.613
86	1	49	2	0.5081	0.5081	1	0	1.594
86	1	50	2	0.5210	0.5210	1	1	1.875
86	1	51	2	0.5339	0.5339	0	1	1.521
86	1	52	2	0.5468	0.5468	0	1	1.140
86	1	53	2	0.5597	0.5597	0	1	0.867
86	1	54	1	0.5726	0.5726	1	1	1.705
86	1	55	2	0.5855	0.5855	0	1	1.497
86	1	56	1	0.5984	0.5984	0	1	1.160
86	1	57	1	0.6113	0.6113	1	1	0.664
86	1	58	2	0.6242	0.6242	1	0	1.365
86	1	59	1	0.6371	0.6371	1	0	0.792
86	1	60	1	0.6500	0.6500	0	1	1.279
86	1	61	1	0.2500	0.2500	1	1	1.974
86	1	62	2	0.2629	0.2629	1	1	1.620
86	1	63	1	0.2758	0.2758	0	1	2.272
86	1	64	1	0.2887	0.2887	1	1	0.731
86	1	65	2	0.3016	0.3016	1	0	1.263
86	1	66	1	0.3145	0.3145	0	1	1.581
86	1	67	1	0.3274	0.3274	0	1	1.032
86	1	68	1	0.3403	0.3403	0	1	0.705
86	1	69	2	0.3532	0.3532	0	1	2.707
86	1	70	1	0.3661	0.3661	0	1	2.400
86	1	71	2	0.3790	0.3790	1	0	0.981
86	1	72	1	0.3919	0.3919	1	1	0.664
86	1	73	1	0.4048	0.4048	0	1	2.472
86	1	74	1	0.4177	0.4177	1	0	0.805
86	1	75	1	0.4306	0.4306	1	1	2.312
86	1	76	1	0.4435	0.4435	1	1	0.992
86	1	77	2	0.4565	0.4565	0	1	0.941
86	1	78	2	0.4694	0.4694	0	1	1.113
86	1	79	2	0.4823	0.4823	1	1	1.391
86	1	80	2	0.4952	0.4952	0	1	1.042
86	1	81	2	0.5081	0.5081	0	1	1.409
86	1	82	1	0.5210	0.5210	1	1	0.666
86	1	83	2	0.5339	0.5339	1	1	1.497
86	1	84	1	0.5468	0.5468	0	1	0.994
86	1	85	1	0.5597	0.5597	1	1	1.803
86	1	86	1	0.5726	0.5726	0	1	1.265
86	1	87	2	0.5855	0.5855	0	1	2.899
86	1	88	1	0.5984	0.5984	1	1	1.862
86	1	89	1	0.6113	0.6113	0	1	1.313
86	1	90	2	0.6242	0.6242	0	1	0.964
86	1	91	1	0.6371	0.6371	0	1	0.851
86	1	92	1	0.6500	0.6500	1	1	0.981
86	1	93	2	0.6500	0.4631	1	0	1.097
86	1	94	2	0.6500	0.4825	0	1	0.739
86	1	95	2	0.6500	0.4763	0	1	0.731
86	1	96	2	0.6500	0.4702	0	1	0.646
86	1	97	1	0.4136	0.4702	0	1	2.098
86	1	98	2	0.4136	0.4645	0	1	0.763
86	1	99	1	0.4016	0.4645	0	1	0.554
86	1	100	2	0.4016	0.4588	1	1	1.035
86	1	101	1	0.3893	0.4588	0	1	0.837
86	1	102	1	0.3773	0.4588	1	1	0.815
86	1	103	1	0.3659	0.4588	0	1	0.630
86	1	104	2	0.3659	0.4534	0	1	0.888
86	1	105	2	0.3659	0.4481	1	1	0.701
86	1	106	1	0.3554	0.4481	0	1	1.388
86	1	107	1	0.3459	0.4481	1	1	1.066
86	1	108	2	0.3459	0.4429	1	1	0.891
86	1	109	2	0.3459	0.4378	0	1	1.299
86	1	110	2	0.3459	0.4328	0	1	0.718
86	1	111	2	0.3459	0.4279	0	1	0.614
86	1	112	1	0.3372	0.4279	0	1	0.661
86	1	113	1	0.3294	0.4279	0	1	0.563
86	1	114	2	0.3294	0.4230	1	1	0.559
86	1	115	2	0.3294	0.4182	0	1	1.016
86	1	116	1	0.3224	0.4182	1	1	0.745
86	1	117	1	0.3159	0.4182	0	1	1.567
86	1	118	1	0.3097	0.4182	1	1	0.634
86	1	119	2	0.3097	0.4135	1	1	1.957
86	1	120	2	0.3097	0.4087	1	1	0.673
86	1	121	1	0.3042	0.4087	0	1	1.058
86	1	122	2	0.3042	0.4041	0	1	0.722
86	1	123	2	0.3042	0.3994	0	1	0.839
86	1	124	1	0.2988	0.3994	1	1	0.684
86	1	125	1	0.2938	0.3994	1	1	0.541
86	1	126	2	0.2938	0.3948	0	1	1.000
86	1	127	1	0.2889	0.3948	0	1	0.702
86	1	128	2	0.2889	0.3902	1	1	0.754
86	1	129	2	0.2889	0.3857	1	0	0.790
86	1	130	1	0.2842	0.3857	0	1	0.694
86	1	131	2	0.2842	0.3994	0	1	0.726
86	1	132	1	0.2795	0.3994	0	1	0.685
86	1	133	1	0.2751	0.3994	1	1	0.614
86	1	134	1	0.2706	0.3994	1	1	0.550
86	1	135	1	0.2662	0.3994	1	1	0.500
86	1	136	2	0.2662	0.3952	1	1	1.004
86	1	137	1	0.2618	0.3952	0	1	0.896
86	1	138	1	0.2573	0.3952	0	1	0.924
86	1	139	1	0.2527	0.3952	1	1	0.921
86	1	140	2	0.2527	0.3910	0	1	0.602
86	1	141	1	0.2480	0.3910	1	1	0.901
86	1	142	2	0.2480	0.3869	0	1	1.433
86	1	143	1	0.2431	0.3869	1	1	0.613
86	1	144	1	0.2380	0.3869	1	1	1.225
86	1	145	1	0.2326	0.3869	0	1	0.731
86	1	146	2	0.2326	0.3828	1	1	0.976
86	1	147	1	0.2267	0.3828	1	1	1.871
86	1	148	2	0.2267	0.3788	0	1	0.700
86	1	149	1	0.2205	0.3788	0	1	0.703
86	1	150	1	0.2135	0.3788	1	1	0.787
86	1	151	2	0.2135	0.3748	1	1	1.516
86	1	152	1	0.2056	0.3748	1	1	0.621
86	1	153	2	0.2056	0.3709	1	1	0.662
86	1	154	2	0.2056	0.3671	1	1	0.602
86	1	155	2	0.2056	0.3633	1	1	0.705
86	1	156	2	0.2056	0.3596	1	1	0.649
