sub	sess	t	loc	cue	co1	co2	or	resp	rt
84	1	1	1	1	0.2488	0.0863	1	1	2.119
84	1	2	1	1	0.2488	0.0863	0	1	0.802
84	1	3	2	2	0.2488	0.0863	1	1	0.848
84	1	4	2	2	0.2488	0.0863	0	1	0.736
84	1	5	2	1	0.2488	0.0863	1	0	0.634
84	1	6	1	3	0.2488	0.0863	0	1	0.971
84	1	7	2	1	0.2488	0.0863	0	1	1.187
84	1	8	2	3	0.2488	0.0863	0	1	1.016
84	1	9	1	2	0.2488	0.0863	0	0	1.031
84	1	10	1	3	0.2488	0.0863	0	1	0.892
84	1	11	1	1	0.2488	0.0863	1	0	1.560
84	1	12	2	3	0.2488	0.0863	0	1	0.720
84	1	13	2	3	0.2488	0.0863	1	1	0.703
84	1	14	2	2	0.2488	0.0863	1	0	0.726
84	1	15	1	3	0.2488	0.0863	1	1	1.046
84	1	16	1	1	0.2488	0.0863	0	1	0.690
84	1	17	2	3	0.2488	0.0863	0	1	0.694
84	1	18	2	2	0.2488	0.0863	0	1	0.546
84	1	19	2	2	0.2488	0.0863	0	1	0.592
84	1	20	1	3	0.2488	0.0863	1	1	0.993
84	1	21	2	2	0.2488	0.0863	0	1	0.618
84	1	22	2	2	0.2488	0.0863	1	1	0.584
84	1	23	2	2	0.2488	0.0863	0	1	0.555
84	1	24	2	2	0.2488	0.0863	1	1	0.903
84	1	25	2	3	0.2488	0.0863	1	1	0.644
84	1	26	2	2	0.2488	0.0863	1	1	0.575
84	1	27	1	2	0.2488	0.0863	1	1	1.296
84	1	28	1	3	0.2488	0.0863	0	1	1.833
84	1	29	1	2	0.2488	0.0863	1	0	1.099
84	1	30	1	1	0.2488	0.0863	1	1	0.742
84	1	31	1	3	0.2488	0.0863	0	1	0.866
84	1	32	2	1	0.2488	0.0863	0	0	0.771
84	1	33	1	1	0.2488	0.0863	1	1	0.889
84	1	34	1	1	0.2488	0.0863	1	1	0.674
84	1	35	1	1	0.2488	0.0863	1	1	0.937
84	1	36	2	2	0.2488	0.0863	1	1	0.728
84	1	37	1	1	0.2488	0.0863	0	1	0.579
84	1	38	1	3	0.2488	0.0863	1	1	1.107
84	1	39	1	1	0.2488	0.0863	1	1	1.039
84	1	40	2	1	0.2488	0.0863	1	0	1.489
84	1	41	2	2	0.2488	0.0863	0	0	1.121
84	1	42	2	3	0.2488	0.0863	0	1	0.777
84	1	43	1	1	0.2488	0.0863	0	1	0.609
84	1	44	1	2	0.2488	0.0863	0	1	1.118
84	1	45	2	2	0.2488	0.0863	0	1	0.910
84	1	46	2	3	0.2488	0.0863	1	0	0.997
84	1	47	1	1	0.2488	0.0863	1	1	1.665
84	1	48	1	1	0.2488	0.0863	0	1	0.642
84	1	49	2	2	0.2488	0.0863	1	1	0.728
84	1	50	1	1	0.2488	0.0863	0	1	0.644
84	1	51	1	1	0.2488	0.0863	0	1	0.581
84	1	52	2	2	0.2488	0.0863	0	0	0.755
84	1	53	1	1	0.2488	0.0863	0	1	0.575
84	1	54	2	3	0.2488	0.0863	1	1	0.931
84	1	55	1	3	0.2488	0.0863	1	0	1.176
84	1	56	2	2	0.2488	0.0863	1	1	0.637
84	1	57	1	1	0.2488	0.0863	1	1	0.716
84	1	58	1	1	0.2488	0.0863	1	1	0.660
84	1	59	2	3	0.2488	0.0863	1	1	1.229
84	1	60	2	2	0.2488	0.0863	0	1	0.680
84	1	61	2	3	0.2488	0.0863	1	1	0.884
84	1	62	2	2	0.2488	0.0863	1	1	0.725
84	1	63	1	1	0.2488	0.0863	1	1	1.202
84	1	64	2	2	0.2488	0.0863	0	0	0.803
84	1	65	2	1	0.2488	0.0863	1	1	0.862
84	1	66	1	1	0.2488	0.0863	0	1	0.608
84	1	67	2	3	0.2488	0.0863	0	1	0.627
84	1	68	1	3	0.2488	0.0863	1	1	0.971
84	1	69	1	1	0.2488	0.0863	0	1	0.600
84	1	70	1	1	0.2488	0.0863	1	1	0.883
84	1	71	2	1	0.2488	0.0863	0	1	0.731
84	1	72	2	2	0.2488	0.0863	0	1	0.605
84	1	73	1	1	0.2488	0.0863	0	1	0.845
84	1	74	2	2	0.2488	0.0863	1	1	0.813
84	1	75	1	3	0.2488	0.0863	0	1	0.716
84	1	76	1	2	0.2488	0.0863	1	1	0.927
84	1	77	1	1	0.2488	0.0863	1	1	0.635
84	1	78	1	2	0.2488	0.0863	1	1	1.002
84	1	79	1	1	0.2488	0.0863	0	1	0.548
84	1	80	2	2	0.2488	0.0863	1	1	0.642
84	1	81	2	3	0.2488	0.0863	0	1	0.790
84	1	82	2	1	0.2488	0.0863	1	1	0.705
84	1	83	2	2	0.2488	0.0863	1	0	0.670
84	1	84	1	1	0.2488	0.0863	0	1	0.581
84	1	85	2	2	0.2488	0.0863	0	1	0.514
84	1	86	1	1	0.2488	0.0863	1	1	0.794
84	1	87	2	1	0.2488	0.0863	0	1	0.710
84	1	88	2	3	0.2488	0.0863	1	1	0.657
84	1	89	1	2	0.2488	0.0863	0	1	0.751
84	1	90	1	3	0.2488	0.0863	0	1	0.807
84	1	91	2	2	0.2488	0.0863	0	1	0.603
84	1	92	2	2	0.2488	0.0863	0	1	0.547
84	1	93	1	2	0.2488	0.0863	0	1	0.688
84	1	94	2	2	0.2488	0.0863	0	1	0.692
84	1	95	1	3	0.2488	0.0863	1	1	0.843
84	1	96	2	3	0.2488	0.0863	0	1	0.603
84	1	97	1	3	0.2488	0.0863	1	1	0.671
84	1	98	2	3	0.2488	0.0863	1	0	0.659
84	1	99	1	1	0.2488	0.0863	0	1	0.619
84	1	100	1	1	0.2488	0.0863	0	1	0.661
84	1	101	1	1	0.2488	0.0863	1	1	0.634
84	1	102	1	3	0.2488	0.0863	0	1	0.582
84	1	103	1	1	0.2488	0.0863	0	1	0.537
84	1	104	2	2	0.2488	0.0863	0	0	0.803
84	1	105	1	1	0.2488	0.0863	1	1	0.760
84	1	106	2	2	0.2488	0.0863	1	1	0.668
84	1	107	2	2	0.2488	0.0863	1	1	0.636
84	1	108	2	2	0.2488	0.0863	1	1	0.608
84	1	109	2	3	0.2488	0.0863	0	1	0.664
84	1	110	1	3	0.2488	0.0863	0	1	0.944
84	1	111	1	3	0.2488	0.0863	1	1	1.774
84	1	112	2	2	0.2488	0.0863	1	1	0.633
