sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
72	1	2	0	1	-1	0.6944	0.8573	1	1	0.668
72	1	4	0	2	-1	0.6944	0.8573	1	1	0.990
72	1	6	0	1	-1	0.6944	0.8573	1	1	1.009
72	1	8	0	2	-1	0.6944	0.8573	0	1	1.038
72	1	10	0	1	-1	0.6944	0.8573	0	0	0.576
72	1	12	0	1	-1	0.6944	0.8573	1	0	0.564
72	1	14	0	2	-1	0.6944	0.8573	0	0	0.368
72	1	16	0	2	-1	0.6944	0.8573	1	0	0.706
72	1	18	0	2	-1	0.6944	0.8573	0	0	0.721
72	1	20	0	1	-1	0.6944	0.8573	0	1	0.954
72	1	22	0	1	-1	0.6944	0.8573	1	0	0.781
72	1	24	0	2	-1	0.6944	0.8573	1	0	0.759
72	1	26	0	2	-1	0.6944	0.8573	1	1	0.038
72	1	28	0	2	-1	0.6944	0.8573	0	0	1.140
72	1	30	0	1	-1	0.6944	0.8573	0	1	0.596
72	1	32	0	1	-1	0.6944	0.8573	0	1	0.502
72	1	34	0	1	-1	0.6944	0.8573	0	1	0.495
72	1	36	0	1	-1	0.6944	0.8573	1	1	0.687
72	1	38	0	2	-1	0.6944	0.8573	0	1	0.501
72	1	40	0	2	-1	0.6944	0.8573	0	0	0.825
72	1	42	0	1	-1	0.6944	0.8573	1	0	0.483
72	1	44	0	2	-1	0.6944	0.8573	1	1	0.531
72	1	46	0	2	-1	0.6944	0.8573	0	0	0.645
72	1	48	0	1	-1	0.6944	0.8573	0	1	0.457
72	1	50	0	2	-1	0.6944	0.8573	0	1	1.176
72	1	52	0	1	-1	0.6944	0.8573	1	0	1.079
72	1	54	0	2	-1	0.6944	0.8573	1	1	0.770
72	1	56	0	2	-1	0.6944	0.8573	1	1	0.667
72	1	58	0	2	-1	0.6944	0.8573	1	1	0.607
72	1	60	0	1	-1	0.6944	0.8573	0	1	0.608
72	1	62	0	1	-1	0.6944	0.8573	0	1	0.690
72	1	64	0	1	-1	0.6944	0.8573	1	1	0.897
72	1	66	1	2	-1	0.6944	0.8573	0	1	11.808
72	1	68	1	1	-1	0.6944	0.8573	1	0	0.245
72	1	70	1	1	-1	0.6944	0.8573	1	0	0.795
72	1	72	1	2	-1	0.6944	0.8573	1	0	3.395
72	1	74	1	1	-1	0.6944	0.8573	1	0	0.618
72	1	76	1	2	-1	0.6944	0.8573	0	1	1.768
72	1	78	1	2	-1	0.6944	0.8573	1	0	0.830
72	1	80	1	1	-1	0.6944	0.8573	1	0	0.996
72	1	82	1	2	-1	0.6944	0.8573	1	0	1.374
72	1	84	1	1	-1	0.6944	0.8573	1	0	0.931
72	1	86	1	1	-1	0.6944	0.8573	1	0	4.908
72	1	88	1	1	-1	0.6944	0.8573	0	1	0.580
72	1	90	1	2	-1	0.6944	0.8573	1	0	0.724
72	1	92	1	1	-1	0.6944	0.8573	0	1	0.852
72	1	94	1	2	-1	0.6944	0.8573	1	0	1.868
72	1	96	1	2	-1	0.6944	0.8573	0	1	2.489
72	1	98	1	1	-1	0.6944	0.8573	0	1	0.680
72	1	100	1	1	-1	0.6944	0.8573	0	1	0.477
72	1	102	1	2	-1	0.6944	0.8573	1	0	1.194
72	1	104	1	2	-1	0.6944	0.8573	0	1	6.071
72	1	106	1	2	-1	0.6944	0.8573	1	0	6.193
72	1	108	1	1	-1	0.6944	0.8573	0	1	0.660
72	1	110	1	1	-1	0.6944	0.8573	0	1	0.546
72	1	112	1	1	-1	0.6944	0.8573	0	1	0.449
72	1	114	1	2	-1	0.6944	0.8573	0	1	2.574
72	1	116	1	2	-1	0.6944	0.8573	0	1	0.875
72	1	118	1	2	-1	0.6944	0.8573	0	1	0.459
72	1	120	1	2	-1	0.6944	0.8573	1	0	6.168
72	1	122	1	2	-1	0.6944	0.8573	0	1	0.678
72	1	124	1	1	-1	0.6944	0.8573	1	0	0.581
72	1	126	1	1	-1	0.6944	0.8573	1	0	0.883
72	1	128	1	1	-1	0.6944	0.8573	0	1	0.143
