sub	sess	t	loc	cue	co1	co2	or	resp	rt
65	1	1	1	1	0.2732	0.0500	0	1	2.596
65	1	2	2	2	0.2732	0.0500	0	1	0.832
65	1	3	1	1	0.2732	0.0500	0	1	0.721
65	1	4	1	3	0.2732	0.0500	0	1	1.216
65	1	5	2	2	0.2732	0.0500	1	1	0.665
65	1	6	1	2	0.2732	0.0500	0	1	0.757
65	1	7	1	1	0.2732	0.0500	1	1	1.110
65	1	8	2	1	0.2732	0.0500	1	1	0.907
65	1	9	2	3	0.2732	0.0500	0	1	0.642
65	1	10	2	2	0.2732	0.0500	1	1	0.584
65	1	11	1	1	0.2732	0.0500	0	1	0.652
65	1	12	1	3	0.2732	0.0500	1	1	1.558
65	1	13	1	3	0.2732	0.0500	0	1	0.966
65	1	14	2	2	0.2732	0.0500	0	1	0.650
65	1	15	1	1	0.2732	0.0500	1	1	0.637
65	1	16	1	2	0.2732	0.0500	1	1	0.664
65	1	17	1	1	0.2732	0.0500	0	1	0.881
65	1	18	1	2	0.2732	0.0500	0	1	0.856
65	1	19	2	1	0.2732	0.0500	0	1	0.647
65	1	20	1	1	0.2732	0.0500	1	1	0.779
65	1	21	2	2	0.2732	0.0500	0	1	0.512
65	1	22	1	1	0.2732	0.0500	0	1	0.829
65	1	23	2	3	0.2732	0.0500	0	1	0.710
65	1	24	1	1	0.2732	0.0500	1	0	0.581
65	1	25	2	2	0.2732	0.0500	1	1	0.622
65	1	26	2	3	0.2732	0.0500	1	1	0.574
65	1	27	1	1	0.2732	0.0500	1	1	0.721
65	1	28	1	3	0.2732	0.0500	1	1	0.576
65	1	29	2	3	0.2732	0.0500	1	1	0.653
65	1	30	1	1	0.2732	0.0500	0	1	0.699
65	1	31	2	2	0.2732	0.0500	0	1	0.674
65	1	32	1	3	0.2732	0.0500	1	1	0.877
65	1	33	2	3	0.2732	0.0500	1	1	0.706
65	1	34	1	1	0.2732	0.0500	1	1	0.619
65	1	35	1	1	0.2732	0.0500	0	0	0.920
65	1	36	2	2	0.2732	0.0500	1	1	0.588
65	1	37	2	2	0.2732	0.0500	0	1	0.564
65	1	38	2	2	0.2732	0.0500	0	1	0.675
65	1	39	1	3	0.2732	0.0500	1	1	0.693
65	1	40	2	2	0.2732	0.0500	0	1	0.477
65	1	41	2	1	0.2732	0.0500	0	1	0.558
65	1	42	2	2	0.2732	0.0500	0	0	0.615
65	1	43	2	2	0.2732	0.0500	1	1	0.566
65	1	44	1	3	0.2732	0.0500	0	1	0.720
65	1	45	1	1	0.2732	0.0500	1	1	0.924
65	1	46	2	2	0.2732	0.0500	1	1	0.564
65	1	47	2	1	0.2732	0.0500	1	1	0.509
65	1	48	1	2	0.2732	0.0500	1	1	0.656
65	1	49	2	3	0.2732	0.0500	0	0	0.688
65	1	50	2	2	0.2732	0.0500	1	1	0.548
65	1	51	2	3	0.2732	0.0500	1	1	0.515
65	1	52	1	1	0.2732	0.0500	0	1	0.775
