sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
65	1	2	1	2	-1	0.2732	0.0500	0	1	0.832
65	1	4	1	2	-1	0.2732	0.0500	1	1	0.710
65	1	6	1	1	-1	0.2732	0.0500	0	1	0.770
65	1	8	1	2	-1	0.2732	0.0500	1	1	0.485
65	1	10	1	1	-1	0.2732	0.0500	0	1	0.587
65	1	12	1	2	-1	0.2732	0.0500	0	1	0.594
65	1	14	1	1	-1	0.2732	0.0500	0	0	0.734
65	1	16	1	2	-1	0.2732	0.0500	1	1	0.597
65	1	18	1	1	-1	0.2732	0.0500	1	1	0.759
65	1	20	1	1	-1	0.2732	0.0500	1	1	0.525
65	1	22	1	2	-1	0.2732	0.0500	0	0	0.734
65	1	24	1	2	-1	0.2732	0.0500	1	1	0.560
65	1	26	1	2	-1	0.2732	0.0500	1	1	0.421
65	1	28	1	2	-1	0.2732	0.0500	0	0	1.454
65	1	30	1	2	-1	0.2732	0.0500	1	1	0.620
65	1	32	1	2	-1	0.2732	0.0500	0	1	0.435
65	1	34	1	1	-1	0.2732	0.0500	0	1	1.184
65	1	36	1	1	-1	0.2732	0.0500	1	1	0.743
65	1	38	1	1	-1	0.2732	0.0500	1	1	0.628
65	1	40	1	1	-1	0.2732	0.0500	0	1	0.512
65	1	42	1	2	-1	0.2732	0.0500	0	1	0.728
65	1	44	1	2	-1	0.2732	0.0500	0	1	0.756
65	1	46	1	1	-1	0.2732	0.0500	1	1	0.723
65	1	48	1	1	-1	0.2732	0.0500	1	1	1.479
65	1	50	1	2	-1	0.2732	0.0500	1	1	0.608
65	1	52	1	1	-1	0.2732	0.0500	0	1	0.568
65	1	54	1	1	-1	0.2732	0.0500	0	0	0.480
65	1	56	1	2	-1	0.2732	0.0500	0	1	0.693
65	1	58	1	1	-1	0.2732	0.0500	1	1	0.696
65	1	60	1	1	-1	0.2732	0.0500	0	1	0.757
65	1	62	1	2	-1	0.2732	0.0500	1	1	0.568
65	1	64	1	1	-1	0.2732	0.0500	1	1	0.639
65	1	66	0	2	-1	0.2732	0.0500	1	1	0.530
65	1	68	0	2	-1	0.2732	0.0500	0	1	0.518
65	1	70	0	1	-1	0.2732	0.0500	0	1	0.559
65	1	72	0	2	-1	0.2732	0.0500	0	1	1.264
65	1	74	0	1	-1	0.2732	0.0500	0	1	0.588
65	1	76	0	2	-1	0.2732	0.0500	0	0	0.595
65	1	78	0	1	-1	0.2732	0.0500	1	1	0.684
65	1	80	0	1	-1	0.2732	0.0500	0	1	0.558
65	1	82	0	2	-1	0.2732	0.0500	1	1	0.536
65	1	84	0	1	-1	0.2732	0.0500	1	1	0.547
65	1	86	0	1	-1	0.2732	0.0500	1	1	0.524
65	1	88	0	2	-1	0.2732	0.0500	0	1	0.844
65	1	90	0	1	-1	0.2732	0.0500	1	1	0.688
65	1	92	0	2	-1	0.2732	0.0500	1	1	0.477
65	1	94	0	2	-1	0.2732	0.0500	1	1	0.513
65	1	96	0	2	-1	0.2732	0.0500	0	1	0.486
65	1	98	0	1	-1	0.2732	0.0500	1	1	0.652
65	1	100	0	2	-1	0.2732	0.0500	0	1	0.645
65	1	102	0	1	-1	0.2732	0.0500	0	1	0.921
65	1	104	0	1	-1	0.2732	0.0500	1	1	0.789
65	1	106	0	2	-1	0.2732	0.0500	0	1	0.444
65	1	108	0	2	-1	0.2732	0.0500	0	1	0.408
65	1	110	0	1	-1	0.2732	0.0500	0	1	0.498
65	1	112	0	1	-1	0.2732	0.0500	0	1	1.001
65	1	114	0	1	-1	0.2732	0.0500	1	1	0.523
65	1	116	0	1	-1	0.2732	0.0500	1	1	0.618
65	1	118	0	2	-1	0.2732	0.0500	1	0	0.568
65	1	120	0	2	-1	0.2732	0.0500	1	1	0.597
65	1	122	0	1	-1	0.2732	0.0500	0	1	0.681
65	1	124	0	2	-1	0.2732	0.0500	1	1	0.623
65	1	126	0	2	-1	0.2732	0.0500	1	1	0.490
65	1	128	0	1	-1	0.2732	0.0500	0	1	0.751
