sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
94	1	2	9	1	-1	0.1898	0.0542	0	1	1.597
94	1	4	9	2	-1	0.1898	0.0542	1	1	1.618
94	1	6	9	1	-1	0.1898	0.0542	0	1	1.041
94	1	8	9	2	-1	0.1898	0.0542	1	0	1.492
94	1	10	9	1	-1	0.1898	0.0542	0	1	0.965
94	1	12	9	1	-1	0.1898	0.0542	1	1	1.361
94	1	14	9	2	-1	0.1898	0.0542	0	1	0.716
94	1	16	9	1	-1	0.1898	0.0542	0	1	0.511
94	1	18	9	2	-1	0.1898	0.0542	0	1	0.608
94	1	20	9	2	-1	0.1898	0.0542	0	1	0.568
94	1	22	9	1	-1	0.1898	0.0542	1	1	0.532
94	1	24	9	1	-1	0.1898	0.0542	1	1	0.726
94	1	26	9	2	-1	0.1898	0.0542	0	1	0.395
94	1	28	9	2	-1	0.1898	0.0542	1	1	0.696
94	1	30	9	2	-1	0.1898	0.0542	0	1	0.604
94	1	32	9	2	-1	0.1898	0.0542	1	0	0.636
94	1	34	9	1	-1	0.1898	0.0542	1	1	0.770
94	1	36	9	2	-1	0.1898	0.0542	1	1	0.635
94	1	38	9	2	-1	0.1898	0.0542	1	0	0.625
94	1	40	9	1	-1	0.1898	0.0542	1	1	1.864
94	1	42	9	2	-1	0.1898	0.0542	0	1	0.543
94	1	44	9	2	-1	0.1898	0.0542	1	0	0.536
94	1	46	9	2	-1	0.1898	0.0542	0	1	0.591
94	1	48	9	1	-1	0.1898	0.0542	0	0	0.560
94	1	50	9	2	-1	0.1898	0.0542	0	1	0.584
94	1	52	9	1	-1	0.1898	0.0542	0	1	0.590
94	1	54	9	2	-1	0.1898	0.0542	1	1	0.678
94	1	56	9	1	-1	0.1898	0.0542	1	1	0.489
94	1	58	9	1	-1	0.1898	0.0542	0	1	0.687
94	1	60	9	1	-1	0.1898	0.0542	0	1	0.560
94	1	62	9	1	-1	0.1898	0.0542	1	1	0.398
94	1	64	9	1	-1	0.1898	0.0542	1	0	0.416
94	1	66	9	1	-1	0.1898	0.0542	1	1	0.851
94	1	68	9	2	-1	0.1898	0.0542	0	1	0.549
94	1	70	9	1	-1	0.1898	0.0542	0	1	0.445
94	1	72	9	1	-1	0.1898	0.0542	0	1	0.345
94	1	74	9	2	-1	0.1898	0.0542	1	1	0.433
94	1	76	9	2	-1	0.1898	0.0542	1	0	0.572
94	1	78	9	2	-1	0.1898	0.0542	1	0	0.550
94	1	80	9	2	-1	0.1898	0.0542	0	0	0.575
94	1	82	9	1	-1	0.1898	0.0542	1	1	0.582
94	1	84	9	1	-1	0.1898	0.0542	1	1	0.576
94	1	86	9	2	-1	0.1898	0.0542	1	1	0.894
94	1	88	9	2	-1	0.1898	0.0542	1	0	0.781
94	1	90	9	2	-1	0.1898	0.0542	1	0	0.828
94	1	92	9	1	-1	0.1898	0.0542	1	1	0.705
94	1	94	9	1	-1	0.1898	0.0542	0	1	0.538
94	1	96	9	1	-1	0.1898	0.0542	1	1	0.661
94	1	98	9	2	-1	0.1898	0.0542	1	1	2.160
94	1	100	9	1	-1	0.1898	0.0542	1	1	0.593
94	1	102	9	2	-1	0.1898	0.0542	1	0	0.563
94	1	104	9	2	-1	0.1898	0.0542	0	1	0.799
94	1	106	9	1	-1	0.1898	0.0542	0	0	0.664
94	1	108	9	2	-1	0.1898	0.0542	0	1	0.570
94	1	110	9	2	-1	0.1898	0.0542	0	1	0.614
94	1	112	9	1	-1	0.1898	0.0542	0	1	0.462
94	1	114	9	1	-1	0.1898	0.0542	0	1	0.627
94	1	116	9	1	-1	0.1898	0.0542	0	1	0.538
94	1	118	9	2	-1	0.1898	0.0542	0	1	0.548
94	1	120	9	2	-1	0.1898	0.0542	0	1	0.466
94	1	122	9	1	-1	0.1898	0.0542	0	1	0.464
94	1	124	9	1	-1	0.1898	0.0542	1	1	0.537
94	1	126	9	2	-1	0.1898	0.0542	0	1	0.668
94	1	128	9	1	-1	0.1898	0.0542	1	1	0.445
