sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
88	1	2	0	2	-1	0.4685	0.3671	1	1	4.829
88	1	4	0	2	-1	0.4685	0.3671	1	1	0.950
88	1	6	0	2	-1	0.4685	0.3671	0	1	3.731
88	1	8	0	2	-1	0.4685	0.3671	1	1	3.824
88	1	10	0	1	-1	0.4685	0.3671	1	1	1.342
88	1	12	0	1	-1	0.4685	0.3671	1	1	0.711
88	1	14	0	1	-1	0.4685	0.3671	1	1	0.638
88	1	16	0	2	-1	0.4685	0.3671	1	1	2.565
88	1	18	0	1	-1	0.4685	0.3671	0	1	0.739
88	1	20	0	2	-1	0.4685	0.3671	0	1	0.590
88	1	22	0	1	-1	0.4685	0.3671	1	1	0.632
88	1	24	0	2	-1	0.4685	0.3671	1	1	0.570
88	1	26	0	2	-1	0.4685	0.3671	0	1	0.565
88	1	28	0	2	-1	0.4685	0.3671	0	1	0.474
88	1	30	0	2	-1	0.4685	0.3671	1	1	2.299
88	1	32	0	1	-1	0.4685	0.3671	0	1	0.530
88	1	34	0	2	-1	0.4685	0.3671	0	1	1.431
88	1	36	0	2	-1	0.4685	0.3671	0	1	2.308
88	1	38	0	2	-1	0.4685	0.3671	0	1	0.538
88	1	40	0	1	-1	0.4685	0.3671	0	1	1.447
88	1	42	0	1	-1	0.4685	0.3671	1	1	0.620
88	1	44	0	1	-1	0.4685	0.3671	0	1	0.507
88	1	46	0	2	-1	0.4685	0.3671	1	1	0.656
88	1	48	0	1	-1	0.4685	0.3671	0	1	0.645
88	1	50	0	1	-1	0.4685	0.3671	1	1	0.919
88	1	52	0	1	-1	0.4685	0.3671	0	1	0.628
88	1	54	0	1	-1	0.4685	0.3671	0	1	0.627
88	1	56	0	2	-1	0.4685	0.3671	1	1	1.069
88	1	58	0	1	-1	0.4685	0.3671	0	1	0.605
88	1	60	0	2	-1	0.4685	0.3671	0	0	3.952
88	1	62	0	1	-1	0.4685	0.3671	1	1	1.794
88	1	64	0	1	-1	0.4685	0.3671	1	1	0.919
88	1	66	1	2	-1	0.4685	0.3671	0	1	0.758
88	1	68	1	2	-1	0.4685	0.3671	1	1	0.722
88	1	70	1	1	-1	0.4685	0.3671	1	1	0.646
88	1	72	1	1	-1	0.4685	0.3671	1	1	0.449
88	1	74	1	2	-1	0.4685	0.3671	1	1	0.443
88	1	76	1	1	-1	0.4685	0.3671	0	1	0.418
88	1	78	1	2	-1	0.4685	0.3671	0	1	0.460
88	1	80	1	2	-1	0.4685	0.3671	1	1	0.535
88	1	82	1	2	-1	0.4685	0.3671	0	1	0.927
88	1	84	1	1	-1	0.4685	0.3671	0	1	0.410
88	1	86	1	2	-1	0.4685	0.3671	0	1	0.567
88	1	88	1	1	-1	0.4685	0.3671	1	1	0.854
88	1	90	1	1	-1	0.4685	0.3671	1	1	0.810
88	1	92	1	2	-1	0.4685	0.3671	1	1	0.935
88	1	94	1	2	-1	0.4685	0.3671	1	0	0.530
88	1	96	1	1	-1	0.4685	0.3671	1	1	0.629
88	1	98	1	2	-1	0.4685	0.3671	0	1	0.645
88	1	100	1	1	-1	0.4685	0.3671	0	1	0.666
88	1	102	1	2	-1	0.4685	0.3671	0	1	0.533
88	1	104	1	1	-1	0.4685	0.3671	0	1	0.294
88	1	106	1	1	-1	0.4685	0.3671	1	1	0.467
88	1	108	1	1	-1	0.4685	0.3671	0	1	0.440
88	1	110	1	1	-1	0.4685	0.3671	0	1	0.508
88	1	112	1	1	-1	0.4685	0.3671	0	1	0.607
88	1	114	1	2	-1	0.4685	0.3671	0	1	1.063
88	1	116	1	1	-1	0.4685	0.3671	0	1	0.715
88	1	118	1	2	-1	0.4685	0.3671	1	1	0.490
88	1	120	1	1	-1	0.4685	0.3671	1	1	0.572
88	1	122	1	2	-1	0.4685	0.3671	0	1	0.525
88	1	124	1	2	-1	0.4685	0.3671	1	1	0.493
88	1	126	1	1	-1	0.4685	0.3671	1	1	0.579
88	1	128	1	2	-1	0.4685	0.3671	1	1	0.858
