sub	sess	t	loc	cue	co1	co2	or	resp	rt
150	1	1	2	2	0.0500	0.2283	0	1	2.581
150	1	2	2	3	0.0500	0.2283	0	1	1.053
150	1	3	1	1	0.0500	0.2283	1	0	1.636
150	1	4	2	3	0.0500	0.2283	1	0	2.106
150	1	5	2	3	0.0500	0.2283	0	1	1.031
150	1	6	1	1	0.0500	0.2283	0	1	1.597
150	1	7	1	1	0.0500	0.2283	0	1	0.774
150	1	8	1	1	0.0500	0.2283	1	1	0.807
150	1	9	1	1	0.0500	0.2283	0	1	0.784
150	1	10	1	1	0.0500	0.2283	1	1	1.171
150	1	11	2	2	0.0500	0.2283	0	1	0.717
150	1	12	2	2	0.0500	0.2283	1	1	0.714
150	1	13	2	2	0.0500	0.2283	1	1	1.159
150	1	14	2	2	0.0500	0.2283	0	1	0.682
150	1	15	2	3	0.0500	0.2283	1	1	0.896
150	1	16	1	1	0.0500	0.2283	1	0	1.078
150	1	17	1	1	0.0500	0.2283	1	1	0.828
150	1	18	2	2	0.0500	0.2283	0	1	0.875
150	1	19	2	3	0.0500	0.2283	0	1	0.809
150	1	20	2	2	0.0500	0.2283	1	1	0.721
150	1	21	1	3	0.0500	0.2283	0	1	0.855
150	1	22	1	3	0.0500	0.2283	0	1	0.672
150	1	23	1	2	0.0500	0.2283	1	0	1.400
150	1	24	1	3	0.0500	0.2283	1	1	0.912
150	1	25	1	1	0.0500	0.2283	0	1	0.740
150	1	26	2	1	0.0500	0.2283	0	1	1.072
150	1	27	1	1	0.0500	0.2283	0	1	0.533
150	1	28	1	2	0.0500	0.2283	1	1	1.186
150	1	29	1	2	0.0500	0.2283	0	0	0.916
150	1	30	1	3	0.0500	0.2283	1	0	1.233
150	1	31	2	3	0.0500	0.2283	1	1	1.082
150	1	32	1	1	0.0500	0.2283	1	1	0.952
150	1	33	1	1	0.0500	0.2283	1	1	0.697
150	1	34	1	1	0.0500	0.2283	0	1	0.621
150	1	35	1	1	0.0500	0.2283	0	1	1.142
150	1	36	2	3	0.0500	0.2283	0	1	1.168
150	1	37	2	2	0.0500	0.2283	1	1	0.732
150	1	38	2	2	0.0500	0.2283	1	1	0.583
150	1	39	1	3	0.0500	0.2283	0	1	0.723
150	1	40	1	2	0.0500	0.2283	0	0	1.325
150	1	41	2	1	0.0500	0.2283	0	0	0.989
150	1	42	2	1	0.0500	0.2283	1	0	0.880
150	1	43	2	2	0.0500	0.2283	0	1	0.768
150	1	44	2	2	0.0500	0.2283	1	1	0.643
150	1	45	2	3	0.0500	0.2283	1	1	1.042
150	1	46	2	2	0.0500	0.2283	1	1	0.536
150	1	47	2	2	0.0500	0.2283	1	1	0.501
150	1	48	2	2	0.0500	0.2283	0	1	0.643
150	1	49	1	1	0.0500	0.2283	0	1	0.874
150	1	50	2	2	0.0500	0.2283	0	1	0.912
150	1	51	1	3	0.0500	0.2283	1	0	1.341
150	1	52	1	3	0.0500	0.2283	1	0	1.090
150	1	53	1	3	0.0500	0.2283	0	1	0.704
150	1	54	1	1	0.0500	0.2283	1	1	0.935
150	1	55	2	1	0.0500	0.2283	1	0	1.186
150	1	56	2	2	0.0500	0.2283	0	1	0.693
150	1	57	1	3	0.0500	0.2283	0	1	0.705
150	1	58	2	2	0.0500	0.2283	1	1	0.696
150	1	59	1	3	0.0500	0.2283	0	1	0.980
150	1	60	1	1	0.0500	0.2283	0	0	1.031
150	1	61	2	3	0.0500	0.2283	0	1	0.697
150	1	62	1	1	0.0500	0.2283	0	1	0.798
150	1	63	2	3	0.0500	0.2283	1	1	1.046
150	1	64	2	2	0.0500	0.2283	0	1	0.576
150	1	65	2	2	0.0500	0.2283	1	1	0.584
150	1	66	2	3	0.0500	0.2283	0	1	0.667
150	1	67	2	1	0.0500	0.2283	0	0	1.088
150	1	68	1	1	0.0500	0.2283	1	1	0.911
150	1	69	1	3	0.0500	0.2283	1	0	1.053
150	1	70	1	3	0.0500	0.2283	0	0	0.836
150	1	71	1	2	0.0500	0.2283	1	0	1.301
150	1	72	1	2	0.0500	0.2283	0	0	1.300
150	1	73	2	3	0.0500	0.2283	1	1	1.275
150	1	74	1	3	0.0500	0.2283	1	0	1.392
150	1	75	1	1	0.0500	0.2283	1	1	0.905
150	1	76	2	2	0.0500	0.2283	1	1	0.765
150	1	77	2	3	0.0500	0.2283	0	1	0.624
150	1	78	1	1	0.0500	0.2283	1	0	1.418
150	1	79	1	3	0.0500	0.2283	0	1	1.146
150	1	80	1	1	0.0500	0.2283	0	1	0.661
150	1	81	1	2	0.0500	0.2283	1	1	1.587
150	1	82	2	2	0.0500	0.2283	1	1	0.676
150	1	83	2	2	0.0500	0.2283	1	1	0.564
150	1	84	2	2	0.0500	0.2283	0	1	0.728
150	1	85	2	3	0.0500	0.2283	1	1	0.756
150	1	86	2	3	0.0500	0.2283	1	1	0.639
150	1	87	2	2	0.0500	0.2283	0	1	0.687
150	1	88	1	1	0.0500	0.2283	1	1	0.853
150	1	89	1	1	0.0500	0.2283	1	1	1.077
150	1	90	1	1	0.0500	0.2283	0	1	0.594
150	1	91	1	1	0.0500	0.2283	1	1	0.691
150	1	92	2	2	0.0500	0.2283	0	1	0.650
150	1	93	2	1	0.0500	0.2283	1	1	0.970
150	1	94	1	2	0.0500	0.2283	0	1	0.949
150	1	95	2	2	0.0500	0.2283	1	1	0.625
150	1	96	1	3	0.0500	0.2283	1	1	0.915
150	1	97	2	2	0.0500	0.2283	0	1	0.671
150	1	98	2	2	0.0500	0.2283	0	1	0.574
150	1	99	1	1	0.0500	0.2283	0	1	0.810
150	1	100	1	3	0.0500	0.2283	1	1	0.865
150	1	101	1	1	0.0500	0.2283	0	1	0.688
150	1	102	1	1	0.0500	0.2283	0	1	0.614
150	1	103	2	3	0.0500	0.2283	0	1	1.160
150	1	104	2	2	0.0500	0.2283	0	1	0.747
150	1	105	1	1	0.0500	0.2283	1	1	0.692
