sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
138	1	1	0	2	3	0.4421	0.8471	0	0	0.523	0	82	82
138	1	2	0	1	3	0.4421	0.8471	1	1	0.561	8	82	0
138	1	3	1	1	1	0.4421	0.8471	0	1	0.973	50	0	0
138	1	4	1	1	3	0.4421	0.8471	1	1	0.432	92	0	82
138	1	5	9	1	1	0.4421	0.8471	1	1	0.744	0	82	0
138	1	6	0	1	1	0.4421	0.8471	0	0	0.380	0	82	82
138	1	7	0	2	3	0.4421	0.8471	1	1	0.468	9	0	82
138	1	8	1	1	3	0.4421	0.8471	1	0	0.873	0	0	82
138	1	9	0	1	1	0.4421	0.8471	1	1	0.391	10	82	0
138	1	10	1	1	3	0.4421	0.8471	0	0	0.583	0	0	0
138	1	11	0	1	3	0.4421	0.8471	1	0	0.473	0	82	0
138	1	12	1	2	1	0.4421	0.8471	0	0	0.463	0	0	0
138	1	13	1	2	3	0.4421	0.8471	1	1	0.559	79	82	0
138	1	14	1	2	2	0.4421	0.8471	1	1	0.563	79	82	0
138	1	15	9	2	3	0.4421	0.8471	0	1	0.614	0	0	0
138	1	16	9	1	3	0.4421	0.8471	0	0	0.702	0	82	82
138	1	17	0	2	2	0.4421	0.8471	0	0	0.548	0	82	82
138	1	18	0	1	1	0.4421	0.8471	0	0	0.671	0	82	82
138	1	19	9	2	2	0.4421	0.8471	1	1	0.437	0	82	0
138	1	20	9	1	2	0.4421	0.8471	0	0	0.355	0	82	82
138	1	21	0	1	2	0.4421	0.8471	1	1	0.402	9	82	0
138	1	22	0	2	2	0.4421	0.8471	1	1	0.355	10	0	82
138	1	23	0	1	3	0.4421	0.8471	1	1	0.455	9	82	0
138	1	24	1	1	3	0.4421	0.8471	1	0	0.446	0	0	82
138	1	25	1	1	3	0.4421	0.8471	0	1	0.453	90	0	0
138	1	26	1	1	3	0.4421	0.8471	1	1	0.762	59	0	82
138	1	27	1	1	3	0.4421	0.8471	1	0	0.421	0	0	82
138	1	28	1	2	3	0.4421	0.8471	0	0	0.358	0	0	0
138	1	29	0	1	3	0.4421	0.8471	1	1	0.591	8	82	0
138	1	30	0	2	1	0.4421	0.8471	1	1	0.402	9	0	82
138	1	31	9	1	3	0.4421	0.8471	0	1	0.749	0	82	82
138	1	32	1	1	2	0.4421	0.8471	1	0	0.639	0	0	82
138	1	33	1	1	1	0.4421	0.8471	1	0	0.576	0	0	82
138	1	34	1	1	3	0.4421	0.8471	0	1	0.698	65	0	0
138	1	35	0	1	1	0.4421	0.8471	0	0	0.856	0	82	82
138	1	36	1	2	2	0.4421	0.8471	0	0	0.472	0	0	0
138	1	37	1	2	3	0.4421	0.8471	1	1	0.799	55	82	0
138	1	38	0	2	2	0.4421	0.8471	0	1	0.593	8	82	82
138	1	39	0	2	2	0.4421	0.8471	0	1	0.523	8	82	82
138	1	40	0	1	3	0.4421	0.8471	0	1	1.111	5	82	82
138	1	41	0	1	1	0.4421	0.8471	0	1	0.572	8	82	82
138	1	42	9	2	3	0.4421	0.8471	0	1	0.566	0	82	82
138	1	43	0	1	1	0.4421	0.8471	0	1	0.434	9	82	82
138	1	44	9	1	1	0.4421	0.8471	1	1	0.508	0	0	82
138	1	45	1	2	2	0.4421	0.8471	1	1	0.368	98	82	0
138	1	46	0	1	3	0.4421	0.8471	0	1	0.546	8	82	82
138	1	47	0	2	3	0.4421	0.8471	1	1	0.527	8	0	82
138	1	48	1	2	2	0.4421	0.8471	0	1	0.476	87	0	0
138	1	49	1	1	3	0.4421	0.8471	0	1	0.611	74	0	0
138	1	50	0	2	3	0.4421	0.8471	1	1	0.474	9	0	82
138	1	51	0	1	3	0.4421	0.8471	0	1	0.441	9	82	82
138	1	52	0	1	3	0.4421	0.8471	1	1	0.791	6	82	0
138	1	53	0	2	1	0.4421	0.8471	1	0	0.569	0	0	82
138	1	54	0	1	1	0.4421	0.8471	1	0	0.426	0	82	0
138	1	55	9	1	3	0.4421	0.8471	0	1	0.610	0	0	0
138	1	56	9	2	3	0.4421	0.8471	1	1	0.482	0	0	82
138	1	57	1	1	3	0.4421	0.8471	1	1	0.736	61	0	82
138	1	58	1	1	1	0.4421	0.8471	1	0	0.435	0	0	82
138	1	59	1	1	1	0.4421	0.8471	1	1	0.532	82	0	82
138	1	60	1	2	3	0.4421	0.8471	1	1	0.433	92	82	0
138	1	61	1	1	1	0.4421	0.8471	1	0	0.783	0	0	82
138	1	62	9	1	3	0.4421	0.8471	0	1	0.391	0	82	82
138	1	63	0	2	2	0.4421	0.8471	0	1	0.439	9	82	82
138	1	64	9	1	1	0.4421	0.8471	1	1	0.784	0	82	0
138	1	65	1	2	2	0.4421	0.8471	1	1	0.428	92	82	0
138	1	66	9	2	1	0.4421	0.8471	0	1	0.606	0	82	82
138	1	67	0	1	1	0.4421	0.8471	0	1	0.479	9	82	82
138	1	68	0	2	2	0.4421	0.8471	1	1	0.435	9	0	82
138	1	69	1	2	2	0.4421	0.8471	1	1	0.449	90	82	0
138	1	70	0	2	2	0.4421	0.8471	0	1	0.464	9	82	82
138	1	71	0	1	3	0.4421	0.8471	1	1	0.679	7	82	0
138	1	72	0	2	3	0.4421	0.8471	0	1	0.391	10	82	82
138	1	73	1	1	3	0.4421	0.8471	1	1	0.474	88	0	82
138	1	74	1	2	1	0.4421	0.8471	1	1	0.473	88	82	0
138	1	75	9	2	3	0.4421	0.8471	1	1	0.399	0	82	0
138	1	76	9	1	3	0.4421	0.8471	0	1	0.459	0	0	0
138	1	77	1	2	3	0.4421	0.8471	0	1	0.408	94	0	0
138	1	78	1	2	3	0.4421	0.8471	1	1	0.471	88	82	0
138	1	79	0	2	2	0.4421	0.8471	1	1	0.452	9	0	82
138	1	80	9	1	1	0.4421	0.8471	1	0	0.428	0	82	0
138	1	81	9	2	2	0.4421	0.8471	0	1	0.396	0	0	0
138	1	82	0	2	2	0.4421	0.8471	1	1	0.390	10	0	82
138	1	83	0	2	3	0.4421	0.8471	0	1	0.448	9	82	82
138	1	84	1	1	3	0.4421	0.8471	0	1	0.639	71	0	0
138	1	85	0	2	2	0.4421	0.8471	0	1	0.568	8	82	82
138	1	86	0	1	3	0.4421	0.8471	0	1	0.522	8	82	82
138	1	87	1	2	2	0.4421	0.8471	1	1	0.527	82	82	0
138	1	88	9	2	1	0.4421	0.8471	1	1	0.539	0	0	82
138	1	89	1	1	1	0.4421	0.8471	0	1	0.721	63	0	0
138	1	90	9	2	2	0.4421	0.8471	1	1	0.503	0	82	0
138	1	91	9	1	1	0.4421	0.8471	1	1	0.587	0	0	82
138	1	92	1	1	1	0.4421	0.8471	1	1	0.557	79	0	82
138	1	93	1	1	3	0.4421	0.8471	1	1	0.770	58	0	82
138	1	94	9	1	1	0.4421	0.8471	0	1	0.718	0	82	82
138	1	95	9	1	3	0.4421	0.8471	1	1	0.706	0	82	0
138	1	96	0	2	3	0.4421	0.8471	1	0	0.632	0	0	82
138	1	97	0	1	1	0.4421	0.8471	1	1	0.546	8	82	0
138	1	98	1	2	3	0.4421	0.8471	1	1	0.479	87	82	0
138	1	99	9	2	2	0.4421	0.8471	0	0	0.661	0	82	82
138	1	100	0	2	3	0.4421	0.8471	0	1	0.613	7	82	82
138	1	101	1	2	2	0.4421	0.8471	1	1	0.534	82	82	0
138	1	102	1	2	2	0.4421	0.8471	0	1	0.459	89	0	0
138	1	103	9	1	3	0.4421	0.8471	1	1	0.482	0	0	82
138	1	104	1	1	3	0.4421	0.8471	1	1	0.560	79	0	82
138	1	105	0	1	1	0.4421	0.8471	1	0	0.699	0	82	0
138	1	106	1	1	1	0.4421	0.8471	0	0	0.761	0	0	0
138	1	107	1	2	2	0.4421	0.8471	0	1	0.470	88	0	0
138	1	108	0	2	2	0.4421	0.8471	1	1	0.444	9	0	82
138	1	109	0	2	2	0.4421	0.8471	0	1	0.380	10	82	82
138	1	110	9	1	1	0.4421	0.8471	0	0	0.438	0	82	82
138	1	111	9	2	3	0.4421	0.8471	1	1	0.429	0	82	0
138	1	112	0	2	2	0.4421	0.8471	1	1	0.414	9	0	82
138	1	113	0	1	3	0.4421	0.8471	1	1	0.552	8	82	0
138	1	114	9	2	3	0.4421	0.8471	0	1	0.461	0	0	0
138	1	115	1	1	1	0.4421	0.8471	1	1	0.596	75	0	82
138	1	116	1	2	2	0.4421	0.8471	0	1	0.452	90	0	0
138	1	117	0	2	3	0.4421	0.8471	0	1	0.746	6	82	82
138	1	118	0	2	2	0.4421	0.8471	0	0	0.708	0	82	82
138	1	119	9	2	3	0.4421	0.8471	1	1	0.346	0	0	82
138	1	120	0	1	3	0.4421	0.8471	1	1	0.519	8	82	0
138	1	121	9	2	2	0.4421	0.8471	1	1	0.447	0	0	82
138	1	122	9	2	2	0.4421	0.8471	1	1	0.415	0	0	82
138	1	123	9	2	3	0.4421	0.8471	1	1	0.344	0	0	82
138	1	124	0	1	1	0.4421	0.8471	1	0	0.772	0	82	0
138	1	125	0	1	3	0.4421	0.8471	0	1	0.614	7	82	82
138	1	126	9	2	3	0.4421	0.8471	0	1	0.536	0	82	82
138	1	127	9	1	2	0.4421	0.8471	0	1	0.588	0	0	0
138	1	128	9	2	2	0.4421	0.8471	0	1	0.415	0	82	82
138	1	129	0	1	3	0.4421	0.8471	0	0	0.352	0	82	82
138	1	130	0	1	3	0.4421	0.8471	0	0	0.483	0	82	82
138	1	131	1	2	2	0.4421	0.8471	1	0	0.431	0	82	0
138	1	132	9	2	3	0.4421	0.8471	0	0	0.529	0	82	82
138	1	133	1	1	2	0.4421	0.8471	0	1	0.583	77	0	0
138	1	134	0	1	3	0.4421	0.8471	0	1	0.562	8	82	82
138	1	135	1	2	1	0.4421	0.8471	0	1	0.436	91	0	0
138	1	136	1	2	1	0.4421	0.8471	1	1	0.493	86	82	0
138	1	137	0	2	3	0.4421	0.8471	1	1	0.475	9	0	82
138	1	138	9	1	1	0.4421	0.8471	0	0	0.585	0	0	0
138	1	139	0	2	2	0.4421	0.8471	0	1	0.389	10	82	82
138	1	140	1	1	3	0.4421	0.8471	0	1	0.605	74	0	0
138	1	141	0	2	1	0.4421	0.8471	0	1	0.408	9	82	82
138	1	142	1	1	1	0.4421	0.8471	0	0	0.432	0	0	0
138	1	143	1	2	2	0.4421	0.8471	1	1	0.482	87	82	0
138	1	144	9	1	3	0.4421	0.8471	0	0	0.080	0	82	82
138	1	145	9	1	1	0.4421	0.8471	0	0	0.209	0	0	0
138	1	146	0	2	3	0.4421	0.8471	0	1	0.409	9	82	82
138	1	147	0	2	3	0.4421	0.8471	1	1	0.378	10	0	82
138	1	148	0	2	3	0.4421	0.8471	1	1	1.564	5	0	82
138	1	149	0	1	2	0.4421	0.8471	1	0	0.401	0	82	0
138	1	150	1	2	3	0.4421	0.8471	0	1	0.420	93	0	0
