sub	sess	t	loc	cue	co1	co2	or	resp	rt
130	1	1	2	1	0.1824	0.2670	1	1	1.774
130	1	2	1	1	0.1824	0.2670	0	0	1.544
130	1	3	1	3	0.1824	0.2670	1	1	2.682
130	1	4	2	2	0.1824	0.2670	0	1	1.038
130	1	5	2	2	0.1824	0.2670	0	1	0.845
130	1	6	2	1	0.1824	0.2670	0	1	0.797
130	1	7	2	2	0.1824	0.2670	0	1	0.865
130	1	8	1	2	0.1824	0.2670	0	1	1.081
130	1	9	1	3	0.1824	0.2670	1	0	1.336
130	1	10	2	2	0.1824	0.2670	0	0	1.030
130	1	11	2	3	0.1824	0.2670	0	1	0.790
130	1	12	2	3	0.1824	0.2670	1	1	0.857
130	1	13	2	3	0.1824	0.2670	1	1	0.806
130	1	14	1	1	0.1824	0.2670	1	0	1.151
130	1	15	1	2	0.1824	0.2670	0	1	0.762
130	1	16	2	3	0.1824	0.2670	1	1	0.822
130	1	17	2	2	0.1824	0.2670	1	1	0.766
130	1	18	1	1	0.1824	0.2670	1	1	1.281
130	1	19	1	2	0.1824	0.2670	1	1	1.767
130	1	20	1	2	0.1824	0.2670	1	1	1.025
130	1	21	2	2	0.1824	0.2670	0	1	0.718
130	1	22	1	3	0.1824	0.2670	0	0	1.684
130	1	23	1	1	0.1824	0.2670	1	0	1.290
130	1	24	2	1	0.1824	0.2670	1	1	0.879
130	1	25	2	2	0.1824	0.2670	0	1	0.764
130	1	26	2	2	0.1824	0.2670	0	0	1.248
130	1	27	1	1	0.1824	0.2670	0	1	0.752
130	1	28	1	1	0.1824	0.2670	1	1	0.882
130	1	29	2	2	0.1824	0.2670	1	1	1.617
130	1	30	2	3	0.1824	0.2670	1	1	0.795
130	1	31	1	3	0.1824	0.2670	0	1	0.819
130	1	32	1	1	0.1824	0.2670	0	1	0.829
130	1	33	2	2	0.1824	0.2670	1	1	0.695
130	1	34	2	1	0.1824	0.2670	0	1	0.835
130	1	35	2	2	0.1824	0.2670	1	1	1.066
130	1	36	1	1	0.1824	0.2670	0	1	0.791
130	1	37	1	1	0.1824	0.2670	1	1	0.734
130	1	38	2	2	0.1824	0.2670	1	1	1.120
130	1	39	1	1	0.1824	0.2670	1	1	0.846
130	1	40	1	1	0.1824	0.2670	1	1	0.694
130	1	41	1	1	0.1824	0.2670	0	1	0.850
130	1	42	2	2	0.1824	0.2670	1	1	1.377
130	1	43	2	3	0.1824	0.2670	0	1	1.363
130	1	44	1	3	0.1824	0.2670	0	1	0.823
130	1	45	1	3	0.1824	0.2670	0	1	0.665
130	1	46	1	1	0.1824	0.2670	0	1	0.705
130	1	47	2	3	0.1824	0.2670	0	1	0.942
130	1	48	1	1	0.1824	0.2670	1	1	0.776
130	1	49	1	3	0.1824	0.2670	1	1	1.092
130	1	50	2	2	0.1824	0.2670	1	1	0.864
130	1	51	1	1	0.1824	0.2670	0	1	0.895
130	1	52	2	3	0.1824	0.2670	0	1	0.987
130	1	53	1	3	0.1824	0.2670	1	1	0.661
130	1	54	2	2	0.1824	0.2670	1	1	1.098
130	1	55	1	1	0.1824	0.2670	0	1	1.695
130	1	56	2	2	0.1824	0.2670	0	1	0.658
130	1	57	1	1	0.1824	0.2670	1	1	0.769
130	1	58	2	2	0.1824	0.2670	0	1	0.573
130	1	59	1	1	0.1824	0.2670	1	1	0.719
130	1	60	2	2	0.1824	0.2670	1	1	0.700
130	1	61	1	3	0.1824	0.2670	1	1	1.238
130	1	62	1	1	0.1824	0.2670	0	1	1.366
130	1	63	1	3	0.1824	0.2670	1	1	1.041
130	1	64	2	2	0.1824	0.2670	1	1	1.017
130	1	65	2	2	0.1824	0.2670	0	0	2.426
130	1	66	1	1	0.1824	0.2670	1	1	1.098
130	1	67	2	2	0.1824	0.2670	1	1	0.512
130	1	68	1	3	0.1824	0.2670	1	1	0.716
130	1	69	1	1	0.1824	0.2670	1	1	0.689
130	1	70	2	3	0.1824	0.2670	1	1	0.702
130	1	71	1	3	0.1824	0.2670	0	1	0.876
130	1	72	2	1	0.1824	0.2670	0	1	1.338
130	1	73	2	2	0.1824	0.2670	0	1	0.725
130	1	74	1	1	0.1824	0.2670	0	1	0.642
130	1	75	1	2	0.1824	0.2670	0	1	1.090
130	1	76	2	3	0.1824	0.2670	0	1	0.903
130	1	77	2	2	0.1824	0.2670	1	1	0.942
130	1	78	2	2	0.1824	0.2670	0	1	0.600
130	1	79	2	2	0.1824	0.2670	0	1	0.362
130	1	80	2	1	0.1824	0.2670	1	1	0.774
130	1	81	2	2	0.1824	0.2670	0	1	0.592
130	1	82	2	3	0.1824	0.2670	1	1	0.744
130	1	83	1	1	0.1824	0.2670	1	1	1.484
130	1	84	2	2	0.1824	0.2670	1	1	0.521
130	1	85	2	1	0.1824	0.2670	1	1	0.693
130	1	86	1	1	0.1824	0.2670	1	1	0.642
130	1	87	1	3	0.1824	0.2670	0	1	0.712
130	1	88	1	1	0.1824	0.2670	1	1	0.668
130	1	89	1	3	0.1824	0.2670	0	1	1.637
130	1	90	2	2	0.1824	0.2670	0	1	0.796
130	1	91	1	1	0.1824	0.2670	0	1	0.836
130	1	92	2	3	0.1824	0.2670	0	1	0.861
130	1	93	1	1	0.1824	0.2670	0	1	2.131
130	1	94	2	2	0.1824	0.2670	0	1	0.662
130	1	95	1	2	0.1824	0.2670	1	1	1.142
130	1	96	2	2	0.1824	0.2670	1	1	1.538
130	1	97	2	3	0.1824	0.2670	0	1	0.638
130	1	98	1	3	0.1824	0.2670	0	1	0.709
130	1	99	2	3	0.1824	0.2670	1	1	0.872
130	1	100	1	1	0.1824	0.2670	0	1	1.639
130	1	101	1	1	0.1824	0.2670	1	1	0.700
130	1	102	1	3	0.1824	0.2670	1	1	0.705
130	1	103	1	1	0.1824	0.2670	0	1	0.734
130	1	104	2	3	0.1824	0.2670	1	1	0.811
130	1	105	1	1	0.1824	0.2670	0	1	0.973
130	1	106	2	2	0.1824	0.2670	1	1	0.689
130	1	107	1	2	0.1824	0.2670	1	1	1.168
130	1	108	2	1	0.1824	0.2670	0	0	1.258
130	1	109	1	1	0.1824	0.2670	0	1	0.722
130	1	110	1	2	0.1824	0.2670	0	1	1.008
130	1	111	2	2	0.1824	0.2670	1	1	0.944
130	1	112	2	3	0.1824	0.2670	0	1	1.157
