sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
55	1	2	0	2	-1	0.0500	0.1096	0	0	4.367
55	1	4	0	2	-1	0.0500	0.1096	1	1	1.295
55	1	6	0	1	-1	0.0500	0.1096	0	1	0.862
55	1	8	0	1	-1	0.0500	0.1096	0	1	1.318
55	1	10	0	2	-1	0.0500	0.1096	0	1	0.793
55	1	12	0	1	-1	0.0500	0.1096	1	1	1.467
55	1	14	0	1	-1	0.0500	0.1096	0	1	0.923
55	1	16	0	2	-1	0.0500	0.1096	0	1	0.967
55	1	18	0	1	-1	0.0500	0.1096	1	1	1.128
55	1	20	0	1	-1	0.0500	0.1096	1	1	1.554
55	1	22	0	1	-1	0.0500	0.1096	1	1	2.463
55	1	24	0	2	-1	0.0500	0.1096	1	1	0.942
55	1	26	0	1	-1	0.0500	0.1096	0	1	1.595
55	1	28	0	2	-1	0.0500	0.1096	0	1	3.245
55	1	30	0	1	-1	0.0500	0.1096	0	1	3.044
55	1	32	0	1	-1	0.0500	0.1096	0	1	1.789
55	1	34	0	1	-1	0.0500	0.1096	1	1	0.830
55	1	36	0	2	-1	0.0500	0.1096	0	1	1.576
55	1	38	0	2	-1	0.0500	0.1096	0	1	0.867
55	1	40	0	2	-1	0.0500	0.1096	0	1	0.882
55	1	42	0	2	-1	0.0500	0.1096	1	1	0.726
55	1	44	0	2	-1	0.0500	0.1096	1	1	0.883
55	1	46	0	1	-1	0.0500	0.1096	1	0	1.226
55	1	48	0	1	-1	0.0500	0.1096	1	1	0.914
55	1	50	0	1	-1	0.0500	0.1096	1	1	1.415
55	1	52	0	2	-1	0.0500	0.1096	0	1	1.038
55	1	54	0	2	-1	0.0500	0.1096	1	1	0.581
55	1	56	0	2	-1	0.0500	0.1096	1	1	0.822
55	1	58	0	1	-1	0.0500	0.1096	0	1	0.655
55	1	60	0	2	-1	0.0500	0.1096	1	1	0.569
55	1	62	0	2	-1	0.0500	0.1096	1	1	0.691
55	1	64	0	1	-1	0.0500	0.1096	0	1	0.643
55	1	66	1	1	-1	0.0500	0.1096	0	1	0.729
55	1	68	1	1	-1	0.0500	0.1096	1	1	0.652
55	1	70	1	1	-1	0.0500	0.1096	1	1	0.660
55	1	72	1	1	-1	0.0500	0.1096	1	1	0.548
55	1	74	1	2	-1	0.0500	0.1096	1	1	0.686
55	1	76	1	2	-1	0.0500	0.1096	1	1	0.789
55	1	78	1	2	-1	0.0500	0.1096	1	1	0.670
55	1	80	1	2	-1	0.0500	0.1096	1	1	0.615
55	1	82	1	2	-1	0.0500	0.1096	0	1	0.862
55	1	84	1	1	-1	0.0500	0.1096	0	1	1.038
55	1	86	1	2	-1	0.0500	0.1096	1	1	0.669
55	1	88	1	2	-1	0.0500	0.1096	0	1	0.626
55	1	90	1	1	-1	0.0500	0.1096	0	0	0.876
55	1	92	1	2	-1	0.0500	0.1096	0	1	1.276
55	1	94	1	1	-1	0.0500	0.1096	1	1	0.786
55	1	96	1	2	-1	0.0500	0.1096	1	1	1.900
55	1	98	1	2	-1	0.0500	0.1096	0	1	0.778
55	1	100	1	2	-1	0.0500	0.1096	0	1	0.725
55	1	102	1	1	-1	0.0500	0.1096	1	1	0.688
55	1	104	1	1	-1	0.0500	0.1096	0	1	0.895
55	1	106	1	1	-1	0.0500	0.1096	0	0	0.694
55	1	108	1	2	-1	0.0500	0.1096	0	1	0.838
55	1	110	1	1	-1	0.0500	0.1096	0	1	1.087
55	1	112	1	1	-1	0.0500	0.1096	1	0	2.140
55	1	114	1	1	-1	0.0500	0.1096	0	1	0.794
55	1	116	1	2	-1	0.0500	0.1096	0	1	1.491
55	1	118	1	1	-1	0.0500	0.1096	1	1	1.959
55	1	120	1	2	-1	0.0500	0.1096	0	1	0.805
55	1	122	1	1	-1	0.0500	0.1096	0	1	0.854
55	1	124	1	2	-1	0.0500	0.1096	1	1	0.725
55	1	126	1	1	-1	0.0500	0.1096	1	1	0.851
55	1	128	1	2	-1	0.0500	0.1096	1	1	0.885
