sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
126	1	1	1	2	2	0.2119	0.0962	0	1	1.245	50	0	0
126	1	2	1	1	1	0.2119	0.0962	1	1	0.910	50	0	82
126	1	3	0	1	2	0.2119	0.0962	1	1	0.634	7	82	0
126	1	4	0	2	2	0.2119	0.0962	1	1	1.046	5	0	82
126	1	5	1	2	2	0.2119	0.0962	1	1	0.854	50	82	0
126	1	6	0	1	3	0.2119	0.0962	1	1	0.842	5	82	0
126	1	7	1	2	2	0.2119	0.0962	0	1	0.765	58	0	0
126	1	8	0	1	1	0.2119	0.0962	1	1	0.678	7	82	0
126	1	9	1	2	3	0.2119	0.0962	1	1	1.145	50	82	0
126	1	10	0	2	3	0.2119	0.0962	1	1	0.667	7	0	82
126	1	11	0	1	2	0.2119	0.0962	1	1	0.680	7	82	0
126	1	12	1	1	3	0.2119	0.0962	1	1	0.481	87	0	82
126	1	13	1	2	2	0.2119	0.0962	0	1	0.544	81	0	0
126	1	14	9	2	1	0.2119	0.0962	1	1	0.671	0	82	0
126	1	15	0	2	2	0.2119	0.0962	1	1	0.967	5	0	82
126	1	16	9	1	2	0.2119	0.0962	0	1	0.617	0	82	82
126	1	17	1	1	1	0.2119	0.0962	0	1	0.512	84	0	0
126	1	18	0	2	2	0.2119	0.0962	1	1	0.758	6	0	82
126	1	19	1	2	3	0.2119	0.0962	0	0	0.613	0	0	0
126	1	20	9	2	3	0.2119	0.0962	1	1	1.001	0	0	82
126	1	21	9	1	3	0.2119	0.0962	1	1	0.872	0	0	82
126	1	22	0	1	3	0.2119	0.0962	0	1	0.674	7	82	82
126	1	23	0	2	3	0.2119	0.0962	0	1	0.710	6	82	82
126	1	24	1	2	3	0.2119	0.0962	1	1	0.534	82	82	0
126	1	25	1	2	3	0.2119	0.0962	1	1	0.521	83	82	0
126	1	26	9	1	1	0.2119	0.0962	0	1	0.638	0	0	0
126	1	27	1	2	2	0.2119	0.0962	0	1	0.690	66	0	0
126	1	28	0	2	2	0.2119	0.0962	0	1	0.588	8	82	82
126	1	29	0	2	2	0.2119	0.0962	1	1	0.546	8	0	82
126	1	30	0	1	2	0.2119	0.0962	1	1	0.815	5	82	0
126	1	31	0	2	2	0.2119	0.0962	0	1	0.557	8	82	82
126	1	32	1	2	2	0.2119	0.0962	1	1	0.701	65	82	0
126	1	33	1	1	1	0.2119	0.0962	0	1	0.778	57	0	0
126	1	34	1	1	3	0.2119	0.0962	0	1	0.736	61	0	0
126	1	35	0	1	3	0.2119	0.0962	0	1	0.755	6	82	82
126	1	36	0	2	2	0.2119	0.0962	1	1	0.675	7	0	82
126	1	37	0	1	1	0.2119	0.0962	1	1	0.771	6	82	0
126	1	38	1	1	1	0.2119	0.0962	1	1	0.516	83	0	82
126	1	39	0	1	1	0.2119	0.0962	1	1	0.523	8	82	0
126	1	40	0	2	2	0.2119	0.0962	0	1	0.616	7	82	82
126	1	41	1	2	3	0.2119	0.0962	0	0	0.806	0	0	0
126	1	42	0	2	3	0.2119	0.0962	0	0	0.702	0	82	82
126	1	43	0	1	3	0.2119	0.0962	1	0	0.716	0	82	0
126	1	44	0	2	1	0.2119	0.0962	1	1	1.174	5	0	82
126	1	45	0	1	3	0.2119	0.0962	1	1	0.673	7	82	0
126	1	46	0	1	2	0.2119	0.0962	0	1	0.685	7	82	82
126	1	47	0	2	2	0.2119	0.0962	0	1	0.735	6	82	82
126	1	48	0	2	3	0.2119	0.0962	0	0	1.111	0	82	82
126	1	49	9	2	3	0.2119	0.0962	1	1	0.724	0	82	0
126	1	50	9	2	2	0.2119	0.0962	0	1	0.544	0	82	82
126	1	51	9	2	3	0.2119	0.0962	0	1	0.550	0	82	82
126	1	52	1	1	3	0.2119	0.0962	1	1	0.683	67	0	82
126	1	53	9	2	3	0.2119	0.0962	0	1	0.787	0	0	0
126	1	54	0	2	2	0.2119	0.0962	0	1	0.988	5	82	82
126	1	55	0	2	3	0.2119	0.0962	1	1	0.527	8	0	82
126	1	56	0	1	1	0.2119	0.0962	1	0	0.722	0	82	0
126	1	57	1	2	1	0.2119	0.0962	1	1	1.284	50	82	0
126	1	58	0	2	3	0.2119	0.0962	1	1	0.526	8	0	82
126	1	59	1	1	3	0.2119	0.0962	0	1	0.661	69	0	0
126	1	60	1	1	3	0.2119	0.0962	0	1	0.645	71	0	0
126	1	61	0	1	1	0.2119	0.0962	0	1	0.611	7	82	82
126	1	62	0	2	3	0.2119	0.0962	1	1	0.716	6	0	82
126	1	63	9	2	3	0.2119	0.0962	1	1	0.699	0	82	0
126	1	64	0	1	1	0.2119	0.0962	0	0	0.564	0	82	82
126	1	65	1	1	3	0.2119	0.0962	1	1	1.002	50	0	82
126	1	66	1	2	2	0.2119	0.0962	0	1	0.728	62	0	0
126	1	67	0	2	2	0.2119	0.0962	1	1	0.913	5	0	82
126	1	68	1	2	2	0.2119	0.0962	0	1	0.663	69	0	0
126	1	69	1	2	2	0.2119	0.0962	1	1	0.817	53	82	0
126	1	70	9	1	3	0.2119	0.0962	0	1	1.942	0	82	82
126	1	71	1	2	2	0.2119	0.0962	0	1	0.718	63	0	0
126	1	72	1	2	3	0.2119	0.0962	0	1	0.668	68	0	0
126	1	73	9	1	1	0.2119	0.0962	0	1	0.715	0	0	0
126	1	74	1	1	3	0.2119	0.0962	0	1	0.613	74	0	0
126	1	75	0	2	2	0.2119	0.0962	0	1	0.529	8	82	82
126	1	76	9	2	2	0.2119	0.0962	0	1	0.901	0	0	0
