sub	sess	t	loc	cue	co1	co2	or	resp	rt
81	1	1	2	2	0.1209	0.0500	0	1	1.332
81	1	2	2	3	0.1209	0.0500	0	1	0.998
81	1	3	1	3	0.1209	0.0500	0	0	0.661
81	1	4	1	1	0.1209	0.0500	0	1	0.748
81	1	5	1	1	0.1209	0.0500	1	1	0.561
81	1	6	1	1	0.1209	0.0500	0	1	0.548
81	1	7	2	2	0.1209	0.0500	1	1	0.708
81	1	8	1	1	0.1209	0.0500	1	1	1.113
81	1	9	2	2	0.1209	0.0500	1	1	0.715
81	1	10	2	1	0.1209	0.0500	0	1	0.594
81	1	11	2	2	0.1209	0.0500	0	1	0.633
81	1	12	1	3	0.1209	0.0500	0	1	0.780
81	1	13	2	3	0.1209	0.0500	1	1	0.555
81	1	14	2	2	0.1209	0.0500	0	0	1.247
81	1	15	1	2	0.1209	0.0500	1	1	0.523
81	1	16	2	1	0.1209	0.0500	0	1	0.604
81	1	17	2	1	0.1209	0.0500	1	1	0.468
81	1	18	2	3	0.1209	0.0500	1	1	0.508
81	1	19	2	3	0.1209	0.0500	1	1	0.455
81	1	20	2	3	0.1209	0.0500	1	1	0.498
81	1	21	2	2	0.1209	0.0500	1	1	0.524
81	1	22	1	1	0.1209	0.0500	1	1	0.650
81	1	23	1	1	0.1209	0.0500	1	1	0.499
81	1	24	1	1	0.1209	0.0500	1	1	0.450
81	1	25	1	3	0.1209	0.0500	1	1	0.454
81	1	26	2	2	0.1209	0.0500	1	1	0.613
81	1	27	1	2	0.1209	0.0500	1	1	0.519
81	1	28	2	2	0.1209	0.0500	0	1	0.648
81	1	29	1	1	0.1209	0.0500	1	1	0.903
81	1	30	2	2	0.1209	0.0500	0	1	0.492
81	1	31	1	2	0.1209	0.0500	0	0	0.526
81	1	32	1	3	0.1209	0.0500	1	1	0.616
81	1	33	1	1	0.1209	0.0500	1	1	0.691
81	1	34	1	3	0.1209	0.0500	1	1	0.545
81	1	35	2	2	0.1209	0.0500	0	1	0.825
81	1	36	2	3	0.1209	0.0500	0	1	0.659
81	1	37	1	3	0.1209	0.0500	1	1	0.578
81	1	38	1	2	0.1209	0.0500	0	1	0.445
81	1	39	1	1	0.1209	0.0500	0	1	0.462
81	1	40	2	2	0.1209	0.0500	0	1	0.657
81	1	41	1	1	0.1209	0.0500	0	1	0.460
81	1	42	2	2	0.1209	0.0500	1	1	0.566
81	1	43	2	2	0.1209	0.0500	1	1	0.468
81	1	44	2	1	0.1209	0.0500	1	1	0.448
81	1	45	2	2	0.1209	0.0500	1	1	0.448
81	1	46	2	3	0.1209	0.0500	0	1	0.449
81	1	47	1	1	0.1209	0.0500	0	1	0.504
81	1	48	1	1	0.1209	0.0500	0	1	0.442
81	1	49	1	3	0.1209	0.0500	0	1	0.452
81	1	50	1	1	0.1209	0.0500	0	1	0.400
81	1	51	2	2	0.1209	0.0500	0	1	0.517
81	1	52	2	3	0.1209	0.0500	0	1	0.528
81	1	53	1	3	0.1209	0.0500	0	1	0.481
81	1	54	1	1	0.1209	0.0500	1	1	0.498
81	1	55	2	2	0.1209	0.0500	1	0	0.470
81	1	56	1	1	0.1209	0.0500	0	1	0.634
81	1	57	1	1	0.1209	0.0500	0	1	0.531
81	1	58	2	2	0.1209	0.0500	0	1	0.609
81	1	59	2	2	0.1209	0.0500	1	1	0.651
81	1	60	2	2	0.1209	0.0500	0	1	0.475
81	1	61	2	2	0.1209	0.0500	0	1	0.493
81	1	62	2	2	0.1209	0.0500	1	1	0.542
81	1	63	1	1	0.1209	0.0500	0	1	0.693
81	1	64	2	1	0.1209	0.0500	1	1	0.401
81	1	65	1	1	0.1209	0.0500	1	1	0.715
81	1	66	2	3	0.1209	0.0500	0	1	0.575
81	1	67	1	3	0.1209	0.0500	1	1	0.473
81	1	68	2	2	0.1209	0.0500	0	0	0.760
81	1	69	1	1	0.1209	0.0500	0	1	0.681
81	1	70	2	1	0.1209	0.0500	0	1	0.771
81	1	71	2	3	0.1209	0.0500	1	1	0.582
81	1	72	1	2	0.1209	0.0500	0	1	0.672
81	1	73	2	2	0.1209	0.0500	0	0	0.707
81	1	74	2	2	0.1209	0.0500	1	1	1.006
81	1	75	1	3	0.1209	0.0500	0	1	0.737
81	1	76	1	1	0.1209	0.0500	0	1	0.653
81	1	77	2	2	0.1209	0.0500	1	1	0.882
81	1	78	1	1	0.1209	0.0500	1	1	0.769
81	1	79	1	3	0.1209	0.0500	0	1	0.589
81	1	80	1	2	0.1209	0.0500	1	0	1.110
81	1	81	2	3	0.1209	0.0500	0	1	0.593
81	1	82	1	1	0.1209	0.0500	1	1	0.623
81	1	83	2	2	0.1209	0.0500	1	1	0.498
81	1	84	1	1	0.1209	0.0500	0	1	0.666
81	1	85	1	3	0.1209	0.0500	1	1	0.589
81	1	86	1	1	0.1209	0.0500	1	1	0.463
81	1	87	1	3	0.1209	0.0500	0	1	0.465
81	1	88	2	1	0.1209	0.0500	1	1	0.640
81	1	89	2	1	0.1209	0.0500	0	1	0.475
81	1	90	2	2	0.1209	0.0500	1	1	0.488
81	1	91	2	2	0.1209	0.0500	0	1	0.617
81	1	92	2	2	0.1209	0.0500	1	1	0.451
81	1	93	2	3	0.1209	0.0500	1	1	0.447
81	1	94	1	1	0.1209	0.0500	0	1	0.777
81	1	95	1	2	0.1209	0.0500	0	1	0.621
81	1	96	2	3	0.1209	0.0500	0	0	0.894
81	1	97	1	3	0.1209	0.0500	0	1	0.525
81	1	98	2	2	0.1209	0.0500	0	1	0.592
81	1	99	2	3	0.1209	0.0500	1	1	0.531
81	1	100	1	1	0.1209	0.0500	0	0	0.506
81	1	101	1	1	0.1209	0.0500	1	1	0.622
81	1	102	2	3	0.1209	0.0500	1	0	0.526
81	1	103	1	1	0.1209	0.0500	1	0	0.959
81	1	104	1	1	0.1209	0.0500	0	1	0.601
81	1	105	2	3	0.1209	0.0500	0	1	0.639
81	1	106	1	3	0.1209	0.0500	1	1	0.551
81	1	107	1	3	0.1209	0.0500	1	1	0.592
81	1	108	2	2	0.1209	0.0500	1	1	0.742
81	1	109	1	1	0.1209	0.0500	1	1	0.570
81	1	110	1	1	0.1209	0.0500	1	1	0.493
81	1	111	2	2	0.1209	0.0500	0	1	0.522
81	1	112	1	2	0.1209	0.0500	1	1	0.467
