sub	sess	t	loc	cue	co1	co2	or	resp	rt
125	1	1	2	3	0.0848	0.3931	0	1	7.043
125	1	2	1	1	0.0848	0.3931	0	1	1.440
125	1	3	2	2	0.0848	0.3931	1	1	0.112
125	1	4	2	2	0.0848	0.3931	0	0	-0.062
125	1	5	2	2	0.0848	0.3931	1	0	0.036
125	1	6	1	1	0.0848	0.3931	0	1	0.126
125	1	7	2	3	0.0848	0.3931	1	1	2.327
125	1	8	1	3	0.0848	0.3931	1	1	1.931
125	1	9	1	1	0.0848	0.3931	1	1	0.678
125	1	10	1	1	0.0848	0.3931	1	1	0.683
125	1	11	1	1	0.0848	0.3931	1	1	0.432
125	1	12	1	3	0.0848	0.3931	1	1	0.552
125	1	13	1	1	0.0848	0.3931	1	1	0.333
125	1	14	2	2	0.0848	0.3931	0	0	0.243
125	1	15	1	3	0.0848	0.3931	0	1	0.802
125	1	16	2	1	0.0848	0.3931	1	1	1.186
125	1	17	2	2	0.0848	0.3931	0	1	1.211
125	1	18	1	1	0.0848	0.3931	0	0	1.030
125	1	19	2	2	0.0848	0.3931	1	1	0.823
125	1	20	1	2	0.0848	0.3931	0	0	0.824
125	1	21	1	1	0.0848	0.3931	0	1	1.010
125	1	22	2	3	0.0848	0.3931	0	0	0.708
125	1	23	1	2	0.0848	0.3931	0	0	0.952
125	1	24	1	3	0.0848	0.3931	1	1	2.237
125	1	25	1	3	0.0848	0.3931	0	1	1.743
125	1	26	1	2	0.0848	0.3931	1	1	0.945
125	1	27	1	1	0.0848	0.3931	1	1	0.941
125	1	28	2	1	0.0848	0.3931	1	1	1.841
125	1	29	2	2	0.0848	0.3931	0	1	0.751
125	1	30	2	2	0.0848	0.3931	1	1	1.026
125	1	31	2	3	0.0848	0.3931	1	1	0.762
125	1	32	2	2	0.0848	0.3931	0	0	0.686
125	1	33	1	3	0.0848	0.3931	0	1	0.827
125	1	34	2	1	0.0848	0.3931	0	1	0.994
125	1	35	1	1	0.0848	0.3931	0	0	0.954
125	1	36	2	3	0.0848	0.3931	0	1	0.797
125	1	37	1	3	0.0848	0.3931	1	0	0.944
125	1	38	2	3	0.0848	0.3931	1	1	1.765
125	1	39	1	1	0.0848	0.3931	0	1	0.888
125	1	40	1	3	0.0848	0.3931	0	0	0.869
125	1	41	1	1	0.0848	0.3931	1	1	1.435
125	1	42	2	2	0.0848	0.3931	1	1	0.866
125	1	43	2	2	0.0848	0.3931	0	0	0.751
125	1	44	2	3	0.0848	0.3931	0	0	1.018
125	1	45	2	2	0.0848	0.3931	1	1	1.820
125	1	46	2	2	0.0848	0.3931	1	1	1.069
125	1	47	2	2	0.0848	0.3931	1	1	0.851
125	1	48	2	2	0.0848	0.3931	0	0	0.627
125	1	49	1	1	0.0848	0.3931	1	1	0.803
125	1	50	1	1	0.0848	0.3931	1	1	0.658
125	1	51	2	1	0.0848	0.3931	0	1	1.882
125	1	52	2	3	0.0848	0.3931	1	1	1.197
125	1	53	1	1	0.0848	0.3931	0	1	1.041
125	1	54	1	1	0.0848	0.3931	0	1	0.457
125	1	55	2	2	0.0848	0.3931	0	0	0.847
125	1	56	1	2	0.0848	0.3931	1	1	0.956
125	1	57	2	3	0.0848	0.3931	0	0	0.961
125	1	58	1	1	0.0848	0.3931	0	1	0.693
125	1	59	2	1	0.0848	0.3931	0	0	1.123
125	1	60	2	2	0.0848	0.3931	0	0	0.729
125	1	61	2	3	0.0848	0.3931	0	1	1.372
125	1	62	1	3	0.0848	0.3931	0	0	1.118
125	1	63	2	2	0.0848	0.3931	1	1	1.170
125	1	64	1	1	0.0848	0.3931	1	1	1.702
125	1	65	2	2	0.0848	0.3931	1	1	0.835
125	1	66	1	1	0.0848	0.3931	0	1	0.977
125	1	67	2	2	0.0848	0.3931	0	0	0.653
125	1	68	1	1	0.0848	0.3931	1	1	1.013
125	1	69	2	2	0.0848	0.3931	0	0	0.710
125	1	70	1	3	0.0848	0.3931	1	1	0.803
125	1	71	1	1	0.0848	0.3931	0	0	0.739
125	1	72	2	2	0.0848	0.3931	0	0	0.840
125	1	73	1	3	0.0848	0.3931	0	1	0.688
125	1	74	2	2	0.0848	0.3931	0	1	0.853
125	1	75	2	2	0.0848	0.3931	1	1	1.093
125	1	76	1	1	0.0848	0.3931	1	1	0.723
125	1	77	1	1	0.0848	0.3931	0	0	0.826
125	1	78	2	2	0.0848	0.3931	1	1	1.136
125	1	79	1	1	0.0848	0.3931	1	1	1.459
125	1	80	1	3	0.0848	0.3931	1	1	0.625
125	1	81	1	1	0.0848	0.3931	0	0	1.013
125	1	82	1	3	0.0848	0.3931	0	0	1.347
125	1	83	2	3	0.0848	0.3931	1	0	0.855
125	1	84	2	3	0.0848	0.3931	0	0	0.710
125	1	85	2	3	0.0848	0.3931	1	1	0.844
125	1	86	2	3	0.0848	0.3931	0	0	1.214
125	1	87	1	3	0.0848	0.3931	1	1	0.589
125	1	88	1	3	0.0848	0.3931	0	0	0.793
125	1	89	2	1	0.0848	0.3931	1	0	0.874
125	1	90	1	2	0.0848	0.3931	1	1	0.632
125	1	91	1	1	0.0848	0.3931	1	1	0.640
125	1	92	1	1	0.0848	0.3931	0	1	1.614
125	1	93	2	2	0.0848	0.3931	0	1	0.606
125	1	94	1	1	0.0848	0.3931	0	0	0.903
125	1	95	2	2	0.0848	0.3931	0	1	0.643
125	1	96	2	2	0.0848	0.3931	1	0	0.578
125	1	97	1	1	0.0848	0.3931	1	1	0.420
125	1	98	2	2	0.0848	0.3931	1	1	0.476
125	1	99	2	3	0.0848	0.3931	1	1	0.626
125	1	100	1	2	0.0848	0.3931	1	1	1.195
125	1	101	1	1	0.0848	0.3931	1	1	1.021
125	1	102	1	3	0.0848	0.3931	1	1	0.445
125	1	103	1	1	0.0848	0.3931	0	0	0.469
125	1	104	2	2	0.0848	0.3931	0	0	0.803
125	1	105	2	1	0.0848	0.3931	1	0	0.731
125	1	106	2	1	0.0848	0.3931	0	0	0.840
125	1	107	2	3	0.0848	0.3931	1	0	0.656
125	1	108	1	1	0.0848	0.3931	1	1	1.102
125	1	109	1	2	0.0848	0.3931	0	1	0.957
125	1	110	2	2	0.0848	0.3931	1	1	1.321
125	1	111	1	2	0.0848	0.3931	0	1	0.687
125	1	112	2	2	0.0848	0.3931	1	1	0.580
