sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
60	1	2	0	1	-1	0.1359	0.1257	1	1	0.538
60	1	4	0	1	-1	0.1359	0.1257	1	1	2.448
60	1	6	0	1	-1	0.1359	0.1257	1	1	1.232
60	1	8	0	2	-1	0.1359	0.1257	1	1	1.440
60	1	10	0	2	-1	0.1359	0.1257	1	1	0.851
60	1	12	0	1	-1	0.1359	0.1257	0	1	0.675
60	1	14	0	1	-1	0.1359	0.1257	0	1	0.697
60	1	16	0	2	-1	0.1359	0.1257	1	1	0.786
60	1	18	0	1	-1	0.1359	0.1257	1	0	0.905
60	1	20	0	2	-1	0.1359	0.1257	1	1	0.986
60	1	22	0	1	-1	0.1359	0.1257	0	1	0.694
60	1	24	0	2	-1	0.1359	0.1257	0	1	0.553
60	1	26	0	1	-1	0.1359	0.1257	1	1	0.527
60	1	28	0	2	-1	0.1359	0.1257	0	0	0.581
60	1	30	0	2	-1	0.1359	0.1257	1	0	0.462
60	1	32	0	2	-1	0.1359	0.1257	1	1	0.705
60	1	34	0	2	-1	0.1359	0.1257	1	1	0.586
60	1	36	0	1	-1	0.1359	0.1257	0	0	0.661
60	1	38	0	1	-1	0.1359	0.1257	0	1	0.564
60	1	40	0	1	-1	0.1359	0.1257	1	0	1.063
60	1	42	0	1	-1	0.1359	0.1257	0	1	0.578
60	1	44	0	2	-1	0.1359	0.1257	1	1	0.799
60	1	46	0	2	-1	0.1359	0.1257	0	1	0.892
60	1	48	0	2	-1	0.1359	0.1257	0	1	0.633
60	1	50	0	1	-1	0.1359	0.1257	0	1	0.506
60	1	52	0	1	-1	0.1359	0.1257	0	1	0.676
60	1	54	0	2	-1	0.1359	0.1257	0	1	0.558
60	1	56	0	1	-1	0.1359	0.1257	1	1	1.412
60	1	58	0	2	-1	0.1359	0.1257	0	1	0.625
60	1	60	0	2	-1	0.1359	0.1257	0	1	0.607
60	1	62	0	1	-1	0.1359	0.1257	1	1	0.649
60	1	64	0	2	-1	0.1359	0.1257	0	1	0.769
60	1	66	1	2	-1	0.1359	0.1257	0	1	0.462
60	1	68	1	2	-1	0.1359	0.1257	1	0	1.216
60	1	70	1	2	-1	0.1359	0.1257	0	1	0.507
60	1	72	1	1	-1	0.1359	0.1257	1	1	0.661
60	1	74	1	2	-1	0.1359	0.1257	1	0	1.169
60	1	76	1	2	-1	0.1359	0.1257	1	1	0.619
60	1	78	1	1	-1	0.1359	0.1257	1	1	0.679
60	1	80	1	1	-1	0.1359	0.1257	1	1	0.600
60	1	82	1	2	-1	0.1359	0.1257	0	1	0.577
60	1	84	1	2	-1	0.1359	0.1257	0	1	0.504
60	1	86	1	2	-1	0.1359	0.1257	0	1	0.374
60	1	88	1	1	-1	0.1359	0.1257	1	1	0.450
60	1	90	1	2	-1	0.1359	0.1257	0	1	0.528
60	1	92	1	2	-1	0.1359	0.1257	1	1	0.544
60	1	94	1	1	-1	0.1359	0.1257	0	1	0.362
60	1	96	1	2	-1	0.1359	0.1257	1	1	0.466
60	1	98	1	2	-1	0.1359	0.1257	0	1	0.578
60	1	100	1	1	-1	0.1359	0.1257	1	1	0.512
60	1	102	1	1	-1	0.1359	0.1257	0	1	0.425
60	1	104	1	1	-1	0.1359	0.1257	0	1	0.567
60	1	106	1	2	-1	0.1359	0.1257	1	1	0.586
60	1	108	1	1	-1	0.1359	0.1257	1	1	0.439
60	1	110	1	2	-1	0.1359	0.1257	1	1	0.542
60	1	112	1	1	-1	0.1359	0.1257	0	1	0.490
60	1	114	1	2	-1	0.1359	0.1257	1	1	0.525
60	1	116	1	1	-1	0.1359	0.1257	0	1	0.421
60	1	118	1	1	-1	0.1359	0.1257	0	1	0.339
60	1	120	1	1	-1	0.1359	0.1257	0	1	0.611
60	1	122	1	2	-1	0.1359	0.1257	0	1	0.795
60	1	124	1	1	-1	0.1359	0.1257	1	1	0.374
60	1	126	1	1	-1	0.1359	0.1257	1	1	0.450
60	1	128	1	1	-1	0.1359	0.1257	0	1	0.433
