sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
75	1	2	0	1	-1	0.0765	0.2059	1	1	1.040
75	1	4	0	1	-1	0.0765	0.2059	1	1	0.826
75	1	6	0	2	-1	0.0765	0.2059	0	1	0.366
75	1	8	0	2	-1	0.0765	0.2059	0	1	0.342
75	1	10	0	2	-1	0.0765	0.2059	1	1	0.678
75	1	12	0	1	-1	0.0765	0.2059	1	1	0.404
75	1	14	0	1	-1	0.0765	0.2059	1	1	0.362
75	1	16	0	1	-1	0.0765	0.2059	0	1	0.416
75	1	18	0	1	-1	0.0765	0.2059	0	1	0.347
75	1	20	0	2	-1	0.0765	0.2059	0	1	0.340
75	1	22	0	1	-1	0.0765	0.2059	0	1	0.312
75	1	24	0	2	-1	0.0765	0.2059	0	1	0.362
75	1	26	0	2	-1	0.0765	0.2059	0	1	0.331
75	1	28	0	2	-1	0.0765	0.2059	0	1	0.343
75	1	30	0	1	-1	0.0765	0.2059	0	1	0.342
75	1	32	0	1	-1	0.0765	0.2059	1	1	0.444
75	1	34	0	2	-1	0.0765	0.2059	1	1	0.433
75	1	36	0	1	-1	0.0765	0.2059	1	1	0.383
75	1	38	0	2	-1	0.0765	0.2059	1	1	0.410
75	1	40	0	1	-1	0.0765	0.2059	1	1	0.378
75	1	42	0	2	-1	0.0765	0.2059	1	1	0.382
75	1	44	0	2	-1	0.0765	0.2059	1	1	0.354
75	1	46	0	1	-1	0.0765	0.2059	0	0	0.362
75	1	48	0	2	-1	0.0765	0.2059	1	1	0.377
75	1	50	0	2	-1	0.0765	0.2059	0	1	0.342
75	1	52	0	1	-1	0.0765	0.2059	0	1	0.403
75	1	54	0	1	-1	0.0765	0.2059	0	1	0.308
75	1	56	0	1	-1	0.0765	0.2059	1	1	0.359
75	1	58	0	2	-1	0.0765	0.2059	1	1	0.388
75	1	60	0	2	-1	0.0765	0.2059	0	1	0.320
75	1	62	0	2	-1	0.0765	0.2059	1	1	0.360
75	1	64	0	1	-1	0.0765	0.2059	0	1	0.320
75	1	66	1	1	-1	0.0765	0.2059	0	1	0.374
75	1	68	1	1	-1	0.0765	0.2059	0	1	0.389
75	1	70	1	2	-1	0.0765	0.2059	1	1	0.344
75	1	72	1	2	-1	0.0765	0.2059	0	1	0.261
75	1	74	1	2	-1	0.0765	0.2059	1	1	0.502
75	1	76	1	2	-1	0.0765	0.2059	0	1	0.269
75	1	78	1	1	-1	0.0765	0.2059	1	1	0.376
75	1	80	1	2	-1	0.0765	0.2059	0	1	0.293
75	1	82	1	2	-1	0.0765	0.2059	1	1	0.436
75	1	84	1	2	-1	0.0765	0.2059	1	0	0.289
75	1	86	1	2	-1	0.0765	0.2059	1	1	0.355
75	1	88	1	1	-1	0.0765	0.2059	0	1	0.286
75	1	90	1	1	-1	0.0765	0.2059	1	1	0.392
75	1	92	1	2	-1	0.0765	0.2059	0	1	0.326
75	1	94	1	1	-1	0.0765	0.2059	0	0	0.314
75	1	96	1	1	-1	0.0765	0.2059	0	1	0.346
75	1	98	1	1	-1	0.0765	0.2059	0	1	0.305
75	1	100	1	1	-1	0.0765	0.2059	1	1	0.339
75	1	102	1	1	-1	0.0765	0.2059	1	0	0.317
75	1	104	1	2	-1	0.0765	0.2059	0	1	0.302
75	1	106	1	2	-1	0.0765	0.2059	0	1	0.349
75	1	108	1	2	-1	0.0765	0.2059	1	0	0.247
75	1	110	1	1	-1	0.0765	0.2059	1	1	0.374
75	1	112	1	2	-1	0.0765	0.2059	0	1	0.282
75	1	114	1	1	-1	0.0765	0.2059	0	1	0.332
75	1	116	1	1	-1	0.0765	0.2059	1	1	0.403
75	1	118	1	1	-1	0.0765	0.2059	1	0	0.229
75	1	120	1	1	-1	0.0765	0.2059	0	1	0.275
75	1	122	1	1	-1	0.0765	0.2059	1	1	0.344
75	1	124	1	2	-1	0.0765	0.2059	1	0	0.265
75	1	126	1	2	-1	0.0765	0.2059	0	1	0.258
75	1	128	1	2	-1	0.0765	0.2059	1	1	0.342
