sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
75	1	1	0	1	3	0.0765	0.2059	1	0	0.668	0	0	82
75	1	2	1	2	3	0.0765	0.2059	0	1	0.512	84	82	82
75	1	3	0	2	2	0.0765	0.2059	0	1	0.495	9	0	0
75	1	4	0	2	2	0.0765	0.2059	0	1	0.390	10	0	0
75	1	5	9	2	1	0.0765	0.2059	1	1	0.527	0	82	0
75	1	6	1	1	3	0.0765	0.2059	1	1	0.402	95	82	0
75	1	7	1	1	3	0.0765	0.2059	1	1	0.566	78	82	0
75	1	8	9	1	3	0.0765	0.2059	0	1	0.557	0	0	0
75	1	9	1	2	3	0.0765	0.2059	1	1	0.434	92	0	82
75	1	10	9	1	1	0.0765	0.2059	1	1	0.573	0	82	0
75	1	11	1	2	3	0.0765	0.2059	0	1	0.394	96	82	82
75	1	12	9	1	1	0.0765	0.2059	1	1	0.436	0	0	82
75	1	13	1	2	3	0.0765	0.2059	0	1	0.391	96	82	82
75	1	14	1	2	2	0.0765	0.2059	0	1	0.389	96	82	82
75	1	15	0	2	2	0.0765	0.2059	0	1	0.387	10	0	0
75	1	16	1	2	2	0.0765	0.2059	0	1	0.380	97	82	82
75	1	17	0	1	3	0.0765	0.2059	1	1	0.422	9	0	82
75	1	18	1	1	3	0.0765	0.2059	0	1	0.385	97	82	82
75	1	19	0	1	3	0.0765	0.2059	1	1	0.347	10	0	82
75	1	20	0	2	2	0.0765	0.2059	0	1	0.301	10	0	0
75	1	21	0	2	3	0.0765	0.2059	0	1	0.360	10	0	0
75	1	22	9	2	3	0.0765	0.2059	0	1	0.328	0	0	0
75	1	23	0	1	3	0.0765	0.2059	1	1	0.388	10	0	82
75	1	24	1	1	1	0.0765	0.2059	1	0	0.265	0	82	0
75	1	25	0	1	1	0.0765	0.2059	0	1	0.323	10	0	0
75	1	26	1	2	2	0.0765	0.2059	1	0	0.325	0	0	82
75	1	27	0	2	2	0.0765	0.2059	1	1	0.359	10	82	0
75	1	28	0	2	3	0.0765	0.2059	1	0	0.391	0	82	0
75	1	29	1	1	3	0.0765	0.2059	0	1	0.436	91	82	82
75	1	30	0	1	3	0.0765	0.2059	0	1	0.390	10	0	0
75	1	31	0	2	3	0.0765	0.2059	0	1	0.345	10	0	0
75	1	32	1	2	2	0.0765	0.2059	1	1	0.347	100	0	82
75	1	33	0	1	1	0.0765	0.2059	0	1	0.340	10	0	0
75	1	34	9	2	2	0.0765	0.2059	0	1	0.348	0	82	82
75	1	35	9	1	3	0.0765	0.2059	1	1	0.384	0	82	0
