sub	sess	t	loc	co1	co2	or	resp	rt
68	1	1	2	1.0000	1.0000	0	1	2.825
68	1	2	2	1.0000	1.0000	0	1	1.121
68	1	3	1	1.0000	1.0000	1	0	2.389
68	1	4	2	1.0000	1.0000	0	1	1.103
68	1	5	1	1.0000	1.0000	0	1	2.444
68	1	6	2	1.0000	1.0000	0	1	0.965
68	1	7	1	1.0000	1.0000	0	1	1.352
68	1	8	1	1.0000	1.0000	1	1	0.901
68	1	9	2	1.0000	1.0000	1	1	0.837
68	1	10	1	1.0000	1.0000	1	1	3.547
68	1	11	1	1.0000	1.0000	1	1	1.662
68	1	12	1	1.0000	1.0000	0	1	0.902
68	1	13	2	1.0000	1.0000	1	1	0.924
68	1	14	2	1.0000	1.0000	0	1	1.626
68	1	15	2	1.0000	1.0000	1	1	0.761
68	1	16	1	1.0000	1.0000	1	1	1.029
68	1	17	2	1.0000	1.0000	0	1	0.894
68	1	18	2	1.0000	1.0000	1	1	0.995
68	1	19	1	1.0000	1.0000	1	1	1.203
68	1	20	1	1.0000	1.0000	0	1	1.134
68	1	21	1	1.0000	1.0000	1	1	1.111
68	1	22	2	1.0000	1.0000	0	1	1.379
68	1	23	1	1.0000	1.0000	1	1	1.085
68	1	24	2	1.0000	1.0000	0	1	0.761
68	1	25	2	1.0000	1.0000	1	1	0.850
68	1	26	1	1.0000	1.0000	0	1	0.874
68	1	27	2	1.0000	1.0000	1	1	0.770
68	1	28	1	1.0000	1.0000	0	1	1.150
68	1	29	1	0.2500	0.2500	0	1	0.818
68	1	30	2	0.2629	0.2629	1	1	1.026
68	1	31	2	0.2758	0.2758	0	1	0.699
68	1	32	2	0.2887	0.2887	0	1	0.778
68	1	33	2	0.3016	0.3016	1	1	0.804
68	1	34	1	0.3145	0.3145	0	1	1.244
68	1	35	1	0.3274	0.3274	0	1	0.906
68	1	36	2	0.3403	0.3403	1	1	1.151
68	1	37	1	0.3532	0.3532	1	1	1.073
68	1	38	1	0.3661	0.3661	0	1	0.858
68	1	39	1	0.3790	0.3790	1	1	0.793
68	1	40	2	0.3919	0.3919	0	1	0.835
68	1	41	1	0.4048	0.4048	1	1	0.796
68	1	42	1	0.4177	0.4177	1	1	0.965
68	1	43	1	0.4306	0.4306	1	1	0.903
68	1	44	1	0.4435	0.4435	1	1	0.635
68	1	45	2	0.4565	0.4565	0	1	0.666
68	1	46	1	0.4694	0.4694	1	1	0.695
68	1	47	2	0.4823	0.4823	0	1	0.708
68	1	48	2	0.4952	0.4952	1	0	2.736
68	1	49	1	0.5081	0.5081	0	1	0.788
68	1	50	2	0.5210	0.5210	1	1	1.492
68	1	51	1	0.5339	0.5339	1	1	0.784
68	1	52	1	0.5468	0.5468	0	1	1.994
68	1	53	2	0.5597	0.5597	0	1	0.826
68	1	54	1	0.5726	0.5726	1	1	0.611
68	1	55	1	0.5855	0.5855	0	1	1.109
68	1	56	1	0.5984	0.5984	0	1	0.738
68	1	57	1	0.6113	0.6113	1	1	1.215
68	1	58	2	0.6242	0.6242	0	1	2.063
68	1	59	2	0.6371	0.6371	1	1	2.116
68	1	60	2	0.6500	0.6500	1	0	1.393
68	1	61	1	0.2500	0.2500	1	1	2.097
68	1	62	1	0.2629	0.2629	0	1	0.766
68	1	63	2	0.2758	0.2758	1	1	1.944
68	1	64	1	0.2887	0.2887	1	1	3.266
68	1	65	2	0.3016	0.3016	0	1	0.687
68	1	66	1	0.3145	0.3145	0	1	1.150
68	1	67	2	0.3274	0.3274	1	1	0.704
68	1	68	1	0.3403	0.3403	1	1	2.334
68	1	69	2	0.3532	0.3532	1	1	1.313
68	1	70	1	0.3661	0.3661	1	1	1.143
68	1	71	2	0.3790	0.3790	0	1	0.764
68	1	72	1	0.3919	0.3919	0	1	1.448
68	1	73	2	0.4048	0.4048	0	1	0.908
68	1	74	2	0.4177	0.4177	1	1	0.687
68	1	75	2	0.4306	0.4306	1	1	0.663
68	1	76	1	0.4435	0.4435	0	1	0.716
68	1	77	1	0.4565	0.4565	0	1	0.762
68	1	78	2	0.4694	0.4694	0	1	1.051
68	1	79	2	0.4823	0.4823	0	1	0.732
68	1	80	1	0.4952	0.4952	0	1	1.087
68	1	81	1	0.5081	0.5081	1	1	0.933
68	1	82	2	0.5210	0.5210	0	1	1.384
68	1	83	2	0.5339	0.5339	1	1	0.754
68	1	84	2	0.5468	0.5468	1	1	0.654
68	1	85	2	0.5597	0.5597	1	1	0.903
68	1	86	2	0.5726	0.5726	0	1	0.643
68	1	87	2	0.5855	0.5855	0	1	0.604
68	1	88	2	0.5984	0.5984	1	1	0.967
68	1	89	1	0.6113	0.6113	0	1	0.841
68	1	90	1	0.6242	0.6242	1	1	0.760
68	1	91	1	0.6371	0.6371	0	1	0.946
68	1	92	2	0.6500	0.6500	0	1	0.964
68	1	93	1	0.1633	0.6500	0	1	1.070
68	1	94	1	0.1528	0.6500	1	1	2.163
68	1	95	1	0.1420	0.6500	1	1	2.205
68	1	96	1	0.1310	0.6500	0	0	2.005
68	1	97	1	0.1632	0.6500	0	0	2.231
68	1	98	1	0.1878	0.6500	1	1	2.728
68	1	99	1	0.1806	0.6500	1	1	1.090
68	1	100	2	0.1806	0.2405	0	1	1.105
68	1	101	2	0.1806	0.2134	1	1	0.767
68	1	102	2	0.1806	0.1894	0	1	1.120
68	1	103	2	0.1806	0.1690	1	1	0.710
68	1	104	2	0.1806	0.1514	0	1	0.844
68	1	105	1	0.1735	0.1514	0	1	0.958
68	1	106	1	0.1664	0.1514	1	1	1.113
68	1	107	2	0.1664	0.1357	0	1	0.686
68	1	108	1	0.1594	0.1357	1	1	1.237
68	1	109	2	0.1594	0.1212	0	1	2.221
68	1	110	2	0.1594	0.1078	0	1	0.822
68	1	111	2	0.1594	0.0951	0	1	0.624
68	1	112	2	0.1594	0.0829	0	1	0.627
68	1	113	2	0.1594	0.0713	1	1	0.675
68	1	114	2	0.1594	0.0601	1	1	0.801
68	1	115	2	0.1594	0.0493	0	1	0.577
68	1	116	1	0.1526	0.0493	0	1	0.980
68	1	117	2	0.1526	0.0389	1	0	0.846
68	1	118	2	0.1526	0.0690	0	1	0.636
68	1	119	2	0.1526	0.0596	1	0	0.725
68	1	120	1	0.1458	0.0596	0	1	0.951
68	1	121	1	0.1391	0.0596	1	1	1.180
68	1	122	1	0.1326	0.0596	1	1	1.612
68	1	123	2	0.1326	0.0867	1	1	1.078
