sub	sess	t	loc	co1	co2	or	resp	rt
40	1	1	2	1.0000	1.0000	0	0	1.474
40	1	2	1	1.0000	1.0000	0	1	2.872
40	1	3	1	1.0000	1.0000	0	1	1.560
40	1	4	1	1.0000	1.0000	1	1	2.253
40	1	5	2	1.0000	1.0000	1	1	1.426
40	1	6	2	1.0000	1.0000	1	1	1.621
40	1	7	2	1.0000	1.0000	0	0	1.270
40	1	8	2	1.0000	1.0000	1	1	2.692
40	1	9	2	1.0000	1.0000	0	1	2.386
40	1	10	2	1.0000	1.0000	1	1	1.270
40	1	11	1	1.0000	1.0000	0	1	2.556
40	1	12	1	1.0000	1.0000	1	1	1.991
40	1	13	2	1.0000	1.0000	1	1	1.378
40	1	14	1	1.0000	1.0000	0	1	0.885
40	1	15	1	1.0000	1.0000	1	1	1.441
40	1	16	2	1.0000	1.0000	0	1	1.177
40	1	17	1	1.0000	1.0000	0	1	1.204
40	1	18	2	1.0000	1.0000	1	1	1.013
40	1	19	1	1.0000	1.0000	1	1	1.231
40	1	20	1	1.0000	1.0000	1	1	0.802
40	1	21	2	1.0000	1.0000	1	1	5.140
40	1	22	2	1.0000	1.0000	1	1	3.792
40	1	23	1	1.0000	1.0000	0	1	2.497
40	1	24	1	1.0000	1.0000	1	0	2.232
40	1	25	2	1.0000	1.0000	0	1	3.488
40	1	26	1	1.0000	1.0000	1	1	1.422
40	1	27	1	1.0000	1.0000	0	1	3.038
40	1	28	2	1.0000	1.0000	0	1	2.117
40	1	29	1	0.2500	0.2500	0	1	1.970
40	1	30	2	0.2629	0.2629	1	1	4.596
40	1	31	2	0.2758	0.2758	0	0	3.823
40	1	32	2	0.2887	0.2887	0	1	2.832
40	1	33	1	0.3016	0.3016	1	1	2.361
40	1	34	2	0.3145	0.3145	0	1	3.987
40	1	35	1	0.3274	0.3274	0	1	6.126
40	1	36	2	0.3403	0.3403	0	0	4.602
40	1	37	2	0.3532	0.3532	0	1	3.547
40	1	38	1	0.3661	0.3661	0	0	2.495
40	1	39	2	0.3790	0.3790	1	1	1.630
40	1	40	2	0.3919	0.3919	0	1	1.308
