sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
25	1	1	1	1	3	0.8860	0.8589	1	1	1.445	50	82	0
25	1	2	0	2	2	0.8860	0.8589	1	1	1.289	5	82	0
25	1	3	9	1	3	0.8860	0.8589	1	1	0.971	0	82	0
25	1	4	1	1	3	0.8860	0.8589	1	1	1.181	50	82	0
25	1	5	1	2	3	0.8860	0.8589	1	1	0.759	59	0	82
25	1	6	0	2	1	0.8860	0.8589	1	1	1.102	5	82	0
25	1	7	1	2	3	0.8860	0.8589	0	1	0.928	50	82	82
25	1	8	9	1	3	0.8860	0.8589	0	0	1.209	0	82	82
25	1	9	0	1	1	0.8860	0.8589	0	1	1.762	5	0	0
25	1	10	0	1	3	0.8860	0.8589	1	1	2.170	5	0	82
25	1	11	9	1	1	0.8860	0.8589	1	1	0.958	0	0	82
25	1	12	1	1	3	0.8860	0.8589	0	1	0.816	53	82	82
25	1	13	1	1	1	0.8860	0.8589	0	1	0.868	50	82	82
25	1	14	9	2	2	0.8860	0.8589	1	0	1.581	0	0	82
25	1	15	0	2	2	0.8860	0.8589	0	1	2.113	5	0	0
25	1	16	0	1	3	0.8860	0.8589	1	1	1.207	5	0	82
25	1	17	0	1	3	0.8860	0.8589	0	0	1.001	0	0	0
25	1	18	9	1	3	0.8860	0.8589	1	1	1.150	0	82	0
25	1	19	1	1	1	0.8860	0.8589	0	1	1.308	50	82	82
25	1	20	1	1	3	0.8860	0.8589	1	1	0.803	55	82	0
25	1	21	9	2	2	0.8860	0.8589	0	1	0.751	0	82	82
25	1	22	1	2	2	0.8860	0.8589	0	1	0.674	68	82	82
25	1	23	1	2	3	0.8860	0.8589	1	1	0.836	51	0	82
25	1	24	0	2	3	0.8860	0.8589	1	1	1.134	5	82	0
25	1	25	1	1	1	0.8860	0.8589	0	1	0.795	56	82	82
25	1	26	9	2	3	0.8860	0.8589	1	1	0.670	0	0	82
25	1	27	0	2	3	0.8860	0.8589	1	1	1.079	5	82	0
25	1	28	1	2	2	0.8860	0.8589	0	1	0.671	68	82	82
25	1	29	1	2	1	0.8860	0.8589	1	1	0.625	73	0	82
25	1	30	0	1	1	0.8860	0.8589	1	1	1.905	5	0	82
25	1	31	0	1	3	0.8860	0.8589	1	1	1.016	5	0	82
25	1	32	0	2	3	0.8860	0.8589	1	1	1.004	5	82	0
25	1	33	1	1	1	0.8860	0.8589	0	0	0.626	0	82	82
25	1	34	0	1	3	0.8860	0.8589	1	0	1.300	0	0	82
25	1	35	9	1	1	0.8860	0.8589	1	1	0.994	0	0	82
25	1	36	1	1	3	0.8860	0.8589	1	1	2.448	50	82	0
25	1	37	0	2	2	0.8860	0.8589	0	0	1.321	0	0	0
25	1	38	1	2	1	0.8860	0.8589	1	1	0.917	50	0	82
25	1	39	1	1	3	0.8860	0.8589	1	1	0.855	50	82	0
25	1	40	1	1	3	0.8860	0.8589	1	1	0.677	67	82	0
25	1	41	1	2	2	0.8860	0.8589	1	1	0.737	61	0	82
25	1	42	1	1	3	0.8860	0.8589	0	0	0.669	0	82	82
25	1	43	9	1	1	0.8860	0.8589	1	1	0.651	0	82	0
25	1	44	1	2	2	0.8860	0.8589	1	1	0.864	50	0	82
25	1	45	0	2	3	0.8860	0.8589	0	0	2.621	0	0	0
25	1	46	1	1	1	0.8860	0.8589	0	1	1.853	50	82	82
25	1	47	9	2	3	0.8860	0.8589	0	0	2.440	0	0	0
25	1	48	0	1	1	0.8860	0.8589	0	1	2.887	5	0	0
25	1	49	9	1	2	0.8860	0.8589	0	1	1.121	0	82	82
25	1	50	1	1	3	0.8860	0.8589	0	1	0.895	50	82	82
25	1	51	9	2	3	0.8860	0.8589	1	1	2.547	0	82	0
25	1	52	0	1	3	0.8860	0.8589	0	1	1.947	5	0	0
25	1	53	1	1	3	0.8860	0.8589	0	1	0.768	58	82	82
25	1	54	9	2	2	0.8860	0.8589	1	1	1.044	0	0	82
25	1	55	1	2	3	0.8860	0.8589	1	1	0.904	50	0	82
25	1	56	0	1	2	0.8860	0.8589	1	1	1.064	5	0	82
25	1	57	0	2	3	0.8860	0.8589	0	1	1.756	5	0	0
25	1	58	9	2	2	0.8860	0.8589	0	1	1.183	0	0	0
25	1	59	0	1	3	0.8860	0.8589	0	1	1.540	5	0	0
25	1	60	1	2	3	0.8860	0.8589	1	1	0.823	53	0	82
25	1	61	0	2	3	0.8860	0.8589	1	0	1.251	0	82	0
25	1	62	0	2	3	0.8860	0.8589	0	1	1.059	5	0	0
25	1	63	0	2	2	0.8860	0.8589	1	1	1.016	5	82	0
25	1	64	0	1	1	0.8860	0.8589	1	1	1.434	5	0	82
25	1	65	0	1	3	0.8860	0.8589	0	1	1.501	5	0	0
25	1	66	0	1	3	0.8860	0.8589	1	1	2.150	5	0	82
25	1	67	1	1	3	0.8860	0.8589	1	1	1.555	50	82	0
25	1	68	0	1	2	0.8860	0.8589	0	0	1.603	0	0	0
25	1	69	0	2	2	0.8860	0.8589	0	1	1.603	5	0	0
25	1	70	9	1	3	0.8860	0.8589	0	1	2.095	0	0	0
25	1	71	1	2	2	0.8860	0.8589	1	1	0.788	56	0	82
25	1	72	1	1	1	0.8860	0.8589	0	1	0.932	50	82	82
25	1	73	1	2	3	0.8860	0.8589	0	1	0.665	68	82	82
25	1	74	1	1	3	0.8860	0.8589	0	1	0.807	54	82	82
25	1	75	0	2	3	0.8860	0.8589	1	1	1.167	5	82	0
25	1	76	9	1	3	0.8860	0.8589	1	1	1.806	0	0	82
25	1	77	1	1	1	0.8860	0.8589	1	1	2.115	50	82	0
25	1	78	1	1	3	0.8860	0.8589	0	1	0.812	54	82	82
25	1	79	1	2	2	0.8860	0.8589	0	1	0.706	64	82	82
25	1	80	0	2	2	0.8860	0.8589	0	1	3.888	5	0	0
25	1	81	1	1	1	0.8860	0.8589	0	1	0.984	50	82	82
25	1	82	0	2	2	0.8860	0.8589	1	1	2.141	5	82	0
25	1	83	1	1	3	0.8860	0.8589	1	1	1.708	50	82	0
25	1	84	1	1	3	0.8860	0.8589	1	1	1.469	50	82	0
25	1	85	1	1	2	0.8860	0.8589	0	1	0.975	50	82	82
25	1	86	1	1	1	0.8860	0.8589	1	1	0.840	51	82	0
25	1	87	9	2	3	0.8860	0.8589	1	0	0.656	0	0	82
25	1	88	1	2	2	0.8860	0.8589	0	1	0.771	58	82	82
25	1	89	9	2	2	0.8860	0.8589	1	1	2.339	0	82	0
25	1	90	1	1	1	0.8860	0.8589	1	1	1.127	50	82	0
25	1	91	1	2	2	0.8860	0.8589	0	1	0.603	75	82	82
25	1	92	1	2	2	0.8860	0.8589	0	1	0.670	68	82	82
25	1	93	1	2	2	0.8860	0.8589	1	1	0.715	64	0	82
25	1	94	0	1	3	0.8860	0.8589	0	1	1.540	5	0	0
25	1	95	0	2	3	0.8860	0.8589	1	1	1.805	5	82	0
25	1	96	0	2	2	0.8860	0.8589	1	1	1.389	5	82	0
25	1	97	0	1	1	0.8860	0.8589	1	1	1.433	5	0	82
25	1	98	0	2	3	0.8860	0.8589	1	1	1.265	5	82	0
25	1	99	9	1	1	0.8860	0.8589	0	1	1.189	0	82	82
25	1	100	0	2	1	0.8860	0.8589	0	1	1.510	5	0	0
25	1	101	9	2	3	0.8860	0.8589	1	1	1.231	0	82	0
25	1	102	0	1	2	0.8860	0.8589	1	1	1.619	5	0	82
25	1	103	1	2	2	0.8860	0.8589	1	1	0.645	71	0	82
25	1	104	1	2	3	0.8860	0.8589	0	1	0.787	56	82	82
25	1	105	9	1	3	0.8860	0.8589	0	1	1.950	0	0	0
25	1	106	9	2	1	0.8860	0.8589	0	1	0.625	0	82	82
25	1	107	0	2	3	0.8860	0.8589	1	1	1.621	5	82	0
25	1	108	1	1	1	0.8860	0.8589	0	1	1.445	50	82	82
25	1	109	0	2	3	0.8860	0.8589	0	1	1.862	5	0	0
25	1	110	0	2	2	0.8860	0.8589	0	0	2.050	0	0	0
25	1	111	1	1	2	0.8860	0.8589	0	1	1.367	50	82	82
25	1	112	9	2	2	0.8860	0.8589	1	1	1.454	0	82	0
25	1	113	0	1	3	0.8860	0.8589	0	1	2.292	5	0	0
25	1	114	0	2	3	0.8860	0.8589	0	1	1.794	5	0	0
25	1	115	1	1	3	0.8860	0.8589	1	1	0.842	51	82	0
25	1	116	1	1	2	0.8860	0.8589	1	1	0.820	53	82	0
25	1	117	9	1	2	0.8860	0.8589	0	1	2.016	0	0	0
25	1	118	1	2	3	0.8860	0.8589	1	1	0.725	63	0	82
25	1	119	9	1	3	0.8860	0.8589	0	1	1.873	0	0	0
25	1	120	0	2	3	0.8860	0.8589	0	1	2.464	5	0	0
25	1	121	0	1	1	0.8860	0.8589	1	1	1.167	5	0	82
25	1	122	0	2	2	0.8860	0.8589	0	1	1.845	5	0	0
25	1	123	1	2	2	0.8860	0.8589	1	1	0.696	65	0	82
25	1	124	1	2	3	0.8860	0.8589	0	1	0.632	72	82	82
25	1	125	0	1	2	0.8860	0.8589	1	1	1.392	5	0	82
25	1	126	1	1	1	0.8860	0.8589	1	1	0.883	50	82	0
25	1	127	1	2	2	0.8860	0.8589	0	1	0.532	82	82	82
25	1	128	0	1	3	0.8860	0.8589	0	0	1.107	0	0	0
25	1	129	0	1	1	0.8860	0.8589	0	1	1.706	5	0	0
25	1	130	0	1	1	0.8860	0.8589	1	1	1.206	5	0	82
25	1	131	9	2	2	0.8860	0.8589	1	1	1.323	0	82	0
25	1	132	0	1	3	0.8860	0.8589	0	1	1.513	5	0	0
25	1	133	0	2	3	0.8860	0.8589	0	1	1.813	5	0	0
25	1	134	0	2	2	0.8860	0.8589	1	1	1.142	5	82	0
25	1	135	0	2	2	0.8860	0.8589	0	1	1.590	5	0	0
25	1	136	0	2	2	0.8860	0.8589	1	0	1.717	0	82	0
25	1	137	1	1	3	0.8860	0.8589	0	1	1.003	50	82	82
25	1	138	0	1	3	0.8860	0.8589	1	1	1.184	5	0	82
25	1	139	0	1	3	0.8860	0.8589	0	1	1.848	5	0	0
25	1	140	0	1	3	0.8860	0.8589	1	1	1.104	5	0	82
25	1	141	1	2	2	0.8860	0.8589	1	1	0.751	60	0	82
25	1	142	1	2	2	0.8860	0.8589	1	1	0.736	61	0	82
25	1	143	1	1	1	0.8860	0.8589	0	1	0.812	54	82	82
25	1	144	9	1	1	0.8860	0.8589	1	1	1.398	0	0	82
25	1	145	9	1	1	0.8860	0.8589	1	1	0.854	0	82	0
25	1	146	0	2	3	0.8860	0.8589	0	1	1.810	5	0	0
25	1	147	1	1	1	0.8860	0.8589	0	1	1.334	50	82	82
25	1	148	0	1	2	0.8860	0.8589	1	1	1.002	5	0	82
25	1	149	0	2	1	0.8860	0.8589	1	1	1.436	5	82	0
25	1	150	0	1	3	0.8860	0.8589	1	1	1.049	5	0	82
25	1	151	1	2	1	0.8860	0.8589	0	1	0.579	77	82	82
25	1	152	0	2	2	0.8860	0.8589	0	1	1.684	5	0	0
25	1	153	0	1	1	0.8860	0.8589	1	1	1.116	5	0	82
25	1	154	1	2	3	0.8860	0.8589	1	1	0.610	74	0	82
25	1	155	0	1	1	0.8860	0.8589	0	1	1.342	5	0	0
25	1	156	1	1	1	0.8860	0.8589	0	0	0.707	0	82	82
25	1	157	1	2	3	0.8860	0.8589	1	1	0.708	64	0	82
25	1	158	0	1	1	0.8860	0.8589	1	1	1.382	5	0	82
25	1	159	1	1	1	0.8860	0.8589	1	1	0.922	50	82	0
25	1	160	0	2	1	0.8860	0.8589	1	1	1.320	5	82	0
25	1	161	1	1	3	0.8860	0.8589	0	1	0.960	50	82	82
25	1	162	0	2	3	0.8860	0.8589	1	1	1.251	5	82	0
25	1	163	1	2	3	0.8860	0.8589	1	1	0.794	56	0	82
25	1	164	1	2	2	0.8860	0.8589	0	1	0.584	77	82	82
25	1	165	0	2	3	0.8860	0.8589	1	1	2.222	5	82	0
25	1	166	0	1	1	0.8860	0.8589	0	1	2.877	5	0	0
25	1	167	1	1	1	0.8860	0.8589	1	1	0.672	68	82	0
25	1	168	0	1	1	0.8860	0.8589	0	1	2.533	5	0	0
25	1	169	9	1	1	0.8860	0.8589	0	1	0.750	0	82	82
25	1	170	9	2	3	0.8860	0.8589	0	1	0.695	0	82	82
25	1	171	0	1	3	0.8860	0.8589	1	1	1.773	5	0	82
25	1	172	9	1	3	0.8860	0.8589	1	1	0.713	0	82	0
25	1	173	1	2	3	0.8860	0.8589	1	1	0.757	59	0	82
25	1	174	9	1	3	0.8860	0.8589	0	0	0.633	0	82	82
25	1	175	9	2	3	0.8860	0.8589	1	1	1.469	0	82	0
25	1	176	1	1	3	0.8860	0.8589	0	1	0.669	68	82	82
25	1	177	9	1	3	0.8860	0.8589	0	1	0.632	0	82	82
25	1	178	0	1	1	0.8860	0.8589	0	1	2.009	5	0	0
25	1	179	1	1	3	0.8860	0.8589	1	1	0.674	68	82	0
25	1	180	0	1	2	0.8860	0.8589	0	1	1.601	5	0	0
25	1	181	9	2	3	0.8860	0.8589	0	1	0.558	0	82	82
25	1	182	9	2	2	0.8860	0.8589	0	1	0.638	0	82	82
25	1	183	0	2	3	0.8860	0.8589	0	1	1.964	5	0	0
25	1	184	1	2	3	0.8860	0.8589	0	1	0.428	92	82	82
25	1	185	0	2	2	0.8860	0.8589	0	1	2.153	5	0	0
25	1	186	0	1	3	0.8860	0.8589	1	1	1.268	5	0	82
25	1	187	1	1	1	0.8860	0.8589	0	0	1.227	0	82	82
25	1	188	1	2	3	0.8860	0.8589	1	1	0.753	60	0	82
25	1	189	0	1	3	0.8860	0.8589	0	1	2.051	5	0	0
25	1	190	9	2	2	0.8860	0.8589	0	1	1.676	0	0	0
25	1	191	0	1	3	0.8860	0.8589	0	0	1.538	0	0	0
25	1	192	0	1	2	0.8860	0.8589	0	1	1.062	5	0	0
25	1	193	1	2	3	0.8860	0.8589	0	1	0.631	72	82	82
25	1	194	0	1	1	0.8860	0.8589	0	1	1.360	5	0	0
