sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
123	1	1	9	1	3	0.1005	0.3541	1	0	1.551	0	0	82
123	1	2	1	1	3	0.1005	0.3541	0	1	1.025	50	82	82
123	1	3	0	2	2	0.1005	0.3541	0	1	0.601	7	0	0
123	1	4	1	1	1	0.1005	0.3541	1	1	0.890	50	82	0
123	1	5	0	1	1	0.1005	0.3541	1	0	0.761	0	0	82
123	1	6	9	2	3	0.1005	0.3541	0	1	0.915	0	0	0
123	1	7	0	2	2	0.1005	0.3541	0	1	0.592	8	0	0
123	1	8	0	1	1	0.1005	0.3541	0	0	1.011	0	0	0
123	1	9	0	2	2	0.1005	0.3541	1	1	0.580	8	82	0
123	1	10	1	1	1	0.1005	0.3541	1	0	0.958	0	82	0
123	1	11	1	2	1	0.1005	0.3541	1	1	0.744	61	0	82
123	1	12	0	2	2	0.1005	0.3541	1	1	0.653	7	82	0
123	1	13	0	1	3	0.1005	0.3541	1	0	1.259	0	0	82
123	1	14	0	1	1	0.1005	0.3541	0	1	0.763	6	0	0
123	1	15	9	1	3	0.1005	0.3541	0	1	0.710	0	0	0
123	1	16	0	2	1	0.1005	0.3541	1	1	1.008	5	82	0
123	1	17	0	2	3	0.1005	0.3541	1	1	0.728	6	82	0
123	1	18	0	1	1	0.1005	0.3541	1	0	0.692	0	0	82
123	1	19	9	2	3	0.1005	0.3541	0	1	0.866	0	82	82
123	1	20	0	2	3	0.1005	0.3541	0	1	0.624	7	0	0
123	1	21	0	2	3	0.1005	0.3541	1	1	1.005	5	82	0
123	1	22	0	2	2	0.1005	0.3541	1	1	0.782	6	82	0
123	1	23	1	1	2	0.1005	0.3541	1	1	1.015	50	82	0
123	1	24	1	2	2	0.1005	0.3541	1	1	0.726	62	0	82
123	1	25	0	1	3	0.1005	0.3541	1	0	0.747	0	0	82
123	1	26	9	2	3	0.1005	0.3541	1	1	0.589	0	0	82
123	1	27	0	2	3	0.1005	0.3541	0	1	0.535	8	0	0
123	1	28	9	2	3	0.1005	0.3541	1	0	0.914	0	0	82
123	1	29	1	1	3	0.1005	0.3541	0	1	0.725	62	82	82
123	1	30	1	1	1	0.1005	0.3541	0	1	0.649	70	82	82
123	1	31	0	1	3	0.1005	0.3541	0	1	0.638	7	0	0
123	1	32	0	2	2	0.1005	0.3541	1	1	0.654	7	82	0
123	1	33	9	2	3	0.1005	0.3541	1	1	0.815	0	0	82
123	1	34	0	1	1	0.1005	0.3541	0	1	0.656	7	0	0
123	1	35	0	2	2	0.1005	0.3541	1	1	0.863	5	82	0
123	1	36	0	1	3	0.1005	0.3541	0	1	0.717	6	0	0
123	1	37	0	2	2	0.1005	0.3541	0	1	1.020	5	0	0
123	1	38	0	2	3	0.1005	0.3541	0	1	0.548	8	0	0
123	1	39	1	2	3	0.1005	0.3541	1	1	0.726	62	0	82
123	1	40	1	2	2	0.1005	0.3541	0	1	0.515	84	82	82
123	1	41	1	2	3	0.1005	0.3541	0	1	0.792	56	82	82
123	1	42	0	1	1	0.1005	0.3541	0	1	0.754	6	0	0
123	1	43	9	2	3	0.1005	0.3541	1	1	1.429	0	82	0
123	1	44	1	2	1	0.1005	0.3541	0	1	1.269	50	82	82
123	1	45	1	2	1	0.1005	0.3541	0	1	0.445	91	82	82
123	1	46	1	2	3	0.1005	0.3541	0	1	0.526	82	82	82
123	1	47	1	1	1	0.1005	0.3541	1	1	0.690	66	82	0
123	1	48	9	1	3	0.1005	0.3541	0	1	0.480	0	0	0
123	1	49	1	1	3	0.1005	0.3541	1	1	0.613	74	82	0
123	1	50	0	1	3	0.1005	0.3541	1	1	0.571	8	0	82
123	1	51	1	1	3	0.1005	0.3541	1	1	0.496	85	82	0
123	1	52	0	1	3	0.1005	0.3541	1	1	0.757	6	0	82
123	1	53	0	2	3	0.1005	0.3541	1	1	1.056	5	82	0
123	1	54	9	2	3	0.1005	0.3541	0	1	0.542	0	0	0
123	1	55	1	2	2	0.1005	0.3541	1	1	0.561	79	0	82
123	1	56	0	1	1	0.1005	0.3541	0	1	3.019	5	0	0
123	1	57	0	1	3	0.1005	0.3541	1	0	1.309	0	0	82
123	1	58	1	1	1	0.1005	0.3541	0	1	0.852	50	82	82
123	1	59	1	1	3	0.1005	0.3541	1	0	0.930	0	82	0
123	1	60	1	2	2	0.1005	0.3541	0	1	0.630	72	82	82
123	1	61	0	1	3	0.1005	0.3541	0	1	0.540	8	0	0
123	1	62	0	1	1	0.1005	0.3541	0	1	0.626	7	0	0
123	1	63	0	1	3	0.1005	0.3541	1	0	0.673	0	0	82
123	1	64	9	2	1	0.1005	0.3541	0	1	0.543	0	0	0
123	1	65	0	1	1	0.1005	0.3541	1	1	0.754	6	0	82
123	1	66	1	1	1	0.1005	0.3541	0	1	0.597	75	82	82
123	1	67	1	2	3	0.1005	0.3541	0	1	0.917	50	82	82
123	1	68	0	1	3	0.1005	0.3541	1	1	0.513	8	0	82
123	1	69	1	2	2	0.1005	0.3541	0	1	0.828	52	82	82
123	1	70	1	2	3	0.1005	0.3541	0	1	0.532	82	82	82
123	1	71	0	1	1	0.1005	0.3541	1	1	0.682	7	0	82
123	1	72	0	1	1	0.1005	0.3541	1	0	0.862	0	0	82
123	1	73	1	2	3	0.1005	0.3541	1	1	0.580	77	0	82
123	1	74	1	1	3	0.1005	0.3541	0	1	1.086	50	82	82
123	1	75	0	1	3	0.1005	0.3541	0	1	0.803	5	0	0
123	1	76	0	1	1	0.1005	0.3541	0	1	0.596	8	0	0
123	1	77	9	2	3	0.1005	0.3541	0	1	0.588	0	0	0
123	1	78	0	1	2	0.1005	0.3541	0	1	0.648	7	0	0
123	1	79	1	2	3	0.1005	0.3541	1	0	1.198	0	0	82
123	1	80	0	2	3	0.1005	0.3541	1	1	0.637	7	82	0
123	1	81	1	2	2	0.1005	0.3541	0	1	0.549	80	82	82
123	1	82	0	2	3	0.1005	0.3541	0	1	0.544	8	0	0
123	1	83	1	2	2	0.1005	0.3541	0	1	0.467	88	82	82
123	1	84	9	2	2	0.1005	0.3541	1	1	0.825	0	82	0
123	1	85	1	2	2	0.1005	0.3541	0	1	0.522	83	82	82
123	1	86	0	2	2	0.1005	0.3541	1	1	6.928	5	82	0
123	1	87	9	2	2	0.1005	0.3541	0	1	1.197	0	82	82
123	1	88	1	2	2	0.1005	0.3541	1	1	1.128	50	0	82
123	1	89	9	2	2	0.1005	0.3541	0	1	0.466	0	0	0
