sub	sess	t	loc	co1	co2	or	resp	rt
123	1	1	1	1.0000	1.0000	0	1	15.026
123	1	2	1	1.0000	1.0000	1	0	2.247
123	1	3	2	1.0000	1.0000	1	1	2.287
123	1	4	2	1.0000	1.0000	0	0	2.478
123	1	5	1	1.0000	1.0000	0	1	1.107
123	1	6	2	1.0000	1.0000	0	1	0.825
123	1	7	1	1.0000	1.0000	0	0	0.962
123	1	8	1	1.0000	1.0000	1	0	0.733
123	1	9	2	1.0000	1.0000	0	1	2.153
123	1	10	2	1.0000	1.0000	1	1	0.917
123	1	11	1	1.0000	1.0000	1	1	1.002
123	1	12	2	1.0000	1.0000	0	1	0.907
123	1	13	1	1.0000	1.0000	0	1	0.687
123	1	14	2	1.0000	1.0000	0	1	0.588
123	1	15	2	1.0000	1.0000	1	1	1.141
123	1	16	2	1.0000	1.0000	0	1	0.927
123	1	17	2	1.0000	1.0000	1	1	0.681
123	1	18	2	1.0000	1.0000	1	1	0.665
123	1	19	1	1.0000	1.0000	1	1	0.726
123	1	20	2	1.0000	1.0000	1	1	0.956
123	1	21	1	1.0000	1.0000	0	0	1.184
123	1	22	1	1.0000	1.0000	1	1	0.938
123	1	23	1	1.0000	1.0000	1	1	0.789
123	1	24	1	1.0000	1.0000	0	0	0.751
123	1	25	2	1.0000	1.0000	0	1	0.505
123	1	26	1	1.0000	1.0000	0	1	0.688
123	1	27	2	1.0000	1.0000	1	1	0.685
123	1	28	1	1.0000	1.0000	1	0	0.938
123	1	29	2	1.0000	1.0000	1	1	0.908
123	1	30	1	1.0000	1.0000	0	1	1.498
123	1	31	2	1.0000	1.0000	0	1	1.110
123	1	32	2	1.0000	1.0000	0	1	0.595
123	1	33	1	1.0000	1.0000	1	1	0.779
123	1	34	1	1.0000	1.0000	0	1	0.685
123	1	35	2	1.0000	1.0000	1	0	1.475
123	1	36	1	0.2500	0.2500	1	1	0.725
123	1	37	2	0.2629	0.2629	0	1	0.658
123	1	38	2	0.2758	0.2758	1	1	0.978
123	1	39	2	0.2887	0.2887	0	1	0.532
123	1	40	1	0.3016	0.3016	1	1	0.751
123	1	41	2	0.3145	0.3145	0	1	0.691
123	1	42	2	0.3274	0.3274	0	1	0.554
123	1	43	2	0.3403	0.3403	1	0	0.772
123	1	44	2	0.3532	0.3532	0	1	0.632
123	1	45	2	0.3661	0.3661	1	0	0.681
123	1	46	1	0.3790	0.3790	1	1	1.102
123	1	47	1	0.3919	0.3919	1	1	1.043
123	1	48	1	0.4048	0.4048	1	1	0.804
123	1	49	2	0.4177	0.4177	1	1	1.455
123	1	50	1	0.4306	0.4306	1	1	0.856
123	1	51	1	0.4435	0.4435	1	1	1.344
123	1	52	1	0.4565	0.4565	0	1	1.069
123	1	53	2	0.4694	0.4694	0	1	0.837
