sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
6	1	2	1	2	-1	0.0500	0.0500	1	1	1.410
6	1	4	1	2	-1	0.0500	0.0500	1	1	0.551
6	1	6	1	2	-1	0.0500	0.0500	0	1	0.781
6	1	8	1	1	-1	0.0500	0.0500	0	1	1.016
6	1	10	1	1	-1	0.0500	0.0500	0	1	0.760
6	1	12	1	2	-1	0.0500	0.0500	1	1	0.688
6	1	14	1	2	-1	0.0500	0.0500	0	1	0.645
6	1	16	1	1	-1	0.0500	0.0500	1	0	1.117
6	1	18	1	1	-1	0.0500	0.0500	0	1	0.755
6	1	20	1	2	-1	0.0500	0.0500	1	1	0.516
6	1	22	1	2	-1	0.0500	0.0500	0	0	0.738
6	1	24	1	1	-1	0.0500	0.0500	0	1	0.521
6	1	26	1	1	-1	0.0500	0.0500	1	1	0.643
6	1	28	1	1	-1	0.0500	0.0500	1	1	0.615
6	1	30	1	1	-1	0.0500	0.0500	1	1	0.835
6	1	32	1	1	-1	0.0500	0.0500	0	1	0.448
6	1	34	1	1	-1	0.0500	0.0500	1	1	0.374
6	1	36	1	1	-1	0.0500	0.0500	1	0	0.445
6	1	38	1	1	-1	0.0500	0.0500	0	1	0.606
6	1	40	1	2	-1	0.0500	0.0500	0	1	0.535
6	1	42	1	2	-1	0.0500	0.0500	0	1	0.485
6	1	44	1	1	-1	0.0500	0.0500	0	1	0.553
6	1	46	1	2	-1	0.0500	0.0500	0	1	0.460
6	1	48	1	1	-1	0.0500	0.0500	0	1	0.424
6	1	50	1	2	-1	0.0500	0.0500	1	1	0.583
6	1	52	1	2	-1	0.0500	0.0500	0	1	0.516
6	1	54	1	1	-1	0.0500	0.0500	1	1	0.449
6	1	56	1	2	-1	0.0500	0.0500	0	1	0.510
6	1	58	1	2	-1	0.0500	0.0500	1	1	0.523
6	1	60	1	2	-1	0.0500	0.0500	1	1	0.332
6	1	62	1	1	-1	0.0500	0.0500	1	0	0.381
6	1	64	1	2	-1	0.0500	0.0500	1	1	0.601
6	1	66	9	1	-1	0.0500	0.0500	1	1	0.686
6	1	68	9	1	-1	0.0500	0.0500	0	0	0.481
6	1	70	9	2	-1	0.0500	0.0500	0	1	0.581
6	1	72	9	1	-1	0.0500	0.0500	0	1	0.442
6	1	74	9	2	-1	0.0500	0.0500	1	1	0.432
6	1	76	9	2	-1	0.0500	0.0500	0	1	0.611
6	1	78	9	1	-1	0.0500	0.0500	0	1	0.405
6	1	80	9	2	-1	0.0500	0.0500	0	1	0.417
6	1	82	9	2	-1	0.0500	0.0500	1	1	0.410
6	1	84	9	2	-1	0.0500	0.0500	0	1	0.378
6	1	86	9	2	-1	0.0500	0.0500	1	1	0.380
6	1	88	9	1	-1	0.0500	0.0500	1	0	0.387
6	1	90	9	2	-1	0.0500	0.0500	0	1	0.413
6	1	92	9	1	-1	0.0500	0.0500	1	1	0.382
6	1	94	9	2	-1	0.0500	0.0500	0	1	0.497
6	1	96	9	1	-1	0.0500	0.0500	0	1	0.395
6	1	98	9	2	-1	0.0500	0.0500	1	1	0.337
6	1	100	9	2	-1	0.0500	0.0500	1	1	0.479
6	1	102	9	1	-1	0.0500	0.0500	0	1	0.460
6	1	104	9	1	-1	0.0500	0.0500	1	0	0.486
6	1	106	9	1	-1	0.0500	0.0500	1	1	0.550
6	1	108	9	1	-1	0.0500	0.0500	0	1	0.386
6	1	110	9	2	-1	0.0500	0.0500	0	1	0.430
6	1	112	9	1	-1	0.0500	0.0500	0	1	0.405
6	1	114	9	2	-1	0.0500	0.0500	0	1	0.406
6	1	116	9	2	-1	0.0500	0.0500	1	1	0.327
6	1	118	9	1	-1	0.0500	0.0500	0	1	0.401
6	1	120	9	1	-1	0.0500	0.0500	1	1	0.416
6	1	122	9	2	-1	0.0500	0.0500	1	1	0.383
6	1	124	9	1	-1	0.0500	0.0500	1	0	0.623
6	1	126	9	1	-1	0.0500	0.0500	1	0	0.722
6	1	128	9	2	-1	0.0500	0.0500	1	1	0.459
