sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
6	1	1	9	1	1	0.0500	0.0500	1	1	0.806	0	0	82
6	1	2	9	1	1	0.0500	0.0500	1	1	0.509	0	0	82
6	1	3	0	2	3	0.0500	0.0500	1	1	0.825	5	0	82
6	1	4	1	1	2	0.0500	0.0500	0	1	0.536	81	0	0
6	1	5	0	1	3	0.0500	0.0500	1	1	0.606	7	82	0
6	1	6	0	2	1	0.0500	0.0500	0	0	0.565	0	82	82
6	1	7	1	2	1	0.0500	0.0500	1	1	0.515	84	82	0
6	1	8	0	2	3	0.0500	0.0500	1	1	0.612	7	0	82
6	1	9	0	1	1	0.0500	0.0500	1	1	0.502	8	82	0
6	1	10	1	1	3	0.0500	0.0500	0	1	0.550	80	0	0
6	1	11	9	2	3	0.0500	0.0500	1	1	0.663	0	0	82
6	1	12	0	2	1	0.0500	0.0500	0	1	0.605	7	82	82
6	1	13	0	2	3	0.0500	0.0500	0	1	0.548	8	82	82
6	1	14	0	2	2	0.0500	0.0500	1	1	0.664	7	0	82
6	1	15	1	1	3	0.0500	0.0500	0	1	0.458	89	0	0
6	1	16	0	1	1	0.0500	0.0500	1	1	0.916	5	82	0
6	1	17	0	2	1	0.0500	0.0500	0	1	0.540	8	82	82
6	1	18	9	1	3	0.0500	0.0500	0	1	0.539	0	82	82
6	1	19	9	1	3	0.0500	0.0500	0	1	0.533	0	0	0
6	1	20	1	2	2	0.0500	0.0500	0	1	0.542	81	0	0
6	1	21	0	2	2	0.0500	0.0500	1	1	0.896	5	0	82
6	1	22	1	1	3	0.0500	0.0500	0	1	0.441	91	0	0
6	1	23	0	1	1	0.0500	0.0500	0	1	0.408	9	82	82
6	1	24	1	1	2	0.0500	0.0500	1	1	0.568	78	0	82
6	1	25	1	1	3	0.0500	0.0500	1	0	0.525	0	0	82
6	1	26	1	1	3	0.0500	0.0500	0	1	0.545	81	0	0
6	1	27	0	1	3	0.0500	0.0500	0	1	0.421	9	82	82
6	1	28	1	2	1	0.0500	0.0500	0	1	0.547	80	0	0
6	1	29	1	1	1	0.0500	0.0500	1	1	0.536	81	0	82
6	1	30	0	2	3	0.0500	0.0500	0	1	0.486	9	82	82
6	1	31	0	2	3	0.0500	0.0500	1	1	0.448	9	0	82
6	1	32	1	1	1	0.0500	0.0500	1	0	0.542	0	0	82
6	1	33	1	1	1	0.0500	0.0500	0	1	0.486	86	0	0
6	1	34	1	2	3	0.0500	0.0500	0	1	0.500	85	0	0
6	1	35	9	2	3	0.0500	0.0500	0	1	0.511	0	82	82
6	1	36	0	2	3	0.0500	0.0500	0	1	0.576	8	82	82
6	1	37	1	1	1	0.0500	0.0500	1	0	0.820	0	0	82
6	1	38	1	2	3	0.0500	0.0500	0	1	0.509	84	0	0
6	1	39	0	2	3	0.0500	0.0500	1	1	0.397	10	0	82
6	1	40	1	1	1	0.0500	0.0500	1	0	0.385	0	0	82
6	1	41	1	1	3	0.0500	0.0500	1	1	0.522	83	0	82
6	1	42	9	2	2	0.0500	0.0500	1	1	0.503	0	0	82
6	1	43	9	1	3	0.0500	0.0500	1	1	0.474	0	82	0
6	1	44	9	2	2	0.0500	0.0500	1	1	0.477	0	0	82
6	1	45	0	1	3	0.0500	0.0500	0	1	0.646	7	82	82
6	1	46	1	1	2	0.0500	0.0500	0	1	0.476	87	0	0
6	1	47	1	2	2	0.0500	0.0500	1	1	0.431	92	82	0
6	1	48	0	2	1	0.0500	0.0500	1	1	0.445	9	0	82
6	1	49	9	2	3	0.0500	0.0500	1	1	0.427	0	0	82
6	1	50	0	2	3	0.0500	0.0500	1	1	0.418	9	0	82
6	1	51	1	1	1	0.0500	0.0500	1	0	0.578	0	0	82
6	1	52	0	2	2	0.0500	0.0500	0	1	0.591	8	82	82
6	1	53	1	2	2	0.0500	0.0500	1	1	0.456	89	82	0
6	1	54	1	2	3	0.0500	0.0500	0	1	0.488	86	0	0
6	1	55	1	2	2	0.0500	0.0500	1	1	0.402	95	82	0
6	1	56	9	1	1	0.0500	0.0500	1	1	0.641	0	82	0
6	1	57	0	2	2	0.0500	0.0500	0	1	0.569	8	82	82
6	1	58	0	1	3	0.0500	0.0500	1	1	0.600	8	82	0
6	1	59	9	2	3	0.0500	0.0500	0	1	0.529	0	0	0
6	1	60	9	1	2	0.0500	0.0500	1	1	0.499	0	0	82
6	1	61	9	2	3	0.0500	0.0500	1	1	0.455	0	0	82
6	1	62	0	2	2	0.0500	0.0500	0	0	0.410	0	82	82
6	1	63	0	2	2	0.0500	0.0500	1	1	0.464	9	0	82
6	1	64	9	2	2	0.0500	0.0500	0	1	0.462	0	0	0
6	1	65	0	2	3	0.0500	0.0500	1	1	0.382	10	0	82
6	1	66	9	1	3	0.0500	0.0500	1	0	0.560	0	0	82
6	1	67	9	2	1	0.0500	0.0500	0	1	0.485	0	0	0
6	1	68	0	2	2	0.0500	0.0500	0	1	0.782	6	82	82
6	1	69	0	1	1	0.0500	0.0500	0	1	0.739	6	82	82
6	1	70	1	2	2	0.0500	0.0500	1	1	0.359	99	82	0
6	1	71	1	1	1	0.0500	0.0500	1	1	0.869	50	0	82
6	1	72	1	1	1	0.0500	0.0500	1	1	0.434	92	0	82
6	1	73	0	2	2	0.0500	0.0500	0	1	0.716	6	82	82
6	1	74	1	2	2	0.0500	0.0500	1	1	0.372	98	82	0
