sub	sess	t	loc	cue	co1	co2	or	resp	rt
6	1	1	2	2	0.0500	0.0500	0	1	2.099
6	1	2	1	1	0.0500	0.0500	1	1	0.878
6	1	3	1	3	0.0500	0.0500	1	1	1.096
6	1	4	2	3	0.0500	0.0500	0	1	0.740
6	1	5	2	1	0.0500	0.0500	0	1	0.894
6	1	6	2	3	0.0500	0.0500	1	1	0.845
6	1	7	2	1	0.0500	0.0500	0	1	0.678
6	1	8	1	1	0.0500	0.0500	1	1	0.782
6	1	9	1	3	0.0500	0.0500	0	1	0.716
6	1	10	2	3	0.0500	0.0500	1	1	0.755
6	1	11	2	2	0.0500	0.0500	1	1	0.893
6	1	12	2	2	0.0500	0.0500	1	1	0.745
6	1	13	2	2	0.0500	0.0500	0	0	1.014
6	1	14	2	2	0.0500	0.0500	0	1	0.815
6	1	15	1	1	0.0500	0.0500	1	0	0.824
6	1	16	1	1	0.0500	0.0500	0	1	0.841
6	1	17	2	3	0.0500	0.0500	1	1	0.812
6	1	18	2	2	0.0500	0.0500	0	1	0.645
6	1	19	2	2	0.0500	0.0500	1	1	0.584
6	1	20	2	2	0.0500	0.0500	1	1	0.962
6	1	21	2	2	0.0500	0.0500	1	1	0.703
6	1	22	2	3	0.0500	0.0500	0	1	0.733
6	1	23	1	1	0.0500	0.0500	1	1	1.544
6	1	24	1	3	0.0500	0.0500	0	0	1.198
6	1	25	2	2	0.0500	0.0500	1	1	0.757
6	1	26	1	3	0.0500	0.0500	1	1	0.743
6	1	27	2	2	0.0500	0.0500	1	1	0.708
6	1	28	2	2	0.0500	0.0500	0	0	0.806
6	1	29	1	1	0.0500	0.0500	0	1	0.668
6	1	30	2	1	0.0500	0.0500	1	1	0.755
6	1	31	2	2	0.0500	0.0500	0	1	0.717
6	1	32	2	2	0.0500	0.0500	0	1	0.668
6	1	33	1	3	0.0500	0.0500	1	1	0.568
6	1	34	1	2	0.0500	0.0500	0	1	0.679
6	1	35	1	2	0.0500	0.0500	1	0	1.037
6	1	36	2	3	0.0500	0.0500	0	0	0.713
6	1	37	2	2	0.0500	0.0500	1	1	0.730
6	1	38	1	1	0.0500	0.0500	0	1	0.797
6	1	39	1	3	0.0500	0.0500	1	1	0.678
6	1	40	1	2	0.0500	0.0500	0	1	0.665
6	1	41	2	3	0.0500	0.0500	0	1	1.157
6	1	42	1	1	0.0500	0.0500	0	1	0.659
6	1	43	1	3	0.0500	0.0500	0	1	0.603
6	1	44	1	1	0.0500	0.0500	0	1	0.526
6	1	45	1	1	0.0500	0.0500	1	1	0.599
6	1	46	1	1	0.0500	0.0500	1	1	0.690
6	1	47	1	2	0.0500	0.0500	1	1	0.746
6	1	48	1	1	0.0500	0.0500	1	0	0.611
6	1	49	2	2	0.0500	0.0500	0	1	0.970
6	1	50	1	3	0.0500	0.0500	0	1	0.751
6	1	51	1	1	0.0500	0.0500	0	1	0.758
6	1	52	1	1	0.0500	0.0500	0	1	0.699
6	1	53	2	3	0.0500	0.0500	1	1	0.728
6	1	54	1	1	0.0500	0.0500	1	1	0.726
6	1	55	2	1	0.0500	0.0500	1	1	0.840
6	1	56	1	1	0.0500	0.0500	0	1	0.761
6	1	57	1	1	0.0500	0.0500	0	1	0.576
6	1	58	2	3	0.0500	0.0500	1	1	0.979
6	1	59	2	1	0.0500	0.0500	0	1	0.601
6	1	60	1	3	0.0500	0.0500	0	0	0.627
6	1	61	1	2	0.0500	0.0500	0	1	0.619
6	1	62	1	1	0.0500	0.0500	0	1	1.095
6	1	63	1	2	0.0500	0.0500	0	0	0.825
6	1	64	2	2	0.0500	0.0500	1	1	0.755
6	1	65	1	1	0.0500	0.0500	0	1	1.008
6	1	66	1	1	0.0500	0.0500	0	0	1.212
6	1	67	2	2	0.0500	0.0500	1	1	0.697
6	1	68	1	1	0.0500	0.0500	1	1	0.637
6	1	69	2	3	0.0500	0.0500	1	1	0.633
6	1	70	2	2	0.0500	0.0500	1	1	2.430
6	1	71	1	3	0.0500	0.0500	1	1	0.717
6	1	72	2	3	0.0500	0.0500	1	1	0.802
6	1	73	2	2	0.0500	0.0500	1	1	0.725
6	1	74	1	3	0.0500	0.0500	1	1	1.019
6	1	75	1	3	0.0500	0.0500	0	1	0.806
6	1	76	1	1	0.0500	0.0500	1	1	0.660
6	1	77	2	2	0.0500	0.0500	0	1	1.151
6	1	78	2	3	0.0500	0.0500	0	1	6.607
6	1	79	2	2	0.0500	0.0500	0	1	0.708
6	1	80	2	2	0.0500	0.0500	0	1	0.783
6	1	81	1	1	0.0500	0.0500	0	1	0.720
6	1	82	2	2	0.0500	0.0500	0	1	0.589
6	1	83	1	1	0.0500	0.0500	1	0	0.892
6	1	84	2	2	0.0500	0.0500	0	1	0.887
6	1	85	2	1	0.0500	0.0500	0	1	0.720
6	1	86	2	3	0.0500	0.0500	1	1	0.701
6	1	87	2	2	0.0500	0.0500	1	1	0.606
6	1	88	1	3	0.0500	0.0500	0	0	1.341
6	1	89	1	2	0.0500	0.0500	1	0	0.960
6	1	90	2	3	0.0500	0.0500	0	1	0.671
6	1	91	1	1	0.0500	0.0500	0	1	0.968
6	1	92	1	1	0.0500	0.0500	0	1	0.728
6	1	93	2	2	0.0500	0.0500	1	1	0.731
6	1	94	2	2	0.0500	0.0500	1	1	0.518
6	1	95	2	2	0.0500	0.0500	1	1	0.607
6	1	96	2	1	0.0500	0.0500	1	1	0.731
6	1	97	1	1	0.0500	0.0500	1	1	0.721
6	1	98	1	3	0.0500	0.0500	1	1	1.082
6	1	99	1	1	0.0500	0.0500	1	1	0.718
6	1	100	2	2	0.0500	0.0500	0	1	0.760
6	1	101	1	3	0.0500	0.0500	1	1	0.861
6	1	102	1	3	0.0500	0.0500	0	1	0.892
6	1	103	1	2	0.0500	0.0500	1	1	0.787
6	1	104	1	1	0.0500	0.0500	1	1	0.626
6	1	105	1	1	0.0500	0.0500	0	1	0.621
6	1	106	2	3	0.0500	0.0500	0	1	0.977
6	1	107	2	2	0.0500	0.0500	0	1	0.678
6	1	108	2	3	0.0500	0.0500	0	1	0.651
6	1	109	2	2	0.0500	0.0500	0	1	0.607
6	1	110	1	1	0.0500	0.0500	1	1	1.025
6	1	111	1	1	0.0500	0.0500	1	1	1.730
6	1	112	2	1	0.0500	0.0500	1	1	0.576
