sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
32	1	1	1	2	2	0.1925	0.2488	1	1	0.950	50	82	0
32	1	2	1	2	3	0.1925	0.2488	1	1	1.290	50	82	0
32	1	3	9	1	3	0.1925	0.2488	0	1	1.352	0	0	0
32	1	4	1	2	3	0.1925	0.2488	0	1	0.579	77	0	0
32	1	5	1	2	2	0.1925	0.2488	1	1	0.806	54	82	0
32	1	6	1	1	1	0.1925	0.2488	0	1	1.304	50	0	0
32	1	7	1	1	1	0.1925	0.2488	1	1	0.701	65	0	82
32	1	8	1	1	3	0.1925	0.2488	1	1	1.045	50	0	82
32	1	9	9	1	1	0.1925	0.2488	0	1	0.739	0	82	82
32	1	10	1	1	3	0.1925	0.2488	1	1	0.886	50	0	82
32	1	11	0	2	2	0.1925	0.2488	0	0	0.565	0	82	82
32	1	12	0	2	2	0.1925	0.2488	0	1	0.736	6	82	82
32	1	13	0	2	1	0.1925	0.2488	0	1	0.779	6	82	82
32	1	14	1	1	3	0.1925	0.2488	1	0	1.221	0	0	82
32	1	15	1	2	2	0.1925	0.2488	0	0	1.159	0	0	0
32	1	16	9	2	3	0.1925	0.2488	1	1	1.427	0	82	0
32	1	17	1	1	3	0.1925	0.2488	1	1	0.948	50	0	82
32	1	18	1	1	2	0.1925	0.2488	1	1	0.790	56	0	82
32	1	19	0	1	3	0.1925	0.2488	0	0	1.551	0	82	82
32	1	20	0	1	1	0.1925	0.2488	0	1	0.764	6	82	82
32	1	21	0	1	3	0.1925	0.2488	1	1	1.192	5	82	0
32	1	22	9	2	1	0.1925	0.2488	0	0	1.963	0	82	82
32	1	23	1	2	3	0.1925	0.2488	1	0	0.864	0	82	0
32	1	24	1	1	3	0.1925	0.2488	0	1	0.893	50	0	0
32	1	25	0	2	3	0.1925	0.2488	1	1	1.404	5	0	82
32	1	26	1	2	3	0.1925	0.2488	1	1	0.879	50	82	0
32	1	27	0	1	3	0.1925	0.2488	1	1	0.684	7	82	0
32	1	28	1	2	3	0.1925	0.2488	1	1	0.754	60	82	0
32	1	29	0	2	3	0.1925	0.2488	1	1	0.589	8	0	82
32	1	30	1	2	3	0.1925	0.2488	0	0	1.007	0	0	0
32	1	31	1	2	3	0.1925	0.2488	1	1	1.001	50	82	0
32	1	32	1	1	3	0.1925	0.2488	0	0	1.204	0	0	0
32	1	33	0	1	3	0.1925	0.2488	0	1	0.854	5	82	82
32	1	34	0	2	3	0.1925	0.2488	0	1	0.632	7	82	82
32	1	35	0	1	1	0.1925	0.2488	1	1	0.967	5	82	0
32	1	36	0	1	3	0.1925	0.2488	1	0	1.000	0	82	0
32	1	37	1	1	2	0.1925	0.2488	0	0	1.425	0	0	0
32	1	38	1	2	3	0.1925	0.2488	0	0	2.522	0	0	0
32	1	39	0	2	2	0.1925	0.2488	1	1	1.214	5	0	82
32	1	40	0	1	3	0.1925	0.2488	1	1	2.774	5	82	0
32	1	41	9	1	3	0.1925	0.2488	1	1	1.163	0	0	82
32	1	42	1	2	3	0.1925	0.2488	0	1	1.182	50	0	0
32	1	43	1	2	2	0.1925	0.2488	1	1	0.690	66	82	0
32	1	44	0	2	2	0.1925	0.2488	0	0	0.735	0	82	82
32	1	45	9	1	1	0.1925	0.2488	0	1	0.922	0	0	0
32	1	46	1	1	1	0.1925	0.2488	1	1	0.830	52	0	82
32	1	47	1	1	1	0.1925	0.2488	1	1	0.976	50	0	82
32	1	48	1	2	2	0.1925	0.2488	0	1	1.610	50	0	0
32	1	49	1	2	3	0.1925	0.2488	0	1	1.404	50	0	0
32	1	50	0	2	3	0.1925	0.2488	1	1	0.717	6	0	82
32	1	51	9	2	2	0.1925	0.2488	0	1	1.049	0	0	0
32	1	52	0	2	3	0.1925	0.2488	0	1	0.658	7	82	82
32	1	53	0	1	3	0.1925	0.2488	1	1	0.737	6	82	0
32	1	54	9	1	2	0.1925	0.2488	1	1	0.903	0	0	82
32	1	55	9	1	1	0.1925	0.2488	0	1	0.653	0	82	82
32	1	56	0	2	3	0.1925	0.2488	0	1	0.772	6	82	82
32	1	57	0	1	1	0.1925	0.2488	1	1	0.610	7	82	0
32	1	58	1	2	2	0.1925	0.2488	1	1	0.913	50	82	0
32	1	59	9	2	1	0.1925	0.2488	0	1	0.621	0	0	0
32	1	60	1	1	3	0.1925	0.2488	1	1	0.949	50	0	82
32	1	61	1	2	2	0.1925	0.2488	1	1	0.886	50	82	0
32	1	62	9	2	3	0.1925	0.2488	0	1	0.645	0	0	0
32	1	63	9	1	2	0.1925	0.2488	0	0	0.910	0	0	0
32	1	64	1	2	2	0.1925	0.2488	0	0	0.630	0	0	0
32	1	65	0	1	1	0.1925	0.2488	1	1	0.880	5	82	0
32	1	66	0	1	1	0.1925	0.2488	0	1	0.700	7	82	82
32	1	67	1	1	1	0.1925	0.2488	0	1	0.624	73	0	0
32	1	68	0	2	3	0.1925	0.2488	1	1	0.976	5	0	82
32	1	69	1	2	2	0.1925	0.2488	0	1	1.033	50	0	0
32	1	70	0	1	1	0.1925	0.2488	1	1	1.352	5	82	0
32	1	71	9	2	2	0.1925	0.2488	1	1	0.779	0	0	82
32	1	72	9	2	3	0.1925	0.2488	0	0	0.671	0	82	82
32	1	73	9	2	2	0.1925	0.2488	1	1	0.903	0	82	0
32	1	74	0	1	1	0.1925	0.2488	1	1	1.018	5	82	0
32	1	75	1	2	1	0.1925	0.2488	0	0	1.981	0	0	0
32	1	76	1	2	2	0.1925	0.2488	0	1	1.112	50	0	0
32	1	77	0	2	3	0.1925	0.2488	1	1	0.934	5	0	82
32	1	78	0	1	2	0.1925	0.2488	0	0	1.156	0	82	82
32	1	79	1	2	3	0.1925	0.2488	1	1	0.945	50	82	0
32	1	80	0	2	2	0.1925	0.2488	1	1	0.862	5	0	82
32	1	81	9	1	3	0.1925	0.2488	0	1	1.474	0	82	82
32	1	82	0	1	1	0.1925	0.2488	1	1	1.905	5	82	0
32	1	83	1	2	3	0.1925	0.2488	1	1	1.022	50	82	0
32	1	84	0	1	2	0.1925	0.2488	0	0	1.142	0	82	82
32	1	85	9	1	1	0.1925	0.2488	1	0	0.866	0	0	82
32	1	86	0	1	3	0.1925	0.2488	0	1	2.016	5	82	82
32	1	87	1	1	1	0.1925	0.2488	0	1	0.703	65	0	0
32	1	88	0	2	1	0.1925	0.2488	1	0	3.395	0	0	82
32	1	89	0	2	2	0.1925	0.2488	1	1	0.914	5	0	82
32	1	90	9	1	1	0.1925	0.2488	1	1	0.974	0	0	82
32	1	91	0	1	2	0.1925	0.2488	1	0	1.680	0	82	0
32	1	92	0	1	3	0.1925	0.2488	0	0	1.710	0	82	82
32	1	93	1	2	1	0.1925	0.2488	1	0	4.981	0	82	0
32	1	94	1	1	1	0.1925	0.2488	0	1	1.241	50	0	0
32	1	95	0	1	1	0.1925	0.2488	0	1	1.041	5	82	82
32	1	96	0	1	3	0.1925	0.2488	0	1	1.159	5	82	82
32	1	97	1	2	2	0.1925	0.2488	1	1	0.804	55	82	0
32	1	98	0	2	3	0.1925	0.2488	0	1	1.214	5	82	82
32	1	99	1	2	2	0.1925	0.2488	0	1	1.214	50	0	0
32	1	100	0	2	3	0.1925	0.2488	1	1	0.695	7	0	82
32	1	101	0	1	1	0.1925	0.2488	0	1	1.223	5	82	82
32	1	102	1	2	2	0.1925	0.2488	1	1	0.655	70	82	0
32	1	103	0	2	2	0.1925	0.2488	1	1	0.646	7	0	82
32	1	104	1	1	3	0.1925	0.2488	0	0	1.000	0	0	0
32	1	105	0	1	3	0.1925	0.2488	0	1	0.751	6	82	82
32	1	106	1	2	2	0.1925	0.2488	0	0	0.852	0	0	0
