sub	sess	t	loc	co1	co2	or	resp	rt
87	1	1	1	1.0000	1.0000	0	1	6.451
87	1	2	1	1.0000	1.0000	1	1	2.541
87	1	3	2	1.0000	1.0000	1	1	1.975
87	1	4	2	1.0000	1.0000	0	1	1.400
87	1	5	1	1.0000	1.0000	0	1	1.024
87	1	6	2	1.0000	1.0000	0	1	1.657
87	1	7	2	1.0000	1.0000	0	1	1.694
87	1	8	2	1.0000	1.0000	1	0	2.182
87	1	9	1	1.0000	1.0000	1	1	1.530
87	1	10	1	1.0000	1.0000	1	0	1.738
87	1	11	1	1.0000	1.0000	0	0	1.530
87	1	12	2	1.0000	1.0000	1	1	2.402
87	1	13	2	1.0000	1.0000	1	1	1.455
87	1	14	2	1.0000	1.0000	0	1	1.416
87	1	15	1	1.0000	1.0000	0	1	1.294
87	1	16	2	1.0000	1.0000	1	1	1.385
87	1	17	2	1.0000	1.0000	0	1	1.191
87	1	18	1	1.0000	1.0000	1	0	1.186
87	1	19	2	1.0000	1.0000	1	1	1.699
87	1	20	1	1.0000	1.0000	0	0	1.701
87	1	21	1	1.0000	1.0000	1	0	1.562
87	1	22	1	1.0000	1.0000	0	0	1.443
87	1	23	2	1.0000	1.0000	0	0	1.725
87	1	24	1	1.0000	1.0000	1	0	1.225
87	1	25	1	1.0000	1.0000	1	0	2.530
87	1	26	2	1.0000	1.0000	1	1	3.702
87	1	27	2	1.0000	1.0000	0	1	2.134
87	1	28	2	1.0000	1.0000	0	1	1.485
87	1	29	1	1.0000	1.0000	0	1	2.155
87	1	30	1	1.0000	1.0000	0	0	1.687
87	1	31	1	1.0000	1.0000	0	1	1.778
87	1	32	2	1.0000	1.0000	1	1	1.309
87	1	33	1	1.0000	1.0000	1	1	1.757
87	1	34	2	1.0000	1.0000	1	1	2.016
87	1	35	2	1.0000	1.0000	1	1	1.465
87	1	36	1	1.0000	1.0000	1	0	1.723
87	1	37	2	1.0000	1.0000	0	0	1.009
87	1	38	2	1.0000	1.0000	0	1	1.663
87	1	39	2	1.0000	1.0000	1	1	1.703
87	1	40	1	1.0000	1.0000	1	1	0.986
87	1	41	1	1.0000	1.0000	1	1	1.037
87	1	42	2	1.0000	1.0000	1	0	1.246
87	1	43	1	1.0000	1.0000	0	1	1.843
87	1	44	1	1.0000	1.0000	0	1	1.474
87	1	45	1	1.0000	1.0000	1	1	0.988
87	1	46	1	1.0000	1.0000	0	0	1.261
87	1	47	2	1.0000	1.0000	0	0	1.294
87	1	48	2	1.0000	1.0000	0	0	0.992
87	1	49	1	1.0000	1.0000	0	1	1.061
87	1	50	2	1.0000	1.0000	0	1	1.426
87	1	51	2	1.0000	1.0000	1	1	0.929
87	1	52	1	1.0000	1.0000	0	1	1.448
87	1	53	2	1.0000	1.0000	0	1	2.370
87	1	54	1	1.0000	1.0000	1	1	1.207
87	1	55	2	1.0000	1.0000	0	0	0.953
87	1	56	2	1.0000	1.0000	1	0	1.609
87	1	57	1	1.0000	1.0000	1	0	1.615
87	1	58	1	1.0000	1.0000	1	1	0.848
87	1	59	2	1.0000	1.0000	1	1	1.178
87	1	60	2	1.0000	1.0000	0	1	2.023
87	1	61	2	1.0000	1.0000	0	0	1.234
87	1	62	2	1.0000	1.0000	1	0	1.347
87	1	63	1	1.0000	1.0000	1	1	1.045
87	1	64	2	1.0000	1.0000	0	1	1.038
87	1	65	1	1.0000	1.0000	1	1	1.204
87	1	66	1	1.0000	1.0000	0	0	1.808
87	1	67	1	1.0000	1.0000	1	0	1.699
87	1	68	2	1.0000	1.0000	1	1	1.000
87	1	69	1	1.0000	1.0000	0	1	1.080
87	1	70	2	1.0000	1.0000	1	0	1.568
87	1	71	1	1.0000	1.0000	0	0	1.322
87	1	72	1	1.0000	1.0000	0	0	2.375
87	1	73	1	1.0000	1.0000	0	1	1.140
87	1	74	1	1.0000	1.0000	1	0	0.864
87	1	75	1	1.0000	1.0000	1	0	1.157
87	1	76	2	1.0000	1.0000	1	1	0.994
87	1	77	2	1.0000	1.0000	0	1	1.012
87	1	78	1	1.0000	1.0000	0	1	1.350
87	1	79	1	1.0000	1.0000	0	0	1.107
87	1	80	2	1.0000	1.0000	1	1	1.209
87	1	81	2	1.0000	1.0000	0	0	1.875
87	1	82	2	1.0000	1.0000	1	0	1.269
87	1	83	2	1.0000	1.0000	1	0	1.130
87	1	84	2	1.0000	1.0000	0	0	1.033
87	1	85	2	1.0000	1.0000	1	1	1.005
87	1	86	1	1.0000	1.0000	0	0	1.085
87	1	87	1	1.0000	1.0000	1	1	0.898
87	1	88	2	1.0000	1.0000	0	1	1.008
87	1	89	2	1.0000	1.0000	0	0	1.276
87	1	90	1	1.0000	1.0000	1	0	1.153
87	1	91	1	1.0000	1.0000	1	1	1.257
87	1	92	2	1.0000	1.0000	1	1	1.679
87	1	93	1	1.0000	1.0000	0	0	1.021
87	1	94	2	1.0000	1.0000	0	1	1.217
87	1	95	1	1.0000	1.0000	1	1	1.770
87	1	96	1	1.0000	1.0000	0	1	1.109
87	1	97	2	1.0000	1.0000	0	1	1.663
87	1	98	1	1.0000	1.0000	1	1	2.206
87	1	99	2	1.0000	1.0000	0	0	1.824
87	1	100	2	1.0000	1.0000	0	1	1.229
87	1	101	1	1.0000	1.0000	0	1	1.316
87	1	102	2	1.0000	1.0000	1	1	0.974
87	1	103	1	1.0000	1.0000	0	0	1.390
87	1	104	2	1.0000	1.0000	1	1	1.674
87	1	105	1	1.0000	1.0000	1	0	2.287
87	1	106	2	1.0000	1.0000	1	1	1.169
87	1	107	1	1.0000	1.0000	1	0	1.492
87	1	108	1	1.0000	1.0000	0	0	1.890
87	1	109	2	1.0000	1.0000	1	1	1.228
87	1	110	2	1.0000	1.0000	1	0	1.201
87	1	111	1	1.0000	1.0000	1	0	1.604
87	1	112	1	1.0000	1.0000	0	0	0.857
87	1	113	1	1.0000	1.0000	0	1	1.781
87	1	114	1	1.0000	1.0000	1	1	1.475
87	1	115	1	1.0000	1.0000	1	1	0.919
87	1	116	2	1.0000	1.0000	0	0	0.901
87	1	117	2	1.0000	1.0000	0	1	2.853
87	1	118	2	1.0000	1.0000	1	0	2.774
87	1	119	2	1.0000	1.0000	0	0	2.129
87	1	120	1	1.0000	1.0000	0	0	1.091
87	1	121	2	1.0000	1.0000	1	1	1.447
87	1	122	2	1.0000	1.0000	1	0	2.094
87	1	123	2	1.0000	1.0000	1	1	5.244
87	1	124	1	1.0000	1.0000	0	0	1.190
87	1	125	1	1.0000	1.0000	1	0	1.830
87	1	126	2	1.0000	1.0000	1	1	1.003
87	1	127	2	1.0000	1.0000	0	0	1.158
87	1	128	1	1.0000	1.0000	1	0	1.628
87	1	129	2	1.0000	1.0000	0	0	1.113
87	1	130	1	1.0000	1.0000	1	0	1.024
87	1	131	1	1.0000	1.0000	0	0	1.485
87	1	132	1	1.0000	1.0000	1	0	1.223
87	1	133	1	1.0000	1.0000	0	0	0.914
87	1	134	2	1.0000	1.0000	0	1	1.375
87	1	135	1	1.0000	1.0000	0	0	3.538
87	1	136	2	1.0000	1.0000	1	1	1.242
87	1	137	2	1.0000	1.0000	1	1	1.304
87	1	138	1	1.0000	1.0000	1	0	1.416
87	1	139	2	1.0000	1.0000	0	1	2.096
87	1	140	2	1.0000	1.0000	0	1	1.280
87	1	141	2	1.0000	1.0000	0	1	0.892
87	1	142	1	1.0000	1.0000	1	0	2.283
87	1	143	1	1.0000	1.0000	0	0	1.608
87	1	144	1	1.0000	1.0000	0	1	1.844
87	1	145	1	1.0000	1.0000	1	1	1.510
87	1	146	1	1.0000	1.0000	0	1	1.941
87	1	147	1	1.0000	1.0000	1	0	1.474
87	1	148	2	1.0000	1.0000	0	0	1.276
87	1	149	2	1.0000	1.0000	1	0	1.870
87	1	150	1	1.0000	1.0000	1	1	1.938
87	1	151	1	1.0000	1.0000	0	0	0.937
87	1	152	1	1.0000	1.0000	0	1	0.962
87	1	153	1	1.0000	1.0000	1	0	0.828
87	1	154	1	1.0000	1.0000	0	1	1.844
87	1	155	2	1.0000	1.0000	1	1	1.709
87	1	156	2	1.0000	1.0000	1	1	1.164
87	1	157	2	1.0000	1.0000	0	0	1.237
