sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
70	1	1	9	1	3	0.2737	0.2535	0	1	0.585	0	82	82
70	1	2	9	2	2	0.2737	0.2535	0	1	0.908	0	82	82
70	1	3	0	2	1	0.2737	0.2535	1	1	0.521	8	0	82
70	1	4	1	2	2	0.2737	0.2535	1	1	0.712	64	82	0
70	1	5	1	2	2	0.2737	0.2535	0	1	0.695	66	0	0
70	1	6	0	2	2	0.2737	0.2535	0	1	0.848	5	82	82
70	1	7	0	1	3	0.2737	0.2535	0	1	0.571	8	82	82
70	1	8	9	2	3	0.2737	0.2535	1	1	0.603	0	0	82
70	1	9	0	1	3	0.2737	0.2535	1	1	0.767	6	82	0
70	1	10	0	1	1	0.2737	0.2535	1	1	0.630	7	82	0
70	1	11	1	1	2	0.2737	0.2535	0	1	0.564	79	0	0
70	1	12	1	2	1	0.2737	0.2535	0	1	0.736	61	0	0
70	1	13	9	2	3	0.2737	0.2535	0	1	0.859	0	82	82
70	1	14	0	1	1	0.2737	0.2535	0	1	1.457	5	82	82
70	1	15	0	2	1	0.2737	0.2535	0	1	0.622	7	82	82
70	1	16	1	1	3	0.2737	0.2535	1	1	0.608	74	0	82
70	1	17	1	2	3	0.2737	0.2535	1	1	0.644	71	82	0
70	1	18	0	1	3	0.2737	0.2535	0	1	0.581	8	82	82
70	1	19	0	1	2	0.2737	0.2535	0	1	0.793	6	82	82
70	1	20	1	1	3	0.2737	0.2535	0	1	0.856	50	0	0
70	1	21	1	2	2	0.2737	0.2535	1	1	0.631	72	82	0
70	1	22	0	2	3	0.2737	0.2535	1	1	0.817	5	0	82
70	1	23	9	1	3	0.2737	0.2535	0	1	0.577	0	0	0
70	1	24	1	2	1	0.2737	0.2535	1	1	0.533	82	82	0
70	1	25	0	2	2	0.2737	0.2535	1	1	0.755	6	0	82
70	1	26	0	2	1	0.2737	0.2535	0	1	0.781	6	82	82
70	1	27	0	1	1	0.2737	0.2535	1	1	0.762	6	82	0
70	1	28	1	2	3	0.2737	0.2535	1	1	0.501	85	82	0
70	1	29	1	2	3	0.2737	0.2535	0	1	0.572	78	0	0
70	1	30	1	1	1	0.2737	0.2535	1	1	0.901	50	0	82
70	1	31	9	1	3	0.2737	0.2535	0	1	0.585	0	82	82
70	1	32	0	2	2	0.2737	0.2535	0	1	0.672	7	82	82
70	1	33	9	1	3	0.2737	0.2535	0	1	0.532	0	82	82
70	1	34	1	1	2	0.2737	0.2535	0	1	0.614	74	0	0
70	1	35	1	1	3	0.2737	0.2535	1	1	0.685	66	0	82
70	1	36	9	1	1	0.2737	0.2535	0	1	0.465	0	0	0
70	1	37	1	1	3	0.2737	0.2535	0	1	0.504	85	0	0
