sub	sess	t	loc	cue	co1	co2	or	resp	rt
97	1	1	1	3	0.2148	0.4244	1	1	1.399
97	1	2	2	2	0.2148	0.4244	1	1	1.626
97	1	3	2	3	0.2148	0.4244	0	1	1.017
97	1	4	1	2	0.2148	0.4244	1	0	0.941
97	1	5	2	2	0.2148	0.4244	1	1	1.006
97	1	6	2	2	0.2148	0.4244	1	1	0.863
97	1	7	2	3	0.2148	0.4244	0	1	2.485
97	1	8	2	3	0.2148	0.4244	0	1	1.138
97	1	9	2	2	0.2148	0.4244	0	1	0.786
97	1	10	2	2	0.2148	0.4244	0	0	1.592
97	1	11	1	1	0.2148	0.4244	1	1	2.059
97	1	12	2	2	0.2148	0.4244	1	1	0.875
97	1	13	2	2	0.2148	0.4244	1	1	0.959
97	1	14	1	2	0.2148	0.4244	0	1	0.821
97	1	15	1	1	0.2148	0.4244	1	1	1.022
97	1	16	1	1	0.2148	0.4244	0	1	0.746
97	1	17	1	3	0.2148	0.4244	1	0	0.855
97	1	18	2	2	0.2148	0.4244	1	1	1.623
97	1	19	1	1	0.2148	0.4244	1	1	0.941
97	1	20	1	3	0.2148	0.4244	1	1	0.800
97	1	21	2	2	0.2148	0.4244	0	1	1.894
97	1	22	1	1	0.2148	0.4244	0	1	0.865
97	1	23	2	2	0.2148	0.4244	1	1	0.891
97	1	24	1	2	0.2148	0.4244	1	1	1.251
97	1	25	1	1	0.2148	0.4244	0	1	0.696
97	1	26	2	2	0.2148	0.4244	1	1	0.894
97	1	27	1	1	0.2148	0.4244	0	1	0.767
97	1	28	1	1	0.2148	0.4244	1	1	0.758
97	1	29	2	1	0.2148	0.4244	1	1	0.855
97	1	30	1	1	0.2148	0.4244	1	1	0.996
97	1	31	1	1	0.2148	0.4244	0	1	0.744
97	1	32	1	1	0.2148	0.4244	0	1	0.580
97	1	33	2	1	0.2148	0.4244	0	0	2.289
97	1	34	1	3	0.2148	0.4244	0	1	1.887
97	1	35	1	1	0.2148	0.4244	0	1	0.671
97	1	36	1	1	0.2148	0.4244	1	1	0.739
97	1	37	1	2	0.2148	0.4244	0	1	0.667
97	1	38	2	3	0.2148	0.4244	1	1	0.786
97	1	39	1	3	0.2148	0.4244	0	1	0.777
97	1	40	1	3	0.2148	0.4244	1	1	0.895
97	1	41	2	1	0.2148	0.4244	1	1	1.416
97	1	42	2	3	0.2148	0.4244	1	1	0.789
97	1	43	1	3	0.2148	0.4244	0	0	0.768
97	1	44	2	3	0.2148	0.4244	1	1	0.972
97	1	45	2	1	0.2148	0.4244	0	1	0.895
97	1	46	1	3	0.2148	0.4244	0	1	0.989
97	1	47	2	3	0.2148	0.4244	1	1	0.786
97	1	48	2	2	0.2148	0.4244	0	1	1.441
97	1	49	1	1	0.2148	0.4244	0	1	0.980
97	1	50	2	2	0.2148	0.4244	0	1	1.288
97	1	51	2	2	0.2148	0.4244	0	1	1.082
97	1	52	1	1	0.2148	0.4244	1	1	0.768
97	1	53	2	2	0.2148	0.4244	0	1	0.897
