sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
97	1	1	1	2	1	0.2148	0.4244	0	1	1.018	50	82	82
97	1	2	0	2	3	0.2148	0.4244	1	1	1.184	5	82	0
97	1	3	1	1	3	0.2148	0.4244	1	0	0.905	0	82	0
97	1	4	1	1	3	0.2148	0.4244	1	1	0.719	63	82	0
97	1	5	1	2	3	0.2148	0.4244	1	1	1.264	50	0	82
97	1	6	0	2	2	0.2148	0.4244	0	1	0.819	5	0	0
97	1	7	0	1	1	0.2148	0.4244	1	1	0.623	7	0	82
97	1	8	0	2	2	0.2148	0.4244	0	1	0.774	6	0	0
97	1	9	1	2	3	0.2148	0.4244	1	1	0.819	53	0	82
97	1	10	0	1	2	0.2148	0.4244	1	1	0.610	7	0	82
97	1	11	9	1	1	0.2148	0.4244	0	1	0.940	0	82	82
97	1	12	9	2	1	0.2148	0.4244	1	1	0.917	0	0	82
97	1	13	1	2	3	0.2148	0.4244	1	1	0.699	65	0	82
97	1	14	0	1	3	0.2148	0.4244	1	1	0.469	9	0	82
97	1	15	1	1	1	0.2148	0.4244	0	1	0.495	85	82	82
97	1	16	0	2	3	0.2148	0.4244	1	1	0.791	6	82	0
97	1	17	1	2	2	0.2148	0.4244	1	1	0.792	56	0	82
97	1	18	0	1	1	0.2148	0.4244	0	1	0.711	6	0	0
97	1	19	9	2	3	0.2148	0.4244	0	1	0.978	0	82	82
97	1	20	9	1	1	0.2148	0.4244	0	1	0.575	0	82	82
97	1	21	9	2	2	0.2148	0.4244	1	1	0.895	0	0	82
97	1	22	1	1	3	0.2148	0.4244	1	1	1.387	50	82	0
97	1	23	1	2	2	0.2148	0.4244	0	1	0.527	82	82	82
97	1	24	1	2	3	0.2148	0.4244	1	1	0.835	51	0	82
97	1	25	0	1	1	0.2148	0.4244	1	1	0.722	6	0	82
97	1	26	9	2	2	0.2148	0.4244	0	0	2.079	0	0	0
97	1	27	1	2	2	0.2148	0.4244	1	1	1.074	50	0	82
97	1	28	1	2	2	0.2148	0.4244	0	1	0.769	58	82	82
