sub	sess	t	loc	cue	co1	co2	or	resp	rt
66	1	1	1	3	0.0514	0.2045	0	0	2.299
66	1	2	1	1	0.0514	0.2045	0	0	1.038
66	1	3	1	2	0.0514	0.2045	0	1	1.478
66	1	4	1	1	0.0514	0.2045	0	1	1.050
66	1	5	2	3	0.0514	0.2045	0	0	1.563
66	1	6	2	2	0.0514	0.2045	0	1	1.445
66	1	7	2	2	0.0514	0.2045	0	1	0.599
66	1	8	2	2	0.0514	0.2045	1	1	0.958
66	1	9	1	2	0.0514	0.2045	1	1	1.080
66	1	10	2	2	0.0514	0.2045	1	1	0.880
66	1	11	1	1	0.0514	0.2045	0	1	1.156
66	1	12	1	1	0.0514	0.2045	1	1	1.121
66	1	13	2	1	0.0514	0.2045	0	1	0.599
66	1	14	2	2	0.0514	0.2045	1	1	0.505
66	1	15	2	2	0.0514	0.2045	0	1	0.911
66	1	16	1	1	0.0514	0.2045	1	1	0.590
66	1	17	1	3	0.0514	0.2045	1	0	1.409
66	1	18	1	1	0.0514	0.2045	1	1	0.698
66	1	19	1	1	0.0514	0.2045	0	1	0.888
66	1	20	1	3	0.0514	0.2045	0	1	0.822
66	1	21	1	1	0.0514	0.2045	0	1	0.545
66	1	22	1	1	0.0514	0.2045	1	1	0.989
66	1	23	2	2	0.0514	0.2045	0	1	0.454
66	1	24	2	2	0.0514	0.2045	0	1	0.462
66	1	25	1	1	0.0514	0.2045	1	1	1.013
66	1	26	1	2	0.0514	0.2045	1	1	1.406
66	1	27	2	2	0.0514	0.2045	1	1	1.533
66	1	28	2	3	0.0514	0.2045	0	1	0.720
66	1	29	2	2	0.0514	0.2045	0	1	0.446
66	1	30	2	1	0.0514	0.2045	0	1	1.236
66	1	31	2	2	0.0514	0.2045	1	1	0.522
66	1	32	1	1	0.0514	0.2045	0	1	0.590
66	1	33	1	1	0.0514	0.2045	1	0	0.640
66	1	34	2	1	0.0514	0.2045	1	1	0.521
66	1	35	1	3	0.0514	0.2045	0	1	0.831
66	1	36	2	2	0.0514	0.2045	1	1	0.543
66	1	37	2	2	0.0514	0.2045	1	1	0.593
66	1	38	2	3	0.0514	0.2045	0	1	0.755
66	1	39	2	3	0.0514	0.2045	1	1	0.462
66	1	40	2	1	0.0514	0.2045	1	1	0.558
66	1	41	1	3	0.0514	0.2045	1	1	0.853
66	1	42	2	2	0.0514	0.2045	0	1	0.450
66	1	43	2	2	0.0514	0.2045	0	1	0.408
66	1	44	1	3	0.0514	0.2045	1	0	0.611
66	1	45	2	3	0.0514	0.2045	1	1	0.565
66	1	46	2	2	0.0514	0.2045	1	1	0.462
66	1	47	1	3	0.0514	0.2045	0	1	0.718
66	1	48	1	1	0.0514	0.2045	1	1	0.680
66	1	49	1	1	0.0514	0.2045	0	1	0.727
66	1	50	2	3	0.0514	0.2045	1	1	0.557
66	1	51	1	1	0.0514	0.2045	0	1	0.584
66	1	52	1	1	0.0514	0.2045	1	0	1.137
66	1	53	2	3	0.0514	0.2045	1	1	0.572
66	1	54	1	2	0.0514	0.2045	0	0	1.528
66	1	55	1	3	0.0514	0.2045	1	1	1.156
66	1	56	2	3	0.0514	0.2045	0	1	0.503
66	1	57	2	2	0.0514	0.2045	0	1	0.484
66	1	58	1	3	0.0514	0.2045	0	1	0.777
66	1	59	2	2	0.0514	0.2045	0	1	0.501
66	1	60	1	2	0.0514	0.2045	1	1	0.516
66	1	61	2	2	0.0514	0.2045	1	1	0.563
66	1	62	1	1	0.0514	0.2045	1	1	0.790
66	1	63	2	1	0.0514	0.2045	1	1	0.674
66	1	64	2	3	0.0514	0.2045	1	1	0.513
66	1	65	2	2	0.0514	0.2045	0	1	0.454
66	1	66	1	1	0.0514	0.2045	0	1	0.895
66	1	67	1	2	0.0514	0.2045	1	0	0.611
66	1	68	2	2	0.0514	0.2045	1	1	0.510
66	1	69	1	1	0.0514	0.2045	0	1	0.569
66	1	70	1	3	0.0514	0.2045	1	0	0.757
66	1	71	1	3	0.0514	0.2045	0	1	0.518
66	1	72	1	3	0.0514	0.2045	0	1	0.545
66	1	73	2	2	0.0514	0.2045	1	1	0.566
66	1	74	1	1	0.0514	0.2045	1	0	1.241
66	1	75	2	2	0.0514	0.2045	0	1	0.407
66	1	76	1	1	0.0514	0.2045	1	1	1.147
66	1	77	2	1	0.0514	0.2045	1	1	0.652
66	1	78	1	1	0.0514	0.2045	1	0	0.546
66	1	79	2	2	0.0514	0.2045	0	1	0.471
66	1	80	2	2	0.0514	0.2045	1	1	0.607
66	1	81	2	2	0.0514	0.2045	0	1	0.372
66	1	82	1	1	0.0514	0.2045	0	1	0.896
66	1	83	2	3	0.0514	0.2045	0	1	0.422
66	1	84	1	1	0.0514	0.2045	1	0	0.616
66	1	85	2	3	0.0514	0.2045	1	1	0.592
66	1	86	1	1	0.0514	0.2045	0	1	0.584
66	1	87	2	2	0.0514	0.2045	1	1	0.537
66	1	88	2	3	0.0514	0.2045	1	1	0.763
66	1	89	2	3	0.0514	0.2045	0	1	0.469
66	1	90	1	3	0.0514	0.2045	0	1	0.849
66	1	91	1	1	0.0514	0.2045	0	1	0.599
66	1	92	1	1	0.0514	0.2045	0	0	1.016
66	1	93	1	3	0.0514	0.2045	1	1	0.850
66	1	94	1	2	0.0514	0.2045	0	1	1.249
66	1	95	2	3	0.0514	0.2045	1	1	1.056
66	1	96	1	1	0.0514	0.2045	0	1	0.590
66	1	97	1	3	0.0514	0.2045	1	0	0.783
66	1	98	1	1	0.0514	0.2045	1	1	0.856
66	1	99	2	2	0.0514	0.2045	0	1	0.656
66	1	100	2	3	0.0514	0.2045	0	1	0.656
66	1	101	1	1	0.0514	0.2045	1	1	0.745
66	1	102	2	1	0.0514	0.2045	0	1	0.435
66	1	103	1	3	0.0514	0.2045	1	1	0.690
66	1	104	2	3	0.0514	0.2045	0	1	0.489
66	1	105	1	1	0.0514	0.2045	0	1	0.646
