sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
135	1	1	0	2	-1	0.0500	0.0500	1	1	2.037
135	1	2	0	2	-1	0.0500	0.0500	0	1	1.581
135	1	3	0	1	-1	0.0500	0.0500	1	1	1.464
135	1	4	0	1	-1	0.0500	0.0500	0	1	1.768
135	1	5	0	2	-1	0.0500	0.0500	0	1	1.052
135	1	6	0	1	-1	0.0500	0.0500	0	1	0.693
135	1	7	0	1	-1	0.0500	0.0500	1	1	0.523
135	1	8	0	1	-1	0.0500	0.0500	0	1	0.713
135	1	9	0	2	-1	0.0500	0.0500	0	1	1.014
135	1	10	0	1	-1	0.0500	0.0500	1	1	0.541
135	1	11	0	2	-1	0.0500	0.0500	0	1	0.622
135	1	12	0	2	-1	0.0500	0.0500	1	1	0.798
135	1	13	0	2	-1	0.0500	0.0500	1	1	0.769
135	1	14	0	2	-1	0.0500	0.0500	1	1	7.045
135	1	15	0	1	-1	0.0500	0.0500	1	1	0.741
135	1	16	0	1	-1	0.0500	0.0500	0	1	0.760
135	1	17	0	2	-1	0.0500	0.0500	0	1	0.593
135	1	18	0	2	-1	0.0500	0.0500	0	1	0.443
135	1	19	0	1	-1	0.0500	0.0500	0	1	0.539
135	1	20	0	1	-1	0.0500	0.0500	0	1	0.445
135	1	21	0	2	-1	0.0500	0.0500	1	1	0.444
135	1	22	0	2	-1	0.0500	0.0500	0	1	0.498
135	1	23	0	1	-1	0.0500	0.0500	1	1	0.344
135	1	24	0	1	-1	0.0500	0.0500	1	1	0.434
135	1	25	0	1	-1	0.0500	0.0500	0	1	0.410
135	1	26	0	2	-1	0.0500	0.0500	1	1	0.348
135	1	27	0	1	-1	0.0500	0.0500	1	1	0.551
135	1	28	0	1	-1	0.0500	0.0500	1	1	0.460
135	1	29	0	2	-1	0.0500	0.0500	1	1	0.522
135	1	30	0	1	-1	0.0500	0.0500	0	1	0.462
135	1	31	0	2	-1	0.0500	0.0500	1	1	0.406
135	1	32	0	2	-1	0.0500	0.0500	0	1	0.497
135	1	33	1	1	-1	0.0500	0.0500	1	1	0.821
135	1	34	1	1	-1	0.0500	0.0500	0	1	0.544
135	1	35	1	1	-1	0.0500	0.0500	0	1	0.390
135	1	36	1	2	-1	0.0500	0.0500	1	1	0.407
135	1	37	1	1	-1	0.0500	0.0500	0	1	0.417
135	1	38	1	2	-1	0.0500	0.0500	1	1	0.339
135	1	39	1	2	-1	0.0500	0.0500	1	1	0.319
135	1	40	1	1	-1	0.0500	0.0500	0	1	0.299
135	1	41	1	2	-1	0.0500	0.0500	1	1	0.273
135	1	42	1	1	-1	0.0500	0.0500	0	1	0.240
135	1	43	1	1	-1	0.0500	0.0500	1	1	0.345
135	1	44	1	2	-1	0.0500	0.0500	0	1	0.375
135	1	45	1	1	-1	0.0500	0.0500	1	1	0.296
135	1	46	1	1	-1	0.0500	0.0500	1	1	0.437
135	1	47	1	2	-1	0.0500	0.0500	1	0	0.348
135	1	48	1	2	-1	0.0500	0.0500	1	1	0.350
135	1	49	1	2	-1	0.0500	0.0500	0	1	0.401
135	1	50	1	1	-1	0.0500	0.0500	0	1	0.499
135	1	51	1	2	-1	0.0500	0.0500	0	1	0.433
135	1	52	1	1	-1	0.0500	0.0500	1	1	0.336
135	1	53	1	1	-1	0.0500	0.0500	0	1	0.429
135	1	54	1	2	-1	0.0500	0.0500	0	1	0.420
135	1	55	1	2	-1	0.0500	0.0500	0	1	0.382
135	1	56	1	2	-1	0.0500	0.0500	0	1	0.434
135	1	57	1	2	-1	0.0500	0.0500	1	1	0.379
135	1	58	1	2	-1	0.0500	0.0500	0	1	0.421
135	1	59	1	1	-1	0.0500	0.0500	0	1	0.392
135	1	60	1	1	-1	0.0500	0.0500	1	1	0.288
135	1	61	1	1	-1	0.0500	0.0500	1	1	0.424
135	1	62	1	1	-1	0.0500	0.0500	1	1	0.424
135	1	63	1	2	-1	0.0500	0.0500	0	0	0.442
135	1	64	1	2	-1	0.0500	0.0500	1	1	0.428
