sub	sess	t	loc	co1	co2	or	resp	rt
142	1	1	2	1.0000	1.0000	0	1	1.817
142	1	2	1	1.0000	1.0000	0	1	1.169
142	1	3	2	1.0000	1.0000	0	1	0.749
142	1	4	2	1.0000	1.0000	0	1	0.638
142	1	5	2	1.0000	1.0000	1	1	0.910
142	1	6	1	1.0000	1.0000	0	1	0.817
142	1	7	1	1.0000	1.0000	1	1	0.768
142	1	8	2	1.0000	1.0000	0	1	0.905
142	1	9	1	1.0000	1.0000	0	1	0.741
142	1	10	1	1.0000	1.0000	1	1	0.610
142	1	11	1	1.0000	1.0000	0	1	0.658
142	1	12	2	1.0000	1.0000	0	1	0.703
142	1	13	1	1.0000	1.0000	0	1	0.694
142	1	14	1	1.0000	1.0000	1	1	0.579
142	1	15	2	1.0000	1.0000	0	1	0.493
142	1	16	2	1.0000	1.0000	1	1	0.676
142	1	17	1	1.0000	1.0000	1	1	0.595
142	1	18	2	1.0000	1.0000	1	1	0.723
142	1	19	1	1.0000	1.0000	0	1	0.536
142	1	20	1	1.0000	1.0000	1	1	0.532
142	1	21	1	1.0000	1.0000	0	1	1.462
142	1	22	2	1.0000	1.0000	1	1	0.716
142	1	23	2	1.0000	1.0000	0	1	0.840
142	1	24	2	1.0000	1.0000	0	1	0.584
142	1	25	1	1.0000	1.0000	1	1	0.602
142	1	26	1	1.0000	1.0000	1	1	0.577
142	1	27	2	1.0000	1.0000	1	1	0.723
142	1	28	1	1.0000	1.0000	0	1	0.567
142	1	29	1	0.2500	0.2500	0	0	0.637
142	1	30	1	0.2629	0.2629	1	1	0.565
142	1	31	2	0.2758	0.2758	0	1	0.632
142	1	32	1	0.2887	0.2887	1	1	0.783
142	1	33	2	0.3016	0.3016	1	1	0.665
142	1	34	2	0.3145	0.3145	1	1	0.678
142	1	35	2	0.3274	0.3274	1	1	0.805
142	1	36	1	0.3403	0.3403	1	1	0.695
142	1	37	1	0.3532	0.3532	0	1	0.846
142	1	38	1	0.3661	0.3661	1	1	0.646
142	1	39	2	0.3790	0.3790	1	1	0.732
142	1	40	1	0.3919	0.3919	0	1	0.672
142	1	41	1	0.4048	0.4048	1	1	0.534
142	1	42	2	0.4177	0.4177	0	1	0.715
142	1	43	1	0.4306	0.4306	0	1	1.015
142	1	44	2	0.4435	0.4435	1	1	0.535
142	1	45	2	0.4565	0.4565	1	1	0.740
142	1	46	1	0.4694	0.4694	0	1	0.713
142	1	47	2	0.4823	0.4823	0	1	0.678
142	1	48	2	0.4952	0.4952	0	1	0.723
142	1	49	2	0.5081	0.5081	0	1	0.805
142	1	50	2	0.5210	0.5210	0	1	0.560
142	1	51	1	0.5339	0.5339	1	1	0.570
142	1	52	2	0.5468	0.5468	1	1	0.710
142	1	53	1	0.5597	0.5597	1	1	0.714
142	1	54	1	0.5726	0.5726	0	1	1.135
142	1	55	2	0.5855	0.5855	0	1	0.707
142	1	56	1	0.5984	0.5984	1	1	0.560
142	1	57	1	0.6113	0.6113	0	1	0.683
142	1	58	2	0.6242	0.6242	0	1	0.642
142	1	59	2	0.6371	0.6371	1	1	0.594
142	1	60	1	0.6500	0.6500	0	1	0.773
142	1	61	1	0.2500	0.2500	1	1	0.615
142	1	62	1	0.2629	0.2629	0	1	0.806
142	1	63	1	0.2758	0.2758	0	0	0.606
142	1	64	1	0.2887	0.2887	0	1	0.783
142	1	65	2	0.3016	0.3016	1	1	0.504
142	1	66	2	0.3145	0.3145	0	1	0.646
142	1	67	2	0.3274	0.3274	0	1	0.500
142	1	68	2	0.3403	0.3403	1	1	0.617
142	1	69	2	0.3532	0.3532	0	1	0.640
142	1	70	1	0.3661	0.3661	1	1	0.791
142	1	71	2	0.3790	0.3790	0	1	0.617
142	1	72	2	0.3919	0.3919	1	1	0.504
142	1	73	2	0.4048	0.4048	0	1	0.637
142	1	74	2	0.4177	0.4177	1	1	0.675
142	1	75	1	0.4306	0.4306	1	1	0.729
142	1	76	1	0.4435	0.4435	0	1	0.653
142	1	77	2	0.4565	0.4565	1	1	0.467
142	1	78	2	0.4694	0.4694	0	1	0.659
142	1	79	1	0.4823	0.4823	1	1	0.531
142	1	80	1	0.4952	0.4952	0	1	0.664
142	1	81	1	0.5081	0.5081	1	1	0.448
142	1	82	2	0.5210	0.5210	1	1	0.592
142	1	83	2	0.5339	0.5339	1	1	0.459
142	1	84	2	0.5468	0.5468	0	1	0.659
142	1	85	1	0.5597	0.5597	0	1	0.800
142	1	86	1	0.5726	0.5726	1	1	0.491
142	1	87	1	0.5855	0.5855	1	1	0.559
142	1	88	1	0.5984	0.5984	0	1	0.601
142	1	89	2	0.6113	0.6113	1	1	0.641
142	1	90	1	0.6242	0.6242	1	1	0.515
142	1	91	1	0.6371	0.6371	0	1	0.766
142	1	92	2	0.6500	0.6500	0	0	0.552
142	1	93	1	0.2636	0.6500	0	1	0.754
142	1	94	2	0.2636	0.1739	1	0	0.959
142	1	95	1	0.2566	0.1739	0	1	0.618
142	1	96	1	0.2498	0.1739	1	1	1.228
142	1	97	1	0.2432	0.1739	1	1	0.619
142	1	98	2	0.2432	0.2029	1	1	0.700
142	1	99	2	0.2432	0.1951	0	1	0.652
142	1	100	2	0.2432	0.1874	1	0	0.676
142	1	101	1	0.2367	0.1874	1	1	0.515
142	1	102	1	0.2302	0.1874	0	1	0.591
142	1	103	1	0.2240	0.1874	1	1	0.591
142	1	104	1	0.2179	0.1874	1	1	0.537
142	1	105	2	0.2179	0.2106	1	0	0.499
142	1	106	2	0.2179	0.2302	1	1	0.617
142	1	107	2	0.2179	0.2243	0	1	0.588
142	1	108	1	0.2120	0.2243	1	1	0.518
142	1	109	1	0.2062	0.2243	0	1	0.515
142	1	110	1	0.2004	0.2243	1	1	0.449
142	1	111	2	0.2004	0.2184	0	1	0.594
142	1	112	1	0.1949	0.2184	1	1	0.522
142	1	113	1	0.1894	0.2184	0	1	0.653
142	1	114	2	0.1894	0.2126	0	1	0.540
142	1	115	2	0.1894	0.2069	1	1	0.609
142	1	116	2	0.1894	0.2013	0	1	0.520
142	1	117	2	0.1894	0.1959	0	1	0.484
142	1	118	2	0.1894	0.1904	0	1	0.592
142	1	119	1	0.1842	0.1904	1	1	0.913
142	1	120	2	0.1842	0.1852	0	1	0.588
142	1	121	2	0.1842	0.1800	0	0	0.518
142	1	122	1	0.1789	0.1800	1	1	0.708
142	1	123	2	0.1789	0.1952	1	1	0.768
142	1	124	1	0.1738	0.1952	1	1	0.579
142	1	125	2	0.1738	0.1903	1	1	0.517
142	1	126	1	0.1688	0.1903	0	1	0.506
142	1	127	2	0.1688	0.1856	0	0	0.662
142	1	128	2	0.1688	0.1999	1	1	0.647
142	1	129	1	0.1639	0.1999	0	1	0.669
142	1	130	1	0.1590	0.1999	0	1	0.636
142	1	131	1	0.1543	0.1999	1	1	0.542
142	1	132	1	0.1495	0.1999	0	1	0.491
142	1	133	1	0.1449	0.1999	0	1	0.451
142	1	134	1	0.1402	0.1999	0	1	0.499
142	1	135	2	0.1402	0.1955	0	0	0.583
142	1	136	1	0.1357	0.1955	1	1	0.568
142	1	137	1	0.1310	0.1955	0	0	0.868
142	1	138	2	0.1310	0.2091	1	1	0.938
142	1	139	2	0.1310	0.2048	1	1	0.692
142	1	140	2	0.1310	0.2006	0	1	0.587
142	1	141	2	0.1310	0.1966	1	0	0.726
142	1	142	1	0.1447	0.1966	0	1	0.680
142	1	143	2	0.1447	0.2088	0	1	0.638
142	1	144	1	0.1405	0.2088	0	1	0.702
142	1	145	1	0.1365	0.2088	1	1	0.573
142	1	146	1	0.1324	0.2088	0	1	0.513
142	1	147	1	0.1284	0.2088	0	1	0.566
142	1	148	2	0.1284	0.2049	0	1	0.670
142	1	149	2	0.1284	0.2010	1	1	0.534
142	1	150	2	0.1284	0.1973	1	0	0.496
142	1	151	2	0.1284	0.2085	0	1	0.495
142	1	152	1	0.1245	0.2085	1	1	0.559
142	1	153	1	0.1205	0.2085	1	1	0.490
142	1	154	2	0.1205	0.2049	1	1	0.624
142	1	155	2	0.1205	0.2013	0	1	0.569
142	1	156	2	0.1205	0.1979	1	1	0.676
